t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,251,0,1,0.004,1.0,0.0,1.0,1.0,1.0,0.004,0.0079,0.361,0.0102
0.01,0,251,0,1,0.004,1.0,0.0,1.0,1.0,1.0,0.004,0.0079,0.361,0.0102
0.02,0,251,0,1,0.004,1.0,0.0,1.0,1.0,1.0,0.004,0.0079,0.361,0.0102
0.03,0,251,0,1,0.004,1.0,0.0,1.0,1.0,1.0,0.004,0.0079,0.361,0.0102
0.04,1,250,0,1,0.0079,1.0,0.004,1.0,0.996,1.0,0.004,0.0079,0.361,0.0102
0.05,7,244,0,1,0.0317,1.0,0.0279,1.0,0.9721,1.0,0.0041,0.0081,0.361,0.0102
0.06,18,233,0,1,0.0754,1.0,0.0717,1.0,0.9283,1.0,0.0043,0.0085,0.361,0.0102
0.07,38,213,0,1,0.1548,1.0,0.1514,1.0,0.8486,1.0,0.0047,0.0093,0.361,0.0102
0.08,45,205,0,1,0.1833,1.0,0.18,1.0,0.82,1.0,0.0049,0.0097,0.361,0.0102
0.09,55,195,0,1,0.2231,1.0,0.22,1.0,0.78,1.0,0.0051,0.0102,0.361,0.0102
0.1,126,125,1,0,0.5,0.0,0.502,0.0,0.498,0.0,0.0,,0.361,0.0102
0.11,140,111,1,0,0.5556,0.0,0.5578,0.0,0.4422,0.0,0.0,,0.361,0.0102
0.12,155,96,1,0,0.6151,0.0,0.6175,0.0,0.3825,0.0,0.0,,0.361,0.0102
0.13,178,73,1,0,0.7063,0.0,0.7092,0.0,0.2908,0.0,0.0,,0.361,0.0102
0.14,213,38,1,0,0.8452,0.0,0.8486,0.0,0.1514,0.0,0.0,,0.361,0.0102
0.15,248,3,1,0,0.9841,0.0,0.988,0.0,0.012,0.0,0.0,,0.361,0.0102
0.16,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.17,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.18,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.19,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.2,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.21,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.22,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.23,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.24,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.25,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.26,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.27,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.28,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.29,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.3,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.31,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.32,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.33,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.34,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.35,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.36,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.37,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.38,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.39,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.4,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.41,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.42,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.43,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.44,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.45,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
0.46,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.361,0.0102
