t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,251,0,1,0.004,1.0,0.0,1.0,1.0,1.0,0.004,0.0079,0.882,0.0351
0.01,0,251,0,1,0.004,1.0,0.0,1.0,1.0,1.0,0.004,0.0079,0.882,0.0351
0.02,1,250,0,1,0.0079,1.0,0.004,1.0,0.996,1.0,0.004,0.0079,0.882,0.0351
0.03,3,248,0,1,0.0159,1.0,0.012,1.0,0.988,1.0,0.004,0.008,0.882,0.0351
0.04,13,238,0,1,0.0556,1.0,0.0518,1.0,0.9482,1.0,0.0042,0.0083,0.882,0.0351
0.05,34,217,0,1,0.1389,1.0,0.1355,1.0,0.8645,1.0,0.0046,0.0091,0.882,0.0351
0.06,48,203,0,1,0.1944,1.0,0.1912,1.0,0.8088,1.0,0.0049,0.0098,0.882,0.0351
0.07,90,161,0,1,0.3611,1.0,0.3586,1.0,0.6414,1.0,0.0062,0.0123,0.882,0.0351
0.08,121,130,0,1,0.4841,1.0,0.4821,1.0,0.5179,1.0,0.0076,0.0152,0.882,0.0351
0.09,148,102,0,1,0.5936,1.0,0.592,1.0,0.408,1.0,0.0097,0.0192,0.882,0.0351
0.1,169,81,0,1,0.6773,1.0,0.676,1.0,0.324,1.0,0.0122,0.0241,0.882,0.0351
0.11,179,71,0,1,0.7171,1.0,0.716,1.0,0.284,1.0,0.0139,0.0274,0.882,0.0351
0.12,195,55,0,1,0.7809,1.0,0.78,1.0,0.22,1.0,0.0179,0.0351,0.882,0.0351
0.13,246,4,1,0,0.9801,0.0,0.984,0.0,0.016,0.0,0.0,,0.882,0.0351
0.14,246,4,1,0,0.9801,0.0,0.984,0.0,0.016,0.0,0.0,,0.882,0.0351
0.15,246,4,1,0,0.9801,0.0,0.984,0.0,0.016,0.0,0.0,,0.882,0.0351
0.16,248,3,1,0,0.9841,0.0,0.988,0.0,0.012,0.0,0.0,,0.882,0.0351
0.17,249,2,1,0,0.9881,0.0,0.992,0.0,0.008,0.0,0.0,,0.882,0.0351
0.18,250,1,1,0,0.9921,0.0,0.996,0.0,0.004,0.0,0.0,,0.882,0.0351
0.19,250,1,1,0,0.9921,0.0,0.996,0.0,0.004,0.0,0.0,,0.882,0.0351
0.2,250,1,1,0,0.9921,0.0,0.996,0.0,0.004,0.0,0.0,,0.882,0.0351
0.21,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.22,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.23,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.24,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.25,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.26,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.27,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.28,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.29,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.3,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.31,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.32,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.33,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.34,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.35,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.36,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.37,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.38,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.39,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.4,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.41,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.42,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.43,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
0.44,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.882,0.0351
