t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,251,0,1,0.004,1.0,0.0,1.0,1.0,1.0,0.004,0.0079,0.992,0.5
0.01,0,251,0,1,0.004,1.0,0.0,1.0,1.0,1.0,0.004,0.0079,0.992,0.5
0.02,0,251,0,1,0.004,1.0,0.0,1.0,1.0,1.0,0.004,0.0079,0.992,0.5
0.03,2,249,0,1,0.0119,1.0,0.008,1.0,0.992,1.0,0.004,0.008,0.992,0.5
0.04,39,212,0,1,0.1587,1.0,0.1554,1.0,0.8446,1.0,0.0047,0.0093,0.992,0.5
0.05,76,174,0,1,0.3068,1.0,0.304,1.0,0.696,1.0,0.0057,0.0114,0.992,0.5
0.06,102,148,0,1,0.4104,1.0,0.408,1.0,0.592,1.0,0.0067,0.0133,0.992,0.5
0.07,138,112,0,1,0.5538,1.0,0.552,1.0,0.448,1.0,0.0088,0.0175,0.992,0.5
0.08,188,63,0,1,0.75,1.0,0.749,1.0,0.251,1.0,0.0156,0.0308,0.992,0.5
0.09,190,60,0,1,0.761,1.0,0.76,1.0,0.24,1.0,0.0164,0.0323,0.992,0.5
0.1,192,59,0,1,0.7659,1.0,0.7649,1.0,0.2351,1.0,0.0167,0.0328,0.992,0.5
0.11,193,58,0,1,0.7698,1.0,0.7689,1.0,0.2311,1.0,0.0169,0.0333,0.992,0.5
0.12,198,53,0,1,0.7897,1.0,0.7888,1.0,0.2112,1.0,0.0185,0.0364,0.992,0.5
0.13,202,49,0,1,0.8056,1.0,0.8048,1.0,0.1952,1.0,0.02,0.0392,0.992,0.5
0.14,204,47,0,1,0.8135,1.0,0.8127,1.0,0.1873,1.0,0.0208,0.0408,0.992,0.5
0.15,207,44,0,1,0.8254,1.0,0.8247,1.0,0.1753,1.0,0.0222,0.0435,0.992,0.5
0.16,209,42,0,1,0.8333,1.0,0.8327,1.0,0.1673,1.0,0.0233,0.0455,0.992,0.5
0.17,212,39,0,1,0.8452,1.0,0.8446,1.0,0.1554,1.0,0.025,0.0488,0.992,0.5
0.18,214,37,0,1,0.8532,1.0,0.8526,1.0,0.1474,1.0,0.0263,0.0513,0.992,0.5
0.19,215,35,0,1,0.8606,1.0,0.86,1.0,0.14,1.0,0.0278,0.0541,0.992,0.5
0.2,220,31,0,1,0.877,1.0,0.8765,1.0,0.1235,1.0,0.0312,0.0606,0.992,0.5
0.21,228,23,0,1,0.9087,1.0,0.9084,1.0,0.0916,1.0,0.0417,0.08,0.992,0.5
0.22,234,17,0,1,0.9325,1.0,0.9323,1.0,0.0677,1.0,0.0556,0.1053,0.992,0.5
0.23,235,16,0,1,0.9365,1.0,0.9363,1.0,0.0637,1.0,0.0588,0.1111,0.992,0.5
0.24,239,12,0,1,0.9524,1.0,0.9522,1.0,0.0478,1.0,0.0769,0.1429,0.992,0.5
0.25,240,11,0,1,0.9563,1.0,0.9562,1.0,0.0438,1.0,0.0833,0.1538,0.992,0.5
0.26,243,8,0,1,0.9683,1.0,0.9681,1.0,0.0319,1.0,0.1111,0.2,0.992,0.5
0.27,243,8,0,1,0.9683,1.0,0.9681,1.0,0.0319,1.0,0.1111,0.2,0.992,0.5
0.28,243,8,0,1,0.9683,1.0,0.9681,1.0,0.0319,1.0,0.1111,0.2,0.992,0.5
0.29,243,8,0,1,0.9683,1.0,0.9681,1.0,0.0319,1.0,0.1111,0.2,0.992,0.5
0.3,249,2,0,1,0.9921,1.0,0.992,1.0,0.008,1.0,0.3333,0.5,0.992,0.5
0.31,249,2,0,1,0.9921,1.0,0.992,1.0,0.008,1.0,0.3333,0.5,0.992,0.5
0.32,249,2,1,0,0.9881,0.0,0.992,0.0,0.008,0.0,0.0,,0.992,0.5
0.33,250,1,1,0,0.9921,0.0,0.996,0.0,0.004,0.0,0.0,,0.992,0.5
0.34,250,1,1,0,0.9921,0.0,0.996,0.0,0.004,0.0,0.0,,0.992,0.5
0.35,250,1,1,0,0.9921,0.0,0.996,0.0,0.004,0.0,0.0,,0.992,0.5
0.36,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.992,0.5
0.37,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.992,0.5
0.38,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.992,0.5
