t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,212,0,39,0.1554,1.0,0.0,1.0,1.0,1.0,0.1554,0.269,0.8375,0.5
0.01,0,212,0,39,0.1554,1.0,0.0,1.0,1.0,1.0,0.1554,0.269,0.8375,0.5
0.02,0,212,0,39,0.1554,1.0,0.0,1.0,1.0,1.0,0.1554,0.269,0.8375,0.5
0.03,0,212,0,39,0.1554,1.0,0.0,1.0,1.0,1.0,0.1554,0.269,0.8375,0.5
0.04,0,212,0,39,0.1554,1.0,0.0,1.0,1.0,1.0,0.1554,0.269,0.8375,0.5
0.05,38,173,0,39,0.308,1.0,0.1801,1.0,0.8199,1.0,0.184,0.3108,0.8375,0.5
0.06,66,145,0,39,0.42,1.0,0.3128,1.0,0.6872,1.0,0.212,0.3498,0.8375,0.5
0.07,75,136,0,39,0.456,1.0,0.3555,1.0,0.6445,1.0,0.2229,0.3645,0.8375,0.5
0.08,79,132,0,39,0.472,1.0,0.3744,1.0,0.6256,1.0,0.2281,0.3714,0.8375,0.5
0.09,79,132,0,39,0.472,1.0,0.3744,1.0,0.6256,1.0,0.2281,0.3714,0.8375,0.5
0.1,81,130,0,39,0.48,1.0,0.3839,1.0,0.6161,1.0,0.2308,0.375,0.8375,0.5
0.11,82,129,0,39,0.484,1.0,0.3886,1.0,0.6114,1.0,0.2321,0.3768,0.8375,0.5
0.12,86,125,0,39,0.5,1.0,0.4076,1.0,0.5924,1.0,0.2378,0.3842,0.8375,0.5
0.13,86,125,0,38,0.498,1.0,0.4076,1.0,0.5924,1.0,0.2331,0.3781,0.8375,0.5
0.14,91,120,0,38,0.5181,1.0,0.4313,1.0,0.5687,1.0,0.2405,0.3878,0.8375,0.5
0.15,100,111,0,38,0.5542,1.0,0.4739,1.0,0.5261,1.0,0.255,0.4064,0.8375,0.5
0.16,124,87,2,36,0.6426,0.9474,0.5877,0.9474,0.4123,0.9474,0.2927,0.4472,0.8375,0.5
0.17,136,75,4,34,0.6827,0.8947,0.6445,0.8947,0.3555,0.8947,0.3119,0.4626,0.8375,0.5
0.18,142,69,6,32,0.6988,0.8421,0.673,0.8421,0.327,0.8421,0.3168,0.4604,0.8375,0.5
0.19,147,64,7,31,0.7149,0.8158,0.6967,0.8158,0.3033,0.8158,0.3263,0.4662,0.8375,0.5
0.2,149,62,8,30,0.7189,0.7895,0.7062,0.7895,0.2938,0.7895,0.3261,0.4615,0.8375,0.5
0.21,158,53,8,30,0.755,0.7895,0.7488,0.7895,0.2512,0.7895,0.3614,0.4959,0.8375,0.5
0.22,159,52,8,30,0.759,0.7895,0.7536,0.7895,0.2464,0.7895,0.3659,0.5,0.8375,0.5
0.23,162,49,10,28,0.7631,0.7368,0.7678,0.7368,0.2322,0.7368,0.3636,0.487,0.8375,0.5
0.24,165,46,12,26,0.7671,0.6842,0.782,0.6842,0.218,0.6842,0.3611,0.4727,0.8375,0.5
0.25,169,42,13,25,0.7791,0.6579,0.8009,0.6579,0.1991,0.6579,0.3731,0.4762,0.8375,0.5
0.26,170,41,15,23,0.7751,0.6053,0.8057,0.6053,0.1943,0.6053,0.3594,0.451,0.8375,0.5
0.27,171,40,16,22,0.7751,0.5789,0.8104,0.5789,0.1896,0.5789,0.3548,0.44,0.8375,0.5
0.28,174,37,17,21,0.7831,0.5526,0.8246,0.5526,0.1754,0.5526,0.3621,0.4375,0.8375,0.5
0.29,174,37,17,21,0.7831,0.5526,0.8246,0.5526,0.1754,0.5526,0.3621,0.4375,0.8375,0.5
0.3,178,33,18,20,0.7952,0.5263,0.8436,0.5263,0.1564,0.5263,0.3774,0.4396,0.8375,0.5
0.31,181,30,18,20,0.8072,0.5263,0.8578,0.5263,0.1422,0.5263,0.4,0.4545,0.8375,0.5
0.32,184,27,19,19,0.8153,0.5,0.872,0.5,0.128,0.5,0.413,0.4524,0.8375,0.5
0.33,186,25,20,18,0.8193,0.4737,0.8815,0.4737,0.1185,0.4737,0.4186,0.4444,0.8375,0.5
0.34,194,17,22,16,0.8434,0.4211,0.9194,0.4211,0.0806,0.4211,0.4848,0.4507,0.8375,0.5
0.35,211,0,38,0,0.8474,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.36,211,0,38,0,0.8474,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.37,211,0,38,0,0.8474,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.38,212,0,38,0,0.848,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.39,212,0,38,0,0.848,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.4,212,0,38,0,0.848,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.41,212,0,38,0,0.848,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.42,212,0,38,0,0.848,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.43,212,0,38,0,0.848,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.44,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.45,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.46,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.47,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.48,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.49,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.5,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.51,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.52,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.53,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.54,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.55,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.56,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.57,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.58,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.59,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.6,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.61,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.62,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.63,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.64,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.65,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.66,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.67,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.68,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.69,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.7,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.71,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.72,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.73,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.74,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.75,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.76,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.77,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.78,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.79,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.8,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.81,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.82,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.83,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.84,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.85,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.86,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.87,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.88,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.89,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.9,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.91,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.92,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.93,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.94,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.95,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.96,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.97,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.98,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
0.99,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
1.0,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
1.01,212,0,39,0,0.8446,0.0,1.0,0.0,0.0,0.0,0.0,,0.8375,0.5
