t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,200,0,51,0.2032,1.0,0.0,1.0,1.0,1.0,0.2032,0.3377,0.7713,0.5271
0.01,0,200,0,51,0.2032,1.0,0.0,1.0,1.0,1.0,0.2032,0.3377,0.7713,0.5271
0.02,0,200,0,51,0.2032,1.0,0.0,1.0,1.0,1.0,0.2032,0.3377,0.7713,0.5271
0.03,1,198,0,51,0.208,1.0,0.005,1.0,0.995,1.0,0.2048,0.34,0.7713,0.5271
0.04,4,195,0,51,0.22,1.0,0.0201,1.0,0.9799,1.0,0.2073,0.3434,0.7713,0.5271
0.05,4,195,0,51,0.22,1.0,0.0201,1.0,0.9799,1.0,0.2073,0.3434,0.7713,0.5271
0.06,5,194,0,51,0.224,1.0,0.0251,1.0,0.9749,1.0,0.2082,0.3446,0.7713,0.5271
0.07,5,194,0,50,0.2209,1.0,0.0251,1.0,0.9749,1.0,0.2049,0.3401,0.7713,0.5271
0.08,15,184,2,48,0.253,0.96,0.0754,0.96,0.9246,0.96,0.2069,0.3404,0.7713,0.5271
0.09,17,182,2,48,0.261,0.96,0.0854,0.96,0.9146,0.96,0.2087,0.3429,0.7713,0.5271
0.1,26,173,2,48,0.2972,0.96,0.1307,0.96,0.8693,0.96,0.2172,0.3542,0.7713,0.5271
0.11,26,173,2,48,0.2972,0.96,0.1307,0.96,0.8693,0.96,0.2172,0.3542,0.7713,0.5271
0.12,29,170,2,48,0.3092,0.96,0.1457,0.96,0.8543,0.96,0.2202,0.3582,0.7713,0.5271
0.13,37,162,3,47,0.3373,0.94,0.1859,0.94,0.8141,0.94,0.2249,0.3629,0.7713,0.5271
0.14,40,159,3,47,0.3494,0.94,0.201,0.94,0.799,0.94,0.2282,0.3672,0.7713,0.5271
0.15,64,135,3,47,0.4458,0.94,0.3216,0.94,0.6784,0.94,0.2582,0.4052,0.7713,0.5271
0.16,87,112,4,46,0.5341,0.92,0.4372,0.92,0.5628,0.92,0.2911,0.4423,0.7713,0.5271
0.17,88,111,5,45,0.5341,0.9,0.4422,0.9,0.5578,0.9,0.2885,0.4369,0.7713,0.5271
0.18,117,82,10,40,0.6305,0.8,0.5879,0.8,0.4121,0.8,0.3279,0.4651,0.7713,0.5271
0.19,127,72,11,39,0.6667,0.78,0.6382,0.78,0.3618,0.78,0.3514,0.4845,0.7713,0.5271
0.2,132,67,13,37,0.6787,0.74,0.6633,0.74,0.3367,0.74,0.3558,0.4805,0.7713,0.5271
0.21,141,58,13,37,0.7149,0.74,0.7085,0.74,0.2915,0.74,0.3895,0.5103,0.7713,0.5271
0.22,154,45,16,34,0.755,0.68,0.7739,0.68,0.2261,0.68,0.4304,0.5271,0.7713,0.5271
0.23,160,39,19,31,0.7671,0.62,0.804,0.62,0.196,0.62,0.4429,0.5167,0.7713,0.5271
0.24,164,35,21,29,0.7751,0.58,0.8241,0.58,0.1759,0.58,0.4531,0.5088,0.7713,0.5271
0.25,167,32,23,27,0.7791,0.54,0.8392,0.54,0.1608,0.54,0.4576,0.4954,0.7713,0.5271
0.26,170,29,24,26,0.7871,0.52,0.8543,0.52,0.1457,0.52,0.4727,0.4952,0.7713,0.5271
0.27,179,20,26,24,0.8153,0.48,0.8995,0.48,0.1005,0.48,0.5455,0.5106,0.7713,0.5271
0.28,180,19,28,22,0.8112,0.44,0.9045,0.44,0.0955,0.44,0.5366,0.4835,0.7713,0.5271
0.29,180,19,28,22,0.8112,0.44,0.9045,0.44,0.0955,0.44,0.5366,0.4835,0.7713,0.5271
0.3,184,15,37,13,0.7912,0.26,0.9246,0.26,0.0754,0.26,0.4643,0.3333,0.7713,0.5271
0.31,189,10,41,9,0.7952,0.18,0.9497,0.18,0.0503,0.18,0.4737,0.2609,0.7713,0.5271
0.32,191,8,44,6,0.7912,0.12,0.9598,0.12,0.0402,0.12,0.4286,0.1875,0.7713,0.5271
0.33,191,8,45,5,0.7871,0.1,0.9598,0.1,0.0402,0.1,0.3846,0.1587,0.7713,0.5271
0.34,194,5,48,2,0.7871,0.04,0.9749,0.04,0.0251,0.04,0.2857,0.0702,0.7713,0.5271
0.35,196,3,48,2,0.7952,0.04,0.9849,0.04,0.0151,0.04,0.4,0.0727,0.7713,0.5271
0.36,197,2,48,2,0.7992,0.04,0.9899,0.04,0.0101,0.04,0.5,0.0741,0.7713,0.5271
0.37,198,1,48,2,0.8032,0.04,0.995,0.04,0.005,0.04,0.6667,0.0755,0.7713,0.5271
