,root:12M:C,root:12M:V,root:3Y:C,root:3Y:V,root:4M:C,root:4M:V,root:5Y:C,root:5Y:V,root:B:C,root:B:V
ERR4281812,0.10498972,0.21566346,0.13716662,0.11562661,0.0735546,0.09486901,0.07973746,0.064664066,0.044021826,0.06970664
ERR4281813,0.15863317,0.29678422,0.10168041,0.043765157,0.072404,0.050637927,0.1034349,0.074712195,0.055205695,0.042742394
ERR4281814,0.100306734,0.1704507,0.093721375,0.16482028,0.041046746,0.10049067,0.12153795,0.11812385,0.03313552,0.05636604
ERR4281815,0.15957557,0.13192792,0.08457445,0.08657554,0.120299526,0.17602237,0.041147653,0.07777103,0.06269652,0.059409466
ERR4281816,0.10693123,0.22944988,0.14717145,0.10715091,0.07715204,0.0957909,0.067546494,0.055263884,0.04187123,0.07167199
ERR4281817,0.098229654,0.12876476,0.13306814,0.122229904,0.05854574,0.17490493,0.09445963,0.078806154,0.02220729,0.08878384
ERR4281818,0.083863705,0.16186497,0.13081984,0.043843027,0.18407626,0.07268975,0.092300214,0.077835135,0.112804435,0.03990263
ERR4281819,0.11189586,0.21649082,0.14365833,0.10563646,0.07999704,0.10391373,0.06678502,0.056738432,0.042542424,0.072341904
ERR4281820,0.10657118,0.22461383,0.14856716,0.10662072,0.07838211,0.09848674,0.06730634,0.055071052,0.0414477,0.072933204
ERR4281821,0.10321083,0.18428518,0.104563616,0.15285634,0.047531646,0.10093534,0.10896329,0.10219945,0.035313107,0.06014124
ERR4281822,0.14966491,0.09564531,0.105600476,0.11803616,0.060706634,0.18968059,0.039972074,0.091234304,0.024603605,0.12485596
ERR4281823,0.099948935,0.16799265,0.09076107,0.16651604,0.039241515,0.09995351,0.1251507,0.122846484,0.032757033,0.054832127
ERR4281824,0.09980242,0.16726738,0.0913035,0.16785972,0.039616052,0.09998664,0.12411201,0.121914916,0.03262638,0.05551101
ERR4281825,0.10638441,0.20750257,0.12462763,0.13086294,0.060645133,0.099622026,0.08796995,0.07732662,0.038866214,0.06619247
ERR4281826,0.10080325,0.12699218,0.13143362,0.12212567,0.058962192,0.17664741,0.090570584,0.0797341,0.022442184,0.09028886
ERR4281827,0.120741166,0.11765402,0.13753103,0.13142458,0.050391495,0.1515016,0.052657213,0.08020464,0.020162726,0.1377316
ERR4281828,0.107946046,0.19463791,0.11005803,0.13765231,0.05283629,0.09498516,0.1062559,0.09718111,0.037029617,0.061417617
ERR4281829,0.10026071,0.17014813,0.09342272,0.16521138,0.040820662,0.10053359,0.12176351,0.11857654,0.033012275,0.05625043
ERR4281830,0.1478678,0.1328928,0.13351758,0.13007307,0.05864333,0.122381374,0.043092906,0.070445225,0.027344154,0.1337417
ERR4281831,0.10681358,0.23087041,0.14824128,0.105899274,0.07821488,0.095077895,0.06662042,0.05423863,0.042243596,0.07178009
ERR4281832,0.1149011,0.056059986,0.06535745,0.060093936,0.20681718,0.18258828,0.06190128,0.085924916,0.10375375,0.06260206
ERR4281833,0.10073976,0.13478605,0.13364512,0.1186123,0.06498655,0.16545218,0.09170936,0.07690821,0.025934862,0.08722551
ERR4281834,0.10641021,0.2141849,0.14744729,0.10725261,0.07935812,0.103372075,0.069592886,0.05701906,0.0411108,0.074252
ERR4281835,0.09973177,0.16793333,0.09174883,0.16705775,0.039853122,0.100385465,0.123779535,0.12122228,0.032654714,0.055633157
ERR4281836,0.09078536,0.1979603,0.1509776,0.087444864,0.119129814,0.07500824,0.08295702,0.049888887,0.07205993,0.073788024
ERR4281837,0.09959589,0.16736558,0.09131467,0.1675432,0.03959811,0.100350246,0.12429082,0.121915795,0.032554872,0.055470806
ERR4281838,0.10233445,0.2219641,0.15006025,0.10039935,0.08927182,0.08905425,0.0712958,0.053028576,0.049785685,0.07280566
ERR4281839,0.10166378,0.17647332,0.09833411,0.15975213,0.043741003,0.10080755,0.11604054,0.111106426,0.034066606,0.05801446
ERR4281840,0.14483854,0.10196224,0.106043294,0.11540644,0.06540381,0.19191234,0.04532492,0.09032884,0.026775705,0.1120038
ERR4281841,0.1391293,0.20291668,0.06246482,0.06931985,0.03780337,0.05422747,0.19098397,0.16708577,0.043826424,0.0322424
ERR4281842,0.043184783,0.050499525,0.054002028,0.01863679,0.22611871,0.04565352,0.032100916,0.06322073,0.45596728,0.010615703
ERR4281843,0.10698486,0.21760496,0.13432938,0.120450236,0.06754755,0.09813166,0.078792006,0.06711638,0.04035305,0.06868988
ERR4281844,0.10690945,0.23030859,0.14746399,0.10674068,0.077480055,0.09534639,0.067182586,0.054897487,0.042057153,0.07161366
ERR4281845,0.10669837,0.22969452,0.14741105,0.10663535,0.077876024,0.09510407,0.067562334,0.054986347,0.042383354,0.07164858
ERR4281846,0.10689985,0.23035505,0.14785923,0.10628864,0.07788857,0.09533569,0.06692142,0.05457505,0.04214493,0.07173146
ERR4281847,0.10633018,0.2299988,0.14855413,0.10521901,0.07944069,0.09439721,0.06706178,0.054044332,0.043031137,0.07192281
ERR4281848,0.08021714,0.16136265,0.13875768,0.07053072,0.16811295,0.062478483,0.08951591,0.046334933,0.11213471,0.070554905
ERR4281849,0.096888825,0.1425947,0.10945172,0.036250886,0.22169457,0.07415201,0.07357804,0.08071599,0.1283175,0.036355734
ERR4281850,0.10706958,0.22534628,0.14213315,0.112257965,0.073340274,0.09658848,0.07174595,0.059641995,0.041388642,0.07048771
ERR4281851,0.10703996,0.21934183,0.13598849,0.118706994,0.06873937,0.097836964,0.07722736,0.0654692,0.04056523,0.06908465
ERR4281852,0.10558529,0.19999892,0.11792985,0.1381116,0.05615885,0.10028864,0.09476366,0.08504278,0.037808526,0.06431191
ERR4281853,0.11364923,0.18883628,0.12913081,0.09905014,0.10246265,0.10487262,0.06974595,0.06290487,0.059047733,0.07029968
ERR4281854,0.106974736,0.21907249,0.13586563,0.11878388,0.06876332,0.09777697,0.07744983,0.06560285,0.040644165,0.06906616
ERR4281855,0.115576416,0.056395024,0.0654631,0.060498428,0.2049572,0.1840112,0.061666768,0.08624131,0.10251261,0.06267791
ERR4281856,0.097423054,0.18519545,0.1391307,0.08388223,0.13254684,0.08057921,0.07642247,0.05223845,0.081186615,0.07139496
ERR4281857,0.10681362,0.21346204,0.13021412,0.12485775,0.06454736,0.09884219,0.082571976,0.07131113,0.039718255,0.06766158
ERR4281858,0.16603772,0.13083845,0.07645915,0.074031465,0.15001072,0.16058293,0.032796685,0.07038596,0.08826591,0.050591033
ERR4281859,0.103823476,0.18770924,0.10735626,0.14977951,0.04926045,0.10091829,0.105860665,0.09839981,0.035837576,0.061054803
ERR4281860,0.1485765,0.10573919,0.057188235,0.29960403,0.052371185,0.04415814,0.08544621,0.08603617,0.046253048,0.07462735
ERR4281861,0.09096014,0.19851306,0.15107428,0.08790095,0.11813511,0.075486206,0.082792826,0.049935084,0.071586385,0.073616
ERR4281862,0.10681301,0.2134042,0.13015106,0.12492804,0.064497225,0.098856166,0.082625076,0.0713762,0.0397041,0.06764499
ERR4281863,0.13505015,0.21039267,0.09585725,0.070001,0.08696753,0.10708214,0.08616838,0.085910745,0.079511225,0.043058895
ERR4281864,0.0995772,0.16738011,0.09137826,0.1674269,0.039669137,0.10029004,0.12432547,0.121845536,0.0326156,0.055491775
ERR4281865,0.10701202,0.22911505,0.1477108,0.106491275,0.077749565,0.09601456,0.06721992,0.054835286,0.041969772,0.07188167
ERR4281866,0.1065234,0.20924576,0.12627012,0.12908353,0.061791297,0.09940243,0.08638994,0.075523525,0.039134417,0.06663558
ERR4281867,0.035958618,0.046128273,0.09105243,0.024040682,0.35139635,0.04362424,0.016987775,0.043124072,0.33057362,0.01711398
ERR4281868,0.10667179,0.23049398,0.148216,0.10581552,0.07849219,0.09489952,0.066858225,0.05428375,0.04246931,0.071799755
ERR4281869,0.10705342,0.21978197,0.13642746,0.11824667,0.06905491,0.09776023,0.07682674,0.06503979,0.040620755,0.06918808
ERR4281870,0.10855408,0.086862184,0.057536073,0.04879451,0.28108296,0.0873506,0.04464583,0.048426405,0.19189219,0.044855107
ERR4281871,0.10287127,0.17617854,0.09878011,0.16097003,0.044401847,0.09942711,0.11432861,0.1097685,0.034551136,0.05872287
ERR4281872,0.06468153,0.09619651,0.07936006,0.047297757,0.1469304,0.049650263,0.20044306,0.14765453,0.13729453,0.030491432
ERR4281873,0.11495412,0.07738582,0.093330204,0.16246988,0.11909185,0.050614677,0.098877914,0.11228796,0.085980184,0.08500741
ERR4281874,0.10471094,0.13973509,0.13181488,0.1179392,0.06625312,0.16487409,0.08618778,0.07638192,0.02695443,0.08514848
ERR4281875,0.106943145,0.21629703,0.1329814,0.12189669,0.06654642,0.09837723,0.07999599,0.068467,0.0401382,0.06835684
ERR4281876,0.099634804,0.16755082,0.09147354,0.16735056,0.03970301,0.10034697,0.12413758,0.121665776,0.032605413,0.0555315
ERR4281877,0.09957413,0.16756125,0.09150088,0.16736594,0.0396257,0.10008926,0.12424526,0.12200588,0.03263086,0.05540093
ERR4281878,0.105542645,0.19939446,0.1173133,0.13882805,0.055686496,0.10039826,0.095300786,0.08576934,0.03764152,0.06412525
ERR4281879,0.1000168,0.16942866,0.09307252,0.16542579,0.04075736,0.10029237,0.12257143,0.11919799,0.033109557,0.056127578
ERR4281880,0.07105811,0.13846534,0.11139139,0.10437927,0.08717383,0.04958845,0.17364126,0.110910036,0.10346928,0.049923103
ERR4281881,0.09955363,0.16935231,0.092913605,0.16624457,0.0396327,0.09834387,0.12344778,0.12269082,0.03299308,0.05482764
ERR4281882,0.100521915,0.17130291,0.094337784,0.16417511,0.041373264,0.100579634,0.1207356,0.11715764,0.033229787,0.05658629
ERR4281883,0.099854976,0.16888687,0.09274873,0.16569698,0.040645037,0.10018568,0.123129696,0.11970716,0.033120472,0.056024436
ERR4281884,0.10053681,0.12726209,0.1318894,0.12232085,0.058718696,0.17601338,0.09079958,0.07958796,0.022342246,0.09052907
ERR4281885,0.11885194,0.11782788,0.11233411,0.11259847,0.07222191,0.19667776,0.07227648,0.08504482,0.028896239,0.083270304
ERR4281886,0.11964482,0.102370195,0.07302285,0.052775886,0.23993973,0.096245855,0.042604852,0.056616876,0.16714992,0.04962901
ERR4281887,0.1344204,0.20616232,0.09159618,0.08082408,0.045050543,0.11949718,0.13338646,0.10002311,0.041217376,0.04782233
ERR4281888,0.09535055,0.07382014,0.049368665,0.049737036,0.17648245,0.1956761,0.04079043,0.09624021,0.20012505,0.022409325
ERR4281889,0.10662356,0.22905387,0.14705959,0.10692629,0.07778868,0.09510562,0.0680303,0.055327337,0.042474043,0.07161066
ERR4281890,0.10690195,0.22970146,0.14688595,0.10731002,0.07709142,0.09544444,0.06772015,0.055404153,0.0420393,0.071501166
ERR4281891,0.09978724,0.18946226,0.10948938,0.154977,0.039162446,0.07937927,0.11257109,0.12962665,0.03692852,0.048616257
ERR4281892,0.09908073,0.19620286,0.11291063,0.14912845,0.038345907,0.07615057,0.11165648,0.13267225,0.0377168,0.046135318
ERR4281893,0.114501625,0.09872113,0.069319114,0.027237363,0.2802866,0.087565415,0.043979354,0.08448583,0.16645516,0.027448345
ERR4281894,0.052719373,0.044653516,0.041970894,0.024446374,0.28318554,0.081223235,0.048723783,0.06065683,0.3437843,0.018636188
ERR4281895,0.09767924,0.14045495,0.10818273,0.034473255,0.23092069,0.0718343,0.071051665,0.07995662,0.1295595,0.035887096
ERR4281896,0.11804556,0.18034105,0.055460375,0.0990052,0.027310794,0.08005735,0.1932905,0.17299044,0.043951523,0.029547222
ERR4281897,0.105994135,0.15705173,0.12589104,0.08873141,0.1311737,0.107459985,0.07581828,0.060263596,0.07652842,0.071087666
ERR4281898,0.10614291,0.21345967,0.14629327,0.10351082,0.086499594,0.09924646,0.069247074,0.056020692,0.046312187,0.0732674
ERR4281899,0.10700625,0.22711997,0.14412667,0.11016563,0.074922256,0.096116036,0.07008681,0.057843998,0.041688398,0.070923954
ERR4281900,0.10307857,0.20195116,0.12397782,0.13282606,0.060852967,0.099392764,0.09366468,0.07823843,0.041834224,0.0641833
ERR4281901,0.13190022,0.06446433,0.066966794,0.07046725,0.16017213,0.22031131,0.054945502,0.093046054,0.07424993,0.063476436
ERR4281902,0.14430307,0.13947603,0.089514464,0.1986892,0.12025191,0.052126307,0.055231147,0.041940864,0.06343836,0.095028654
ERR4281903,0.07697105,0.14245515,0.16155928,0.095705,0.17676298,0.09092898,0.059678547,0.0525249,0.07011179,0.07330222
ERR4281904,0.11003746,0.17632157,0.06480154,0.13441621,0.027648486,0.09528292,0.1643663,0.15216477,0.037608877,0.03735183
ERR4281905,0.16142191,0.08249599,0.08003897,0.0994943,0.07982039,0.23852447,0.03808615,0.098397024,0.03269071,0.08903007
ERR4281906,0.09959449,0.16735803,0.09130748,0.16755252,0.039592884,0.1003509,0.12429651,0.121927135,0.032552063,0.055467952
ERR4281907,0.09961865,0.16745903,0.09139418,0.1674501,0.039646514,0.10035424,0.124211356,0.12178923,0.03257583,0.055500913
ERR4281908,0.09959514,0.16736224,0.09131344,0.16754399,0.03959758,0.10034964,0.124294534,0.12191807,0.032554965,0.055470333
ERR4281909,0.10703973,0.22681837,0.14368987,0.11063857,0.07453578,0.09623959,0.07039597,0.058227412,0.041589342,0.070825346
ERR4281910,0.13895345,0.06782408,0.066713974,0.07438264,0.14288236,0.23574217,0.051243745,0.09509174,0.06424997,0.062915936
ERR4281911,0.10682525,0.21367736,0.1304221,0.12463487,0.06469605,0.09880907,0.0823764,0.071094446,0.039749913,0.06771457
ERR4281912,0.10020947,0.16992909,0.09325757,0.16539334,0.040724676,0.100520164,0.12196317,0.118835315,0.03297719,0.056189936
ERR4281913,0.08373957,0.04933418,0.045701355,0.04779391,0.17668638,0.23784226,0.05199657,0.11153796,0.17069118,0.024676599
ERR4281914,0.099750735,0.16803402,0.09185388,0.16692016,0.039928574,0.10037485,0.12370818,0.121059686,0.03269592,0.05567399
ERR4281915,0.06923073,0.05768243,0.052255403,0.03354238,0.25154197,0.11607487,0.055860333,0.07955054,0.2607814,0.02347993
ERR4281916,0.09959332,0.16736728,0.091322854,0.16752818,0.03960728,0.10034209,0.124295674,0.12190713,0.032562833,0.055473387
ERR4281917,0.10645117,0.20817904,0.12522618,0.13022737,0.061038874,0.09956229,0.08735797,0.076661505,0.038943067,0.06635246
ERR4281918,0.10001889,0.16915503,0.092699446,0.16598655,0.040418494,0.100450054,0.12268738,0.11971842,0.032878667,0.05598701
ERR4281919,0.059483595,0.044016115,0.039567277,0.02019971,0.31566912,0.0736787,0.041281957,0.060478743,0.32768026,0.017944532
ERR4281920,0.0995963,0.16737705,0.09133267,0.16751754,0.039611686,0.10034118,0.12428826,0.12189436,0.032564897,0.055475976
ERR4281921,0.107088454,0.22282125,0.13950177,0.11501118,0.07134217,0.09715187,0.07405716,0.062088374,0.041037723,0.06990004
ERR4281922,0.098229654,0.12876476,0.13306814,0.122229904,0.05854574,0.17490493,0.09445963,0.078806154,0.02220729,0.08878384
ERR4281923,0.114455745,0.17766821,0.05029897,0.113468446,0.021214103,0.08982256,0.19284795,0.1719114,0.040291946,0.028020708
ERR4281924,0.10418604,0.18987995,0.10918651,0.14775261,0.050418437,0.10086777,0.10390236,0.09597664,0.036187425,0.06164231
ERR4281925,0.10482085,0.12369132,0.12499933,0.119064316,0.06280096,0.18530326,0.08710284,0.081585295,0.02408656,0.08654527
ERR4281926,0.10724251,0.21650808,0.13415824,0.120370336,0.06762362,0.0984932,0.07921755,0.06724278,0.04045996,0.068683654
ERR4281927,0.10708242,0.22140309,0.13804601,0.11654314,0.07024775,0.097450174,0.07535258,0.063472435,0.040836677,0.06956582
ERR4281928,0.10257353,0.18085374,0.10189463,0.1557844,0.04589447,0.100911066,0.11209315,0.10594824,0.034800086,0.0592467
ERR4281929,0.1131257,0.21650319,0.14850953,0.10514892,0.07675768,0.10281379,0.067255184,0.054669086,0.04054342,0.074673556
ERR4281930,0.09986878,0.16849652,0.09217394,0.16658947,0.040097,0.100426376,0.12326672,0.12054539,0.03274508,0.055790707
ERR4281931,0.15060474,0.11477073,0.0723793,0.27417016,0.04527039,0.045763202,0.07994335,0.0968388,0.04612308,0.07413621
ERR4281932,0.10700358,0.21879992,0.1355562,0.11914524,0.068463005,0.09789073,0.07770275,0.06590586,0.040545817,0.068986826
ERR4281933,0.09971634,0.16786286,0.09169337,0.16712192,0.039818324,0.10038396,0.123841375,0.121310055,0.032639567,0.055612244
ERR4281934,0.10891034,0.15330893,0.13236175,0.11278048,0.07622893,0.14983618,0.07998718,0.07172299,0.03456852,0.080294766
ERR4281935,0.10072988,0.17220965,0.09503511,0.16340253,0.041782744,0.10062808,0.11991274,0.116081834,0.033377863,0.056839556
ERR4281936,0.08541379,0.041864835,0.05405406,0.05067411,0.19181499,0.2704371,0.049760472,0.113107145,0.109146744,0.03372674
ERR4281937,0.14790949,0.1176287,0.08291394,0.07677951,0.15289629,0.15861449,0.04481742,0.07480264,0.08409176,0.059545837
ERR4281938,0.108192176,0.16762206,0.09535632,0.17842887,0.04059497,0.08213018,0.11316381,0.12202214,0.036421873,0.05606764
ERR4281939,0.10705042,0.22625025,0.14309585,0.11125331,0.074083745,0.0963711,0.07091474,0.05876495,0.04151768,0.07069794
ERR4281940,0.0997737,0.16805056,0.09188588,0.16689321,0.039926883,0.10040184,0.12369391,0.12100521,0.03268469,0.055684123
ERR4281941,0.07628197,0.03748311,0.09484035,0.04763226,0.259319,0.2216269,0.048977483,0.042234305,0.12812752,0.043477163
ERR4281942,0.10562263,0.2000543,0.117895775,0.13819093,0.05607348,0.10034855,0.09470448,0.08507227,0.037741974,0.06429566
ERR4281943,0.10602208,0.2035904,0.12103692,0.13477004,0.058173157,0.10005326,0.091507904,0.08138543,0.03826466,0.06519627
ERR4281944,0.15009029,0.11405688,0.06769673,0.06605302,0.19849259,0.13225529,0.03836364,0.06398832,0.1166477,0.052355565
ERR4281945,0.109454826,0.18897295,0.11532374,0.14481397,0.06024776,0.09661389,0.094742045,0.083015926,0.040110216,0.06670471
ERR4281946,0.07674304,0.059758674,0.065141775,0.057492528,0.24504887,0.19685744,0.03021531,0.0705646,0.1663373,0.031840395
ERR4281947,0.09960061,0.16739373,0.091347404,0.16749923,0.039621815,0.100343816,0.124273814,0.12186778,0.032569047,0.05548278
ERR4281948,0.113795295,0.055544242,0.0652039,0.059445675,0.20984007,0.18021798,0.062288344,0.08538893,0.105796434,0.062479142
ERR4281949,0.042885333,0.09365508,0.10421603,0.026519226,0.15916218,0.018246097,0.15592083,0.13324307,0.2491575,0.016994594
ERR4281950,0.10657192,0.20973893,0.12668572,0.12864973,0.062057383,0.09936428,0.08594572,0.075066455,0.039176434,0.06674348
ERR4281951,0.09979354,0.1681387,0.09192531,0.16686277,0.039944366,0.10041399,0.12359889,0.12093987,0.032684598,0.05569797
ERR4281952,0.110913634,0.05425004,0.06473112,0.05767123,0.2181768,0.17365463,0.063141495,0.08382169,0.11160379,0.062035628
ERR4281953,0.099736564,0.16794628,0.09175975,0.16704674,0.03985747,0.10038888,0.12376751,0.12120454,0.032655228,0.055637047
ERR4281954,0.112574644,0.055017997,0.06499195,0.05864163,0.21362437,0.17717278,0.062598705,0.084657304,0.10846106,0.062259465
ERR4281955,0.10011983,0.16944171,0.093098134,0.16548924,0.04064771,0.1004648,0.12250926,0.11911055,0.03298721,0.05613152
ERR4281956,0.09952687,0.16778821,0.091761276,0.16708757,0.039695702,0.09971185,0.12423892,0.12210742,0.032765225,0.055316925
ERR4281957,0.13372435,0.18305784,0.12213561,0.15688935,0.07007243,0.07271888,0.07119193,0.063687645,0.046524484,0.07999741
ERR4281958,0.106517255,0.20902593,0.12602064,0.12936696,0.061594203,0.09945433,0.08659123,0.07579071,0.0390725,0.06656629
ERR4281959,0.106987774,0.21762486,0.13430978,0.120481,0.06751834,0.09813954,0.07878536,0.06713326,0.0403373,0.06868265
ERR4281960,0.10803255,0.16394308,0.0938772,0.1777132,0.047796175,0.09088538,0.111093864,0.10739492,0.037565995,0.061697625
ERR4281961,0.10700571,0.2177691,0.13440003,0.120397896,0.06755834,0.09814134,0.07866192,0.06703786,0.040325947,0.068701796
ERR4281962,0.10026237,0.1701753,0.093463,0.16515169,0.04085584,0.10052161,0.12175185,0.1185169,0.03303474,0.056266703
ERR4281963,0.14572579,0.14104265,0.09540882,0.08747434,0.12451036,0.15511924,0.048040256,0.07322146,0.06604696,0.06341016
ERR4281964,0.10068874,0.17200053,0.094839625,0.16364314,0.041649744,0.10063798,0.12008199,0.1163771,0.03331474,0.056766413
ERR4281965,0.10064326,0.17180628,0.094695374,0.16379921,0.041567873,0.100624435,0.12026133,0.116600245,0.03328744,0.056714542
ERR4281966,0.09961836,0.16746864,0.0914151,0.16741806,0.039668106,0.10034014,0.12421049,0.121758856,0.03259208,0.055510078
ERR4281967,0.17930484,0.1477362,0.12160421,0.17609613,0.07419156,0.04340139,0.029813342,0.044437043,0.048556924,0.13485837
ERR4281968,0.099602416,0.16735582,0.09133582,0.16751538,0.03960521,0.100349575,0.12431165,0.12188783,0.032559395,0.055476956
ERR4281969,0.105540864,0.12398314,0.12812048,0.121478975,0.06014661,0.1799518,0.084119536,0.0813268,0.023072513,0.09225927
ERR4281970,0.10699059,0.23106048,0.14851372,0.10580081,0.07832921,0.09501558,0.06618614,0.05399494,0.042184554,0.07192401
ERR4281971,0.101131625,0.17399399,0.09639334,0.16191046,0.0425764,0.10072217,0.11828309,0.11400856,0.033654023,0.057326254
ERR4281972,0.10626983,0.20518407,0.1227865,0.13269483,0.05967135,0.09975865,0.08986504,0.07926233,0.038750216,0.06575714
ERR4281973,0.09301613,0.051575083,0.0912754,0.054211143,0.23879403,0.20736702,0.04509487,0.04939555,0.122944646,0.046326097
ERR4281974,0.099594794,0.1673587,0.091308184,0.16755183,0.039593194,0.10035118,0.12429591,0.121925876,0.032552116,0.05546824
ERR4281975,0.11349048,0.055383142,0.06512589,0.05923002,0.21081921,0.17949493,0.062355347,0.085215874,0.10647064,0.062414408
ERR4281976,0.10686982,0.23151672,0.14873229,0.10545784,0.0784358,0.09505942,0.06608657,0.053805325,0.042171873,0.07186427
ERR4281977,0.0995961,0.16735828,0.09130556,0.16755812,0.039589718,0.10035168,0.124293655,0.12193038,0.032549657,0.05546688
ERR4281978,0.09965363,0.16747883,0.09123003,0.16736008,0.03954513,0.10029419,0.124427214,0.12205193,0.032589734,0.05536927
ERR4281979,0.0997189,0.1678753,0.09170528,0.16710687,0.039826512,0.100383274,0.12383179,0.12129144,0.032643773,0.055616852
ERR4281980,0.10328648,0.18465744,0.10484786,0.15255558,0.047692176,0.10095155,0.10861873,0.10180419,0.035352264,0.06023369
ERR4281981,0.11028611,0.053858448,0.06462031,0.057418223,0.219291,0.17306668,0.063431114,0.08363397,0.112428,0.061966136
ERR4281982,0.10708522,0.22248372,0.13917331,0.115354516,0.07109891,0.09721772,0.07436199,0.06240083,0.04099804,0.069825806
ERR4281983,0.10633051,0.23009054,0.14879373,0.104917675,0.07973417,0.09437466,0.0668399,0.053831566,0.04309853,0.071988665
