,root:12M,root:3Y,root:4M,root:5Y,root:B,root:M
ERR4281871,0.025757892,0.12558639,0.047595028,0.063086495,0.11882083,0.6191534
ERR4281872,0.17005722,0.07606772,0.51589453,0.05483035,0.12292391,0.060226224
ERR4281873,0.07708241,0.37586948,0.05430826,0.16822256,0.047115624,0.2774016
ERR4281874,0.28738803,0.2108306,0.15504815,0.15172027,0.084510334,0.11050262
ERR4281875,0.3918218,0.19443652,0.21982172,0.048808675,0.068088815,0.0770224
ERR4281876,0.16065758,0.1598627,0.08424639,0.3537331,0.058118768,0.18338142
ERR4281877,0.11163571,0.2672955,0.0716197,0.25018543,0.05661242,0.24265116
ERR4281878,0.3475989,0.19737923,0.18363437,0.10770816,0.076446705,0.08723266
ERR4281879,0.20209758,0.16550782,0.10685544,0.30425835,0.061984345,0.15929651
ERR4281880,0.023908189,0.14246872,0.0414776,0.06988886,0.11836358,0.60389304
ERR4281881,0.07929505,0.36549088,0.059587013,0.17214376,0.049976896,0.27350634
ERR4281882,0.31384787,0.20897721,0.164704,0.13282771,0.08329163,0.09635155
ERR4281883,0.1528996,0.17347866,0.08266457,0.33962592,0.05810992,0.1932213
ERR4281884,0.17251846,0.07708349,0.5128533,0.0547928,0.122225955,0.060525943
ERR4281885,0.37374187,0.195257,0.22602725,0.05165288,0.073871635,0.07944938
ERR4281886,0.09119312,0.18958597,0.23795055,0.067239486,0.30582464,0.108206235
ERR4281887,0.12548675,0.1532482,0.32588825,0.065833814,0.23431605,0.095227
ERR4281888,0.17600116,0.081138745,0.50132555,0.055286936,0.124003746,0.062243853
ERR4281889,0.07530293,0.36397433,0.059876967,0.17317796,0.05257386,0.27509397
ERR4281890,0.3636072,0.19727007,0.19325496,0.087702006,0.073747866,0.08441782
ERR4281891,0.07649475,0.3706205,0.05765364,0.17010227,0.050771702,0.27435717
ERR4281892,0.20227046,0.16535671,0.10717021,0.3037889,0.061802477,0.15961127
ERR4281893,0.1678616,0.24054529,0.18505855,0.09932083,0.17084056,0.13637316
ERR4281894,0.08793631,0.18953004,0.23597924,0.06528974,0.31354874,0.107715935
ERR4281895,0.102152534,0.19048722,0.24641836,0.06883518,0.2841078,0.1079989
ERR4281896,0.032463074,0.20984657,0.14852345,0.1256934,0.10200173,0.3814718
ERR4281897,0.2516456,0.19419302,0.15053138,0.18997285,0.080042996,0.13361414
ERR4281898,0.07617373,0.36839652,0.058453582,0.17105144,0.05141483,0.2745099
ERR4281899,0.3280769,0.15590559,0.3072055,0.048668776,0.08520864,0.07493462
ERR4281900,0.07615811,0.37356493,0.055953808,0.16908206,0.049492367,0.2757488
ERR4281901,0.1726193,0.0772512,0.5123742,0.054817177,0.12233614,0.060601965
ERR4281902,0.0766813,0.37553367,0.05467376,0.16830464,0.04785941,0.27694714
ERR4281903,0.12128844,0.280374,0.08155259,0.22344829,0.051208165,0.24212852
ERR4281904,0.35879007,0.18878126,0.19016825,0.10525612,0.072846234,0.084158175
ERR4281905,0.1696221,0.076409176,0.51494706,0.05494637,0.12363581,0.060439456
ERR4281906,0.115154445,0.25061995,0.07067418,0.2690903,0.058875844,0.2355853
ERR4281907,0.113536745,0.26006547,0.071621075,0.2577286,0.05737015,0.23967794
ERR4281908,0.087090634,0.33807752,0.06274257,0.1927646,0.0527145,0.26661018
ERR4281909,0.39193505,0.1949826,0.21141516,0.055882256,0.067661695,0.0781232
ERR4281910,0.1692789,0.07563106,0.5171875,0.054817237,0.12301425,0.060071114
ERR4281911,0.36363804,0.19707055,0.1932445,0.0879531,0.07370222,0.084391646
ERR4281912,0.23477791,0.19516216,0.12187753,0.23828809,0.07694328,0.13295102
ERR4281913,0.169407,0.07602956,0.51604164,0.054888017,0.12336956,0.060264226
ERR4281914,0.17784853,0.15877125,0.09358439,0.33835354,0.058555372,0.17288692
ERR4281915,0.091437064,0.18474336,0.24654481,0.06559153,0.30525914,0.10642407
ERR4281916,0.16624531,0.15847753,0.08719261,0.3502971,0.058048714,0.17973869
ERR4281917,0.35564533,0.19223881,0.18826509,0.1046201,0.074079275,0.08515143
ERR4281918,0.15863079,0.16050276,0.083018795,0.35502443,0.058414858,0.18440841
ERR4281919,0.16934052,0.0759104,0.5163856,0.054869644,0.123284765,0.06020902
ERR4281920,0.12830643,0.22070791,0.07524113,0.2955486,0.058887746,0.22130822
ERR4281921,0.38656384,0.19436987,0.20695645,0.06388126,0.068715185,0.07951336
ERR4281922,0.16927503,0.07562234,0.51721257,0.054815806,0.12300725,0.06006698
ERR4281923,0.42011014,0.18499433,0.22513515,0.039177433,0.05953796,0.07104501
ERR4281924,0.32032126,0.20740122,0.16827825,0.12734294,0.08232245,0.09433382
ERR4281925,0.16927503,0.07562234,0.51721257,0.054815806,0.12300725,0.06006698
ERR4281926,0.31235495,0.21209167,0.19284154,0.094484985,0.09030857,0.097918324
ERR4281927,0.38091397,0.19521257,0.20358412,0.069448404,0.070042245,0.080798656
ERR4281928,0.22359994,0.17799895,0.11776463,0.26680678,0.068203434,0.14562623
ERR4281929,0.27950588,0.14418562,0.34245476,0.054448076,0.102444984,0.07696071
ERR4281930,0.16625398,0.15863419,0.087175615,0.35011902,0.05813032,0.17968696
ERR4281931,0.02537035,0.13582581,0.044893127,0.068105824,0.121067524,0.6047374
ERR4281932,0.1559769,0.16702886,0.08309918,0.3468112,0.058142014,0.18894187
ERR4281933,0.1483695,0.16817331,0.07756943,0.35451192,0.060211174,0.1911646
ERR4281934,0.1929646,0.096536905,0.45968112,0.05679354,0.12610318,0.067920536
ERR4281935,0.1544281,0.16729526,0.08203737,0.3482462,0.058453552,0.18953949
ERR4281936,0.16915666,0.077367865,0.5118735,0.055275362,0.12529956,0.06102714
ERR4281937,0.27276248,0.12169481,0.38717946,0.05121376,0.09702196,0.070127614
ERR4281938,0.071400665,0.40847725,0.03837779,0.15549111,0.03608807,0.2901652
ERR4281939,0.39069328,0.19606963,0.21504657,0.051958453,0.06834427,0.0778877
ERR4281940,0.17296535,0.15780126,0.091006145,0.3443333,0.05791795,0.175976
ERR4281941,0.16921061,0.0758385,0.51659423,0.05486847,0.12330394,0.060184266
ERR4281942,0.30359054,0.20579325,0.15805615,0.1517064,0.083724365,0.09712928
ERR4281943,0.3429062,0.19362004,0.18084109,0.118957125,0.07635021,0.08732531
ERR4281944,0.1695678,0.07591412,0.5163619,0.054847546,0.1231179,0.060190838
ERR4281945,0.19465111,0.19471663,0.11529138,0.25796884,0.062637135,0.17473494
ERR4281946,0.17199558,0.07891006,0.5077499,0.055235848,0.12461327,0.06149541
ERR4281947,0.15412308,0.16474716,0.081055835,0.3530375,0.058845267,0.18819119
ERR4281948,0.17030649,0.07610777,0.5157651,0.054813575,0.12278242,0.060224675
ERR4281949,0.04228149,0.19813687,0.121337704,0.2372494,0.11749646,0.28349814
ERR4281950,0.33852443,0.19799542,0.17828523,0.11844119,0.07794459,0.088809095
ERR4281951,0.1748201,0.15821353,0.091958344,0.3420584,0.058208987,0.17474057
ERR4281952,0.16904622,0.07596178,0.51625603,0.05490958,0.12356509,0.060261343
ERR4281953,0.16079451,0.15960678,0.08413379,0.3542216,0.05830848,0.1829348
ERR4281954,0.16907646,0.075922854,0.51636535,0.054898452,0.123498105,0.060238734
ERR4281955,0.1340524,0.22021838,0.08022098,0.2888438,0.056781847,0.21988256
ERR4281956,0.037365936,0.18323703,0.1406554,0.26134032,0.11224675,0.26515445
ERR4281957,0.13862602,0.2340406,0.08669289,0.2642795,0.054504365,0.2218565
ERR4281958,0.3568693,0.19650927,0.1891037,0.09721587,0.07476125,0.08554054
ERR4281959,0.37328568,0.20212369,0.20440662,0.06461441,0.07320965,0.082359985
ERR4281960,0.07644577,0.37073842,0.057557166,0.17007469,0.05070158,0.27448237
ERR4281961,0.3759219,0.19366921,0.20023207,0.07766906,0.07076424,0.08174352
ERR4281962,0.14717858,0.17775136,0.07944203,0.33962807,0.059133153,0.19686674
ERR4281963,0.3424192,0.1524229,0.30704954,0.04635126,0.079263,0.07249414
ERR4281964,0.23200588,0.1945337,0.12042869,0.24191973,0.07654741,0.1345646
ERR4281965,0.23300919,0.19248174,0.12115774,0.24296552,0.07557331,0.1348125
ERR4281966,0.07733416,0.37140977,0.05692266,0.16979362,0.04924227,0.2752974
ERR4281967,0.3167324,0.2113227,0.19720104,0.08885944,0.089966305,0.09591822
ERR4281968,0.12806985,0.21630578,0.07362745,0.30296156,0.060225002,0.2188104
ERR4281969,0.20208049,0.09294326,0.4677147,0.054758005,0.11710376,0.065399826
ERR4281970,0.16773897,0.15803976,0.0880981,0.3492653,0.057845835,0.17901197
ERR4281971,0.22465049,0.1867386,0.11709909,0.25803962,0.0725739,0.14089827
ERR4281972,0.28612363,0.21042836,0.15467076,0.15310162,0.084396586,0.11127907
ERR4281973,0.16921459,0.07587865,0.51648074,0.05487621,0.123345524,0.06020431
ERR4281974,0.084864065,0.3446262,0.061710764,0.18809932,0.05238217,0.26831746
ERR4281975,0.16944855,0.07570969,0.51695263,0.054816674,0.12297594,0.060096525
ERR4281976,0.16927503,0.07562234,0.51721257,0.054815806,0.12300725,0.06006698
ERR4281977,0.07642325,0.37145224,0.057185635,0.16981009,0.050417542,0.27471125
ERR4281978,0.3109055,0.20887706,0.16288291,0.1367876,0.08352825,0.09701867
ERR4281979,0.15981264,0.15992051,0.08358512,0.3547733,0.058388587,0.18351986
ERR4281980,0.3073036,0.20262356,0.16010524,0.15206946,0.082887225,0.095010936
ERR4281981,0.16927117,0.075628996,0.5171938,0.054817595,0.1230177,0.060070746
ERR4281982,0.3756021,0.2004694,0.20317496,0.06653946,0.07220844,0.0820056
ERR4281983,0.049873367,0.24349718,0.10663872,0.23347615,0.08810265,0.2784119
ERR4281984,0.3902639,0.19528584,0.2102439,0.057568304,0.06807878,0.07855929
ERR4281985,0.35888883,0.20069847,0.19102614,0.08842485,0.07529743,0.08566434
ERR4281986,0.37317893,0.19361062,0.19859089,0.08106951,0.07127935,0.08227071
ERR4281987,0.37514833,0.20030789,0.21379997,0.056597453,0.07325571,0.080890656
ERR4281988,0.102962606,0.2859043,0.06732148,0.23691949,0.05699713,0.24989498
ERR4281989,0.18283294,0.1733427,0.09528959,0.31610703,0.065000355,0.16742735
ERR4281990,0.3616084,0.19710432,0.19201423,0.09043504,0.07406855,0.08476947
ERR4281991,0.30997008,0.21183817,0.1636882,0.13153161,0.084211305,0.098760635
ERR4281992,0.252832,0.122394584,0.3916442,0.053900838,0.106895074,0.07233327
ERR4281993,0.0843611,0.34732893,0.061581552,0.18590961,0.052173384,0.2686454
ERR4281994,0.35728532,0.19321725,0.18922119,0.101235405,0.074013986,0.085026816
ERR4281995,0.2217244,0.1861402,0.11554837,0.2618348,0.07220819,0.14254402
ERR4281996,0.088630475,0.3403186,0.06501437,0.1879688,0.050850168,0.26721758
ERR4281997,0.22895493,0.19342293,0.11887034,0.24633843,0.07590466,0.13650873
ERR4281998,0.18572888,0.16378051,0.09754278,0.3245315,0.060993303,0.16742305
ERR4281999,0.14834747,0.16641562,0.07700785,0.3576412,0.060530957,0.1900569
ERR4282000,0.17081547,0.07644766,0.51476693,0.054833155,0.12278352,0.060353283
ERR4282001,0.07732928,0.36955595,0.05805054,0.17045274,0.050300963,0.2743106
ERR4282002,0.2697155,0.21403354,0.13877535,0.1821074,0.088245966,0.10712226
ERR4282003,0.18116584,0.08128911,0.5004892,0.054758944,0.120444976,0.06185191
ERR4282004,0.08793657,0.1892358,0.23604435,0.0657025,0.31308547,0.10799527
ERR4282005,0.19117747,0.16478474,0.10048075,0.31774098,0.061595276,0.16422074
ERR4282006,0.2780329,0.21244983,0.14327592,0.17520562,0.088030145,0.10300565
ERR4282007,0.24155796,0.19381683,0.1257861,0.23182155,0.07633333,0.13068426
ERR4282008,0.16928388,0.07569107,0.5170156,0.054829296,0.123078644,0.060101505
ERR4282009,0.29058552,0.20077324,0.21781555,0.0911913,0.0998652,0.09976915
ERR4282010,0.16907813,0.15849014,0.08874054,0.34751272,0.058168974,0.17800958
ERR4282011,0.16927503,0.07562234,0.51721257,0.054815806,0.12300725,0.06006698
ERR4282012,0.1669551,0.16154487,0.088909246,0.3435961,0.057297964,0.18169671
ERR4282013,0.33171704,0.1824422,0.26083094,0.055207156,0.08795585,0.08184676
ERR4282014,0.20471856,0.21372834,0.14369799,0.19639227,0.074212015,0.16725083
ERR4282015,0.15772879,0.16080363,0.08234924,0.35576153,0.05873529,0.18462144
ERR4282016,0.27144092,0.20568834,0.14186625,0.18380348,0.082181,0.11501988
ERR4282017,0.1706738,0.07729332,0.5123779,0.055026483,0.123832025,0.060796455
ERR4282018,0.29897746,0.17180629,0.28635848,0.059416793,0.09991784,0.08352316
ERR4282019,0.1450748,0.17104618,0.07570994,0.3539568,0.061082076,0.19313018
ERR4282020,0.26262417,0.1572476,0.3181962,0.06360169,0.11402615,0.08430419
ERR4282021,0.15598615,0.16160443,0.08144027,0.35631084,0.058862183,0.18579601
ERR4282022,0.23059699,0.19240281,0.11984821,0.24567226,0.07546986,0.13600989
ERR4282023,0.33153686,0.19892095,0.17419104,0.12611747,0.07912874,0.090104975
ERR4282024,0.079898536,0.3664855,0.058917012,0.17163768,0.048715044,0.27434617
ERR4282025,0.16927482,0.075622655,0.5172117,0.05481588,0.12300776,0.060067166
ERR4282026,0.16566837,0.15832917,0.08694824,0.35093924,0.057879414,0.1802356
ERR4282027,0.08793258,0.18953545,0.2359704,0.06528633,0.31355873,0.107716426
ERR4282028,0.271773,0.21017095,0.1402805,0.18357268,0.08611274,0.108090095
ERR4282029,0.3472861,0.19252518,0.18340549,0.114847444,0.07545341,0.08648247
