t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,204,0,48,0.1905,1.0,0.0,1.0,1.0,1.0,0.1905,0.32,0.923,0.76
0.01,3,200,0,48,0.2032,1.0,0.0148,1.0,0.9852,1.0,0.1935,0.3243,0.923,0.76
0.02,55,148,0,48,0.4104,1.0,0.2709,1.0,0.7291,1.0,0.2449,0.3934,0.923,0.76
0.03,101,102,1,46,0.588,0.9787,0.4975,0.9787,0.5025,0.9787,0.3108,0.4718,0.923,0.76
0.04,118,85,1,46,0.656,0.9787,0.5813,0.9787,0.4187,0.9787,0.3511,0.5169,0.923,0.76
0.05,130,73,3,44,0.696,0.9362,0.6404,0.9362,0.3596,0.9362,0.3761,0.5366,0.923,0.76
0.06,139,64,3,44,0.732,0.9362,0.6847,0.9362,0.3153,0.9362,0.4074,0.5677,0.923,0.76
0.07,143,60,3,44,0.748,0.9362,0.7044,0.9362,0.2956,0.9362,0.4231,0.5828,0.923,0.76
0.08,145,58,3,44,0.756,0.9362,0.7143,0.9362,0.2857,0.9362,0.4314,0.5906,0.923,0.76
0.09,150,53,3,44,0.776,0.9362,0.7389,0.9362,0.2611,0.9362,0.4536,0.6111,0.923,0.76
0.1,151,52,3,44,0.78,0.9362,0.7438,0.9362,0.2562,0.9362,0.4583,0.6154,0.923,0.76
0.11,151,52,3,44,0.78,0.9362,0.7438,0.9362,0.2562,0.9362,0.4583,0.6154,0.923,0.76
0.12,152,51,3,44,0.784,0.9362,0.7488,0.9362,0.2512,0.9362,0.4632,0.6197,0.923,0.76
0.13,155,48,3,44,0.796,0.9362,0.7635,0.9362,0.2365,0.9362,0.4783,0.6331,0.923,0.76
0.14,156,47,3,44,0.8,0.9362,0.7685,0.9362,0.2315,0.9362,0.4835,0.6377,0.923,0.76
0.15,159,44,4,43,0.808,0.9149,0.7833,0.9149,0.2167,0.9149,0.4943,0.6418,0.923,0.76
0.16,159,44,5,42,0.804,0.8936,0.7833,0.8936,0.2167,0.8936,0.4884,0.6316,0.923,0.76
0.17,161,42,5,42,0.812,0.8936,0.7931,0.8936,0.2069,0.8936,0.5,0.6412,0.923,0.76
0.18,163,40,5,42,0.82,0.8936,0.803,0.8936,0.197,0.8936,0.5122,0.6512,0.923,0.76
0.19,163,40,5,42,0.82,0.8936,0.803,0.8936,0.197,0.8936,0.5122,0.6512,0.923,0.76
0.2,163,40,5,42,0.82,0.8936,0.803,0.8936,0.197,0.8936,0.5122,0.6512,0.923,0.76
0.21,165,38,5,42,0.828,0.8936,0.8128,0.8936,0.1872,0.8936,0.525,0.6614,0.923,0.76
0.22,167,36,5,42,0.836,0.8936,0.8227,0.8936,0.1773,0.8936,0.5385,0.672,0.923,0.76
0.23,169,34,5,42,0.844,0.8936,0.8325,0.8936,0.1675,0.8936,0.5526,0.6829,0.923,0.76
0.24,169,34,5,42,0.844,0.8936,0.8325,0.8936,0.1675,0.8936,0.5526,0.6829,0.923,0.76
0.25,169,34,5,42,0.844,0.8936,0.8325,0.8936,0.1675,0.8936,0.5526,0.6829,0.923,0.76
0.26,171,32,5,42,0.852,0.8936,0.8424,0.8936,0.1576,0.8936,0.5676,0.6942,0.923,0.76
0.27,171,32,5,42,0.852,0.8936,0.8424,0.8936,0.1576,0.8936,0.5676,0.6942,0.923,0.76
0.28,171,32,6,41,0.848,0.8723,0.8424,0.8723,0.1576,0.8723,0.5616,0.6833,0.923,0.76
0.29,171,32,6,41,0.848,0.8723,0.8424,0.8723,0.1576,0.8723,0.5616,0.6833,0.923,0.76
0.3,171,32,6,41,0.848,0.8723,0.8424,0.8723,0.1576,0.8723,0.5616,0.6833,0.923,0.76
0.31,172,31,6,41,0.852,0.8723,0.8473,0.8723,0.1527,0.8723,0.5694,0.6891,0.923,0.76
0.32,172,31,6,41,0.852,0.8723,0.8473,0.8723,0.1527,0.8723,0.5694,0.6891,0.923,0.76
0.33,172,31,6,41,0.852,0.8723,0.8473,0.8723,0.1527,0.8723,0.5694,0.6891,0.923,0.76
0.34,172,31,7,40,0.848,0.8511,0.8473,0.8511,0.1527,0.8511,0.5634,0.678,0.923,0.76
0.35,172,31,7,40,0.848,0.8511,0.8473,0.8511,0.1527,0.8511,0.5634,0.678,0.923,0.76
0.36,172,31,7,40,0.848,0.8511,0.8473,0.8511,0.1527,0.8511,0.5634,0.678,0.923,0.76
0.37,172,31,7,40,0.848,0.8511,0.8473,0.8511,0.1527,0.8511,0.5634,0.678,0.923,0.76
0.38,172,31,7,40,0.848,0.8511,0.8473,0.8511,0.1527,0.8511,0.5634,0.678,0.923,0.76
0.39,172,31,7,40,0.848,0.8511,0.8473,0.8511,0.1527,0.8511,0.5634,0.678,0.923,0.76
0.4,172,31,7,40,0.848,0.8511,0.8473,0.8511,0.1527,0.8511,0.5634,0.678,0.923,0.76
0.41,173,30,8,39,0.848,0.8298,0.8522,0.8298,0.1478,0.8298,0.5652,0.6724,0.923,0.76
0.42,173,30,8,39,0.848,0.8298,0.8522,0.8298,0.1478,0.8298,0.5652,0.6724,0.923,0.76
0.43,175,28,8,39,0.856,0.8298,0.8621,0.8298,0.1379,0.8298,0.5821,0.6842,0.923,0.76
0.44,175,28,8,39,0.856,0.8298,0.8621,0.8298,0.1379,0.8298,0.5821,0.6842,0.923,0.76
0.45,175,28,8,39,0.856,0.8298,0.8621,0.8298,0.1379,0.8298,0.5821,0.6842,0.923,0.76
0.46,175,28,8,39,0.856,0.8298,0.8621,0.8298,0.1379,0.8298,0.5821,0.6842,0.923,0.76
0.47,175,28,8,39,0.856,0.8298,0.8621,0.8298,0.1379,0.8298,0.5821,0.6842,0.923,0.76
0.48,175,28,8,39,0.856,0.8298,0.8621,0.8298,0.1379,0.8298,0.5821,0.6842,0.923,0.76
0.49,175,28,8,39,0.856,0.8298,0.8621,0.8298,0.1379,0.8298,0.5821,0.6842,0.923,0.76
0.5,175,28,8,39,0.856,0.8298,0.8621,0.8298,0.1379,0.8298,0.5821,0.6842,0.923,0.76
0.51,175,28,8,39,0.856,0.8298,0.8621,0.8298,0.1379,0.8298,0.5821,0.6842,0.923,0.76
0.52,175,28,8,39,0.856,0.8298,0.8621,0.8298,0.1379,0.8298,0.5821,0.6842,0.923,0.76
0.53,176,27,9,38,0.856,0.8085,0.867,0.8085,0.133,0.8085,0.5846,0.6786,0.923,0.76
0.54,176,27,9,38,0.856,0.8085,0.867,0.8085,0.133,0.8085,0.5846,0.6786,0.923,0.76
0.55,176,27,9,38,0.856,0.8085,0.867,0.8085,0.133,0.8085,0.5846,0.6786,0.923,0.76
0.56,176,27,9,38,0.856,0.8085,0.867,0.8085,0.133,0.8085,0.5846,0.6786,0.923,0.76
0.57,176,27,9,38,0.856,0.8085,0.867,0.8085,0.133,0.8085,0.5846,0.6786,0.923,0.76
0.58,176,27,9,38,0.856,0.8085,0.867,0.8085,0.133,0.8085,0.5846,0.6786,0.923,0.76
0.59,176,27,9,38,0.856,0.8085,0.867,0.8085,0.133,0.8085,0.5846,0.6786,0.923,0.76
0.6,176,27,9,38,0.856,0.8085,0.867,0.8085,0.133,0.8085,0.5846,0.6786,0.923,0.76
0.61,176,27,9,38,0.856,0.8085,0.867,0.8085,0.133,0.8085,0.5846,0.6786,0.923,0.76
0.62,176,27,9,38,0.856,0.8085,0.867,0.8085,0.133,0.8085,0.5846,0.6786,0.923,0.76
0.63,176,27,9,38,0.856,0.8085,0.867,0.8085,0.133,0.8085,0.5846,0.6786,0.923,0.76
0.64,176,27,9,38,0.856,0.8085,0.867,0.8085,0.133,0.8085,0.5846,0.6786,0.923,0.76
0.65,176,27,9,38,0.856,0.8085,0.867,0.8085,0.133,0.8085,0.5846,0.6786,0.923,0.76
0.66,176,27,9,38,0.856,0.8085,0.867,0.8085,0.133,0.8085,0.5846,0.6786,0.923,0.76
0.67,177,26,9,38,0.86,0.8085,0.8719,0.8085,0.1281,0.8085,0.5938,0.6847,0.923,0.76
0.68,179,24,9,38,0.868,0.8085,0.8818,0.8085,0.1182,0.8085,0.6129,0.6972,0.923,0.76
0.69,180,23,9,38,0.872,0.8085,0.8867,0.8085,0.1133,0.8085,0.623,0.7037,0.923,0.76
0.7,181,22,9,38,0.876,0.8085,0.8916,0.8085,0.1084,0.8085,0.6333,0.7103,0.923,0.76
0.71,182,21,9,38,0.88,0.8085,0.8966,0.8085,0.1034,0.8085,0.6441,0.717,0.923,0.76
0.72,183,20,9,38,0.884,0.8085,0.9015,0.8085,0.0985,0.8085,0.6552,0.7238,0.923,0.76
0.73,186,17,9,38,0.896,0.8085,0.9163,0.8085,0.0837,0.8085,0.6909,0.7451,0.923,0.76
0.74,188,15,9,38,0.904,0.8085,0.9261,0.8085,0.0739,0.8085,0.717,0.76,0.923,0.76
0.75,189,14,10,37,0.904,0.7872,0.931,0.7872,0.069,0.7872,0.7255,0.7551,0.923,0.76
0.76,190,13,11,36,0.904,0.766,0.936,0.766,0.064,0.766,0.7347,0.75,0.923,0.76
0.77,191,12,14,33,0.896,0.7021,0.9409,0.7021,0.0591,0.7021,0.7333,0.7174,0.923,0.76
0.78,196,7,24,23,0.876,0.4894,0.9655,0.4894,0.0345,0.4894,0.7667,0.5974,0.923,0.76
0.79,204,0,48,0,0.8095,0.0,1.0,0.0,0.0,0.0,0.0,,0.923,0.76
0.8,204,0,48,0,0.8095,0.0,1.0,0.0,0.0,0.0,0.0,,0.923,0.76
0.81,204,0,48,0,0.8095,0.0,1.0,0.0,0.0,0.0,0.0,,0.923,0.76
0.82,204,0,48,0,0.8095,0.0,1.0,0.0,0.0,0.0,0.0,,0.923,0.76
0.83,204,0,48,0,0.8095,0.0,1.0,0.0,0.0,0.0,0.0,,0.923,0.76
0.84,204,0,48,0,0.8095,0.0,1.0,0.0,0.0,0.0,0.0,,0.923,0.76
0.85,204,0,48,0,0.8095,0.0,1.0,0.0,0.0,0.0,0.0,,0.923,0.76
0.86,204,0,48,0,0.8095,0.0,1.0,0.0,0.0,0.0,0.0,,0.923,0.76
0.87,204,0,48,0,0.8095,0.0,1.0,0.0,0.0,0.0,0.0,,0.923,0.76
0.88,204,0,48,0,0.8095,0.0,1.0,0.0,0.0,0.0,0.0,,0.923,0.76
0.89,204,0,48,0,0.8095,0.0,1.0,0.0,0.0,0.0,0.0,,0.923,0.76
0.9,204,0,48,0,0.8095,0.0,1.0,0.0,0.0,0.0,0.0,,0.923,0.76
0.91,204,0,48,0,0.8095,0.0,1.0,0.0,0.0,0.0,0.0,,0.923,0.76
0.92,204,0,48,0,0.8095,0.0,1.0,0.0,0.0,0.0,0.0,,0.923,0.76
0.93,204,0,48,0,0.8095,0.0,1.0,0.0,0.0,0.0,0.0,,0.923,0.76
0.94,204,0,48,0,0.8095,0.0,1.0,0.0,0.0,0.0,0.0,,0.923,0.76
0.95,204,0,48,0,0.8095,0.0,1.0,0.0,0.0,0.0,0.0,,0.923,0.76
