t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,210,0,42,0.1667,1.0,0.0,1.0,1.0,1.0,0.1667,0.2857,0.8422,0.56
0.01,0,209,0,42,0.1673,1.0,0.0,1.0,1.0,1.0,0.1673,0.2867,0.8422,0.56
0.02,51,158,0,42,0.3705,1.0,0.244,1.0,0.756,1.0,0.21,0.3471,0.8422,0.56
0.03,69,140,0,41,0.44,1.0,0.3301,1.0,0.6699,1.0,0.2265,0.3694,0.8422,0.56
0.04,78,131,0,41,0.476,1.0,0.3732,1.0,0.6268,1.0,0.2384,0.385,0.8422,0.56
0.05,97,112,0,41,0.552,1.0,0.4641,1.0,0.5359,1.0,0.268,0.4227,0.8422,0.56
0.06,105,104,0,41,0.584,1.0,0.5024,1.0,0.4976,1.0,0.2828,0.4409,0.8422,0.56
0.07,108,101,0,41,0.596,1.0,0.5167,1.0,0.4833,1.0,0.2887,0.4481,0.8422,0.56
0.08,111,98,0,41,0.608,1.0,0.5311,1.0,0.4689,1.0,0.295,0.4556,0.8422,0.56
0.09,112,97,1,40,0.608,0.9756,0.5359,0.9756,0.4641,0.9756,0.292,0.4494,0.8422,0.56
0.1,112,97,1,40,0.608,0.9756,0.5359,0.9756,0.4641,0.9756,0.292,0.4494,0.8422,0.56
0.11,117,92,1,40,0.628,0.9756,0.5598,0.9756,0.4402,0.9756,0.303,0.4624,0.8422,0.56
0.12,118,91,1,40,0.632,0.9756,0.5646,0.9756,0.4354,0.9756,0.3053,0.4651,0.8422,0.56
0.13,118,91,1,40,0.632,0.9756,0.5646,0.9756,0.4354,0.9756,0.3053,0.4651,0.8422,0.56
0.14,118,91,1,40,0.632,0.9756,0.5646,0.9756,0.4354,0.9756,0.3053,0.4651,0.8422,0.56
0.15,123,86,1,40,0.652,0.9756,0.5885,0.9756,0.4115,0.9756,0.3175,0.479,0.8422,0.56
0.16,129,80,2,39,0.672,0.9512,0.6172,0.9512,0.3828,0.9512,0.3277,0.4875,0.8422,0.56
0.17,131,78,2,39,0.68,0.9512,0.6268,0.9512,0.3732,0.9512,0.3333,0.4937,0.8422,0.56
0.18,136,73,3,38,0.696,0.9268,0.6507,0.9268,0.3493,0.9268,0.3423,0.5,0.8422,0.56
0.19,139,70,7,34,0.692,0.8293,0.6651,0.8293,0.3349,0.8293,0.3269,0.469,0.8422,0.56
0.2,141,68,7,34,0.7,0.8293,0.6746,0.8293,0.3254,0.8293,0.3333,0.4755,0.8422,0.56
0.21,146,63,8,33,0.716,0.8049,0.6986,0.8049,0.3014,0.8049,0.3438,0.4818,0.8422,0.56
0.22,149,60,8,33,0.728,0.8049,0.7129,0.8049,0.2871,0.8049,0.3548,0.4925,0.8422,0.56
0.23,155,54,10,31,0.744,0.7561,0.7416,0.7561,0.2584,0.7561,0.3647,0.4921,0.8422,0.56
0.24,160,49,10,31,0.764,0.7561,0.7656,0.7561,0.2344,0.7561,0.3875,0.5124,0.8422,0.56
0.25,164,45,11,30,0.776,0.7317,0.7847,0.7317,0.2153,0.7317,0.4,0.5172,0.8422,0.56
0.26,168,41,12,29,0.788,0.7073,0.8038,0.7073,0.1962,0.7073,0.4143,0.5225,0.8422,0.56
0.27,175,34,12,29,0.816,0.7073,0.8373,0.7073,0.1627,0.7073,0.4603,0.5577,0.8422,0.56
0.28,178,31,13,28,0.824,0.6829,0.8517,0.6829,0.1483,0.6829,0.4746,0.56,0.8422,0.56
0.29,178,31,13,28,0.824,0.6829,0.8517,0.6829,0.1483,0.6829,0.4746,0.56,0.8422,0.56
0.3,182,27,19,22,0.816,0.5366,0.8708,0.5366,0.1292,0.5366,0.449,0.4889,0.8422,0.56
0.31,186,23,21,20,0.824,0.4878,0.89,0.4878,0.11,0.4878,0.4651,0.4762,0.8422,0.56
0.32,188,21,25,16,0.816,0.3902,0.8995,0.3902,0.1005,0.3902,0.4324,0.4103,0.8422,0.56
0.33,188,21,27,14,0.808,0.3415,0.8995,0.3415,0.1005,0.3415,0.4,0.3684,0.8422,0.56
0.34,188,21,27,14,0.808,0.3415,0.8995,0.3415,0.1005,0.3415,0.4,0.3684,0.8422,0.56
0.35,191,18,29,12,0.812,0.2927,0.9139,0.2927,0.0861,0.2927,0.4,0.338,0.8422,0.56
0.36,193,16,31,10,0.812,0.2439,0.9234,0.2439,0.0766,0.2439,0.3846,0.2985,0.8422,0.56
0.37,194,15,32,9,0.812,0.2195,0.9282,0.2195,0.0718,0.2195,0.375,0.2769,0.8422,0.56
0.38,197,12,33,8,0.82,0.1951,0.9426,0.1951,0.0574,0.1951,0.4,0.2623,0.8422,0.56
0.39,197,12,36,5,0.808,0.122,0.9426,0.122,0.0574,0.122,0.2941,0.1724,0.8422,0.56
0.4,200,9,36,5,0.82,0.122,0.9569,0.122,0.0431,0.122,0.3571,0.1818,0.8422,0.56
0.41,200,9,36,5,0.82,0.122,0.9569,0.122,0.0431,0.122,0.3571,0.1818,0.8422,0.56
0.42,200,9,36,5,0.82,0.122,0.9569,0.122,0.0431,0.122,0.3571,0.1818,0.8422,0.56
0.43,200,9,36,5,0.82,0.122,0.9569,0.122,0.0431,0.122,0.3571,0.1818,0.8422,0.56
0.44,201,8,36,5,0.824,0.122,0.9617,0.122,0.0383,0.122,0.3846,0.1852,0.8422,0.56
0.45,203,6,36,5,0.832,0.122,0.9713,0.122,0.0287,0.122,0.4545,0.1923,0.8422,0.56
0.46,203,6,37,4,0.828,0.0976,0.9713,0.0976,0.0287,0.0976,0.4,0.1569,0.8422,0.56
0.47,203,6,38,3,0.824,0.0732,0.9713,0.0732,0.0287,0.0732,0.3333,0.12,0.8422,0.56
0.48,203,6,38,3,0.824,0.0732,0.9713,0.0732,0.0287,0.0732,0.3333,0.12,0.8422,0.56
0.49,204,5,38,3,0.828,0.0732,0.9761,0.0732,0.0239,0.0732,0.375,0.1224,0.8422,0.56
0.5,204,5,38,3,0.828,0.0732,0.9761,0.0732,0.0239,0.0732,0.375,0.1224,0.8422,0.56
0.51,205,4,38,3,0.832,0.0732,0.9809,0.0732,0.0191,0.0732,0.4286,0.125,0.8422,0.56
0.52,205,4,38,3,0.832,0.0732,0.9809,0.0732,0.0191,0.0732,0.4286,0.125,0.8422,0.56
0.53,205,4,38,3,0.832,0.0732,0.9809,0.0732,0.0191,0.0732,0.4286,0.125,0.8422,0.56
0.54,205,4,38,3,0.832,0.0732,0.9809,0.0732,0.0191,0.0732,0.4286,0.125,0.8422,0.56
0.55,205,4,39,2,0.828,0.0488,0.9809,0.0488,0.0191,0.0488,0.3333,0.0851,0.8422,0.56
0.56,205,4,39,2,0.828,0.0488,0.9809,0.0488,0.0191,0.0488,0.3333,0.0851,0.8422,0.56
0.57,205,4,39,2,0.828,0.0488,0.9809,0.0488,0.0191,0.0488,0.3333,0.0851,0.8422,0.56
0.58,208,1,39,2,0.84,0.0488,0.9952,0.0488,0.0048,0.0488,0.6667,0.0909,0.8422,0.56
0.59,210,0,40,1,0.8406,0.0244,1.0,0.0244,0.0,0.0244,1.0,0.0476,0.8422,0.56
0.6,210,0,42,0,0.8333,0.0,1.0,0.0,0.0,0.0,0.0,,0.8422,0.56
0.61,210,0,42,0,0.8333,0.0,1.0,0.0,0.0,0.0,0.0,,0.8422,0.56
0.62,210,0,42,0,0.8333,0.0,1.0,0.0,0.0,0.0,0.0,,0.8422,0.56
0.63,210,0,42,0,0.8333,0.0,1.0,0.0,0.0,0.0,0.0,,0.8422,0.56
0.64,210,0,42,0,0.8333,0.0,1.0,0.0,0.0,0.0,0.0,,0.8422,0.56
0.65,210,0,42,0,0.8333,0.0,1.0,0.0,0.0,0.0,0.0,,0.8422,0.56
0.66,210,0,42,0,0.8333,0.0,1.0,0.0,0.0,0.0,0.0,,0.8422,0.56
0.67,210,0,42,0,0.8333,0.0,1.0,0.0,0.0,0.0,0.0,,0.8422,0.56
0.68,210,0,42,0,0.8333,0.0,1.0,0.0,0.0,0.0,0.0,,0.8422,0.56
0.69,210,0,42,0,0.8333,0.0,1.0,0.0,0.0,0.0,0.0,,0.8422,0.56
0.7,210,0,42,0,0.8333,0.0,1.0,0.0,0.0,0.0,0.0,,0.8422,0.56
0.71,210,0,42,0,0.8333,0.0,1.0,0.0,0.0,0.0,0.0,,0.8422,0.56
0.72,210,0,42,0,0.8333,0.0,1.0,0.0,0.0,0.0,0.0,,0.8422,0.56
0.73,210,0,42,0,0.8333,0.0,1.0,0.0,0.0,0.0,0.0,,0.8422,0.56
0.74,210,0,42,0,0.8333,0.0,1.0,0.0,0.0,0.0,0.0,,0.8422,0.56
0.75,210,0,42,0,0.8333,0.0,1.0,0.0,0.0,0.0,0.0,,0.8422,0.56
