,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,F-max,ROC-AUC
45,0.8906,0.0017,1.0,0.0017,0.0,0.0017,0.1111,,0.3221,0.6863
46,0.8906,0.0017,1.0,0.0017,0.0,0.0017,0.1111,,0.3221,0.6863
47,0.8906,0.0017,1.0,0.0017,0.0,0.0017,0.1111,,0.3221,0.6863
48,0.8906,0.0017,1.0,0.0017,0.0,0.0017,0.1111,,0.3221,0.6863
49,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
50,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
51,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
52,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
53,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
54,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
55,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
56,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
57,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
58,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
59,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
60,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
61,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
62,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
63,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
64,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
65,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
66,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
67,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
68,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
69,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
70,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
71,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
72,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
73,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
74,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
75,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
76,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
77,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
78,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
79,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
80,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
81,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
82,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
83,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
84,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
85,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
86,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
87,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
88,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
89,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
90,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
91,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
92,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
93,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
94,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
95,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
96,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
97,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
98,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
99,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
100,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
101,0.8902,0.0,1.0,0.0,0.0,0.0,0.0,,0.3221,0.6863
