,root:12M,root:3Y,root:4M,root:5Y,root:B,root:M
ERR4281045,0.11927452,0.45918196,0.014908138,0.2077575,0.010060089,0.18881775
ERR4281088,0.72502995,0.071111985,0.12799071,0.025427375,0.012614947,0.03782498
ERR4281046,0.13287124,0.041389555,0.06909315,0.045100532,0.4894678,0.22207771
ERR4281089,0.09759782,0.41155085,0.02378657,0.17692721,0.015672296,0.2744653
ERR4281047,0.70256174,0.060404565,0.12049218,0.05105707,0.028397616,0.037086904
ERR4281090,0.050256167,0.020107796,0.8497751,0.009296665,0.053023417,0.017540859
ERR4281048,0.47268626,0.08373041,0.35502413,0.023901751,0.031702735,0.03295464
ERR4281091,0.50197953,0.07544311,0.18697968,0.05843975,0.097386606,0.07977128
ERR4281049,0.022372987,0.017319584,0.19400512,0.012633559,0.69670737,0.056961443
ERR4281092,0.0066193095,0.0027060404,0.010835002,0.004221559,0.9585078,0.017110363
ERR4281050,0.08664362,0.04627124,0.73316693,0.02000859,0.074257135,0.0396525
ERR4281093,0.08980338,0.47145444,0.026436199,0.16107197,0.011649909,0.23958418
ERR4281051,0.20045654,0.14819928,0.25866878,0.1013148,0.082209215,0.20915139
ERR4281094,0.06542649,0.28095186,0.033040468,0.27905047,0.01958955,0.32194114
ERR4281052,0.6319758,0.1054818,0.108479336,0.061050408,0.025063992,0.067948565
ERR4281095,0.22245686,0.31813735,0.0455371,0.17856462,0.022723189,0.2125809
ERR4281053,0.0962443,0.36833137,0.020965675,0.22801387,0.016420364,0.27002436
ERR4281056,0.11420886,0.07386934,0.04808076,0.044206087,0.15762381,0.5620112
ERR4281096,0.0552484,0.15523165,0.46551555,0.047627915,0.1598944,0.116482094
ERR4281057,0.09589962,0.37983418,0.01923014,0.24830908,0.013424296,0.2433027
ERR4281097,0.05266712,0.023273641,0.8333483,0.010648754,0.059348106,0.02071408
ERR4281058,0.70825,0.053294085,0.1163868,0.041231927,0.041068614,0.0397686
ERR4281059,0.6216021,0.11089942,0.10822707,0.06397209,0.024765912,0.07053344
ERR4281098,0.0055740923,0.0033271953,0.012347508,0.004433162,0.95963925,0.014678776
ERR4281099,0.026205998,0.08336187,0.014469835,0.13077497,0.070145786,0.67504156
ERR4281100,0.67297643,0.08474507,0.118887275,0.04925948,0.02192072,0.05221107
ERR4281101,0.42467842,0.116215825,0.025899349,0.17265593,0.08540194,0.1751485
ERR4281102,0.049413785,0.019308897,0.85486627,0.008897192,0.050895184,0.016618656
ERR4281103,0.07247401,0.2714746,0.024876166,0.31339765,0.018857919,0.2989196
ERR4281104,0.1148628,0.418976,0.015085502,0.21495216,0.012992399,0.22313109
ERR4281105,0.0065523055,0.0026863362,0.010733402,0.004176774,0.9589157,0.01693545
ERR4281106,0.29366675,0.19608764,0.13907625,0.116283864,0.04566586,0.20921968
ERR4281107,0.045982704,0.12961976,0.011352007,0.18635993,0.05666735,0.5700183
ERR4281108,0.051172476,0.020227047,0.85083836,0.009153548,0.051595654,0.01701288
ERR4281109,0.25460917,0.09474061,0.3954749,0.05844328,0.064745024,0.13198698
ERR4281110,0.10135498,0.03574958,0.7785053,0.012201307,0.05192417,0.020264762
ERR4281111,0.006691879,0.002747683,0.010503439,0.0043340903,0.95859945,0.017123515
ERR4281112,0.03493688,0.1378918,0.022818724,0.13674833,0.052931856,0.6146724
ERR4281113,0.054844476,0.15122755,0.017463593,0.6823166,0.016855624,0.07729212
ERR4281114,0.08463099,0.031948783,0.79629344,0.011847257,0.053245638,0.022033835
ERR4281115,0.06660187,0.024586713,0.82515085,0.0108679915,0.0533919,0.019400688
ERR4281116,0.1309549,0.03638372,0.72503936,0.019081568,0.052450683,0.036089897
ERR4281117,0.055982787,0.028995877,0.78995174,0.013079068,0.08200577,0.029984858
ERR4281118,0.5277365,0.079762794,0.28301314,0.032829445,0.029042972,0.04761514
ERR4281119,0.057373498,0.029513247,0.79944134,0.013387605,0.07251497,0.027769428
ERR4281120,0.06483487,0.087963946,0.021534586,0.16435118,0.11091229,0.5504031
ERR4281121,0.052515972,0.21427041,0.029048925,0.12761,0.04144496,0.5351097
ERR4281122,0.050724704,0.020410094,0.8469238,0.009468521,0.054408547,0.01806414
ERR4281123,0.07814549,0.34424463,0.028405085,0.24695042,0.016332874,0.28592157
ERR4281124,0.006426008,0.002679207,0.011017853,0.004148877,0.95897883,0.016749268
ERR4281125,0.5901143,0.08912707,0.19623029,0.039698362,0.0236823,0.061147653
ERR4281126,0.16790529,0.36269844,0.021378601,0.1911132,0.021526368,0.23537812
ERR4281127,0.05208314,0.023407893,0.7347184,0.010982139,0.13819672,0.040611703
ERR4281128,0.4246453,0.11622685,0.025895694,0.17266616,0.085403,0.175163
ERR4281129,0.117306344,0.414484,0.013306975,0.25134552,0.011035996,0.1925212
ERR4281130,0.041484714,0.020709062,0.46602726,0.010620988,0.39819166,0.062966295
ERR4281131,0.05300233,0.020630598,0.84873676,0.009246935,0.05132997,0.01705348
ERR4281132,0.006331652,0.0026250775,0.010749032,0.0040455754,0.9597622,0.016486414
ERR4281133,0.08243227,0.21970299,0.013252699,0.17684352,0.04482644,0.4629421
ERR4281134,0.50919557,0.20100848,0.079572126,0.08859873,0.017993791,0.10363136
ERR4281135,0.13305233,0.044033192,0.7372184,0.013566437,0.050472785,0.02165688
ERR4281136,0.5340936,0.075181015,0.29819724,0.027174866,0.030725805,0.034627505
ERR4281137,0.07136911,0.027886884,0.8138321,0.0113724135,0.05418631,0.021353057
ERR4281138,0.011977117,0.00813351,0.06889325,0.016324911,0.8570168,0.03765446
ERR4281139,0.07756442,0.43560463,0.03485696,0.16234878,0.013647875,0.27597737
ERR4281140,0.13287124,0.041389555,0.06909315,0.045100532,0.4894678,0.22207771
ERR4281141,0.53566355,0.068827,0.24832082,0.037620775,0.042182148,0.067385666
ERR4281142,0.07014994,0.025173603,0.8172035,0.012056137,0.052781142,0.022635724
ERR4281143,0.057349604,0.022054236,0.8405831,0.009832197,0.052191857,0.017989
ERR4281144,0.02523542,0.07403158,0.012783298,0.14905252,0.07201509,0.6668821
ERR4281145,0.053794608,0.020678254,0.84786695,0.009300662,0.051217645,0.01714186
ERR4281146,0.0064956876,0.0026771429,0.010624194,0.004175973,0.95924675,0.016780203
ERR4281147,0.07422141,0.25076365,0.021984242,0.38084173,0.020067485,0.25212148
ERR4281148,0.06029042,0.3587212,0.05118048,0.17118917,0.017750654,0.340868
ERR4281149,0.012955293,0.008963897,0.07686623,0.016796421,0.8446064,0.039811756
ERR4281150,0.063210964,0.30214813,0.038558416,0.24011111,0.019284274,0.336687
ERR4281151,0.03962453,0.028184874,0.40678483,0.012527035,0.40335685,0.10952188
ERR4281152,0.05488302,0.1514478,0.017490605,0.68192524,0.016862616,0.07739073
ERR4281153,0.04994038,0.019560529,0.85377896,0.008960575,0.05105024,0.016709322
ERR4281154,0.025491292,0.07772746,0.013417825,0.14170401,0.07104367,0.6706158
ERR4281155,0.07038638,0.3723936,0.046140265,0.17138368,0.017560324,0.3221357
ERR4281156,0.69493204,0.07070503,0.13605765,0.037115283,0.019535702,0.04165427
ERR4281157,0.09275046,0.39395115,0.05631099,0.15549675,0.01735941,0.2841313
ERR4281158,0.055665594,0.079511546,0.6798509,0.029336896,0.09530301,0.060332067
ERR4281159,0.12055467,0.45620182,0.016329529,0.19513689,0.010946147,0.20083101
ERR4281160,0.11530638,0.41401556,0.013335869,0.25414413,0.010937857,0.19226013
ERR4281161,0.038893882,0.09467902,0.019851604,0.110800296,0.084283456,0.65149176
ERR4281162,0.056958567,0.04137131,0.77160245,0.016124202,0.07757757,0.036365874
ERR4281163,0.05482365,0.14347716,0.01680981,0.646148,0.027463451,0.111277826
ERR4281164,0.007964717,0.0029932077,0.010214721,0.0049636797,0.95421195,0.019651702
ERR4281165,0.11549758,0.5307234,0.022491585,0.12752001,0.009684363,0.19408298
ERR4281166,0.13600782,0.39065713,0.018708484,0.18707928,0.017795488,0.24975173
ERR4281167,0.052013986,0.020260157,0.8505172,0.009134112,0.05117392,0.016900582
ERR4281168,0.051477946,0.02166886,0.8311848,0.0100169135,0.06443183,0.021219622
ERR4281169,0.11420886,0.07386934,0.04808076,0.044206087,0.15762381,0.5620112
ERR4281170,0.62709963,0.068858035,0.22208913,0.026106535,0.025025532,0.030821176
ERR4281171,0.05577582,0.02626875,0.47087923,0.01202605,0.32694975,0.108100384
ERR4281172,0.05824694,0.35258096,0.052828677,0.17137325,0.018023975,0.34694618
ERR4281173,0.058030512,0.35084113,0.052982047,0.1720506,0.01810749,0.34798822
ERR4281174,0.57834816,0.14815398,0.110568106,0.05311993,0.02032005,0.08948982
ERR4281175,0.05849766,0.34796262,0.051822346,0.1761252,0.018186325,0.34740588
ERR4281176,0.049674895,0.02501572,0.67664087,0.011130618,0.18512468,0.05241321
ERR4281177,0.055065174,0.15252002,0.017650545,0.6793886,0.016940007,0.07843566
ERR4281178,0.29267195,0.30026287,0.046253372,0.12826724,0.026456794,0.20608772
ERR4281179,0.6966583,0.059417732,0.14772221,0.035837356,0.02533293,0.0350315
ERR4281180,0.051501162,0.021878816,0.81705284,0.010059654,0.075375006,0.024132464
ERR4281181,0.22277485,0.37915385,0.03491417,0.17294069,0.015018101,0.17519842
ERR4281182,0.109152146,0.4323465,0.019357475,0.20692652,0.012336418,0.21988088
ERR4281183,0.13287124,0.041389555,0.06909315,0.045100532,0.4894678,0.22207771
ERR4281184,0.1185661,0.23782277,0.023982117,0.10973352,0.050765324,0.4591302
ERR4281185,0.03048627,0.09085233,0.012897824,0.1505067,0.06719531,0.6480616
ERR4281186,0.68729365,0.07219228,0.16029632,0.027027892,0.01672787,0.036461912
ERR4281187,0.04566086,0.1398549,0.023698248,0.4168969,0.026439197,0.34744984
ERR4281188,0.049647704,0.01979314,0.8527802,0.0090834135,0.051681995,0.017013455
ERR4281189,0.076159805,0.22711156,0.017366698,0.5561439,0.016099233,0.10711892
ERR4281190,0.049688768,0.019408874,0.85443676,0.008916618,0.05091203,0.016636997
ERR4281191,0.023503557,0.05981846,0.010711854,0.17819396,0.07583581,0.6519363
ERR4281192,0.42799827,0.3032193,0.0362839,0.071805105,0.020753691,0.13993981
ERR4281193,0.10753903,0.034912642,0.7700296,0.013249824,0.051836237,0.022432627
ERR4281194,0.051227592,0.020002669,0.85191745,0.009033667,0.051065326,0.016753262
ERR4281195,0.009365375,0.003188839,0.010134104,0.0054758694,0.94936496,0.022470856
ERR4281196,0.005714213,0.0030621411,0.011834955,0.004276559,0.96029073,0.0148214
ERR4281197,0.005453671,0.002618396,0.009892972,0.0041867993,0.96363086,0.014217358
ERR4281198,0.5682858,0.06580943,0.24966368,0.033113346,0.03687326,0.046254586
ERR4281199,0.3404257,0.21886346,0.1067644,0.11812876,0.03126006,0.18455768
ERR4281200,0.051170286,0.021426253,0.8312396,0.009869387,0.06504913,0.021245375
ERR4281201,0.049884215,0.020156909,0.8509607,0.009246803,0.05240867,0.017342659
ERR4281202,0.12517513,0.04127344,0.72295254,0.019545354,0.055111006,0.035942562
ERR4281203,0.11412209,0.30492488,0.011850561,0.35820168,0.02083204,0.19006875
ERR4281204,0.23211497,0.056075413,0.6104722,0.020953322,0.046314925,0.034069095
ERR4281205,0.013519557,0.010254052,0.089177676,0.0154661015,0.8301478,0.041434854
ERR4281206,0.10179909,0.43000385,0.019860292,0.23389837,0.012135526,0.20230286
ERR4281207,0.20270509,0.051766183,0.63321847,0.022272773,0.054054428,0.03598305
ERR4281208,0.06259712,0.34935594,0.04907172,0.20768775,0.01867308,0.31261444
ERR4281209,0.12039122,0.5736421,0.018443296,0.11183102,0.007936977,0.16775541
ERR4281210,0.13433361,0.44795606,0.04850195,0.1381385,0.013638172,0.21743177
ERR4281211,0.19194624,0.12649743,0.030093826,0.059062455,0.11731043,0.4750896
ERR4281212,0.0685631,0.18929873,0.015121212,0.63596493,0.015191872,0.07586013
ERR4281213,0.005973407,0.0027206384,0.010005797,0.0043482063,0.9615987,0.015353309
ERR4281214,0.04027233,0.10903082,0.011713415,0.20976953,0.058042757,0.57117116
ERR4281215,0.054591578,0.02117147,0.8431768,0.009833777,0.05308516,0.018141327
ERR4281216,0.049407147,0.019306438,0.8548766,0.008896748,0.0508948,0.016618272
ERR4281217,0.13287124,0.041389555,0.06909315,0.045100532,0.4894678,0.22207771
ERR4281218,0.1143734,0.039713684,0.76247144,0.012423594,0.05087116,0.020146707
ERR4281219,0.1056261,0.069984786,0.044303633,0.052414823,0.16181318,0.56585747
ERR4281220,0.015395916,0.0040740585,0.009519112,0.0080358265,0.9295792,0.03339594
ERR4281221,0.11293412,0.54773396,0.017226528,0.13705729,0.008209336,0.17683877
ERR4281222,0.024937348,0.33068693,0.3067914,0.091777764,0.07250295,0.1733037
ERR4281223,0.0105024725,0.005580782,0.03574856,0.012924824,0.90410656,0.031136774
ERR4281224,0.010729237,0.00474976,0.023766404,0.010347473,0.9209011,0.029506026
ERR4281225,0.0874976,0.38714036,0.058558904,0.15755244,0.018093772,0.29115683
ERR4281226,0.052182462,0.02202103,0.82265395,0.010230728,0.0699971,0.02291462
ERR4281227,0.051558938,0.02003184,0.8515269,0.009065191,0.05099917,0.016817974
ERR4281228,0.10299352,0.5410392,0.019808438,0.13519514,0.008821229,0.19214253
ERR4281229,0.05134007,0.02127195,0.8374261,0.00985765,0.06015881,0.0199454
ERR4281230,0.058332447,0.35034493,0.05302003,0.17221126,0.018170469,0.3479208
ERR4281231,0.37201628,0.31372857,0.08273613,0.10061166,0.012211736,0.11869566
ERR4281232,0.15795355,0.44716376,0.020539869,0.17633207,0.011600093,0.18641059
ERR4281233,0.05133185,0.020001227,0.85193545,0.009022507,0.050980322,0.016728785
ERR4281234,0.10408676,0.3314195,0.013171696,0.31504396,0.014190728,0.22208732
ERR4281235,0.12503433,0.033918273,0.05800451,0.05368248,0.5126544,0.21670596
ERR4281236,0.0236101,0.06068073,0.010847711,0.17604889,0.07560404,0.65320855
ERR4281237,0.12590976,0.09725304,0.53509265,0.04446698,0.104294255,0.09298334
ERR4281238,0.40502638,0.27701947,0.05946661,0.11249093,0.016436068,0.12956053
ERR4281239,0.04976207,0.019737294,0.8476798,0.0090456735,0.055751637,0.01802347
ERR4281240,0.114915,0.49375483,0.021929303,0.15556227,0.010479092,0.2033595
ERR4281241,0.016072579,0.018013414,0.14485194,0.009990692,0.7661778,0.04489362
ERR4281242,0.057120144,0.3536596,0.054925118,0.17047551,0.018616833,0.34520274
ERR4281243,0.122868836,0.23603748,0.067471854,0.17303897,0.04130305,0.35927978
ERR4281244,0.005531466,0.0026794914,0.009898814,0.0042460165,0.9633097,0.014334408
ERR4281245,0.08981679,0.3803323,0.022093514,0.21576354,0.0155743975,0.27641952
ERR4281246,0.05095678,0.021034038,0.84356904,0.009707115,0.055999056,0.018734083
ERR4281247,0.40887746,0.23346102,0.058495305,0.113872185,0.028689113,0.1566048
ERR4281248,0.02350347,0.05981777,0.010711746,0.17819569,0.075836,0.6519353
ERR4281249,0.088785596,0.029688193,0.7675455,0.016016336,0.06933424,0.028630065
ERR4281250,0.13419081,0.041126277,0.7289642,0.015950527,0.05379365,0.025974518
ERR4281251,0.1514031,0.12434088,0.33905923,0.06905746,0.12476473,0.19137457
ERR4281252,0.049703762,0.019414825,0.85442406,0.0089155715,0.0509082,0.016633574
ERR4281253,0.11926252,0.46150446,0.016137818,0.20153971,0.010423015,0.19113238
ERR4281254,0.050956987,0.020061515,0.84961486,0.009335168,0.05255526,0.017476244
ERR4281255,0.06655116,0.024519246,0.8268525,0.010603568,0.05254447,0.018928997
ERR4281256,0.04903214,0.14966892,0.024137525,0.47053438,0.02391839,0.28270864
ERR4281257,0.057350148,0.022104107,0.8428572,0.0094105955,0.051180042,0.01709785
ERR4281258,0.052760124,0.36516765,0.071460195,0.16244315,0.023105292,0.3250636
ERR4281259,0.050162017,0.019685835,0.8531764,0.009005724,0.051179208,0.016790733
ERR4281260,0.040363993,0.098152556,0.014257059,0.33081734,0.0864653,0.42994374
ERR4281261,0.006626316,0.002707177,0.0108267255,0.004223942,0.9584934,0.017122347
ERR4281262,0.11068344,0.56125164,0.018146453,0.12464143,0.008124344,0.1771528
ERR4281263,0.54093206,0.08969937,0.24571174,0.03849962,0.023339856,0.061817426
ERR4281264,0.10960181,0.5561182,0.019090319,0.12762469,0.00823146,0.17933348
ERR4281265,0.14040457,0.04888537,0.7275867,0.012968964,0.05035085,0.019803572
ERR4281266,0.095683426,0.49508643,0.023366831,0.15438244,0.010571021,0.22090983
ERR4281267,0.006661206,0.0027211122,0.010519726,0.004293642,0.95871526,0.017089104
ERR4281268,0.73060364,0.0628584,0.11867658,0.03444643,0.016078457,0.03733654
ERR4281269,0.032388546,0.073308386,0.013826963,0.22821552,0.100370966,0.5518896
