,root:12M:C,root:12M:V,root:3Y:C,root:3Y:V,root:4M:C,root:4M:V,root:5Y:C,root:5Y:V,root:B:C,root:B:V
ERR4281159,0.06962703,0.17252052,0.2723246,0.069889136,0.04154702,0.043303177,0.20762646,0.1000871,0.0057165073,0.017358452
ERR4281160,0.060361475,0.17580633,0.272205,0.08280322,0.034033623,0.045311514,0.20291695,0.10494906,0.0048091067,0.016803686
ERR4281161,0.12597428,0.15720895,0.04018237,0.10122781,0.013797396,0.022111874,0.016704502,0.16950727,0.06834528,0.2849403
ERR4281162,0.020483172,0.067907736,0.015940825,0.01087942,0.13649483,0.66034925,0.009842586,0.008541407,0.013014157,0.05654668
ERR4281163,0.04788079,0.06403134,0.05871355,0.18023743,0.009735847,0.01954526,0.25922388,0.34420934,0.0052548284,0.011167751
ERR4281164,0.014241282,0.015846299,0.017797725,0.009510436,0.018141693,0.006189114,0.009045682,0.020750618,0.80534726,0.083129935
ERR4281165,0.07627671,0.28615844,0.10096836,0.32506582,0.020844068,0.052896462,0.034910843,0.07020978,0.004884318,0.0277852
ERR4281166,0.069658644,0.17871073,0.06484142,0.28797677,0.010116009,0.02489928,0.06099092,0.26816732,0.010234712,0.024404194
ERR4281167,0.017952582,0.010087667,0.039646316,0.007076925,0.8045758,0.06636462,0.013908777,0.0042063245,0.028803404,0.0073775365
ERR4281168,0.031592175,0.05192441,0.01674341,0.020021535,0.19899108,0.5004629,0.007968668,0.011094706,0.024168484,0.13703261
ERR4281169,0.075677596,0.045208823,0.027562046,0.058104575,0.06577447,0.11516407,0.009757058,0.06820988,0.12189159,0.41265
ERR4281170,0.24385412,0.241253,0.096546,0.03980032,0.08898147,0.1241699,0.032565184,0.10571662,0.009935882,0.017177548
ERR4281171,0.031084836,0.05223393,0.017206369,0.019835113,0.22166856,0.4982853,0.008517623,0.010462694,0.024102632,0.116603024
ERR4281172,0.0447409,0.054499775,0.24707426,0.052202843,0.13521484,0.21892692,0.1434163,0.06385484,0.011368998,0.02870027
ERR4281173,0.05945086,0.17755513,0.15873264,0.06391795,0.11605889,0.29081166,0.052505154,0.031428106,0.010922945,0.038616605
ERR4281174,0.09842392,0.03361382,0.1096871,0.061349705,0.4559036,0.07268069,0.029815316,0.027224166,0.08505563,0.026245974
ERR4281175,0.12946916,0.2838949,0.1838716,0.094204314,0.06957918,0.07149719,0.060912956,0.06306337,0.009452506,0.034054864
ERR4281176,0.02990506,0.052513655,0.016801657,0.018746873,0.21063255,0.52102333,0.008581727,0.010244897,0.022970952,0.10857927
ERR4281177,0.12986472,0.24444397,0.19609465,0.15666696,0.06370787,0.030842444,0.059177153,0.06025179,0.012549997,0.046400465
ERR4281178,0.09129103,0.25576043,0.15410991,0.069190465,0.04560073,0.050449193,0.13126117,0.14386128,0.021383496,0.037092328
ERR4281179,0.09035148,0.17242126,0.033028565,0.30924723,0.006513354,0.028455023,0.020117305,0.2576933,0.013122626,0.069049865
ERR4281180,0.032790218,0.050627254,0.016743792,0.020693775,0.20570384,0.48102254,0.007764946,0.01132852,0.02515253,0.14817247
ERR4281181,0.055181783,0.23427701,0.10774923,0.22768612,0.014069136,0.036896545,0.102550045,0.20131338,0.0063578337,0.013918951
ERR4281182,0.0836253,0.19403423,0.15409322,0.21768631,0.03410476,0.023248943,0.10178361,0.15279154,0.014480139,0.02415202
ERR4281183,0.045366544,0.025062334,0.020131445,0.03798793,0.02307489,0.035464067,0.005376155,0.06320303,0.16160117,0.58273244
ERR4281184,0.064246476,0.119793124,0.2819646,0.12167756,0.1647704,0.019583087,0.114029,0.028397815,0.049455788,0.036082156
ERR4281185,0.102818444,0.13299547,0.23172034,0.15015928,0.09727058,0.015782172,0.11739307,0.07105165,0.039333537,0.041475475
ERR4281186,0.109152526,0.33827618,0.18363884,0.0326511,0.11571075,0.044558976,0.07067016,0.04421969,0.034868136,0.026253624
ERR4281187,0.07778786,0.111209035,0.29509258,0.1220746,0.05019768,0.029889887,0.17889637,0.0967282,0.008638706,0.029485052
ERR4281188,0.01320963,0.115447246,0.012510126,0.02353331,0.050951682,0.7230622,0.010523106,0.015028762,0.0058997283,0.029834112
ERR4281189,0.04658591,0.07829858,0.04886724,0.19787489,0.013766091,0.026281253,0.35050687,0.22240257,0.0049967854,0.010419778
ERR4281190,0.039941844,0.018108465,0.105703436,0.034071997,0.6044037,0.038228277,0.02195482,0.011072078,0.10976842,0.016746981
ERR4281191,0.08629152,0.08957397,0.14533126,0.13732463,0.19016461,0.1699122,0.03441807,0.033282015,0.025929268,0.08777244
ERR4281192,0.07271947,0.26504737,0.07739005,0.06716021,0.09424832,0.18529011,0.014954821,0.025212254,0.037618637,0.16035876
ERR4281193,0.025350759,0.05339907,0.029117737,0.018336555,0.3736954,0.35414338,0.019152956,0.007473625,0.045105156,0.07422533
ERR4281194,0.019733006,0.009209528,0.036310825,0.0077029024,0.8181556,0.05625304,0.010671106,0.0042932048,0.02930835,0.008362538
ERR4281195,0.0122903325,0.014335772,0.012216351,0.00648709,0.012243614,0.0053640692,0.008430456,0.01774227,0.8555433,0.05534677
ERR4281196,0.011569693,0.015814085,0.015488317,0.0066073653,0.01774809,0.0064141145,0.011184494,0.016669115,0.86235034,0.036154293
ERR4281197,0.023659252,0.025320211,0.017346239,0.014209664,0.017285656,0.011250046,0.0071264827,0.027212622,0.7007739,0.15581603
ERR4281198,0.045783922,0.4626672,0.03867975,0.05788723,0.0266192,0.24091074,0.017225536,0.0407976,0.008416074,0.061012752
ERR4281199,0.07190829,0.46160752,0.09159558,0.082786,0.038506486,0.11469762,0.027439466,0.040887654,0.011658386,0.05891295
ERR4281200,0.03250138,0.051243298,0.016783465,0.020546958,0.20442455,0.48585877,0.00784404,0.011297543,0.02480524,0.14469476
ERR4281201,0.020761708,0.0063234214,0.027978458,0.009583386,0.82928634,0.039664134,0.009457289,0.004118696,0.043308187,0.009518311
ERR4281202,0.053974833,0.014258035,0.041745737,0.027747586,0.6748639,0.06860291,0.034437787,0.01779792,0.04975693,0.01681435
ERR4281203,0.096298076,0.11052572,0.095019996,0.3207261,0.023691952,0.013323788,0.070591114,0.21768501,0.020041587,0.03209657
ERR4281204,0.08349035,0.02525856,0.023721118,0.014749168,0.27156854,0.49776775,0.021006983,0.042678166,0.0072695236,0.012489965
ERR4281205,0.021234635,0.014770433,0.06755011,0.013804289,0.09492655,0.0031694234,0.028780185,0.018520325,0.710203,0.027041012
ERR4281206,0.060991228,0.17678067,0.2903418,0.070579275,0.037718963,0.04733641,0.20128244,0.09223002,0.004847263,0.017891917
ERR4281207,0.033389665,0.04054195,0.037614185,0.033643443,0.06145714,0.031382155,0.014296211,0.03358369,0.5032581,0.2108335
ERR4281208,0.052149855,0.048555452,0.20996957,0.090096496,0.32675877,0.071722664,0.057677098,0.031983677,0.052718922,0.058367494
ERR4281209,0.09178128,0.4667853,0.07181625,0.071668655,0.039608043,0.08082153,0.015105174,0.030778736,0.018572452,0.11306258
ERR4281210,0.05947455,0.11984336,0.25279635,0.07146082,0.08473179,0.1580354,0.14445628,0.07255457,0.008297452,0.028349437
ERR4281211,0.122876056,0.12788433,0.03460125,0.082280725,0.0093738595,0.014020986,0.012225345,0.15826312,0.066784546,0.3716898
ERR4281212,0.05078292,0.05697297,0.07315009,0.20758931,0.009181676,0.016656818,0.18497953,0.38063443,0.006376336,0.013675903
ERR4281213,0.0073112403,0.010219085,0.013059388,0.0042428668,0.015599738,0.0035503649,0.011929616,0.012564224,0.9006987,0.020824727
ERR4281214,0.1302152,0.1581034,0.18717118,0.16696876,0.0760842,0.017649995,0.09917318,0.087227345,0.030003788,0.04740288
ERR4281215,0.022117177,0.08557224,0.016992062,0.010510292,0.13010204,0.646619,0.010783352,0.009488201,0.011131877,0.05668375
ERR4281216,0.03329276,0.12750791,0.08429943,0.052735563,0.21567495,0.21394025,0.01887034,0.008474591,0.10491206,0.14029212
ERR4281217,0.082009226,0.07766218,0.026008628,0.46996713,0.0039023443,0.01096038,0.018466067,0.26299474,0.006379075,0.041650213
ERR4281218,0.035164125,0.028932573,0.05929605,0.030017482,0.5553224,0.16604327,0.054501895,0.012738193,0.030917345,0.027066696
ERR4281219,0.09727394,0.18309201,0.027393315,0.25498727,0.008873383,0.035371568,0.01512036,0.2146643,0.026798857,0.13642491
ERR4281220,0.02486132,0.022856496,0.024174592,0.021906294,0.02659978,0.014252549,0.010034235,0.030027278,0.59490466,0.23038274
