t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,211,0,42,0.166,1.0,0.0,1.0,1.0,1.0,0.166,0.2847,0.8192,0.5905
0.01,0,211,0,42,0.166,1.0,0.0,1.0,1.0,1.0,0.166,0.2847,0.8192,0.5905
0.02,0,211,0,42,0.166,1.0,0.0,1.0,1.0,1.0,0.166,0.2847,0.8192,0.5905
0.03,11,199,0,42,0.2103,1.0,0.0524,1.0,0.9476,1.0,0.1743,0.2968,0.8192,0.5905
0.04,79,131,4,38,0.4643,0.9048,0.3762,0.9048,0.6238,0.9048,0.2249,0.3602,0.8192,0.5905
0.05,89,121,4,38,0.504,0.9048,0.4238,0.9048,0.5762,0.9048,0.239,0.3781,0.8192,0.5905
0.06,120,90,4,38,0.627,0.9048,0.5714,0.9048,0.4286,0.9048,0.2969,0.4471,0.8192,0.5905
0.07,133,77,7,35,0.6667,0.8333,0.6333,0.8333,0.3667,0.8333,0.3125,0.4545,0.8192,0.5905
0.08,141,69,7,35,0.6984,0.8333,0.6714,0.8333,0.3286,0.8333,0.3365,0.4795,0.8192,0.5905
0.09,152,58,8,34,0.7381,0.8095,0.7238,0.8095,0.2762,0.8095,0.3696,0.5075,0.8192,0.5905
0.1,162,48,10,32,0.7698,0.7619,0.7714,0.7619,0.2286,0.7619,0.4,0.5246,0.8192,0.5905
0.11,166,44,11,31,0.7817,0.7381,0.7905,0.7381,0.2095,0.7381,0.4133,0.5299,0.8192,0.5905
0.12,172,38,11,31,0.8056,0.7381,0.819,0.7381,0.181,0.7381,0.4493,0.5586,0.8192,0.5905
0.13,176,34,11,31,0.8214,0.7381,0.8381,0.7381,0.1619,0.7381,0.4769,0.5794,0.8192,0.5905
0.14,178,32,11,31,0.8294,0.7381,0.8476,0.7381,0.1524,0.7381,0.4921,0.5905,0.8192,0.5905
0.15,178,32,11,31,0.8294,0.7381,0.8476,0.7381,0.1524,0.7381,0.4921,0.5905,0.8192,0.5905
0.16,181,29,14,28,0.8294,0.6667,0.8619,0.6667,0.1381,0.6667,0.4912,0.5657,0.8192,0.5905
0.17,195,15,28,14,0.8294,0.3333,0.9286,0.3333,0.0714,0.3333,0.4828,0.3944,0.8192,0.5905
0.18,197,13,29,13,0.8333,0.3095,0.9381,0.3095,0.0619,0.3095,0.5,0.3824,0.8192,0.5905
0.19,200,10,29,13,0.8452,0.3095,0.9524,0.3095,0.0476,0.3095,0.5652,0.4,0.8192,0.5905
0.2,200,10,29,13,0.8452,0.3095,0.9524,0.3095,0.0476,0.3095,0.5652,0.4,0.8192,0.5905
0.21,200,10,29,13,0.8452,0.3095,0.9524,0.3095,0.0476,0.3095,0.5652,0.4,0.8192,0.5905
0.22,207,3,36,5,0.8446,0.122,0.9857,0.122,0.0143,0.122,0.625,0.2041,0.8192,0.5905
0.23,208,2,36,5,0.8486,0.122,0.9905,0.122,0.0095,0.122,0.7143,0.2083,0.8192,0.5905
0.24,208,2,36,5,0.8486,0.122,0.9905,0.122,0.0095,0.122,0.7143,0.2083,0.8192,0.5905
0.25,208,2,36,5,0.8486,0.122,0.9905,0.122,0.0095,0.122,0.7143,0.2083,0.8192,0.5905
0.26,208,2,36,5,0.8486,0.122,0.9905,0.122,0.0095,0.122,0.7143,0.2083,0.8192,0.5905
0.27,208,2,38,4,0.8413,0.0952,0.9905,0.0952,0.0095,0.0952,0.6667,0.1667,0.8192,0.5905
0.28,209,1,38,4,0.8452,0.0952,0.9952,0.0952,0.0048,0.0952,0.8,0.1702,0.8192,0.5905
0.29,209,1,38,4,0.8452,0.0952,0.9952,0.0952,0.0048,0.0952,0.8,0.1702,0.8192,0.5905
0.3,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.31,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.32,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.33,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.34,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.35,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.36,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.37,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.38,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.39,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.4,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.41,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.42,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.43,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.44,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.45,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.46,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.47,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.48,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.49,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.5,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.51,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.52,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.53,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.54,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.55,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.56,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.57,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.58,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.59,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.6,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.61,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.62,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.63,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.64,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.65,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.66,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.67,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.68,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.69,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.7,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.71,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.72,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.73,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.74,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.75,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.76,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.77,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.78,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.79,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.8,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.81,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.82,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.83,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.84,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.85,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.86,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.87,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.88,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.89,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.9,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.91,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.92,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.93,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.94,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.95,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.96,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.97,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.98,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
0.99,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
1.0,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
1.01,211,0,42,0,0.834,0.0,1.0,0.0,0.0,0.0,0.0,,0.8192,0.5905
