t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,199,0,54,0.2134,1.0,0.0,1.0,1.0,1.0,0.2134,0.3518,0.6183,0.4352
0.01,0,199,0,54,0.2134,1.0,0.0,1.0,1.0,1.0,0.2134,0.3518,0.6183,0.4352
0.02,0,199,0,54,0.2134,1.0,0.0,1.0,1.0,1.0,0.2134,0.3518,0.6183,0.4352
0.03,0,199,0,54,0.2134,1.0,0.0,1.0,1.0,1.0,0.2134,0.3518,0.6183,0.4352
0.04,5,193,3,51,0.2222,0.9444,0.0253,0.9444,0.9747,0.9444,0.209,0.3423,0.6183,0.4352
0.05,73,125,7,47,0.4762,0.8704,0.3687,0.8704,0.6313,0.8704,0.2733,0.4159,0.6183,0.4352
0.06,89,109,9,45,0.5317,0.8333,0.4495,0.8333,0.5505,0.8333,0.2922,0.4327,0.6183,0.4352
0.07,100,98,11,42,0.5657,0.7925,0.5051,0.7925,0.4949,0.7925,0.3,0.4352,0.6183,0.4352
0.08,121,77,29,25,0.5794,0.463,0.6111,0.463,0.3889,0.463,0.2451,0.3205,0.6183,0.4352
0.09,134,64,34,20,0.6111,0.3704,0.6768,0.3704,0.3232,0.3704,0.2381,0.2899,0.6183,0.4352
0.1,140,58,35,19,0.631,0.3519,0.7071,0.3519,0.2929,0.3519,0.2468,0.2901,0.6183,0.4352
0.11,143,56,35,19,0.6403,0.3519,0.7186,0.3519,0.2814,0.3519,0.2533,0.2946,0.6183,0.4352
0.12,147,51,36,17,0.6534,0.3208,0.7424,0.3208,0.2576,0.3208,0.25,0.281,0.6183,0.4352
0.13,152,46,36,17,0.6733,0.3208,0.7677,0.3208,0.2323,0.3208,0.2698,0.2931,0.6183,0.4352
0.14,152,46,39,15,0.6627,0.2778,0.7677,0.2778,0.2323,0.2778,0.2459,0.2609,0.6183,0.4352
0.15,155,44,40,14,0.668,0.2593,0.7789,0.2593,0.2211,0.2593,0.2414,0.25,0.6183,0.4352
0.16,164,34,42,11,0.6972,0.2075,0.8283,0.2075,0.1717,0.2075,0.2444,0.2245,0.6183,0.4352
0.17,190,8,45,9,0.7897,0.1667,0.9596,0.1667,0.0404,0.1667,0.5294,0.2535,0.6183,0.4352
0.18,191,7,46,8,0.7897,0.1481,0.9646,0.1481,0.0354,0.1481,0.5333,0.2319,0.6183,0.4352
0.19,191,7,46,8,0.7897,0.1481,0.9646,0.1481,0.0354,0.1481,0.5333,0.2319,0.6183,0.4352
0.2,191,7,46,8,0.7897,0.1481,0.9646,0.1481,0.0354,0.1481,0.5333,0.2319,0.6183,0.4352
0.21,191,7,46,8,0.7897,0.1481,0.9646,0.1481,0.0354,0.1481,0.5333,0.2319,0.6183,0.4352
0.22,191,7,46,8,0.7897,0.1481,0.9646,0.1481,0.0354,0.1481,0.5333,0.2319,0.6183,0.4352
0.23,191,7,46,8,0.7897,0.1481,0.9646,0.1481,0.0354,0.1481,0.5333,0.2319,0.6183,0.4352
