t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,251,0,2,0.0079,1.0,0.0,1.0,1.0,1.0,0.0079,0.0157,0.6085,0.2857
0.01,0,251,0,2,0.0079,1.0,0.0,1.0,1.0,1.0,0.0079,0.0157,0.6085,0.2857
0.02,5,245,0,2,0.0278,1.0,0.02,1.0,0.98,1.0,0.0081,0.0161,0.6085,0.2857
0.03,8,243,0,2,0.0395,1.0,0.0319,1.0,0.9681,1.0,0.0082,0.0162,0.6085,0.2857
0.04,29,221,0,2,0.123,1.0,0.116,1.0,0.884,1.0,0.009,0.0178,0.6085,0.2857
0.05,39,212,0,2,0.1621,1.0,0.1554,1.0,0.8446,1.0,0.0093,0.0185,0.6085,0.2857
0.06,75,176,1,1,0.3004,0.5,0.2988,0.5,0.7012,0.5,0.0056,0.0112,0.6085,0.2857
0.07,134,116,1,1,0.5357,0.5,0.536,0.5,0.464,0.5,0.0085,0.0168,0.6085,0.2857
0.08,149,102,1,1,0.5929,0.5,0.5936,0.5,0.4064,0.5,0.0097,0.019,0.6085,0.2857
0.09,240,10,1,1,0.9563,0.5,0.96,0.5,0.04,0.5,0.0909,0.1538,0.6085,0.2857
0.1,245,5,1,1,0.9762,0.5,0.98,0.5,0.02,0.5,0.1667,0.25,0.6085,0.2857
0.11,246,4,1,1,0.9802,0.5,0.984,0.5,0.016,0.5,0.2,0.2857,0.6085,0.2857
0.12,250,1,2,0,0.9881,0.0,0.996,0.0,0.004,0.0,0.0,,0.6085,0.2857
0.13,251,0,2,0,0.9921,0.0,1.0,0.0,0.0,0.0,0.0,,0.6085,0.2857
0.14,251,0,2,0,0.9921,0.0,1.0,0.0,0.0,0.0,0.0,,0.6085,0.2857
0.15,251,0,2,0,0.9921,0.0,1.0,0.0,0.0,0.0,0.0,,0.6085,0.2857
0.16,251,0,2,0,0.9921,0.0,1.0,0.0,0.0,0.0,0.0,,0.6085,0.2857
0.17,251,0,2,0,0.9921,0.0,1.0,0.0,0.0,0.0,0.0,,0.6085,0.2857
0.18,251,0,2,0,0.9921,0.0,1.0,0.0,0.0,0.0,0.0,,0.6085,0.2857
0.19,251,0,2,0,0.9921,0.0,1.0,0.0,0.0,0.0,0.0,,0.6085,0.2857
0.2,251,0,2,0,0.9921,0.0,1.0,0.0,0.0,0.0,0.0,,0.6085,0.2857
0.21,251,0,2,0,0.9921,0.0,1.0,0.0,0.0,0.0,0.0,,0.6085,0.2857
0.22,251,0,2,0,0.9921,0.0,1.0,0.0,0.0,0.0,0.0,,0.6085,0.2857
0.23,251,0,2,0,0.9921,0.0,1.0,0.0,0.0,0.0,0.0,,0.6085,0.2857
