,root:12M,root:3Y,root:4M,root:5Y,root:B,root:M
ERR4282335,0.32006824,0.18000461,0.18193948,0.15113848,0.08039191,0.08645727
ERR4282336,0.1020463,0.33954573,0.07433462,0.19488946,0.04819515,0.24098885
ERR4282337,0.10606161,0.20850284,0.23141535,0.064272225,0.27093148,0.11881647
ERR4282338,0.086211756,0.38741952,0.057167728,0.17320527,0.04337274,0.25262302
ERR4282339,0.31339538,0.19150333,0.16583563,0.1592472,0.0808164,0.08920204
ERR4282340,0.30690023,0.19471748,0.16204917,0.16295119,0.081767716,0.0916142
ERR4282341,0.33315095,0.17559373,0.17984916,0.15273778,0.07546106,0.083207294
ERR4282342,0.27921492,0.2018757,0.14624773,0.18625426,0.08231031,0.10409706
ERR4282343,0.1876165,0.081059724,0.49220833,0.052291833,0.11974298,0.06708067
ERR4282344,0.24744426,0.18016343,0.13250776,0.24428923,0.07047466,0.12512061
ERR4282345,0.33078754,0.17814246,0.17748235,0.15349048,0.07619468,0.08390254
ERR4282346,0.29366937,0.20078272,0.15395695,0.17153625,0.08317799,0.09687669
ERR4282347,0.33078745,0.17814252,0.1774823,0.15349048,0.076194674,0.08390255
ERR4282348,0.26782095,0.19521779,0.1412868,0.20564722,0.07841128,0.111616015
ERR4282349,0.1827307,0.08901195,0.4724184,0.054163784,0.13015933,0.0715158
ERR4282350,0.2647662,0.19291343,0.14001063,0.21142863,0.07716903,0.113712125
ERR4282351,0.33651438,0.16864647,0.19081523,0.14703819,0.075188905,0.081796885
ERR4282352,0.23132633,0.16275257,0.12619157,0.2815491,0.062340967,0.13583945
ERR4282353,0.240774,0.17291167,0.1299003,0.2596715,0.06704544,0.12969708
ERR4282354,0.18761732,0.08098996,0.49239093,0.052278195,0.11967807,0.06704558
ERR4282355,0.28241745,0.20226836,0.14785625,0.18234785,0.08277959,0.102330506
ERR4282356,0.26123974,0.12829977,0.3527698,0.07011007,0.10789138,0.07968935
ERR4282357,0.24421369,0.1146603,0.39252004,0.061832212,0.11058729,0.07618639
ERR4282358,0.18441926,0.14845875,0.1013617,0.35117468,0.053744845,0.16084087
ERR4282359,0.234368,0.16767845,0.1270869,0.27268884,0.064503826,0.133674
ERR4282360,0.18764235,0.08099563,0.4923726,0.052276935,0.11966694,0.06704559
ERR4282361,0.2625732,0.18884937,0.13949494,0.21808888,0.0752831,0.115710475
ERR4282362,0.19709864,0.14881144,0.10842516,0.33669442,0.054862335,0.15410793
ERR4282363,0.18746826,0.08134874,0.49145678,0.052364856,0.12011618,0.06724524
ERR4282364,0.18761854,0.08098739,0.4923974,0.052277595,0.11967492,0.067044154
ERR4282365,0.26676035,0.18407352,0.14431211,0.21625246,0.07442437,0.11417724
ERR4282366,0.3135476,0.18445285,0.17697439,0.15455492,0.08182231,0.08864802
ERR4282367,0.20564981,0.11113616,0.41204146,0.060962353,0.13088271,0.07932746
ERR4282368,0.28462684,0.20018515,0.14939262,0.18200421,0.08208295,0.10170821
ERR4282369,0.18574165,0.14840883,0.102308996,0.34953415,0.05361852,0.16038783
ERR4282370,0.18778348,0.08106035,0.49218333,0.052276388,0.11963449,0.06706206
ERR4282371,0.19040698,0.1482199,0.105306774,0.34417993,0.05351119,0.15837525
ERR4282372,0.17991965,0.09445565,0.45904583,0.055410072,0.13678102,0.074387826
ERR4282373,0.21264455,0.09293897,0.45649377,0.05357454,0.11428637,0.070061855
ERR4282375,0.2091509,0.091444045,0.46106058,0.053399716,0.115191914,0.06975288
ERR4282376,0.103980914,0.33011547,0.07539239,0.20231503,0.049816277,0.23837999
ERR4282377,0.29873398,0.19701773,0.15763356,0.16931885,0.08216691,0.09512889
ERR4282378,0.32376343,0.18392947,0.1726502,0.1554574,0.078257166,0.08594235
ERR4282379,0.3116149,0.19297214,0.16458479,0.15979193,0.08129783,0.08973841
ERR4282380,0.20933437,0.15526605,0.11459518,0.31520912,0.05805589,0.14753939
ERR4282381,0.2451963,0.116071336,0.38867536,0.062623195,0.110773414,0.076660365
ERR4282382,0.088494584,0.36939424,0.06723999,0.17916709,0.04976533,0.24593881
ERR4282383,0.20482098,0.1009282,0.43765962,0.057200655,0.12473328,0.074657306
ERR4282384,0.22649428,0.16371399,0.1232004,0.28606215,0.06241061,0.13811855
ERR4282385,0.22277144,0.09927947,0.4375782,0.055424888,0.11305978,0.07188614
ERR4282386,0.26020804,0.18639651,0.13861227,0.22329049,0.07406957,0.1174232
ERR4282387,0.3375287,0.17166631,0.18326633,0.15148465,0.07410409,0.08194989
ERR4282388,0.29609317,0.14032696,0.30674112,0.0812742,0.09546288,0.08010163
ERR4282389,0.3383006,0.17023098,0.18526584,0.1505888,0.07396514,0.081648655
ERR4282390,0.27260014,0.1971521,0.14353353,0.19836049,0.07966233,0.1086914
ERR4282391,0.10607018,0.20849079,0.23142369,0.06427499,0.2709519,0.11878851
ERR4282392,0.26403838,0.19177221,0.1398014,0.21342483,0.076625794,0.114337444
ERR4282393,0.30730477,0.18165354,0.18810895,0.14762653,0.08564306,0.08966305
ERR4282394,0.33201116,0.15653142,0.23270135,0.11749984,0.08059929,0.08065685
ERR4282395,0.085898586,0.38935167,0.056128062,0.17257592,0.042760976,0.2532848
ERR4282396,0.33078745,0.17814252,0.1774823,0.15349048,0.076194674,0.08390255
ERR4282397,0.32194,0.14944609,0.26487616,0.09794433,0.08569475,0.08009862
ERR4282398,0.2720816,0.1988232,0.14298221,0.19721831,0.080334194,0.108560435
ERR4282399,0.18762037,0.08098281,0.49240914,0.05227655,0.11966949,0.06704166
ERR4282400,0.19346389,0.08462441,0.48182338,0.05269254,0.11918554,0.06821019
ERR4282401,0.116739415,0.292203,0.08043346,0.23062167,0.052139502,0.22786306
ERR4282402,0.18687774,0.14829743,0.10257143,0.3488805,0.05407285,0.1593001
ERR4282403,0.21466403,0.15806495,0.11726138,0.30591926,0.059459746,0.14463064
ERR4282404,0.2768835,0.15612984,0.27705255,0.096520394,0.105699316,0.08771442
ERR4282405,0.253201,0.13961262,0.32883474,0.078193836,0.11520786,0.084949926
ERR4282406,0.18764757,0.081008546,0.49233797,0.05227899,0.11967546,0.067051485
ERR4282407,0.10606881,0.2084939,0.23142232,0.06427324,0.27094802,0.11879361
ERR4282408,0.062073644,0.06716833,0.16426672,0.44736665,0.10871257,0.15041204
ERR4282409,0.32795677,0.18048546,0.17554446,0.15425424,0.07704274,0.084716335
ERR4282410,0.08645899,0.3836179,0.059405807,0.17444588,0.044998474,0.25107288
ERR4282411,0.30975696,0.19441096,0.1633366,0.1604107,0.08177289,0.090311825
ERR4282412,0.16008617,0.19088651,0.0947182,0.31372875,0.053843718,0.18673663
ERR4282413,0.2551803,0.111921705,0.39765728,0.0578308,0.10376777,0.073642224
ERR4282414,0.15426096,0.19847809,0.091970615,0.3098019,0.054575037,0.1909134
ERR4282415,0.18761988,0.08098661,0.4923993,0.05227731,0.11967332,0.067043625
ERR4282416,0.13078474,0.24288948,0.081885464,0.27775136,0.056637514,0.21005145
ERR4282417,0.240241,0.17292777,0.12959535,0.26025933,0.06701311,0.1299634
ERR4282418,0.16757382,0.16521874,0.09344606,0.3452484,0.05507007,0.17344293
ERR4282419,0.19086897,0.08259695,0.48765874,0.0523505,0.119039126,0.06748573
ERR4282420,0.35856602,0.15345818,0.19809659,0.14671065,0.06705442,0.07611422
ERR4282421,0.18762258,0.08099532,0.49237618,0.052278746,0.11967962,0.067047685
ERR4282422,0.08953261,0.36385798,0.06849053,0.18251282,0.050670393,0.2449357
ERR4282423,0.2936191,0.14487481,0.29597962,0.08643336,0.097209014,0.08188417
ERR4282424,0.32577953,0.17187934,0.19565389,0.14255908,0.079950094,0.08417809
ERR4282425,0.034784023,0.11035035,0.0632233,0.05847816,0.1163255,0.6168387
ERR4282426,0.10607135,0.20848797,0.23142669,0.06427603,0.2709508,0.11878713
ERR4282427,0.24701968,0.17509805,0.13312675,0.25015995,0.06840449,0.1261911
ERR4282428,0.37142676,0.14227365,0.20748171,0.14371517,0.06263899,0.07246375
ERR4282429,0.18761945,0.08098438,0.49240503,0.052276973,0.11967168,0.06704258
ERR4282430,0.17172724,0.15616252,0.09397348,0.35502157,0.054995745,0.1681195
ERR4282431,0.34326836,0.16609362,0.1885693,0.14946634,0.07232462,0.08027782
ERR4282432,0.15945615,0.1849132,0.09258127,0.3240141,0.054911673,0.18412364
ERR4282433,0.1876224,0.0809868,0.49239844,0.05227712,0.11967182,0.067043416
ERR4282434,0.089365184,0.38626194,0.05646945,0.17329998,0.040506087,0.2540974
ERR4282435,0.30127823,0.19755742,0.15853788,0.16636524,0.08248436,0.09377691
ERR4282436,0.18757354,0.08424102,0.48049238,0.05366121,0.12465574,0.069376044
ERR4282437,0.19343303,0.14750682,0.106857,0.34196678,0.053735357,0.156501
ERR4282438,0.18690702,0.082256444,0.4891834,0.05258634,0.12130795,0.06775879
ERR4282439,0.16610043,0.16144902,0.09069767,0.35422915,0.056031495,0.17149231
ERR4282440,0.106068335,0.20849451,0.23142187,0.06427318,0.27094692,0.118795164
ERR4282441,0.19522804,0.14811184,0.10744813,0.33963773,0.054474864,0.15509944
ERR4282442,0.28949583,0.19418986,0.15541323,0.17975096,0.08113128,0.10001884
ERR4282443,0.08775387,0.37255743,0.06591745,0.17780186,0.049074333,0.24689505
ERR4282444,0.20849806,0.094409734,0.45322382,0.054772243,0.11783754,0.071258575
ERR4282445,0.088681854,0.3676948,0.0679777,0.17994884,0.05032981,0.24536702
ERR4282446,0.078675695,0.32422686,0.08286033,0.20085627,0.060447596,0.25293326
ERR4282447,0.26980898,0.18991065,0.1435045,0.2086044,0.0764684,0.111703075
ERR4282448,0.18760571,0.081020385,0.49231288,0.052285135,0.119713746,0.067062154
ERR4282449,0.20934862,0.1504953,0.11542958,0.3206057,0.05607013,0.14805067
ERR4282450,0.18812428,0.08123737,0.49166867,0.05228177,0.11957537,0.067112446
ERR4282451,0.08798635,0.36951277,0.06768047,0.17873769,0.05015526,0.2459275
ERR4282452,0.15427238,0.19941309,0.092360824,0.30819353,0.054406572,0.1913536
ERR4282453,0.17798431,0.16043273,0.10029659,0.3390808,0.053413432,0.16879208
ERR4282454,0.19628957,0.092018954,0.46204215,0.054621965,0.12354646,0.071480885
ERR4282455,0.11991412,0.18780817,0.2623502,0.06965446,0.24665016,0.11362291
ERR4282456,0.10599972,0.2085823,0.23135582,0.06426025,0.2707867,0.11901517
ERR4282457,0.33078745,0.17814252,0.1774823,0.15349048,0.076194674,0.08390255
ERR4282458,0.33311746,0.17607157,0.17920583,0.15289757,0.075465545,0.08324197
ERR4282459,0.19556415,0.14739513,0.10793996,0.3398817,0.05400024,0.15521884
ERR4282460,0.26645988,0.12144185,0.36853307,0.06430687,0.10286271,0.07639556
ERR4282461,0.3310305,0.17791773,0.17766981,0.15343043,0.0761175,0.08383399
ERR4282462,0.28817883,0.19502844,0.1535576,0.18160455,0.0808739,0.100756615
ERR4282463,0.08742107,0.37807062,0.06248547,0.17616418,0.046690207,0.2491685
ERR4282464,0.27723995,0.19289531,0.1472725,0.19692606,0.078529686,0.10713658
ERR4282465,0.36672115,0.1461383,0.20425904,0.14488015,0.06423265,0.0737687
ERR4282466,0.3126614,0.18783307,0.17052492,0.15851627,0.08107443,0.08938992
ERR4282467,0.18752868,0.081189044,0.49187872,0.052325595,0.119921856,0.067156084
ERR4282468,0.18335107,0.14864774,0.10059283,0.35230258,0.053884417,0.16122122
ERR4282469,0.19796087,0.09195073,0.46185073,0.054544844,0.12242709,0.07126566
ERR4282470,0.1839522,0.14861737,0.100858085,0.35176763,0.053997967,0.16080678
ERR4282471,0.120894104,0.29641625,0.08142188,0.2234277,0.048177768,0.2296623
ERR4282472,0.1983616,0.14878573,0.10916752,0.33528316,0.054917973,0.15348405
ERR4282473,0.18942004,0.08181236,0.48996606,0.052286472,0.11926064,0.06725442
ERR4282474,0.31908068,0.1855294,0.17179546,0.15679015,0.079431824,0.08737257
ERR4282475,0.18758588,0.08106129,0.49220866,0.05229485,0.11976446,0.067084916
ERR4282476,0.098196305,0.18462057,0.22034413,0.10674403,0.27159762,0.11849732
ERR4282477,0.31328776,0.1529359,0.2612329,0.10126139,0.089237265,0.08204467
ERR4282478,0.1874888,0.081199795,0.49186027,0.05233031,0.11995556,0.067165285
ERR4282479,0.106064714,0.2084998,0.23141842,0.0642718,0.2709381,0.11880718
ERR4282480,0.09978198,0.3403083,0.073431894,0.19602084,0.04987432,0.24058269
ERR4282481,0.06832523,0.28635222,0.097604245,0.21492936,0.07205277,0.2607362
ERR4282482,0.090638235,0.3796775,0.05988805,0.17556883,0.04230052,0.2519268
ERR4282483,0.30940157,0.13245013,0.3289603,0.065209225,0.088653035,0.07532575
ERR4282484,0.061325755,0.2584119,0.111362875,0.22983694,0.079278685,0.2597839
ERR4282485,0.090165265,0.3760414,0.062423427,0.17681038,0.04457131,0.24998815
ERR4282486,0.19571544,0.08457422,0.4817272,0.05236028,0.11770748,0.06791535
ERR4282487,0.25971627,0.1786907,0.14183806,0.22923347,0.07170768,0.11881383
ERR4282488,0.35092378,0.14864583,0.24187677,0.10763196,0.07425996,0.07666179
ERR4282489,0.08558238,0.39166877,0.05476858,0.17179942,0.041831993,0.2543489
ERR4282490,0.08796966,0.37658018,0.063000716,0.17681447,0.046798013,0.2488369
ERR4282491,0.33100772,0.17791629,0.1776744,0.15343882,0.07612178,0.08384104
ERR4282492,0.24956353,0.18396278,0.13310403,0.2378283,0.072197154,0.12334417
ERR4282493,0.2785878,0.13731833,0.32297704,0.0776345,0.10245146,0.08103097
ERR4282494,0.28586903,0.20119174,0.1498486,0.17964718,0.08263171,0.10081177
ERR4282495,0.28506342,0.19927357,0.1498182,0.18240014,0.081744336,0.10170034
ERR4282496,0.30427346,0.18107362,0.19176748,0.1453817,0.08722814,0.090275586
ERR4282497,0.25448033,0.1798285,0.13660848,0.23656534,0.0709364,0.12158089
ERR4282498,0.19873936,0.09236636,0.46061707,0.054638565,0.122261785,0.07137688
ERR4282499,0.09542122,0.36547592,0.063951105,0.18300334,0.04384731,0.2483011
ERR4282500,0.18766801,0.08100722,0.49233866,0.052276757,0.11966088,0.0670485
ERR4282501,0.3003514,0.19885892,0.15773167,0.1661821,0.08293711,0.093938835
ERR4282502,0.19355156,0.08368576,0.48438513,0.0523578,0.11829641,0.067723334
ERR4282503,0.33459792,0.16469255,0.20395651,0.13782674,0.0772809,0.081645295
ERR4282504,0.33904222,0.16626273,0.19348133,0.14570294,0.07445062,0.08106022
ERR4282505,0.3151184,0.19055952,0.16685066,0.15836373,0.08051551,0.08859228
ERR4282506,0.18582286,0.14838031,0.10195404,0.3499658,0.054037504,0.15983942
ERR4282507,0.2856589,0.19134542,0.15732701,0.18259399,0.08119302,0.10188161
ERR4282508,0.18693753,0.082200214,0.48932615,0.052572746,0.1212362,0.06772726
ERR4282509,0.26694193,0.19299261,0.14118104,0.2089201,0.07739322,0.11257109
ERR4282510,0.17072551,0.1529894,0.22329307,0.19887428,0.15423879,0.09987902
ERR4282511,0.10499291,0.32806993,0.075846836,0.20346305,0.04967662,0.23795071
ERR4282512,0.10606756,0.20849563,0.23142114,0.0642729,0.27094507,0.11879771
ERR4282513,0.08748489,0.37203458,0.06596904,0.17810842,0.049127597,0.24727541
ERR4282514,0.33078745,0.17814252,0.1774823,0.15349048,0.076194674,0.08390255
ERR4282515,0.18769747,0.081019595,0.4923022,0.052276373,0.11965303,0.067051336
ERR4282516,0.290989,0.19434568,0.15622966,0.17787685,0.08136335,0.09919544
ERR4282517,0.31915882,0.18758264,0.16951628,0.15690158,0.07951628,0.0873244
ERR4282518,0.29408455,0.19960898,0.15443887,0.17219256,0.082723536,0.09695156
ERR4282519,0.19512342,0.08505083,0.48042893,0.052657895,0.11850544,0.068233445
ERR4282520,0.106070906,0.20849143,0.23142439,0.06427341,0.27095276,0.118787095
ERR4282521,0.21130367,0.091599025,0.46053457,0.052986216,0.114028454,0.06954795
ERR4282522,0.18018909,0.14998169,0.098793164,0.35400632,0.053998943,0.16303079
ERR4282523,0.30420142,0.18095255,0.19215,0.14511569,0.087316506,0.09026379
ERR4282524,0.20052119,0.1509092,0.11163867,0.328606,0.054067384,0.15425755
ERR4282525,0.1874913,0.081324436,0.49152917,0.052355625,0.12007125,0.06722822
ERR4282526,0.17600784,0.09965685,0.44689882,0.056358717,0.14391512,0.0771627
ERR4282527,0.10575336,0.20731625,0.23106709,0.06596825,0.27098158,0.11891344
ERR4282528,0.26966152,0.16585603,0.25446025,0.10919512,0.107757315,0.093069814
ERR4282529,0.20075457,0.14886196,0.110562555,0.33245176,0.05506497,0.15230416
ERR4282530,0.18775101,0.08239678,0.48867512,0.052559923,0.12088166,0.067735545
ERR4282531,0.17369398,0.15328366,0.09463428,0.35730222,0.05485693,0.16622894
ERR4282532,0.10603799,0.20854211,0.23139317,0.06425798,0.2708705,0.11889827
ERR4282533,0.08786716,0.37172115,0.06643943,0.17803548,0.049391687,0.24654508
ERR4282534,0.17872185,0.15061735,0.097869515,0.35488102,0.05414816,0.16376208
ERR4282535,0.18764529,0.08099687,0.49236897,0.052276883,0.11966619,0.06704589
ERR4282536,0.18740994,0.085468315,0.4798797,0.05341993,0.12434702,0.06947507
