,root:12M,root:3Y,root:4M,root:5Y,root:B,root:M
ERR4282844,0.1988548,0.20105062,0.10410871,0.2684104,0.07201141,0.15556407
ERR4282845,0.31301835,0.16129647,0.30091056,0.048223753,0.09513623,0.08141469
ERR4282846,0.15409383,0.15348868,0.08364343,0.37743896,0.051724255,0.17961088
ERR4282847,0.10831517,0.18793541,0.24693091,0.061670203,0.28069037,0.114457935
ERR4282848,0.16180526,0.15679283,0.08794127,0.36344668,0.05317246,0.17684151
ERR4282849,0.15487812,0.15289548,0.084211595,0.3772373,0.05155433,0.1792232
ERR4282850,0.2782165,0.1400823,0.34732768,0.05009229,0.105341606,0.07893963
ERR4282851,0.16128589,0.15391389,0.08805066,0.36802807,0.052209463,0.17651214
ERR4282852,0.17212869,0.07470723,0.5150023,0.050676078,0.12597257,0.06151305
ERR4282853,0.19023603,0.18268093,0.10158994,0.29858425,0.06422979,0.16267909
ERR4282854,0.10361757,0.1953875,0.2326423,0.06144178,0.28996563,0.11694523
ERR4282855,0.21695681,0.19360921,0.114317164,0.21732953,0.05780634,0.1999809
ERR4282856,0.17516647,0.15903395,0.095970325,0.3438676,0.05456109,0.17140055
ERR4282857,0.33266738,0.25441322,0.16653077,0.059718296,0.08676368,0.0999067
ERR4282858,0.17219275,0.074994534,0.51415217,0.0507329,0.1262588,0.061668873
ERR4282859,0.10361765,0.19538637,0.23264307,0.061442945,0.28996325,0.11694665
ERR4282860,0.14309122,0.15023132,0.07727046,0.39431095,0.0499028,0.18519329
ERR4282861,0.1953666,0.19106765,0.103446186,0.28313544,0.0677565,0.15922762
ERR4282862,0.17213728,0.07468123,0.515079,0.050669644,0.12593542,0.061497457
ERR4282863,0.13874288,0.15360911,0.07484592,0.39388743,0.050122198,0.18879247
ERR4282864,0.103636384,0.1954442,0.23259199,0.06142795,0.2899727,0.1169268
ERR4282865,0.3197396,0.14439937,0.324764,0.046802673,0.08849633,0.07579796
ERR4282866,0.34948197,0.24788812,0.17480864,0.05040237,0.08289728,0.094521575
ERR4282867,0.189138,0.098575465,0.44891846,0.05409742,0.1368852,0.07238547
ERR4282868,0.13728525,0.15755285,0.074735515,0.38864076,0.05020272,0.19158289
ERR4282869,0.10361572,0.19541201,0.23262548,0.0614152,0.290017,0.11691455
ERR4282870,0.37824523,0.22063619,0.1980042,0.04293319,0.07455493,0.08562618
ERR4282871,0.34761643,0.20294167,0.23020326,0.04664768,0.08556772,0.08702331
ERR4282872,0.38036227,0.21557184,0.20299733,0.04261574,0.07391281,0.08454001
ERR4282873,0.18922071,0.08791545,0.47714728,0.05180663,0.12706268,0.06684715
ERR4282874,0.24441992,0.19458896,0.14753082,0.19175059,0.07374217,0.14796755
ERR4282875,0.13479143,0.15608568,0.07154102,0.3957116,0.05125656,0.1906137
ERR4282876,0.3568704,0.24419145,0.17832711,0.04734021,0.080919124,0.09235168
ERR4282877,0.3131147,0.2381198,0.17708531,0.074169874,0.09048115,0.10702917
ERR4282878,0.19594061,0.16513097,0.10932669,0.3060581,0.057028946,0.16651468
ERR4282879,0.2194167,0.21039648,0.114680864,0.2317314,0.07581231,0.14796218
ERR4282880,0.23754044,0.11985006,0.3960706,0.05208725,0.11837919,0.076072395
ERR4282881,0.14653726,0.15074314,0.079331875,0.38967845,0.0502942,0.18341504
ERR4282882,0.21042052,0.17895615,0.115268365,0.27279252,0.06287113,0.15969132
ERR4282883,0.1743292,0.081377886,0.49329287,0.052350048,0.13325742,0.065392606
ERR4282884,0.13392863,0.15835896,0.07147905,0.3927568,0.051297434,0.19217919
ERR4282885,0.30310887,0.16831045,0.29329234,0.049919702,0.10072618,0.0846425
ERR4282886,0.29643512,0.12961948,0.35913032,0.047866896,0.093465656,0.07348254
ERR4282887,0.20655757,0.110167906,0.42118192,0.054140817,0.1323373,0.0756145
ERR4282888,0.12763074,0.18120937,0.07244691,0.36073795,0.051124223,0.20685084
ERR4282889,0.27996537,0.12158051,0.38006377,0.048582587,0.097508274,0.07229953
ERR4282890,0.2889621,0.25570157,0.14494738,0.10349029,0.0911331,0.1157656
ERR4282891,0.14460139,0.15062204,0.07815276,0.39214957,0.050149545,0.18432473
ERR4282892,0.10361572,0.19541201,0.23262548,0.0614152,0.290017,0.11691455
ERR4282893,0.3759547,0.22459334,0.19437073,0.04328747,0.075242154,0.08655162
ERR4282894,0.34137806,0.24984261,0.17218602,0.05466455,0.084864594,0.09706413
ERR4282895,0.28669146,0.13710442,0.3496483,0.049177498,0.100366585,0.07701172
ERR4282896,0.10361572,0.19541201,0.23262548,0.0614152,0.290017,0.11691455
ERR4282897,0.20967841,0.1990642,0.11072317,0.25581393,0.071078494,0.15364183
ERR4282898,0.13229991,0.1677204,0.07297775,0.37771896,0.050889697,0.19839327
ERR4282899,0.30130938,0.26227862,0.14933,0.08523656,0.0921873,0.109658085
ERR4282900,0.08254363,0.3330438,0.06142396,0.20523606,0.045720834,0.27203175
ERR4282901,0.2036215,0.08892808,0.47261244,0.05076957,0.11817038,0.06589805
ERR4282902,0.15419228,0.1482972,0.084507294,0.3834995,0.049752872,0.17975082
ERR4282903,0.07736483,0.3491251,0.059859272,0.1923028,0.045714717,0.27563328
ERR4282904,0.14025576,0.15119897,0.07540462,0.39622897,0.05004248,0.18686913
ERR4282905,0.08200644,0.34102568,0.05777358,0.20069769,0.04268931,0.27580732
ERR4282906,0.17213903,0.07471686,0.51497364,0.05067724,0.12597577,0.061517444
ERR4282907,0.17213926,0.074681535,0.515078,0.050669543,0.12593426,0.061497442
ERR4282908,0.25661638,0.24489963,0.12994446,0.15145448,0.089314006,0.12777099
ERR4282909,0.37381053,0.22304153,0.19680032,0.043658234,0.076007925,0.08668145
ERR4282910,0.030984972,0.16886948,0.13824573,0.24789909,0.09335648,0.32064423
ERR4282911,0.143159,0.14979689,0.07737907,0.39476827,0.04974198,0.18515469
ERR4282912,0.20326035,0.09505046,0.4574721,0.05178373,0.12352472,0.068908535
ERR4282913,0.3102668,0.23185854,0.18609005,0.07284058,0.09261117,0.10633285
ERR4282914,0.13784716,0.15320167,0.07385359,0.39607856,0.050405696,0.18861336
ERR4282915,0.22725637,0.2002602,0.12127188,0.22977325,0.0713157,0.1501225
ERR4282916,0.07756824,0.34554935,0.060574707,0.19472028,0.046208654,0.27537876
ERR4282917,0.17220052,0.07471172,0.514986,0.05067094,0.12592244,0.061508358
ERR4282918,0.34952044,0.229584,0.19546118,0.04921898,0.084055714,0.092159584
ERR4282919,0.17257585,0.07486706,0.5145102,0.05067299,0.12581551,0.061558418
ERR4282920,0.27720946,0.24686083,0.14087595,0.12401288,0.0886622,0.122378714
ERR4282921,0.08458443,0.3243397,0.06261873,0.21239077,0.046697266,0.2693691
ERR4282922,0.17208861,0.07491593,0.51424354,0.050752614,0.12634154,0.061657723
ERR4282923,0.17214438,0.0746882,0.51505804,0.050670564,0.12593812,0.061500687
ERR4282924,0.10965264,0.18554294,0.2514513,0.061720803,0.2779748,0.11365756
ERR4282925,0.14060776,0.15090865,0.07571,0.3961382,0.049914446,0.186721
ERR4282926,0.3728333,0.22571114,0.19410828,0.043854725,0.07626499,0.08722753
ERR4282927,0.22231032,0.21142478,0.11619765,0.22683012,0.07618154,0.14705554
ERR4282928,0.33842692,0.25356865,0.16867125,0.055792682,0.08563075,0.09790977
ERR4282929,0.13654533,0.15694524,0.07345709,0.39139175,0.050768435,0.19089213
ERR4282930,0.1540583,0.110583685,0.4176637,0.05762905,0.17845248,0.08161291
ERR4282931,0.14586866,0.15088871,0.07889935,0.39026958,0.05030535,0.18376839
ERR4282932,0.10361573,0.19541194,0.23262559,0.06141522,0.29001698,0.11691453
ERR4282933,0.17155482,0.16736418,0.09246401,0.33960393,0.057707578,0.17130554
ERR4282934,0.32239154,0.25568807,0.16200487,0.06783504,0.08839657,0.103683904
ERR4282935,0.14724687,0.15013063,0.07985517,0.38971773,0.050137516,0.18291202
ERR4282936,0.13997278,0.1525406,0.07571152,0.39387974,0.04987453,0.1880208
ERR4282937,0.07920761,0.22904895,0.20287877,0.04807859,0.21601674,0.22476928
ERR4282938,0.11186925,0.23086698,0.07017721,0.30264133,0.05062081,0.2338244
ERR4282939,0.20854762,0.20295793,0.10947991,0.25358522,0.07278051,0.15264873
ERR4282940,0.13673727,0.15512821,0.0733884,0.39417204,0.050576925,0.18999705
ERR4282941,0.3790205,0.17892908,0.24852599,0.042566307,0.07298129,0.07797673
ERR4282942,0.10361572,0.19541201,0.23262548,0.0614152,0.290017,0.11691455
ERR4282943,0.3507994,0.17003898,0.27317727,0.04497006,0.08174578,0.079268456
ERR4282944,0.10361572,0.19541201,0.23262548,0.0614152,0.290017,0.11691455
ERR4282945,0.37756467,0.220994,0.19783942,0.043039,0.07477828,0.08578463
ERR4282946,0.07692517,0.3534196,0.057280183,0.19062625,0.044047542,0.27770123
ERR4282947,0.10361572,0.19541201,0.23262548,0.0614152,0.290017,0.11691455
ERR4282948,0.34497237,0.24529721,0.176995,0.05286871,0.08412119,0.09574551
ERR4282949,0.30652666,0.22450589,0.19796912,0.07047647,0.09564743,0.10487438
ERR4282950,0.22349653,0.107842974,0.42438367,0.051854152,0.11981961,0.07260302
ERR4282951,0.30440393,0.2597629,0.15160611,0.08369768,0.09109137,0.109438
ERR4282952,0.17463632,0.07577576,0.5117376,0.050694596,0.12529321,0.061862435
ERR4282953,0.17814432,0.08364121,0.48924464,0.052001193,0.13117345,0.06579518
ERR4282954,0.10361572,0.19541201,0.23262548,0.0614152,0.290017,0.11691455
ERR4282955,0.35517746,0.18545191,0.2503812,0.04490118,0.081829175,0.082259044
ERR4282956,0.28986534,0.14391825,0.33689153,0.04936854,0.10107428,0.078882016
ERR4282957,0.29681236,0.25617003,0.14896695,0.0942174,0.09066417,0.113169156
ERR4282958,0.34422123,0.18653731,0.2531822,0.0461363,0.08601939,0.083903566
ERR4282959,0.382402,0.20403978,0.21571578,0.04230634,0.07318228,0.0823538
ERR4282960,0.17213766,0.07468035,0.5150816,0.05066944,0.12593408,0.06149693
ERR4282961,0.37755683,0.22165184,0.197103,0.043039575,0.0747675,0.08588142
ERR4282962,0.36741632,0.2295347,0.19140543,0.04497188,0.07796743,0.088704266
ERR4282963,0.18802553,0.17239676,0.10181425,0.31213367,0.060021665,0.16560812
ERR4282964,0.14306146,0.14992936,0.077520356,0.39442703,0.04955555,0.18550621
ERR4282965,0.17205992,0.07516506,0.5135072,0.0508095,0.12665641,0.061801877
ERR4282966,0.13294418,0.16766511,0.07347593,0.37691423,0.05076772,0.19823277
ERR4282967,0.07875065,0.34409672,0.06034186,0.19638926,0.045981128,0.27444038
ERR4282968,0.2989666,0.15856525,0.30989766,0.049538895,0.10070915,0.08232249
ERR4282969,0.31309238,0.15974635,0.30326802,0.04812717,0.09479433,0.08097173
ERR4282970,0.15901738,0.14973457,0.08729072,0.37574828,0.050526604,0.17768247
ERR4282971,0.12600665,0.20348626,0.18685956,0.13204338,0.19602522,0.15557897
ERR4282972,0.13976376,0.1514992,0.07508489,0.39638966,0.050098192,0.18716429
ERR4282973,0.32849506,0.25907892,0.16244505,0.06117202,0.08803566,0.10077324
ERR4282974,0.30785912,0.26077905,0.15291661,0.07948915,0.091024056,0.107932046
ERR4282975,0.18438466,0.17580126,0.09906121,0.31359607,0.061352655,0.16580409
ERR4282976,0.38935,0.18783896,0.23236716,0.041638255,0.07027944,0.078526184
ERR4282977,0.13857587,0.15245812,0.07430195,0.39637524,0.050283775,0.18800512
ERR4282978,0.14253081,0.15016598,0.07694341,0.39505005,0.04983882,0.18547092
ERR4282979,0.25629175,0.24392547,0.12993936,0.15270765,0.08890643,0.12822941
ERR4282980,0.17214568,0.07468624,0.51506376,0.050670028,0.12593482,0.06149946
ERR4282981,0.25683543,0.24286005,0.13042328,0.15293485,0.08839456,0.12855184
ERR4282982,0.23145059,0.2300653,0.11854813,0.19727829,0.08419271,0.13846505
ERR4282983,0.16005667,0.15966755,0.08648366,0.36287582,0.05431575,0.17660058
ERR4282984,0.075072505,0.3695919,0.048098642,0.18396044,0.037985075,0.28529143
ERR4282985,0.229552,0.120514266,0.39612776,0.05307046,0.12346362,0.077271886
ERR4282986,0.10361572,0.19541201,0.23262548,0.0614152,0.290017,0.11691455
ERR4282987,0.103287674,0.1960172,0.2323352,0.06124282,0.28899038,0.11812669
ERR4282988,0.10361572,0.19541201,0.23262548,0.0614152,0.290017,0.11691455
ERR4282989,0.33866385,0.21817222,0.21230207,0.050284207,0.088616595,0.091961056
ERR4282990,0.17213753,0.07468071,0.5150805,0.050669525,0.12593463,0.06149715
ERR4282991,0.13628532,0.16089512,0.075627536,0.37835422,0.054326147,0.19451162
ERR4282992,0.15396658,0.15207796,0.08375897,0.3793313,0.0512097,0.17965548
ERR4282993,0.19223303,0.08335086,0.48887444,0.05073058,0.120614484,0.0641966
ERR4282994,0.13451028,0.19565041,0.079941444,0.32884726,0.047647595,0.2134031
ERR4282995,0.28548774,0.21881907,0.18304273,0.101352535,0.09231046,0.1189875
ERR4282996,0.35953778,0.23557957,0.18645976,0.047063574,0.08031013,0.09104924
ERR4282997,0.2878485,0.2585463,0.1436352,0.102665365,0.092277125,0.11502757
ERR4282998,0.24494268,0.23422621,0.12537374,0.17581864,0.08534007,0.13429876
ERR4282999,0.3590112,0.23281817,0.18970498,0.047055077,0.080641545,0.09076895
ERR4283000,0.15272099,0.14900258,0.083408654,0.38417503,0.04993959,0.18075319
ERR4283001,0.10516173,0.25475085,0.06941073,0.27634114,0.04966617,0.24466947
ERR4283002,0.17357695,0.077562705,0.5065988,0.051160928,0.12813576,0.06296487
ERR4283003,0.077380255,0.34858635,0.059973508,0.19266263,0.045793734,0.27560353
ERR4283004,0.36674893,0.20681617,0.2186058,0.04419061,0.07863707,0.08500141
ERR4283005,0.09634974,0.2835488,0.06650326,0.24883348,0.04859799,0.25616673
ERR4283006,0.3401669,0.22969782,0.1965332,0.0521709,0.08712228,0.09430893
ERR4283007,0.08125641,0.09854687,0.13740309,0.40859526,0.09598068,0.1782176
ERR4283008,0.29434973,0.14067468,0.34081444,0.04874585,0.09806359,0.07735171
ERR4283009,0.34641996,0.24960227,0.17310147,0.051743113,0.08368965,0.09544357
ERR4283010,0.3737062,0.21645014,0.20445862,0.043537583,0.076182,0.08566549
ERR4283011,0.23288849,0.22651654,0.11988454,0.19865915,0.082514435,0.1395368
ERR4283012,0.17213297,0.07469697,0.5150326,0.050673425,0.12595715,0.061506785
ERR4283013,0.11301969,0.18003848,0.262245,0.06181244,0.27114287,0.11174157
ERR4283014,0.07675051,0.34699935,0.060485058,0.19341199,0.046179987,0.27617308
ERR4283015,0.17213774,0.07468038,0.5150814,0.05066943,0.12593403,0.061496936
ERR4283016,0.36372533,0.23608948,0.18515803,0.045865543,0.0789354,0.0902262
ERR4283017,0.07667065,0.3551421,0.056299992,0.18993418,0.043472435,0.27848068
ERR4283018,0.3423886,0.2119511,0.21985151,0.04846201,0.087518424,0.089828365
ERR4283019,0.2474065,0.24487084,0.12500584,0.1631313,0.08999526,0.12959026
ERR4283020,0.10361572,0.19541201,0.23262548,0.0614152,0.290017,0.11691455
ERR4283021,0.22047886,0.22093524,0.1137359,0.2203245,0.08047985,0.14404556
ERR4283022,0.31647584,0.1639163,0.29568464,0.04801993,0.09417673,0.081726536
ERR4283023,0.16780205,0.1505426,0.092790134,0.36167914,0.05071591,0.17647016
ERR4283024,0.10361419,0.19539373,0.23262848,0.061442498,0.28999,0.116931096
ERR4283025,0.18115242,0.07978276,0.49984056,0.050970048,0.12484315,0.06341105
ERR4283026,0.17661738,0.22300091,0.08880843,0.24410495,0.07077985,0.19668849
ERR4283027,0.14670545,0.14872634,0.07974071,0.3920516,0.049563326,0.18321262
ERR4283028,0.3351656,0.24551487,0.17578305,0.058172505,0.08650627,0.09885773
ERR4283029,0.17965202,0.07789884,0.50527513,0.050716925,0.12392071,0.06253643
ERR4283030,0.18703811,0.1835351,0.099554196,0.30197218,0.064545706,0.16335467
ERR4283031,0.2784233,0.14747274,0.33434612,0.05085451,0.10754266,0.081360735
ERR4283032,0.16823319,0.16585274,0.090646766,0.34554806,0.057008933,0.1727103
ERR4283033,0.10361572,0.19541201,0.23262548,0.0614152,0.290017,0.11691455
ERR4283034,0.35355136,0.17369276,0.26692927,0.044795852,0.0812189,0.079811886
ERR4283035,0.25164834,0.12998563,0.37289903,0.051879633,0.11519414,0.07839323
ERR4283036,0.17731126,0.08485884,0.4854541,0.052414645,0.13334706,0.06661406
ERR4283037,0.17435478,0.07579709,0.51169145,0.050722837,0.12553123,0.061902624
ERR4283038,0.13088226,0.17054117,0.07242288,0.3748272,0.05112255,0.2002039
ERR4283039,0.22461812,0.101374105,0.43859476,0.05089779,0.114866614,0.06964873
ERR4283040,0.22665066,0.1355773,0.36373776,0.05750589,0.13200426,0.08452422
ERR4283041,0.30247435,0.249882,0.15520939,0.09064342,0.088816606,0.11297421
ERR4283042,0.17213772,0.07468103,0.5150795,0.050669573,0.12593485,0.061497312
ERR4283043,0.16074206,0.1599188,0.086870484,0.3617339,0.05444084,0.17629395
ERR4283044,0.17231195,0.07475631,0.5148492,0.050671216,0.1258889,0.061522357
ERR4283045,0.03431976,0.16611953,0.14764236,0.27270526,0.104131356,0.27508166
ERR4283046,0.3702771,0.22206181,0.1990927,0.0442187,0.07725025,0.08709947
ERR4283047,0.32599282,0.18627626,0.2597424,0.048467565,0.093195654,0.08632527
ERR4283048,0.14465694,0.14984304,0.07828676,0.39295796,0.049854316,0.18440096
ERR4283049,0.026583835,0.14658658,0.055469736,0.08866671,0.10508072,0.5776124
ERR4283050,0.40701467,0.19420011,0.21626584,0.039959647,0.06506295,0.07749676
ERR4283051,0.14203422,0.1505047,0.07658166,0.39510974,0.049920585,0.18584916
