,root:12M,root:3Y,root:4M,root:5Y,root:B,root:M
ERR4281676,0.048732,0.1522307,0.45825747,0.04858885,0.20314434,0.08904662
ERR4281677,0.41167113,0.27987742,0.06983771,0.12544088,0.018696215,0.09447667
ERR4281678,0.06865159,0.010691433,0.86178213,0.0067766025,0.034552593,0.017545613
ERR4281679,0.016506959,0.055526033,0.11572504,0.039160118,0.7459858,0.027096026
ERR4281680,0.034682866,0.070067994,0.35400587,0.03495045,0.4603705,0.04592235
ERR4281681,0.02258479,0.09882959,0.2585635,0.040462535,0.545408,0.0341516
ERR4281682,0.60938,0.14222978,0.10589876,0.07185911,0.011943557,0.05868871
ERR4281683,0.14447916,0.2813691,0.025809413,0.34206545,0.011819431,0.19445752
ERR4281684,0.053420186,0.07721569,0.30573362,0.063229695,0.43323857,0.06716223
ERR4281685,0.15525807,0.29746383,0.023648381,0.34543052,0.007975563,0.17022364
ERR4281686,0.006915308,0.015842928,0.03708842,0.0146424165,0.89270777,0.032803148
ERR4281687,0.10699911,0.18834929,0.047675982,0.38514355,0.015938804,0.25589332
ERR4281688,0.15465528,0.29872078,0.023523645,0.3444168,0.007989569,0.17069389
ERR4281689,0.15056184,0.3049528,0.023417829,0.34454954,0.008205037,0.16831298
ERR4281690,0.65571976,0.11380763,0.11312895,0.058486514,0.010287262,0.04856984
ERR4281691,0.48084244,0.2096609,0.15984087,0.056569055,0.035311315,0.057775427
ERR4281692,0.63173944,0.07938726,0.14419992,0.089633934,0.012101501,0.042937994
ERR4281693,0.14046545,0.26478937,0.025572354,0.33430818,0.010909385,0.22395527
ERR4281694,0.057873752,0.24794783,0.10595059,0.08597937,0.32751995,0.1747285
ERR4281695,0.03806941,0.09009099,0.014336807,0.0760137,0.037766837,0.74372226
ERR4281696,0.00695465,0.015872804,0.036988355,0.014711205,0.8925261,0.032946955
ERR4281697,0.06203348,0.088849224,0.065747164,0.32412416,0.034203786,0.42504224
ERR4281698,0.17096636,0.059469685,0.62915385,0.02937811,0.07352864,0.037503306
ERR4281699,0.08925075,0.15844609,0.0256969,0.26524568,0.027545687,0.43381482
ERR4281700,0.07740891,0.022829501,0.81735706,0.012211753,0.050193876,0.019998955
ERR4281701,0.009449528,0.01838214,0.031947084,0.019088533,0.87772256,0.043410115
ERR4281702,0.03489004,0.054156303,0.034100987,0.1568431,0.045890458,0.6741192
ERR4281703,0.16014414,0.28887346,0.03117399,0.32338244,0.011293953,0.18513207
ERR4281704,0.60964805,0.15410766,0.11215406,0.05773035,0.018225718,0.048134163
ERR4281705,0.12982473,0.3423404,0.02426137,0.33536056,0.010668011,0.15754493
ERR4281706,0.0651394,0.30991232,0.10959166,0.094827265,0.27367744,0.1468519
ERR4281707,0.005784674,0.014532229,0.04023747,0.012577555,0.898928,0.027940122
ERR4281708,0.020755464,0.049640566,0.008492771,0.027977807,0.04377412,0.84935933
ERR4281709,0.073393635,0.023790993,0.8189122,0.01214886,0.051992945,0.019761443
ERR4281710,0.6022891,0.1574921,0.112199806,0.05919415,0.01639138,0.052433558
ERR4281711,0.5771517,0.12092674,0.19913101,0.04116245,0.020454945,0.041173156
ERR4281712,0.06498803,0.032620665,0.6083411,0.02312354,0.24153487,0.029391844
ERR4281713,0.008246435,0.017235065,0.034134887,0.017005717,0.8849581,0.038419753
ERR4281714,0.02413795,0.094290644,0.041574143,0.22228746,0.12413737,0.49357238
ERR4281715,0.677992,0.11862864,0.11370212,0.03818782,0.013386665,0.038102698
ERR4281716,0.0422378,0.04711026,0.03769337,0.20250979,0.04955409,0.6208947
ERR4281717,0.3964022,0.09768401,0.4046903,0.03277174,0.03189202,0.036559794
ERR4281718,0.07495299,0.121503085,0.090766005,0.2990868,0.04527189,0.36841923
ERR4281719,0.29289326,0.18127857,0.3194941,0.058192175,0.08368612,0.064455844
ERR4281720,0.020707283,0.04822826,0.0076373424,0.025981002,0.044852108,0.852594
ERR4281721,0.5006137,0.14505984,0.20601088,0.053363953,0.032430395,0.062521264
ERR4281722,0.11727392,0.3341835,0.0250808,0.26347065,0.010199523,0.24979162
ERR4281723,0.109071314,0.3020456,0.04560997,0.29485098,0.0313808,0.21704124
ERR4281724,0.111639954,0.03134633,0.7584573,0.017594965,0.052390654,0.02857075
ERR4281725,0.066049084,0.06724511,0.4086269,0.043694608,0.36351773,0.050866507
ERR4281726,0.020917945,0.050122313,0.007564495,0.026068503,0.045038175,0.85028857
ERR4281727,0.2215546,0.5221461,0.047440264,0.090527,0.040860344,0.07747166
ERR4281728,0.6426451,0.12565586,0.12195372,0.05131189,0.015014331,0.043419056
ERR4281729,0.15857159,0.61245763,0.038295325,0.08042787,0.046905145,0.06334241
ERR4281730,0.07455279,0.083381735,0.43361086,0.048185367,0.29794258,0.062326718
ERR4281731,0.0059910417,0.014845581,0.042121463,0.012745919,0.8961197,0.028176261
ERR4281732,0.065851495,0.029806122,0.7144695,0.018089192,0.15256605,0.019217549
ERR4281733,0.10958328,0.26757348,0.033174034,0.29298815,0.014178689,0.28250223
ERR4281734,0.43278947,0.1069223,0.33781743,0.044529635,0.033899203,0.04404196
ERR4281735,0.034681227,0.12412731,0.021901343,0.09886963,0.028451623,0.6919688
ERR4281736,0.008335446,0.024381915,0.06372437,0.01866036,0.85709506,0.027802752
ERR4281737,0.15290152,0.31840304,0.025753174,0.33422428,0.009646782,0.15907115
ERR4281738,0.07533145,0.022990229,0.8202527,0.01344344,0.04641893,0.021563198
ERR4281739,0.10776209,0.25465673,0.031079195,0.34241748,0.018142924,0.2459416
ERR4281740,0.33428395,0.06538792,0.5007654,0.029007046,0.048767835,0.021787938
ERR4281741,0.08940736,0.13037089,0.024953036,0.25479153,0.029481038,0.47099608
ERR4281742,0.0058209547,0.01421697,0.04073659,0.012403637,0.89901114,0.027810771
ERR4281743,0.039166775,0.051053632,0.038562436,0.20524997,0.05673223,0.609235
ERR4281744,0.2833169,0.073991045,0.52513546,0.030712489,0.046343107,0.04050099
ERR4281745,0.20227437,0.28041965,0.032160632,0.32085824,0.0094943205,0.15479289
ERR4281746,0.54913133,0.18829933,0.10350242,0.07811782,0.0184432,0.062505916
ERR4281747,0.14551419,0.3143059,0.023501812,0.3197719,0.008474356,0.18843184
ERR4281748,0.074020445,0.0680599,0.51213795,0.039183922,0.2594167,0.047181077
ERR4281749,0.0656484,0.08377396,0.0649747,0.22907643,0.058937818,0.49758863
ERR4281750,0.35182413,0.31767294,0.067146815,0.1480151,0.024385134,0.090955876
ERR4281751,0.4993039,0.11142626,0.29769316,0.03208794,0.02467167,0.03481705
ERR4281752,0.15295985,0.3208152,0.030621575,0.30034056,0.013798396,0.18146445
ERR4281753,0.07487695,0.0223655,0.8235264,0.011710201,0.048029594,0.019491311
ERR4281754,0.636799,0.1144147,0.16099477,0.035887096,0.0158707,0.03603373
ERR4281755,0.26923385,0.45482922,0.055895936,0.10701949,0.03219368,0.08082787
ERR4281756,0.114082396,0.6612356,0.029972037,0.08688547,0.045999315,0.061825182
ERR4281757,0.053994436,0.17858307,0.07245043,0.20664091,0.16009858,0.32823256
ERR4281758,0.06427097,0.19352838,0.055811282,0.35981545,0.037462525,0.28911135
ERR4281759,0.14952768,0.21701562,0.17517914,0.11661821,0.12741221,0.21424715
ERR4281760,0.0929279,0.14324483,0.03799281,0.31866464,0.02427665,0.3828932
ERR4281761,0.22527967,0.03483684,0.2585079,0.0677358,0.37017107,0.04346871
ERR4281762,0.06037202,0.24717185,0.08662505,0.13221115,0.25795436,0.21566553
ERR4281763,0.19785094,0.5454124,0.043600757,0.088603,0.044654034,0.07987883
ERR4281764,0.14199446,0.28505304,0.030849727,0.33938837,0.010478213,0.19223626
ERR4281765,0.057069443,0.026439164,0.7732509,0.013273727,0.11281344,0.017153366
ERR4281766,0.15033644,0.30427593,0.02366885,0.34297293,0.008291482,0.17045434
ERR4281767,0.15480368,0.2993203,0.023347884,0.34476176,0.007907018,0.16985926
ERR4281768,0.06894409,0.11085873,0.559493,0.04183968,0.1468311,0.072033376
ERR4281769,0.5970141,0.13348931,0.158739,0.047532722,0.018923307,0.044301562
ERR4281770,0.09852637,0.19942099,0.050505172,0.37907287,0.019182354,0.2532922
ERR4281771,0.5733388,0.15334994,0.14532034,0.051433068,0.02202044,0.054537546
ERR4281772,0.17084973,0.34604686,0.031014234,0.28319922,0.012627057,0.15626279
ERR4281773,0.582012,0.15299243,0.13960595,0.050995965,0.0209377,0.053455953
ERR4281774,0.04024424,0.047822688,0.037183773,0.19166021,0.049068492,0.6340206
ERR4281775,0.34775794,0.047465693,0.43707654,0.04325781,0.046789665,0.077652395
ERR4281776,0.052535374,0.072813116,0.029333541,0.19396318,0.039184086,0.6121707
