,root:12M:C,root:12M:V,root:3Y:C,root:3Y:V,root:4M:C,root:4M:V,root:5Y:C,root:5Y:V,root:B:C,root:B:V
ERR4281541,0.035705596,0.05414633,0.010684916,0.009034514,0.18812966,0.49142075,0.017853104,0.009853823,0.06562908,0.1175423
ERR4281542,0.07652406,0.063442245,0.100523315,0.18381761,0.020211006,0.016986616,0.14626254,0.36310816,0.01675333,0.0123712225
ERR4281543,0.015183968,0.068369284,0.0060808174,0.03453529,0.05881546,0.68443197,0.016759863,0.01139293,0.031216815,0.07321365
ERR4281544,0.11474472,0.09377332,0.34524137,0.082072005,0.055882566,0.01826419,0.14234905,0.097907774,0.02532911,0.02443583
ERR4281545,0.24644825,0.06408929,0.10631814,0.024492942,0.32281974,0.06779686,0.062164377,0.0441473,0.033606898,0.028116193
ERR4281546,0.13676137,0.0989424,0.1187798,0.09168236,0.13768817,0.066177115,0.14518681,0.117306866,0.058889944,0.02858523
ERR4281547,0.07715121,0.062790975,0.020948075,0.014358759,0.15058433,0.05666885,0.013219813,0.016093373,0.43820238,0.14998223
ERR4281548,0.09213331,0.17777051,0.21329316,0.15887912,0.049651947,0.035517473,0.122991845,0.10064577,0.027740652,0.021376217
ERR4281549,0.11634831,0.12188062,0.26659104,0.10275987,0.05836636,0.047687963,0.1374614,0.09734123,0.017599346,0.0339638
ERR4281550,0.11195036,0.03997902,0.13148819,0.023749627,0.18420638,0.23380911,0.17803988,0.014127029,0.034193635,0.048456732
ERR4281551,0.111954905,0.03996666,0.13144886,0.023744794,0.18423209,0.23386621,0.17801745,0.014125542,0.0341863,0.04845713
ERR4281552,0.13380943,0.053608954,0.16618924,0.102114595,0.049673945,0.025797514,0.19315238,0.23192419,0.018868092,0.02486175
ERR4281553,0.09117074,0.05733173,0.021625107,0.012207805,0.16352654,0.04650546,0.012764609,0.017933471,0.45035782,0.12657665
ERR4281554,0.12690927,0.13531296,0.24962981,0.10409524,0.07780717,0.033237204,0.12954843,0.08205998,0.030241467,0.031158483
ERR4281555,0.018456647,0.095455736,0.007816855,0.040259458,0.057245728,0.6280343,0.017215854,0.016309055,0.034268413,0.08493807
ERR4281556,0.13620098,0.11256486,0.40253252,0.036878746,0.050371468,0.023097118,0.1648467,0.028263956,0.022527289,0.022716338
ERR4281557,0.040888797,0.35726863,0.026910689,0.06430876,0.036814697,0.3456436,0.013743995,0.024787007,0.035899963,0.05373392
ERR4281558,0.13549376,0.03675468,0.02707101,0.015740896,0.24428281,0.0359303,0.021328747,0.023749467,0.37116033,0.088488005
ERR4281559,0.118804745,0.1248688,0.29943272,0.053492405,0.11335017,0.0322655,0.1256871,0.05359978,0.052229375,0.0262694
ERR4281560,0.047583584,0.07528878,0.023646502,0.017590117,0.110208474,0.05286897,0.014921579,0.011165572,0.47142255,0.17530382
ERR4281561,0.079276346,0.3493283,0.0793357,0.21975228,0.016107358,0.07641602,0.040670104,0.09519568,0.012986339,0.030931836
ERR4281562,0.20882484,0.13556206,0.2739879,0.040181916,0.12150479,0.015699109,0.07584246,0.07343012,0.037012164,0.017954586
ERR4281563,0.08993164,0.022233214,0.01432307,0.012232503,0.3893659,0.32220128,0.03903435,0.015141875,0.03691452,0.058621716
ERR4281564,0.15847668,0.11740178,0.19211905,0.06214138,0.16161966,0.02793548,0.0981287,0.05313706,0.085091196,0.043948982
ERR4281565,0.061791856,0.06871009,0.022641914,0.01480228,0.12887941,0.049436145,0.013405408,0.013425161,0.47111988,0.15578787
ERR4281566,0.114568196,0.1103283,0.1728268,0.03527156,0.24174254,0.04639314,0.088266514,0.037794538,0.124691375,0.028117083
ERR4281567,0.060867798,0.048944965,0.012057585,0.005964851,0.27761757,0.39261895,0.016058696,0.012882132,0.07431463,0.098672785
ERR4281568,0.008845664,0.05838183,0.004479687,0.023743626,0.047961842,0.7363767,0.013833852,0.0076113986,0.028953517,0.069811955
ERR4281569,0.10713369,0.039903454,0.102842785,0.046684995,0.18336797,0.19523586,0.18785834,0.05384602,0.030528447,0.05259847
ERR4281570,0.15870126,0.0415736,0.1076005,0.021965157,0.18198285,0.2628613,0.13507864,0.016481033,0.027484583,0.046271075
ERR4281571,0.11370015,0.10111319,0.35095054,0.078501225,0.05910049,0.01958767,0.13927254,0.08749735,0.025638249,0.024638586
ERR4281572,0.039860763,0.030927697,0.0054029045,0.008817401,0.23863813,0.4729543,0.013957528,0.013592979,0.06780105,0.10804718
ERR4281573,0.10670402,0.16174899,0.32242623,0.06838631,0.05632985,0.027001966,0.099259615,0.087623246,0.035222456,0.035297308
ERR4281574,0.048202682,0.075652644,0.023469675,0.0178586,0.110440165,0.05352115,0.014887519,0.011466258,0.47054,0.17396134
ERR4281575,0.05676241,0.33284408,0.03778474,0.073548295,0.036956955,0.31332082,0.021211648,0.029426504,0.019337246,0.078807324
ERR4281576,0.2094093,0.15723786,0.09781844,0.07065845,0.15556587,0.06432932,0.04971058,0.05006062,0.10207967,0.043129854
ERR4281577,0.113346875,0.06882965,0.4086925,0.049782965,0.03656126,0.025538033,0.20913813,0.05271438,0.013098171,0.022298053
ERR4281578,0.23118378,0.026254257,0.10091497,0.01195576,0.27053437,0.16617009,0.110986896,0.02262544,0.030117868,0.02925665
ERR4281579,0.38919744,0.12331327,0.073164724,0.045391012,0.1336887,0.10452357,0.037094127,0.045480844,0.009230608,0.038915634
ERR4281580,0.29915437,0.098185055,0.14993569,0.033376526,0.20895764,0.04015472,0.062843814,0.05744232,0.023577698,0.026372222
ERR4281581,0.01720363,0.055772364,0.0048446753,0.018665193,0.077785246,0.7011617,0.013024558,0.012543509,0.034997478,0.06400164
ERR4281582,0.070857905,0.0666007,0.022050153,0.014093685,0.13627423,0.04974988,0.012987921,0.015315057,0.46700546,0.14506508
ERR4281583,0.053636122,0.051958084,0.011766008,0.006310651,0.25318232,0.42380702,0.01615572,0.012289312,0.07043709,0.100457735
ERR4281584,0.13263875,0.059939526,0.08310421,0.05151109,0.25007713,0.11099516,0.12645943,0.06537473,0.078297205,0.041602775
ERR4281585,0.097513445,0.047302876,0.019695569,0.02272796,0.19401564,0.11249576,0.022605654,0.019628083,0.2947761,0.16923882
ERR4281586,0.1075592,0.400707,0.069554985,0.09797632,0.026917357,0.02785385,0.014510258,0.035624,0.10462332,0.11467374
ERR4281587,0.06807069,0.08494578,0.08853485,0.24047282,0.018963445,0.022147037,0.12949361,0.31675342,0.01764756,0.012970866
ERR4281588,0.106570505,0.053423565,0.019710045,0.009592443,0.17589144,0.04064921,0.010126331,0.019407324,0.45027748,0.114351615
ERR4281589,0.062554985,0.058960747,0.08353596,0.24888109,0.0124878,0.013836854,0.122901104,0.3708929,0.014858544,0.01109005
ERR4281590,0.047525574,0.07619208,0.0234818,0.018138072,0.109309226,0.05393752,0.014981987,0.0114068715,0.47011548,0.17491144
ERR4281591,0.10748888,0.097458035,0.045177493,0.47885123,0.00876953,0.013160211,0.03976904,0.16360398,0.0205113,0.025210204
ERR4281592,0.068717286,0.043057937,0.011278213,0.0072011384,0.27852345,0.35986573,0.015773578,0.013426223,0.08762874,0.11452772
ERR4281593,0.04953419,0.07599256,0.017905576,0.010230555,0.21722308,0.38858008,0.02196745,0.012145325,0.0868569,0.11956425
ERR4281594,0.31174555,0.16951612,0.10777535,0.05362252,0.1277593,0.041395,0.034852143,0.058627103,0.063616,0.031090915
ERR4281595,0.11200258,0.04003337,0.1316805,0.023759637,0.18417086,0.23344134,0.17809212,0.014142368,0.034246366,0.0484309
ERR4281596,0.0818036,0.53556925,0.077734075,0.044641793,0.035504486,0.085259676,0.018055778,0.028701361,0.029739385,0.062990546
ERR4281597,0.102505654,0.14652821,0.22796161,0.11135174,0.040541135,0.026502492,0.118548594,0.16676712,0.03210166,0.027191777
ERR4281598,0.06391804,0.07184699,0.023158474,0.017014096,0.12237299,0.05702374,0.014741832,0.014782703,0.4558922,0.1592489
ERR4281599,0.04653801,0.015245777,0.021165475,0.026614426,0.35617894,0.1564118,0.16928583,0.04272128,0.10716896,0.058669493
ERR4281600,0.04515456,0.5300428,0.04036653,0.10691056,0.018354442,0.13637173,0.017221158,0.04135676,0.020045701,0.04417583
ERR4281601,0.014626022,0.029629646,0.003084833,0.018158836,0.076872386,0.7599292,0.01617829,0.013592062,0.018008716,0.04992001
ERR4281602,0.047420967,0.07633327,0.023471002,0.018216766,0.10908539,0.054067604,0.0149985645,0.011414595,0.46997547,0.1750164
ERR4281603,0.18109185,0.17420769,0.123316966,0.04374972,0.18821672,0.08482643,0.053541817,0.03789849,0.0804457,0.03270468
ERR4281604,0.08768888,0.0771506,0.12995414,0.17642419,0.022137338,0.014857148,0.14174636,0.31625864,0.020182937,0.013599748
ERR4281605,0.05947374,0.48586258,0.0952995,0.10701835,0.019187698,0.062052842,0.02922973,0.07987553,0.026749622,0.035250302
ERR4281606,0.0736258,0.083242305,0.12416597,0.19432585,0.019436436,0.018494185,0.14081247,0.3147424,0.017854393,0.013300195
ERR4281607,0.044833895,0.18071158,0.054363992,0.18241219,0.022814149,0.30333132,0.057414647,0.07623549,0.009686546,0.068196245
ERR4281608,0.30984908,0.14626878,0.09194781,0.026526008,0.19627379,0.06268698,0.030821634,0.051913552,0.06338497,0.020327404
ERR4281609,0.047494967,0.076192014,0.023486642,0.018135427,0.10928226,0.05392517,0.014984312,0.011397158,0.4701371,0.17496496
ERR4281610,0.23121755,0.026194291,0.10098099,0.0119251665,0.27099872,0.16568725,0.11100264,0.02264172,0.030157136,0.029194446
ERR4281611,0.053350862,0.02396411,0.016060708,0.012595,0.092680335,0.2954788,0.031883508,0.0048710927,0.113424264,0.3556914
ERR4281612,0.10646559,0.11052778,0.34563857,0.07221531,0.05330345,0.022088414,0.13736768,0.10255593,0.024839077,0.02499812
ERR4281613,0.04273514,0.035889205,0.010497974,0.016142081,0.1580784,0.19886403,0.015048104,0.00649108,0.20055501,0.31569898
ERR4281614,0.123743735,0.02831677,0.08405679,0.031753715,0.30911723,0.0939475,0.17169683,0.06815015,0.03227043,0.05694693
ERR4281615,0.09415803,0.064130306,0.08963803,0.032445136,0.3380217,0.16435713,0.08674515,0.020089986,0.06510116,0.045313414
ERR4281616,0.22321703,0.026987236,0.10309136,0.012472661,0.2666653,0.1699567,0.11466935,0.022173049,0.030546166,0.030221157
ERR4281617,0.09790266,0.15700428,0.14040765,0.21559654,0.031039221,0.022116184,0.10895729,0.18092011,0.027911097,0.018144974
ERR4281618,0.049891602,0.036756556,0.011072451,0.015519619,0.1708296,0.1838598,0.014798747,0.007522699,0.2147105,0.2950385
ERR4281619,0.11695021,0.13272536,0.19602987,0.041598137,0.20603229,0.043734193,0.092779785,0.039186675,0.10310846,0.02785498
ERR4281620,0.11100128,0.038548,0.13260551,0.024097497,0.17911506,0.23603143,0.18267316,0.0146579705,0.03288955,0.048380468
ERR4281621,0.11577,0.14677888,0.09179774,0.09299046,0.059730425,0.25764975,0.069194324,0.06626751,0.011656312,0.08816468
ERR4281622,0.15832016,0.32498074,0.15222962,0.06407726,0.04173028,0.018919233,0.0060054567,0.024086045,0.06967725,0.13997398
ERR4281623,0.094223104,0.02047353,0.014303899,0.012633727,0.40128487,0.30981722,0.040817678,0.0153703485,0.03513002,0.0559456
ERR4281624,0.02951275,0.12981331,0.015100402,0.08327802,0.05491093,0.13270135,0.017567389,0.022916768,0.3590305,0.15516862
ERR4281625,0.14152902,0.12303224,0.15413481,0.098934256,0.13361938,0.075774275,0.134485,0.064396925,0.02951832,0.044575807
ERR4281626,0.04533337,0.6170466,0.048585977,0.09744364,0.013053073,0.07321356,0.013823986,0.04069066,0.019076094,0.03173299
ERR4281627,0.034057993,0.0151758855,0.025504652,0.15267342,0.047834307,0.19732189,0.3151506,0.1563039,0.016383402,0.03959396
ERR4281628,0.10347273,0.034119282,0.042796288,0.013054004,0.47795352,0.1028512,0.06484856,0.028356982,0.097960085,0.03458738
ERR4281629,0.10082255,0.074705325,0.06578459,0.38859057,0.010432424,0.013037466,0.06609001,0.23975705,0.01921446,0.02156558
ERR4281630,0.09635715,0.05616095,0.020213079,0.0105264,0.1674002,0.04332977,0.010772374,0.018077027,0.45351952,0.123643585
ERR4281631,0.12862551,0.07897993,0.27531147,0.028012611,0.123731814,0.07184142,0.18188374,0.023250073,0.05774242,0.030621072
ERR4281632,0.08262318,0.07553362,0.05262967,0.38289005,0.009560637,0.015713012,0.06980935,0.2783692,0.015593802,0.017277522
ERR4281633,0.047984645,0.5604131,0.044392485,0.09004903,0.018847663,0.12227148,0.015012507,0.03489552,0.021419106,0.04471443
ERR4281634,0.07246947,0.085689895,0.113696314,0.19229482,0.017846894,0.01788495,0.12781858,0.33922738,0.019330874,0.0137407435
ERR4281635,0.085760325,0.057982687,0.019960804,0.008674497,0.15368718,0.0413089,0.011348094,0.017838974,0.49913308,0.10430553
ERR4281636,0.07649574,0.21059927,0.04911661,0.07101368,0.056740943,0.04207605,0.025045719,0.028136795,0.2010598,0.23971541
ERR4281637,0.1121665,0.060324553,0.17210647,0.10584396,0.02847727,0.011387017,0.16361596,0.30962384,0.02174156,0.014712824
ERR4281638,0.119613595,0.017599799,0.013973233,0.017174335,0.40974784,0.22747621,0.038833123,0.016831027,0.056554336,0.08219652
ERR4281639,0.07290004,0.06610321,0.021549087,0.014062065,0.13956144,0.049215987,0.012545621,0.015844196,0.4657547,0.14246362
ERR4281640,0.114502355,0.042463996,0.14066187,0.024413781,0.18108097,0.21758527,0.18098171,0.014911424,0.035903573,0.047495052
ERR4281641,0.0773211,0.12247102,0.03462019,0.15446231,0.064975515,0.3945699,0.0546391,0.038625874,0.014766279,0.04354873
ERR4281642,0.083799444,0.41817895,0.07742036,0.019600278,0.08146355,0.10185615,0.015303578,0.022209708,0.12725393,0.052913994
ERR4281643,0.113579474,0.040969916,0.13504906,0.024249375,0.1816421,0.22792561,0.17975962,0.014460823,0.033874225,0.048489742
ERR4281644,0.091547586,0.2948154,0.08464481,0.29129067,0.018938545,0.04697132,0.04941755,0.08714239,0.013432335,0.021799421
ERR4281645,0.09567823,0.02225809,0.015168424,0.012679816,0.4013352,0.30096322,0.040768836,0.016089192,0.038344167,0.056714863
ERR4281646,0.07838727,0.063581124,0.10794606,0.16949114,0.022189459,0.017067546,0.15101945,0.36079022,0.017125959,0.0124017745
ERR4281647,0.0595547,0.07011971,0.022723742,0.015435132,0.12560512,0.050490256,0.0136572,0.0132373655,0.47076392,0.15841283
ERR4281648,0.13795985,0.19259655,0.2768327,0.058920957,0.10689941,0.0233175,0.089343436,0.045661025,0.04194125,0.02652737
ERR4281649,0.099005714,0.119983,0.3091725,0.10667724,0.04763878,0.02825051,0.14820604,0.0971268,0.021101795,0.022837631
ERR4281650,0.018338967,0.029355682,0.0029678273,0.0083938325,0.1354823,0.70079684,0.011611827,0.011773984,0.027838804,0.05343999
ERR4281651,0.07940414,0.07148122,0.032061838,0.29203016,0.012112688,0.032628573,0.059892733,0.39298105,0.009821983,0.017585631
ERR4281652,0.048854202,0.07642511,0.023226507,0.018372364,0.110324115,0.054625478,0.014874868,0.011895731,0.46898726,0.17241436
ERR4281653,0.13570397,0.102211855,0.055254772,0.12959592,0.124017514,0.15342931,0.10431884,0.08648616,0.052503504,0.05647814
ERR4281654,0.029064156,0.08511661,0.009281059,0.07988747,0.05575291,0.38650903,0.015325183,0.01855469,0.07924968,0.24125923
ERR4281655,0.04278734,0.035878345,0.01049701,0.016131496,0.15820025,0.19882445,0.015042563,0.0064968225,0.20057343,0.31556827
ERR4281656,0.0249345,0.16735318,0.012949883,0.054091007,0.04374055,0.56331664,0.017185774,0.01717435,0.02577398,0.073480114
ERR4281657,0.07655152,0.12325676,0.10416517,0.1937946,0.022896528,0.030896043,0.11082457,0.29951635,0.020203976,0.017894568
ERR4281658,0.11255155,0.039883602,0.13130961,0.02365519,0.18481164,0.23350593,0.17759304,0.01417757,0.03418045,0.04833143
ERR4281659,0.0804803,0.058003284,0.100429006,0.18255705,0.021066329,0.017991994,0.15227206,0.35733762,0.016324332,0.013538064
ERR4281660,0.06856932,0.061207935,0.015702192,0.0171769,0.18052368,0.11112428,0.015340031,0.017931119,0.34299326,0.16943133
ERR4281661,0.07790842,0.08274804,0.024529072,0.039241683,0.097783305,0.11483153,0.023405358,0.012751093,0.089409865,0.43739164
ERR4281662,0.08487336,0.06114861,0.019395452,0.44756162,0.03152559,0.07722513,0.05036247,0.067545705,0.031567257,0.12879483
ERR4281663,0.0940321,0.01856077,0.017059844,0.010255453,0.26784024,0.4378989,0.055990018,0.012915763,0.025226654,0.060220182
ERR4281664,0.10577062,0.13347983,0.098515935,0.19894074,0.038251754,0.030393178,0.10976389,0.229404,0.03515229,0.020327775
ERR4281665,0.030081276,0.17444517,0.018351367,0.069656715,0.035120092,0.51415414,0.020989263,0.019143565,0.023042927,0.09501548
ERR4281666,0.10683118,0.09368547,0.3680926,0.072031096,0.053868875,0.021367189,0.1537648,0.087669164,0.020174012,0.022515645
ERR4281667,0.12257937,0.021428138,0.01183434,0.013926153,0.34442243,0.17961177,0.02078961,0.014463725,0.12272564,0.14821887
ERR4281668,0.029654425,0.12989804,0.015235354,0.08230862,0.055121753,0.13061847,0.017538443,0.022871055,0.36194256,0.15481135
ERR4281669,0.108901605,0.10174799,0.3597016,0.072874606,0.05893115,0.021406526,0.14563455,0.08572246,0.022053419,0.023026105
ERR4281670,0.1441875,0.04846768,0.17271468,0.11453669,0.03096558,0.0074043204,0.14281934,0.28484306,0.03371897,0.020342182
ERR4281671,0.11028788,0.124255665,0.3408704,0.07169425,0.064180955,0.024465527,0.12821177,0.08297419,0.026433228,0.026626159
ERR4281672,0.10375243,0.2546374,0.099714614,0.16812654,0.022239551,0.033666175,0.06315731,0.19953322,0.028910799,0.026261963
ERR4281673,0.060675345,0.06920251,0.022720728,0.0149984,0.1274604,0.04971947,0.013517735,0.013261077,0.4712985,0.15714584
ERR4281674,0.12201058,0.05813527,0.16137092,0.045442533,0.17596675,0.15821864,0.16876513,0.030195402,0.02801676,0.05187811
ERR4281675,0.21060696,0.046523027,0.16037399,0.017097207,0.21363981,0.11504439,0.1328208,0.02775004,0.04798424,0.028159484
ERR4281676,0.111962005,0.0399649,0.1314446,0.023743507,0.18424012,0.23386624,0.1780113,0.014126021,0.034185566,0.048455834
ERR4281677,0.156052,0.16142422,0.3077422,0.049083896,0.09995011,0.017883437,0.092733614,0.0553403,0.03844592,0.021344295
ERR4281678,0.021664478,0.021370314,0.011272996,0.019149482,0.05385981,0.72890806,0.060506724,0.005943387,0.013165392,0.06415942
ERR4281679,0.048713215,0.07607362,0.023719355,0.017536389,0.112340495,0.05400394,0.0149770975,0.011526585,0.46812817,0.17298113
ERR4281680,0.04882153,0.043632694,0.007121678,0.018905671,0.16573991,0.42702022,0.014464748,0.015420727,0.10509918,0.15377368
ERR4281681,0.03611932,0.10684163,0.015098446,0.06399329,0.075338334,0.173679,0.018401226,0.018675715,0.29780704,0.194046
ERR4281682,0.11939177,0.17566592,0.2783324,0.08052777,0.08297655,0.030178588,0.10839904,0.06255581,0.03355686,0.028415326
ERR4281683,0.11657376,0.085050456,0.2350004,0.116947174,0.037720088,0.014319649,0.1575993,0.18692553,0.029356971,0.02050662
ERR4281684,0.035164017,0.011461471,0.044280082,0.011418013,0.2501924,0.3073842,0.22677073,0.006857122,0.039555818,0.06691612
ERR4281685,0.10500057,0.10000459,0.35664773,0.07303675,0.057167526,0.021595757,0.15134552,0.08976472,0.022920372,0.022516401
ERR4281686,0.04767006,0.07600477,0.023498876,0.018035263,0.1096019,0.053774085,0.014962692,0.011397332,0.47027206,0.17478289
ERR4281687,0.117019065,0.07283065,0.25487882,0.07786732,0.10004166,0.06444748,0.17712425,0.07660242,0.020392356,0.038795993
ERR4281688,0.21782048,0.115066975,0.27824524,0.03909415,0.115573965,0.015849816,0.08027598,0.08839804,0.032836337,0.016838951
ERR4281689,0.10765536,0.10163911,0.3618431,0.0741843,0.057722144,0.019980624,0.14262559,0.089084774,0.02270825,0.022556784
ERR4281690,0.11524987,0.5273387,0.12361948,0.033706073,0.037899576,0.03632791,0.018310554,0.031298686,0.0337811,0.042468145
ERR4281691,0.051645074,0.5758151,0.050185814,0.12107349,0.0143971825,0.064720385,0.014632987,0.041117426,0.026608564,0.039804026
ERR4281692,0.1207088,0.2505118,0.20029767,0.114903376,0.052761927,0.03806271,0.06638972,0.10199824,0.029111642,0.025254142
ERR4281693,0.07773046,0.063512556,0.048617117,0.37640804,0.008565777,0.013928612,0.069597825,0.3097921,0.015336231,0.016511314
ERR4281694,0.09059363,0.57971233,0.102117084,0.033025168,0.030091058,0.03840197,0.0143248495,0.02759526,0.03794683,0.046191797
ERR4281695,0.118551925,0.0860015,0.300277,0.083724566,0.075138204,0.037384246,0.16303453,0.0841482,0.019162988,0.032576844
ERR4281696,0.083831124,0.061427236,0.021111637,0.012149689,0.15135017,0.046178162,0.011785118,0.017018978,0.4632074,0.13194053
ERR4281697,0.11193816,0.039967522,0.13145033,0.02374715,0.18421543,0.2338815,0.17802975,0.0141241755,0.034185253,0.048460755
ERR4281698,0.019321246,0.07272928,0.008213606,0.047962423,0.062802635,0.5608695,0.016165342,0.012445831,0.047161117,0.15232903
ERR4281699,0.1167599,0.08635593,0.15990092,0.13013901,0.03627348,0.014624792,0.14764458,0.26155972,0.029923279,0.01681836
ERR4281700,0.04861497,0.051001284,0.011248401,0.0066455216,0.24575967,0.43270752,0.016586669,0.011658293,0.07138935,0.104388446
ERR4281701,0.048707,0.07518857,0.023476785,0.01761591,0.111333124,0.053146325,0.014817712,0.0114891315,0.47089684,0.17332858
ERR4281702,0.14293283,0.069751546,0.08712233,0.05273297,0.20164678,0.05481237,0.122942105,0.107415505,0.13189244,0.02875118
ERR4281703,0.082892515,0.3384478,0.0951101,0.15223248,0.018051624,0.04326475,0.044738106,0.16347626,0.02942651,0.032359887
ERR4281704,0.07196296,0.47678268,0.12190517,0.08032285,0.0232213,0.05972096,0.029108016,0.06502513,0.02833109,0.043619823
ERR4281705,0.11106635,0.09626098,0.35419834,0.08006377,0.05629061,0.019149428,0.1421618,0.092856936,0.023965126,0.02398671
ERR4281706,0.04025489,0.22988695,0.040119354,0.025660617,0.11872359,0.19906378,0.031398393,0.021613836,0.17658414,0.11669433
ERR4281707,0.047583584,0.07528878,0.023646502,0.017590117,0.110208474,0.05286897,0.014921579,0.011165572,0.47142255,0.17530382
ERR4281708,0.09550696,0.06561032,0.09231845,0.032547146,0.33615872,0.15862265,0.08716463,0.02059648,0.066845104,0.04462956
ERR4281709,0.045308575,0.05361477,0.009565671,0.0076440615,0.24473676,0.4468914,0.016766412,0.015827289,0.074346006,0.085299104
ERR4281710,0.055043034,0.5756066,0.057930205,0.10324597,0.013418834,0.061124876,0.016885031,0.05978872,0.022941269,0.03401547
ERR4281711,0.043678004,0.5897577,0.04384492,0.09100869,0.016358912,0.105743,0.013553603,0.036202423,0.022657365,0.03719538
ERR4281712,0.03207533,0.06155487,0.011607591,0.049502227,0.085898325,0.38631374,0.019086756,0.013874507,0.07437809,0.26570854
ERR4281713,0.04741106,0.076308705,0.023477292,0.018200679,0.10909951,0.054033767,0.014997821,0.011404334,0.4700194,0.17504749
ERR4281714,0.16947272,0.12466344,0.15593846,0.09777446,0.06693349,0.017008225,0.12841786,0.17439231,0.042484496,0.022914529
ERR4281715,0.124557875,0.113587804,0.26429445,0.06862164,0.09490044,0.06091719,0.13952506,0.0636099,0.023075297,0.0469104
ERR4281716,0.13623765,0.07298738,0.2506057,0.03141704,0.12374848,0.09266753,0.19365227,0.022235097,0.038985383,0.03746348
ERR4281717,0.07353001,0.53737223,0.058944095,0.051132776,0.037941147,0.098864,0.01494722,0.042062014,0.042944495,0.042261973
ERR4281718,0.124350324,0.08488892,0.1655592,0.06354818,0.16782044,0.07919544,0.15654741,0.06402172,0.0397661,0.054302283
ERR4281719,0.26662162,0.0947017,0.14009869,0.034101505,0.22971138,0.046706423,0.07061962,0.057108402,0.029848922,0.030481713
ERR4281720,0.12386291,0.07930388,0.11112091,0.03338594,0.31093013,0.085651435,0.091645844,0.035505712,0.09545523,0.033137865
ERR4281721,0.04236054,0.4576626,0.033065464,0.10235016,0.022228343,0.214129,0.017785896,0.034168646,0.018841846,0.05740743
ERR4281722,0.08012192,0.118403435,0.041171364,0.37700814,0.00817133,0.025472289,0.053186346,0.266282,0.012258599,0.017924547
ERR4281723,0.19813497,0.10657923,0.27339718,0.053525805,0.09963948,0.0212818,0.09670862,0.10385641,0.02704974,0.019826813
ERR4281724,0.06441917,0.17204991,0.042220455,0.057598185,0.06430755,0.40692076,0.03641141,0.03656021,0.022412071,0.097100295
ERR4281725,0.044751864,0.08734377,0.02781676,0.050125323,0.07944599,0.39297125,0.030145958,0.02074997,0.031276252,0.2353729
ERR4281726,0.13571768,0.053208888,0.08554424,0.23013598,0.038742486,0.015403549,0.12491194,0.22701651,0.05186915,0.037449617
ERR4281727,0.11037704,0.10416148,0.33891326,0.078783765,0.06062976,0.024310317,0.14056404,0.090530515,0.024252566,0.027477263
ERR4281728,0.04746092,0.63774675,0.059427626,0.08285895,0.01370417,0.056142364,0.013776751,0.03864531,0.021050796,0.029186416
ERR4281729,0.108482026,0.20792861,0.0704639,0.32972538,0.015271828,0.028850565,0.05407594,0.14751187,0.016548276,0.021141654
