t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,219,0,33,0.131,1.0,0.0,1.0,1.0,1.0,0.131,0.2316,0.7267,0.416
0.01,1,218,0,33,0.1349,1.0,0.0046,1.0,0.9954,1.0,0.1315,0.2324,0.7267,0.416
0.02,9,210,0,33,0.1667,1.0,0.0411,1.0,0.9589,1.0,0.1358,0.2391,0.7267,0.416
0.03,75,144,2,31,0.4206,0.9394,0.3425,0.9394,0.6575,0.9394,0.1771,0.2981,0.7267,0.416
0.04,133,85,5,27,0.64,0.8438,0.6101,0.8438,0.3899,0.8438,0.2411,0.375,0.7267,0.416
0.05,152,66,7,26,0.7092,0.7879,0.6972,0.7879,0.3028,0.7879,0.2826,0.416,0.7267,0.416
0.06,165,53,11,21,0.744,0.6562,0.7569,0.6562,0.2431,0.6562,0.2838,0.3962,0.7267,0.416
0.07,173,46,23,9,0.7251,0.2812,0.79,0.2812,0.21,0.2812,0.1636,0.2069,0.7267,0.416
0.08,181,38,28,4,0.7371,0.125,0.8265,0.125,0.1735,0.125,0.0952,0.1081,0.7267,0.416
0.09,186,33,28,4,0.757,0.125,0.8493,0.125,0.1507,0.125,0.1081,0.1159,0.7267,0.416
0.1,194,25,28,4,0.7888,0.125,0.8858,0.125,0.1142,0.125,0.1379,0.1311,0.7267,0.416
0.11,200,19,28,4,0.8127,0.125,0.9132,0.125,0.0868,0.125,0.1739,0.1455,0.7267,0.416
0.12,206,13,29,3,0.8327,0.0938,0.9406,0.0938,0.0594,0.0938,0.1875,0.125,0.7267,0.416
0.13,208,10,29,3,0.844,0.0938,0.9541,0.0938,0.0459,0.0938,0.2308,0.1333,0.7267,0.416
0.14,211,8,31,2,0.8452,0.0606,0.9635,0.0606,0.0365,0.0606,0.2,0.093,0.7267,0.416
0.15,212,7,31,2,0.8492,0.0606,0.968,0.0606,0.032,0.0606,0.2222,0.0952,0.7267,0.416
0.16,212,7,31,2,0.8492,0.0606,0.968,0.0606,0.032,0.0606,0.2222,0.0952,0.7267,0.416
0.17,212,7,31,2,0.8492,0.0606,0.968,0.0606,0.032,0.0606,0.2222,0.0952,0.7267,0.416
0.18,212,7,31,2,0.8492,0.0606,0.968,0.0606,0.032,0.0606,0.2222,0.0952,0.7267,0.416
0.19,213,5,31,2,0.8566,0.0606,0.9771,0.0606,0.0229,0.0606,0.2857,0.1,0.7267,0.416
0.2,213,5,31,2,0.8566,0.0606,0.9771,0.0606,0.0229,0.0606,0.2857,0.1,0.7267,0.416
0.21,213,5,31,2,0.8566,0.0606,0.9771,0.0606,0.0229,0.0606,0.2857,0.1,0.7267,0.416
0.22,213,5,31,2,0.8566,0.0606,0.9771,0.0606,0.0229,0.0606,0.2857,0.1,0.7267,0.416
0.23,213,5,31,2,0.8566,0.0606,0.9771,0.0606,0.0229,0.0606,0.2857,0.1,0.7267,0.416
0.24,213,5,31,2,0.8566,0.0606,0.9771,0.0606,0.0229,0.0606,0.2857,0.1,0.7267,0.416
0.25,213,5,31,2,0.8566,0.0606,0.9771,0.0606,0.0229,0.0606,0.2857,0.1,0.7267,0.416
0.26,214,4,31,2,0.8606,0.0606,0.9817,0.0606,0.0183,0.0606,0.3333,0.1026,0.7267,0.416
0.27,214,4,31,2,0.8606,0.0606,0.9817,0.0606,0.0183,0.0606,0.3333,0.1026,0.7267,0.416
0.28,217,2,31,2,0.869,0.0606,0.9909,0.0606,0.0091,0.0606,0.5,0.1081,0.7267,0.416
0.29,217,2,31,2,0.869,0.0606,0.9909,0.0606,0.0091,0.0606,0.5,0.1081,0.7267,0.416
0.3,218,1,32,1,0.869,0.0303,0.9954,0.0303,0.0046,0.0303,0.5,0.0571,0.7267,0.416
0.31,218,1,32,1,0.869,0.0303,0.9954,0.0303,0.0046,0.0303,0.5,0.0571,0.7267,0.416
0.32,218,1,32,1,0.869,0.0303,0.9954,0.0303,0.0046,0.0303,0.5,0.0571,0.7267,0.416
0.33,218,1,32,1,0.869,0.0303,0.9954,0.0303,0.0046,0.0303,0.5,0.0571,0.7267,0.416
0.34,218,1,32,1,0.869,0.0303,0.9954,0.0303,0.0046,0.0303,0.5,0.0571,0.7267,0.416
0.35,218,1,33,0,0.8651,0.0,0.9954,0.0,0.0046,0.0,0.0,,0.7267,0.416
0.36,218,1,33,0,0.8651,0.0,0.9954,0.0,0.0046,0.0,0.0,,0.7267,0.416
0.37,218,1,33,0,0.8651,0.0,0.9954,0.0,0.0046,0.0,0.0,,0.7267,0.416
0.38,219,0,33,0,0.869,0.0,1.0,0.0,0.0,0.0,0.0,,0.7267,0.416
0.39,219,0,33,0,0.869,0.0,1.0,0.0,0.0,0.0,0.0,,0.7267,0.416
0.4,219,0,33,0,0.869,0.0,1.0,0.0,0.0,0.0,0.0,,0.7267,0.416
0.41,219,0,33,0,0.869,0.0,1.0,0.0,0.0,0.0,0.0,,0.7267,0.416
0.42,219,0,33,0,0.869,0.0,1.0,0.0,0.0,0.0,0.0,,0.7267,0.416
0.43,219,0,33,0,0.869,0.0,1.0,0.0,0.0,0.0,0.0,,0.7267,0.416
0.44,219,0,33,0,0.869,0.0,1.0,0.0,0.0,0.0,0.0,,0.7267,0.416
0.45,219,0,33,0,0.869,0.0,1.0,0.0,0.0,0.0,0.0,,0.7267,0.416
0.46,219,0,33,0,0.869,0.0,1.0,0.0,0.0,0.0,0.0,,0.7267,0.416
