t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,251,0,1,0.004,1.0,0.0,1.0,1.0,1.0,0.004,0.0079,0.988,0.4
0.01,5,245,0,1,0.0239,1.0,0.02,1.0,0.98,1.0,0.0041,0.0081,0.988,0.4
0.02,75,176,0,1,0.3016,1.0,0.2988,1.0,0.7012,1.0,0.0056,0.0112,0.988,0.4
0.03,112,139,0,1,0.4484,1.0,0.4462,1.0,0.5538,1.0,0.0071,0.0142,0.988,0.4
0.04,133,118,0,1,0.5317,1.0,0.5299,1.0,0.4701,1.0,0.0084,0.0167,0.988,0.4
0.05,152,99,0,1,0.6071,1.0,0.6056,1.0,0.3944,1.0,0.01,0.0198,0.988,0.4
0.06,161,90,0,1,0.6429,1.0,0.6414,1.0,0.3586,1.0,0.011,0.0217,0.988,0.4
0.07,173,78,0,1,0.6905,1.0,0.6892,1.0,0.3108,1.0,0.0127,0.025,0.988,0.4
0.08,179,72,0,1,0.7143,1.0,0.7131,1.0,0.2869,1.0,0.0137,0.027,0.988,0.4
0.09,188,63,0,1,0.75,1.0,0.749,1.0,0.251,1.0,0.0156,0.0308,0.988,0.4
0.1,195,56,0,1,0.7778,1.0,0.7769,1.0,0.2231,1.0,0.0175,0.0345,0.988,0.4
0.11,204,47,0,1,0.8135,1.0,0.8127,1.0,0.1873,1.0,0.0208,0.0408,0.988,0.4
0.12,213,38,0,1,0.8492,1.0,0.8486,1.0,0.1514,1.0,0.0256,0.05,0.988,0.4
0.13,221,29,0,1,0.8845,1.0,0.884,1.0,0.116,1.0,0.0333,0.0645,0.988,0.4
0.14,232,19,0,1,0.9246,1.0,0.9243,1.0,0.0757,1.0,0.05,0.0952,0.988,0.4
0.15,239,11,0,1,0.9562,1.0,0.956,1.0,0.044,1.0,0.0833,0.1538,0.988,0.4
0.16,244,7,0,1,0.9722,1.0,0.9721,1.0,0.0279,1.0,0.125,0.2222,0.988,0.4
0.17,248,3,0,1,0.9881,1.0,0.988,1.0,0.012,1.0,0.25,0.4,0.988,0.4
0.18,248,3,1,0,0.9841,0.0,0.988,0.0,0.012,0.0,0.0,,0.988,0.4
0.19,249,2,1,0,0.9881,0.0,0.992,0.0,0.008,0.0,0.0,,0.988,0.4
0.2,249,2,1,0,0.9881,0.0,0.992,0.0,0.008,0.0,0.0,,0.988,0.4
0.21,249,2,1,0,0.9881,0.0,0.992,0.0,0.008,0.0,0.0,,0.988,0.4
0.22,250,1,1,0,0.9921,0.0,0.996,0.0,0.004,0.0,0.0,,0.988,0.4
0.23,250,1,1,0,0.9921,0.0,0.996,0.0,0.004,0.0,0.0,,0.988,0.4
0.24,250,1,1,0,0.9921,0.0,0.996,0.0,0.004,0.0,0.0,,0.988,0.4
0.25,250,1,1,0,0.9921,0.0,0.996,0.0,0.004,0.0,0.0,,0.988,0.4
0.26,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.988,0.4
0.27,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.988,0.4
0.28,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.988,0.4
0.29,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.988,0.4
0.3,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.988,0.4
0.31,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.988,0.4
0.32,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.988,0.4
0.33,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.988,0.4
0.34,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.988,0.4
0.35,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.988,0.4
0.36,251,0,1,0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,,0.988,0.4
