t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,249,0,3,0.0119,1.0,0.0,1.0,1.0,1.0,0.0119,0.0235,0.9437,0.2222
0.01,73,175,0,3,0.3028,1.0,0.2944,1.0,0.7056,1.0,0.0169,0.0331,0.9437,0.2222
0.02,105,144,0,3,0.4286,1.0,0.4217,1.0,0.5783,1.0,0.0204,0.04,0.9437,0.2222
0.03,133,115,0,3,0.5418,1.0,0.5363,1.0,0.4637,1.0,0.0254,0.0496,0.9437,0.2222
0.04,145,103,0,3,0.5896,1.0,0.5847,1.0,0.4153,1.0,0.0283,0.055,0.9437,0.2222
0.05,161,88,0,3,0.6508,1.0,0.6466,1.0,0.3534,1.0,0.033,0.0638,0.9437,0.2222
0.06,171,77,0,3,0.6932,1.0,0.6895,1.0,0.3105,1.0,0.0375,0.0723,0.9437,0.2222
0.07,176,72,0,3,0.7131,1.0,0.7097,1.0,0.2903,1.0,0.04,0.0769,0.9437,0.2222
0.08,182,66,0,3,0.7371,1.0,0.7339,1.0,0.2661,1.0,0.0435,0.0833,0.9437,0.2222
0.09,184,64,0,3,0.745,1.0,0.7419,1.0,0.2581,1.0,0.0448,0.0857,0.9437,0.2222
0.1,192,57,0,3,0.7738,1.0,0.7711,1.0,0.2289,1.0,0.05,0.0952,0.9437,0.2222
0.11,201,47,0,3,0.8127,1.0,0.8105,1.0,0.1895,1.0,0.06,0.1132,0.9437,0.2222
0.12,204,45,0,3,0.8214,1.0,0.8193,1.0,0.1807,1.0,0.0625,0.1176,0.9437,0.2222
0.13,204,45,0,3,0.8214,1.0,0.8193,1.0,0.1807,1.0,0.0625,0.1176,0.9437,0.2222
0.14,206,42,0,3,0.8327,1.0,0.8306,1.0,0.1694,1.0,0.0667,0.125,0.9437,0.2222
0.15,211,38,0,3,0.8492,1.0,0.8474,1.0,0.1526,1.0,0.0732,0.1364,0.9437,0.2222
0.16,211,38,0,3,0.8492,1.0,0.8474,1.0,0.1526,1.0,0.0732,0.1364,0.9437,0.2222
0.17,211,38,0,3,0.8492,1.0,0.8474,1.0,0.1526,1.0,0.0732,0.1364,0.9437,0.2222
0.18,212,36,0,3,0.8566,1.0,0.8548,1.0,0.1452,1.0,0.0769,0.1429,0.9437,0.2222
0.19,212,36,0,3,0.8566,1.0,0.8548,1.0,0.1452,1.0,0.0769,0.1429,0.9437,0.2222
0.2,213,35,0,3,0.8606,1.0,0.8589,1.0,0.1411,1.0,0.0789,0.1463,0.9437,0.2222
0.21,213,35,0,3,0.8606,1.0,0.8589,1.0,0.1411,1.0,0.0789,0.1463,0.9437,0.2222
0.22,213,35,0,3,0.8606,1.0,0.8589,1.0,0.1411,1.0,0.0789,0.1463,0.9437,0.2222
0.23,214,34,0,3,0.8645,1.0,0.8629,1.0,0.1371,1.0,0.0811,0.15,0.9437,0.2222
0.24,214,34,0,3,0.8645,1.0,0.8629,1.0,0.1371,1.0,0.0811,0.15,0.9437,0.2222
0.25,214,34,0,3,0.8645,1.0,0.8629,1.0,0.1371,1.0,0.0811,0.15,0.9437,0.2222
0.26,214,34,0,3,0.8645,1.0,0.8629,1.0,0.1371,1.0,0.0811,0.15,0.9437,0.2222
0.27,216,33,0,3,0.869,1.0,0.8675,1.0,0.1325,1.0,0.0833,0.1538,0.9437,0.2222
0.28,216,33,0,3,0.869,1.0,0.8675,1.0,0.1325,1.0,0.0833,0.1538,0.9437,0.2222
0.29,216,33,0,3,0.869,1.0,0.8675,1.0,0.1325,1.0,0.0833,0.1538,0.9437,0.2222
0.3,220,28,0,3,0.8884,1.0,0.8871,1.0,0.1129,1.0,0.0968,0.1765,0.9437,0.2222
0.31,220,28,0,3,0.8884,1.0,0.8871,1.0,0.1129,1.0,0.0968,0.1765,0.9437,0.2222
0.32,220,28,0,3,0.8884,1.0,0.8871,1.0,0.1129,1.0,0.0968,0.1765,0.9437,0.2222
0.33,223,26,0,3,0.8968,1.0,0.8956,1.0,0.1044,1.0,0.1034,0.1875,0.9437,0.2222
0.34,226,22,0,3,0.9124,1.0,0.9113,1.0,0.0887,1.0,0.12,0.2143,0.9437,0.2222
0.35,226,22,1,2,0.9084,0.6667,0.9113,0.6667,0.0887,0.6667,0.0833,0.1481,0.9437,0.2222
0.36,227,21,1,2,0.9124,0.6667,0.9153,0.6667,0.0847,0.6667,0.087,0.1538,0.9437,0.2222
0.37,229,20,1,2,0.9167,0.6667,0.9197,0.6667,0.0803,0.6667,0.0909,0.16,0.9437,0.2222
0.38,235,14,1,2,0.9405,0.6667,0.9438,0.6667,0.0562,0.6667,0.125,0.2105,0.9437,0.2222
0.39,236,13,1,2,0.9444,0.6667,0.9478,0.6667,0.0522,0.6667,0.1333,0.2222,0.9437,0.2222
0.4,236,13,1,2,0.9444,0.6667,0.9478,0.6667,0.0522,0.6667,0.1333,0.2222,0.9437,0.2222
0.41,236,13,1,2,0.9444,0.6667,0.9478,0.6667,0.0522,0.6667,0.1333,0.2222,0.9437,0.2222
0.42,236,13,1,2,0.9444,0.6667,0.9478,0.6667,0.0522,0.6667,0.1333,0.2222,0.9437,0.2222
0.43,242,7,3,0,0.9603,0.0,0.9719,0.0,0.0281,0.0,0.0,,0.9437,0.2222
0.44,242,7,3,0,0.9603,0.0,0.9719,0.0,0.0281,0.0,0.0,,0.9437,0.2222
0.45,243,5,3,0,0.9681,0.0,0.9798,0.0,0.0202,0.0,0.0,,0.9437,0.2222
0.46,243,5,3,0,0.9681,0.0,0.9798,0.0,0.0202,0.0,0.0,,0.9437,0.2222
0.47,243,5,3,0,0.9681,0.0,0.9798,0.0,0.0202,0.0,0.0,,0.9437,0.2222
0.48,244,4,3,0,0.9721,0.0,0.9839,0.0,0.0161,0.0,0.0,,0.9437,0.2222
0.49,244,4,3,0,0.9721,0.0,0.9839,0.0,0.0161,0.0,0.0,,0.9437,0.2222
0.5,244,4,3,0,0.9721,0.0,0.9839,0.0,0.0161,0.0,0.0,,0.9437,0.2222
0.51,244,4,3,0,0.9721,0.0,0.9839,0.0,0.0161,0.0,0.0,,0.9437,0.2222
0.52,245,3,3,0,0.9761,0.0,0.9879,0.0,0.0121,0.0,0.0,,0.9437,0.2222
0.53,245,3,3,0,0.9761,0.0,0.9879,0.0,0.0121,0.0,0.0,,0.9437,0.2222
0.54,245,3,3,0,0.9761,0.0,0.9879,0.0,0.0121,0.0,0.0,,0.9437,0.2222
0.55,247,2,3,0,0.9802,0.0,0.992,0.0,0.008,0.0,0.0,,0.9437,0.2222
0.56,247,2,3,0,0.9802,0.0,0.992,0.0,0.008,0.0,0.0,,0.9437,0.2222
0.57,247,2,3,0,0.9802,0.0,0.992,0.0,0.008,0.0,0.0,,0.9437,0.2222
0.58,248,1,3,0,0.9841,0.0,0.996,0.0,0.004,0.0,0.0,,0.9437,0.2222
0.59,249,0,3,0,0.9881,0.0,1.0,0.0,0.0,0.0,0.0,,0.9437,0.2222
0.6,249,0,3,0,0.9881,0.0,1.0,0.0,0.0,0.0,0.0,,0.9437,0.2222
0.61,249,0,3,0,0.9881,0.0,1.0,0.0,0.0,0.0,0.0,,0.9437,0.2222
0.62,249,0,3,0,0.9881,0.0,1.0,0.0,0.0,0.0,0.0,,0.9437,0.2222
0.63,249,0,3,0,0.9881,0.0,1.0,0.0,0.0,0.0,0.0,,0.9437,0.2222
0.64,249,0,3,0,0.9881,0.0,1.0,0.0,0.0,0.0,0.0,,0.9437,0.2222
0.65,249,0,3,0,0.9881,0.0,1.0,0.0,0.0,0.0,0.0,,0.9437,0.2222
0.66,249,0,3,0,0.9881,0.0,1.0,0.0,0.0,0.0,0.0,,0.9437,0.2222
0.67,249,0,3,0,0.9881,0.0,1.0,0.0,0.0,0.0,0.0,,0.9437,0.2222
0.68,249,0,3,0,0.9881,0.0,1.0,0.0,0.0,0.0,0.0,,0.9437,0.2222
0.69,249,0,3,0,0.9881,0.0,1.0,0.0,0.0,0.0,0.0,,0.9437,0.2222
0.7,249,0,3,0,0.9881,0.0,1.0,0.0,0.0,0.0,0.0,,0.9437,0.2222
0.71,249,0,3,0,0.9881,0.0,1.0,0.0,0.0,0.0,0.0,,0.9437,0.2222
0.72,249,0,3,0,0.9881,0.0,1.0,0.0,0.0,0.0,0.0,,0.9437,0.2222
0.73,249,0,3,0,0.9881,0.0,1.0,0.0,0.0,0.0,0.0,,0.9437,0.2222
0.74,249,0,3,0,0.9881,0.0,1.0,0.0,0.0,0.0,0.0,,0.9437,0.2222
0.75,249,0,3,0,0.9881,0.0,1.0,0.0,0.0,0.0,0.0,,0.9437,0.2222
0.76,249,0,3,0,0.9881,0.0,1.0,0.0,0.0,0.0,0.0,,0.9437,0.2222
