t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,205,0,47,0.1865,1.0,0.0,1.0,1.0,1.0,0.1865,0.3144,0.7532,0.4602
0.01,44,161,0,47,0.3611,1.0,0.2146,1.0,0.7854,1.0,0.226,0.3686,0.7532,0.4602
0.02,56,149,0,47,0.4087,1.0,0.2732,1.0,0.7268,1.0,0.2398,0.3868,0.7532,0.4602
0.03,66,138,1,46,0.4462,0.9787,0.3235,0.9787,0.6765,0.9787,0.25,0.3983,0.7532,0.4602
0.04,71,133,1,46,0.4661,0.9787,0.348,0.9787,0.652,0.9787,0.257,0.4071,0.7532,0.4602
0.05,75,130,3,44,0.4722,0.9362,0.3659,0.9362,0.6341,0.9362,0.2529,0.3982,0.7532,0.4602
0.06,82,122,3,44,0.502,0.9362,0.402,0.9362,0.598,0.9362,0.2651,0.4131,0.7532,0.4602
0.07,91,113,3,44,0.5378,0.9362,0.4461,0.9362,0.5539,0.9362,0.2803,0.4314,0.7532,0.4602
0.08,96,108,4,42,0.552,0.913,0.4706,0.913,0.5294,0.913,0.28,0.4286,0.7532,0.4602
0.09,99,106,4,42,0.5618,0.913,0.4829,0.913,0.5171,0.913,0.2838,0.433,0.7532,0.4602
0.1,106,99,4,42,0.5896,0.913,0.5171,0.913,0.4829,0.913,0.2979,0.4492,0.7532,0.4602
0.11,107,97,5,41,0.592,0.8913,0.5245,0.8913,0.4755,0.8913,0.2971,0.4457,0.7532,0.4602
0.12,118,87,8,39,0.623,0.8298,0.5756,0.8298,0.4244,0.8298,0.3095,0.4509,0.7532,0.4602
0.13,119,85,9,38,0.6255,0.8085,0.5833,0.8085,0.4167,0.8085,0.3089,0.4471,0.7532,0.4602
0.14,121,83,11,35,0.624,0.7609,0.5931,0.7609,0.4069,0.7609,0.2966,0.4268,0.7532,0.4602
0.15,124,81,14,33,0.623,0.7021,0.6049,0.7021,0.3951,0.7021,0.2895,0.4099,0.7532,0.4602
0.16,130,75,15,32,0.6429,0.6809,0.6341,0.6809,0.3659,0.6809,0.2991,0.4156,0.7532,0.4602
0.17,130,75,15,32,0.6429,0.6809,0.6341,0.6809,0.3659,0.6809,0.2991,0.4156,0.7532,0.4602
0.18,131,73,15,32,0.6494,0.6809,0.6422,0.6809,0.3578,0.6809,0.3048,0.4211,0.7532,0.4602
0.19,132,72,15,32,0.6534,0.6809,0.6471,0.6809,0.3529,0.6809,0.3077,0.4238,0.7532,0.4602
0.2,139,65,16,31,0.6773,0.6596,0.6814,0.6596,0.3186,0.6596,0.3229,0.4336,0.7532,0.4602
0.21,140,64,16,31,0.6813,0.6596,0.6863,0.6596,0.3137,0.6596,0.3263,0.4366,0.7532,0.4602
0.22,144,60,16,31,0.6972,0.6596,0.7059,0.6596,0.2941,0.6596,0.3407,0.4493,0.7532,0.4602
0.23,146,58,16,31,0.7052,0.6596,0.7157,0.6596,0.2843,0.6596,0.3483,0.4559,0.7532,0.4602
0.24,152,52,19,28,0.7171,0.5957,0.7451,0.5957,0.2549,0.5957,0.35,0.4409,0.7532,0.4602
0.25,156,48,19,28,0.7331,0.5957,0.7647,0.5957,0.2353,0.5957,0.3684,0.4553,0.7532,0.4602
0.26,164,40,21,26,0.757,0.5532,0.8039,0.5532,0.1961,0.5532,0.3939,0.4602,0.7532,0.4602
0.27,174,31,27,20,0.7698,0.4255,0.8488,0.4255,0.1512,0.4255,0.3922,0.4082,0.7532,0.4602
0.28,177,27,31,16,0.7689,0.3404,0.8676,0.3404,0.1324,0.3404,0.3721,0.3556,0.7532,0.4602
0.29,177,27,31,16,0.7689,0.3404,0.8676,0.3404,0.1324,0.3404,0.3721,0.3556,0.7532,0.4602
0.3,183,21,36,10,0.772,0.2174,0.8971,0.2174,0.1029,0.2174,0.3226,0.2597,0.7532,0.4602
0.31,189,15,39,8,0.7849,0.1702,0.9265,0.1702,0.0735,0.1702,0.3478,0.2286,0.7532,0.4602
0.32,190,14,40,7,0.7849,0.1489,0.9314,0.1489,0.0686,0.1489,0.3333,0.2059,0.7532,0.4602
0.33,193,11,41,5,0.792,0.1087,0.9461,0.1087,0.0539,0.1087,0.3125,0.1613,0.7532,0.4602
0.34,196,8,42,4,0.8,0.087,0.9608,0.087,0.0392,0.087,0.3333,0.1379,0.7532,0.4602
0.35,196,8,45,2,0.7888,0.0426,0.9608,0.0426,0.0392,0.0426,0.2,0.0702,0.7532,0.4602
0.36,199,5,45,2,0.8008,0.0426,0.9755,0.0426,0.0245,0.0426,0.2857,0.0741,0.7532,0.4602
0.37,199,5,45,2,0.8008,0.0426,0.9755,0.0426,0.0245,0.0426,0.2857,0.0741,0.7532,0.4602
0.38,199,5,45,2,0.8008,0.0426,0.9755,0.0426,0.0245,0.0426,0.2857,0.0741,0.7532,0.4602
0.39,199,5,45,2,0.8008,0.0426,0.9755,0.0426,0.0245,0.0426,0.2857,0.0741,0.7532,0.4602
0.4,200,4,45,2,0.8048,0.0426,0.9804,0.0426,0.0196,0.0426,0.3333,0.0755,0.7532,0.4602
0.41,201,3,46,1,0.8048,0.0213,0.9853,0.0213,0.0147,0.0213,0.25,0.0392,0.7532,0.4602
0.42,202,2,46,1,0.8088,0.0213,0.9902,0.0213,0.0098,0.0213,0.3333,0.04,0.7532,0.4602
0.43,202,2,47,0,0.8048,0.0,0.9902,0.0,0.0098,0.0,0.0,,0.7532,0.4602
0.44,202,2,47,0,0.8048,0.0,0.9902,0.0,0.0098,0.0,0.0,,0.7532,0.4602
0.45,204,1,47,0,0.8095,0.0,0.9951,0.0,0.0049,0.0,0.0,,0.7532,0.4602
0.46,204,1,47,0,0.8095,0.0,0.9951,0.0,0.0049,0.0,0.0,,0.7532,0.4602
0.47,204,1,47,0,0.8095,0.0,0.9951,0.0,0.0049,0.0,0.0,,0.7532,0.4602
0.48,205,0,47,0,0.8135,0.0,1.0,0.0,0.0,0.0,0.0,,0.7532,0.4602
0.49,205,0,47,0,0.8135,0.0,1.0,0.0,0.0,0.0,0.0,,0.7532,0.4602
0.5,205,0,47,0,0.8135,0.0,1.0,0.0,0.0,0.0,0.0,,0.7532,0.4602
0.51,205,0,47,0,0.8135,0.0,1.0,0.0,0.0,0.0,0.0,,0.7532,0.4602
0.52,205,0,47,0,0.8135,0.0,1.0,0.0,0.0,0.0,0.0,,0.7532,0.4602
0.53,205,0,47,0,0.8135,0.0,1.0,0.0,0.0,0.0,0.0,,0.7532,0.4602
0.54,205,0,47,0,0.8135,0.0,1.0,0.0,0.0,0.0,0.0,,0.7532,0.4602
0.55,205,0,47,0,0.8135,0.0,1.0,0.0,0.0,0.0,0.0,,0.7532,0.4602
0.56,205,0,47,0,0.8135,0.0,1.0,0.0,0.0,0.0,0.0,,0.7532,0.4602
0.57,205,0,47,0,0.8135,0.0,1.0,0.0,0.0,0.0,0.0,,0.7532,0.4602
0.58,205,0,47,0,0.8135,0.0,1.0,0.0,0.0,0.0,0.0,,0.7532,0.4602
0.59,205,0,47,0,0.8135,0.0,1.0,0.0,0.0,0.0,0.0,,0.7532,0.4602
0.6,205,0,47,0,0.8135,0.0,1.0,0.0,0.0,0.0,0.0,,0.7532,0.4602
