t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,190,0,62,0.246,1.0,0.0,1.0,1.0,1.0,0.246,0.3949,0.8567,0.6708
0.01,4,186,2,59,0.251,0.9672,0.0211,0.9672,0.9789,0.9672,0.2408,0.3856,0.8567,0.6708
0.02,45,145,2,59,0.4143,0.9672,0.2368,0.9672,0.7632,0.9672,0.2892,0.4453,0.8567,0.6708
0.03,79,110,3,58,0.548,0.9508,0.418,0.9508,0.582,0.9508,0.3452,0.5066,0.8567,0.6708
0.04,94,96,3,58,0.6056,0.9508,0.4947,0.9508,0.5053,0.9508,0.3766,0.5395,0.8567,0.6708
0.05,109,81,3,58,0.6653,0.9508,0.5737,0.9508,0.4263,0.9508,0.4173,0.58,0.8567,0.6708
0.06,115,75,3,58,0.6892,0.9508,0.6053,0.9508,0.3947,0.9508,0.4361,0.5979,0.8567,0.6708
0.07,119,71,3,58,0.7052,0.9508,0.6263,0.9508,0.3737,0.9508,0.4496,0.6105,0.8567,0.6708
0.08,124,66,3,58,0.7251,0.9508,0.6526,0.9508,0.3474,0.9508,0.4677,0.627,0.8567,0.6708
0.09,130,60,3,58,0.749,0.9508,0.6842,0.9508,0.3158,0.9508,0.4915,0.648,0.8567,0.6708
0.1,137,53,5,56,0.7689,0.918,0.7211,0.918,0.2789,0.918,0.5138,0.6588,0.8567,0.6708
0.11,144,46,7,54,0.7888,0.8852,0.7579,0.8852,0.2421,0.8852,0.54,0.6708,0.8567,0.6708
0.12,146,44,9,52,0.7888,0.8525,0.7684,0.8525,0.2316,0.8525,0.5417,0.6624,0.8567,0.6708
0.13,149,41,11,50,0.7928,0.8197,0.7842,0.8197,0.2158,0.8197,0.5495,0.6579,0.8567,0.6708
0.14,150,40,11,50,0.7968,0.8197,0.7895,0.8197,0.2105,0.8197,0.5556,0.6623,0.8567,0.6708
0.15,151,39,11,50,0.8008,0.8197,0.7947,0.8197,0.2053,0.8197,0.5618,0.6667,0.8567,0.6708
