t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,209,0,42,0.1673,1.0,0.0,1.0,1.0,1.0,0.1673,0.2867,0.9182,0.8378
0.01,14,194,0,42,0.224,1.0,0.0673,1.0,0.9327,1.0,0.178,0.3022,0.9182,0.8378
0.02,59,149,1,40,0.3976,0.9756,0.2837,0.9756,0.7163,0.9756,0.2116,0.3478,0.9182,0.8378
0.03,86,122,2,39,0.502,0.9512,0.4135,0.9512,0.5865,0.9512,0.2422,0.3861,0.9182,0.8378
0.04,104,104,3,38,0.5703,0.9268,0.5,0.9268,0.5,0.9268,0.2676,0.4153,0.9182,0.8378
0.05,142,66,5,36,0.7149,0.878,0.6827,0.878,0.3173,0.878,0.3529,0.5035,0.9182,0.8378
0.06,160,48,5,36,0.7871,0.878,0.7692,0.878,0.2308,0.878,0.4286,0.576,0.9182,0.8378
0.07,169,39,5,36,0.8233,0.878,0.8125,0.878,0.1875,0.878,0.48,0.6207,0.9182,0.8378
0.08,172,36,5,36,0.8353,0.878,0.8269,0.878,0.1731,0.878,0.5,0.6372,0.9182,0.8378
0.09,173,35,6,35,0.8353,0.8537,0.8317,0.8537,0.1683,0.8537,0.5,0.6306,0.9182,0.8378
0.1,173,35,6,35,0.8353,0.8537,0.8317,0.8537,0.1683,0.8537,0.5,0.6306,0.9182,0.8378
0.11,175,33,7,34,0.8394,0.8293,0.8413,0.8293,0.1587,0.8293,0.5075,0.6296,0.9182,0.8378
0.12,180,28,7,34,0.8594,0.8293,0.8654,0.8293,0.1346,0.8293,0.5484,0.6602,0.9182,0.8378
0.13,185,23,7,34,0.8795,0.8293,0.8894,0.8293,0.1106,0.8293,0.5965,0.6939,0.9182,0.8378
0.14,186,22,7,34,0.8835,0.8293,0.8942,0.8293,0.1058,0.8293,0.6071,0.701,0.9182,0.8378
0.15,187,21,7,34,0.8876,0.8293,0.899,0.8293,0.101,0.8293,0.6182,0.7083,0.9182,0.8378
0.16,189,19,7,34,0.8956,0.8293,0.9087,0.8293,0.0913,0.8293,0.6415,0.7234,0.9182,0.8378
0.17,190,18,7,34,0.8996,0.8293,0.9135,0.8293,0.0865,0.8293,0.6538,0.7312,0.9182,0.8378
0.18,190,18,7,34,0.8996,0.8293,0.9135,0.8293,0.0865,0.8293,0.6538,0.7312,0.9182,0.8378
0.19,190,18,7,34,0.8996,0.8293,0.9135,0.8293,0.0865,0.8293,0.6538,0.7312,0.9182,0.8378
0.2,190,18,7,34,0.8996,0.8293,0.9135,0.8293,0.0865,0.8293,0.6538,0.7312,0.9182,0.8378
0.21,191,17,7,34,0.9036,0.8293,0.9183,0.8293,0.0817,0.8293,0.6667,0.7391,0.9182,0.8378
0.22,192,16,7,34,0.9076,0.8293,0.9231,0.8293,0.0769,0.8293,0.68,0.7473,0.9182,0.8378
0.23,192,16,7,34,0.9076,0.8293,0.9231,0.8293,0.0769,0.8293,0.68,0.7473,0.9182,0.8378
0.24,192,16,7,34,0.9076,0.8293,0.9231,0.8293,0.0769,0.8293,0.68,0.7473,0.9182,0.8378
0.25,194,14,7,34,0.9157,0.8293,0.9327,0.8293,0.0673,0.8293,0.7083,0.764,0.9182,0.8378
0.26,195,13,8,33,0.9157,0.8049,0.9375,0.8049,0.0625,0.8049,0.7174,0.7586,0.9182,0.8378
0.27,195,13,8,33,0.9157,0.8049,0.9375,0.8049,0.0625,0.8049,0.7174,0.7586,0.9182,0.8378
0.28,196,12,8,33,0.9197,0.8049,0.9423,0.8049,0.0577,0.8049,0.7333,0.7674,0.9182,0.8378
0.29,196,12,8,33,0.9197,0.8049,0.9423,0.8049,0.0577,0.8049,0.7333,0.7674,0.9182,0.8378
0.3,198,10,9,32,0.9237,0.7805,0.9519,0.7805,0.0481,0.7805,0.7619,0.7711,0.9182,0.8378
0.31,198,10,9,32,0.9237,0.7805,0.9519,0.7805,0.0481,0.7805,0.7619,0.7711,0.9182,0.8378
0.32,198,10,9,32,0.9237,0.7805,0.9519,0.7805,0.0481,0.7805,0.7619,0.7711,0.9182,0.8378
0.33,200,8,9,32,0.9317,0.7805,0.9615,0.7805,0.0385,0.7805,0.8,0.7901,0.9182,0.8378
0.34,200,8,9,32,0.9317,0.7805,0.9615,0.7805,0.0385,0.7805,0.8,0.7901,0.9182,0.8378
0.35,201,7,9,32,0.9357,0.7805,0.9663,0.7805,0.0337,0.7805,0.8205,0.8,0.9182,0.8378
0.36,201,7,9,32,0.9357,0.7805,0.9663,0.7805,0.0337,0.7805,0.8205,0.8,0.9182,0.8378
0.37,202,6,9,32,0.9398,0.7805,0.9712,0.7805,0.0288,0.7805,0.8421,0.8101,0.9182,0.8378
0.38,202,6,10,31,0.9357,0.7561,0.9712,0.7561,0.0288,0.7561,0.8378,0.7949,0.9182,0.8378
