,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,F-max,ROC-AUC
0,0.0984,1.0,0.0,1.0,1.0,1.0,0.0984,0.1685,0.2528,0.6582
1,0.0988,1.0,0.0005,1.0,0.9995,1.0,0.0985,0.1686,0.2528,0.6582
2,0.0997,1.0,0.0015,1.0,0.9985,1.0,0.0987,0.1689,0.2528,0.6582
3,0.1753,1.0,0.0798,1.0,0.9202,1.0,0.1018,0.1741,0.2528,0.6582
4,0.2938,0.9667,0.202,0.9667,0.798,0.9667,0.1078,0.1846,0.2528,0.6582
5,0.343,0.9406,0.258,0.9406,0.742,0.9406,0.1115,0.1899,0.2528,0.6582
6,0.3879,0.8872,0.3107,0.8872,0.6893,0.8872,0.1141,0.1914,0.2528,0.6582
7,0.4551,0.8325,0.3933,0.8325,0.6067,0.8325,0.1209,0.1983,0.2528,0.6582
8,0.5297,0.7355,0.483,0.7355,0.517,0.7355,0.1205,0.1942,0.2528,0.6582
9,0.582,0.6834,0.5453,0.6834,0.4547,0.6834,0.1239,0.1959,0.2528,0.6582
10,0.6442,0.5609,0.6173,0.5609,0.3827,0.5609,0.1211,,0.2528,0.6582
11,0.6769,0.5462,0.655,0.5462,0.345,0.5462,0.1175,,0.2528,0.6582
12,0.7426,0.4612,0.7317,0.4612,0.2682,0.4612,0.1318,,0.2528,0.6582
13,0.7716,0.409,0.7725,0.409,0.2275,0.409,0.1285,,0.2528,0.6582
14,0.7851,0.3755,0.7956,0.3755,0.2044,0.3755,0.1321,,0.2528,0.6582
15,0.797,0.344,0.8157,0.344,0.1843,0.344,0.1208,,0.2528,0.6582
16,0.8129,0.3204,0.8407,0.3204,0.1593,0.3204,0.1103,,0.2528,0.6582
17,0.8334,0.2616,0.8713,0.2616,0.1287,0.2616,0.112,,0.2528,0.6582
18,0.8408,0.2036,0.8864,0.2036,0.1136,0.2036,0.1016,,0.2528,0.6582
19,0.858,0.1885,0.9107,0.1885,0.0893,0.1885,0.1104,,0.2528,0.6582
20,0.8651,0.1721,0.9229,0.1721,0.0771,0.1721,0.1126,,0.2528,0.6582
21,0.8734,0.1654,0.934,0.1654,0.066,0.1654,0.1241,,0.2528,0.6582
22,0.8751,0.1535,0.9391,0.1535,0.0609,0.1535,0.1198,,0.2528,0.6582
23,0.8788,0.1017,0.9511,0.1017,0.0489,0.1017,0.128,,0.2528,0.6582
24,0.8898,0.0648,0.9754,0.0648,0.0246,0.0648,0.1107,,0.2528,0.6582
25,0.8963,0.052,0.987,0.052,0.013,0.052,0.1079,,0.2528,0.6582
26,0.8967,0.0481,0.9882,0.0481,0.0118,0.0481,0.0571,,0.2528,0.6582
27,0.8991,0.0481,0.9908,0.0481,0.0092,0.0481,0.0622,,0.2528,0.6582
28,0.9007,0.0212,0.9933,0.0212,0.0067,0.0212,0.05,,0.2528,0.6582
29,0.9007,0.0212,0.9933,0.0212,0.0067,0.0212,0.05,,0.2528,0.6582
30,0.9023,0.0173,0.9961,0.0173,0.0039,0.0173,0.0562,,0.2528,0.6582
31,0.9015,0.0115,0.9966,0.0115,0.0034,0.0115,0.05,,0.2528,0.6582
32,0.9008,0.0,0.9991,0.0,0.0009,0.0,0.0,,0.2528,0.6582
33,0.9008,0.0,0.9991,0.0,0.0009,0.0,0.0,,0.2528,0.6582
34,0.9008,0.0,0.9991,0.0,0.0009,0.0,0.0,,0.2528,0.6582
35,0.9008,0.0,0.9991,0.0,0.0009,0.0,0.0,,0.2528,0.6582
36,0.9008,0.0,0.9991,0.0,0.0009,0.0,0.0,,0.2528,0.6582
37,0.9008,0.0,0.9991,0.0,0.0009,0.0,0.0,,0.2528,0.6582
38,0.9008,0.0,0.9991,0.0,0.0009,0.0,0.0,,0.2528,0.6582
39,0.9012,0.0,0.9995,0.0,0.0005,0.0,0.0,,0.2528,0.6582
40,0.9012,0.0,0.9995,0.0,0.0005,0.0,0.0,,0.2528,0.6582
41,0.9012,0.0,0.9995,0.0,0.0005,0.0,0.0,,0.2528,0.6582
42,0.9012,0.0,0.9995,0.0,0.0005,0.0,0.0,,0.2528,0.6582
43,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
44,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
45,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
46,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
47,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
48,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
49,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
50,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
51,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
52,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
53,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
54,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
55,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
56,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
57,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
58,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
59,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
60,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
61,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
62,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
63,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
64,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
65,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
66,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
67,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
68,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
69,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
70,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
71,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
72,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
73,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
74,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
75,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
76,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
77,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
78,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
79,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
80,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
81,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
82,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
83,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
84,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
85,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
86,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
87,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
88,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
89,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
90,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
91,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
92,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
93,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
94,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
95,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
96,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
97,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
98,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
99,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
100,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
101,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2528,0.6582
