t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,211,0,42,0.166,1.0,0.0,1.0,1.0,1.0,0.166,0.2847,0.8001,0.5347
0.01,89,121,3,39,0.5079,0.9286,0.4238,0.9286,0.5762,0.9286,0.2438,0.3861,0.8001,0.5347
0.02,127,83,10,32,0.631,0.7619,0.6048,0.7619,0.3952,0.7619,0.2783,0.4076,0.8001,0.5347
0.03,158,52,10,32,0.754,0.7619,0.7524,0.7619,0.2476,0.7619,0.381,0.5079,0.8001,0.5347
0.04,170,40,13,29,0.7897,0.6905,0.8095,0.6905,0.1905,0.6905,0.4203,0.5225,0.8001,0.5347
0.05,178,32,15,27,0.8135,0.6429,0.8476,0.6429,0.1524,0.6429,0.4576,0.5347,0.8001,0.5347
0.06,178,32,16,26,0.8095,0.619,0.8476,0.619,0.1524,0.619,0.4483,0.52,0.8001,0.5347
0.07,182,28,19,23,0.8135,0.5476,0.8667,0.5476,0.1333,0.5476,0.451,0.4946,0.8001,0.5347
0.08,182,28,19,23,0.8135,0.5476,0.8667,0.5476,0.1333,0.5476,0.451,0.4946,0.8001,0.5347
0.09,183,27,19,23,0.8175,0.5476,0.8714,0.5476,0.1286,0.5476,0.46,0.5,0.8001,0.5347
0.1,183,27,19,23,0.8175,0.5476,0.8714,0.5476,0.1286,0.5476,0.46,0.5,0.8001,0.5347
0.11,187,23,20,22,0.8294,0.5238,0.8905,0.5238,0.1095,0.5238,0.4889,0.5057,0.8001,0.5347
0.12,187,23,20,22,0.8294,0.5238,0.8905,0.5238,0.1095,0.5238,0.4889,0.5057,0.8001,0.5347
0.13,188,22,21,21,0.8294,0.5,0.8952,0.5,0.1048,0.5,0.4884,0.4941,0.8001,0.5347
0.14,188,22,21,21,0.8294,0.5,0.8952,0.5,0.1048,0.5,0.4884,0.4941,0.8001,0.5347
