t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,213,0,39,0.1548,1.0,0.0,1.0,1.0,1.0,0.1548,0.268,0.759,0.4531
0.01,44,168,0,39,0.3307,1.0,0.2075,1.0,0.7925,1.0,0.1884,0.3171,0.759,0.4531
0.02,56,156,0,39,0.3785,1.0,0.2642,1.0,0.7358,1.0,0.2,0.3333,0.759,0.4531
0.03,64,148,1,38,0.4064,0.9744,0.3019,0.9744,0.6981,0.9744,0.2043,0.3378,0.759,0.4531
0.04,76,136,2,37,0.4502,0.9487,0.3585,0.9487,0.6415,0.9487,0.2139,0.3491,0.759,0.4531
0.05,79,133,3,36,0.4582,0.9231,0.3726,0.9231,0.6274,0.9231,0.213,0.3462,0.759,0.4531
0.06,93,119,3,36,0.5139,0.9231,0.4387,0.9231,0.5613,0.9231,0.2323,0.3711,0.759,0.4531
0.07,114,98,6,33,0.5857,0.8462,0.5377,0.8462,0.4623,0.8462,0.2519,0.3882,0.759,0.4531
0.08,119,93,6,33,0.6056,0.8462,0.5613,0.8462,0.4387,0.8462,0.2619,0.4,0.759,0.4531
0.09,124,88,6,33,0.6255,0.8462,0.5849,0.8462,0.4151,0.8462,0.2727,0.4125,0.759,0.4531
0.1,129,83,6,33,0.6454,0.8462,0.6085,0.8462,0.3915,0.8462,0.2845,0.4258,0.759,0.4531
0.11,131,81,6,33,0.6534,0.8462,0.6179,0.8462,0.3821,0.8462,0.2895,0.4314,0.759,0.4531
0.12,133,79,8,31,0.6534,0.7949,0.6274,0.7949,0.3726,0.7949,0.2818,0.4161,0.759,0.4531
0.13,136,76,8,31,0.6653,0.7949,0.6415,0.7949,0.3585,0.7949,0.2897,0.4247,0.759,0.4531
0.14,139,73,8,31,0.6773,0.7949,0.6557,0.7949,0.3443,0.7949,0.2981,0.4336,0.759,0.4531
0.15,141,71,8,31,0.6853,0.7949,0.6651,0.7949,0.3349,0.7949,0.3039,0.4397,0.759,0.4531
0.16,142,70,8,31,0.6892,0.7949,0.6698,0.7949,0.3302,0.7949,0.3069,0.4429,0.759,0.4531
0.17,145,67,8,31,0.7012,0.7949,0.684,0.7949,0.316,0.7949,0.3163,0.4526,0.759,0.4531
0.18,146,66,9,30,0.7012,0.7692,0.6887,0.7692,0.3113,0.7692,0.3125,0.4444,0.759,0.4531
0.19,146,66,9,30,0.7012,0.7692,0.6887,0.7692,0.3113,0.7692,0.3125,0.4444,0.759,0.4531
0.2,150,62,10,29,0.7131,0.7436,0.7075,0.7436,0.2925,0.7436,0.3187,0.4462,0.759,0.4531
0.21,152,60,10,29,0.7211,0.7436,0.717,0.7436,0.283,0.7436,0.3258,0.4531,0.759,0.4531
0.22,152,60,10,29,0.7211,0.7436,0.717,0.7436,0.283,0.7436,0.3258,0.4531,0.759,0.4531
0.23,152,60,12,27,0.7131,0.6923,0.717,0.6923,0.283,0.6923,0.3103,0.4286,0.759,0.4531
0.24,157,55,12,27,0.7331,0.6923,0.7406,0.6923,0.2594,0.6923,0.3293,0.4463,0.759,0.4531
0.25,159,53,13,26,0.7371,0.6667,0.75,0.6667,0.25,0.6667,0.3291,0.4407,0.759,0.4531
0.26,164,48,16,22,0.744,0.5789,0.7736,0.5789,0.2264,0.5789,0.3143,0.4074,0.759,0.4531
0.27,165,47,19,20,0.7371,0.5128,0.7783,0.5128,0.2217,0.5128,0.2985,0.3774,0.759,0.4531
0.28,168,44,20,19,0.745,0.4872,0.7925,0.4872,0.2075,0.4872,0.3016,0.3725,0.759,0.4531
0.29,168,44,20,19,0.745,0.4872,0.7925,0.4872,0.2075,0.4872,0.3016,0.3725,0.759,0.4531
0.3,170,42,21,18,0.749,0.4615,0.8019,0.4615,0.1981,0.4615,0.3,0.3636,0.759,0.4531
0.31,173,39,22,16,0.756,0.4211,0.816,0.4211,0.184,0.4211,0.2909,0.3441,0.759,0.4531
0.32,177,35,26,13,0.757,0.3333,0.8349,0.3333,0.1651,0.3333,0.2708,0.2989,0.759,0.4531
0.33,182,30,29,10,0.7649,0.2564,0.8585,0.2564,0.1415,0.2564,0.25,0.2532,0.759,0.4531
0.34,187,25,30,9,0.7809,0.2308,0.8821,0.2308,0.1179,0.2308,0.2647,0.2466,0.759,0.4531
0.35,192,20,31,8,0.7968,0.2051,0.9057,0.2051,0.0943,0.2051,0.2857,0.2388,0.759,0.4531
0.36,197,15,32,7,0.8127,0.1795,0.9292,0.1795,0.0708,0.1795,0.3182,0.2295,0.759,0.4531
0.37,198,14,32,7,0.8167,0.1795,0.934,0.1795,0.066,0.1795,0.3333,0.2333,0.759,0.4531
0.38,202,10,32,7,0.8327,0.1795,0.9528,0.1795,0.0472,0.1795,0.4118,0.25,0.759,0.4531
0.39,204,8,32,7,0.8406,0.1795,0.9623,0.1795,0.0377,0.1795,0.4667,0.2593,0.759,0.4531
0.4,205,7,32,7,0.8446,0.1795,0.967,0.1795,0.033,0.1795,0.5,0.2642,0.759,0.4531
0.41,205,7,32,7,0.8446,0.1795,0.967,0.1795,0.033,0.1795,0.5,0.2642,0.759,0.4531
0.42,205,7,35,4,0.8327,0.1026,0.967,0.1026,0.033,0.1026,0.3636,0.16,0.759,0.4531
0.43,206,6,36,3,0.8327,0.0769,0.9717,0.0769,0.0283,0.0769,0.3333,0.125,0.759,0.4531
0.44,208,4,37,2,0.8367,0.0513,0.9811,0.0513,0.0189,0.0513,0.3333,0.0889,0.759,0.4531
0.45,208,4,37,2,0.8367,0.0513,0.9811,0.0513,0.0189,0.0513,0.3333,0.0889,0.759,0.4531
0.46,210,2,37,2,0.8446,0.0513,0.9906,0.0513,0.0094,0.0513,0.5,0.093,0.759,0.4531
0.47,210,2,37,2,0.8446,0.0513,0.9906,0.0513,0.0094,0.0513,0.5,0.093,0.759,0.4531
0.48,210,2,38,1,0.8406,0.0256,0.9906,0.0256,0.0094,0.0256,0.3333,0.0476,0.759,0.4531
0.49,211,1,38,1,0.8446,0.0256,0.9953,0.0256,0.0047,0.0256,0.5,0.0488,0.759,0.4531
0.5,213,0,39,0,0.8452,0.0,1.0,0.0,0.0,0.0,0.0,,0.759,0.4531
0.51,213,0,39,0,0.8452,0.0,1.0,0.0,0.0,0.0,0.0,,0.759,0.4531
0.52,213,0,39,0,0.8452,0.0,1.0,0.0,0.0,0.0,0.0,,0.759,0.4531
0.53,213,0,39,0,0.8452,0.0,1.0,0.0,0.0,0.0,0.0,,0.759,0.4531
0.54,213,0,39,0,0.8452,0.0,1.0,0.0,0.0,0.0,0.0,,0.759,0.4531
0.55,213,0,39,0,0.8452,0.0,1.0,0.0,0.0,0.0,0.0,,0.759,0.4531
0.56,213,0,39,0,0.8452,0.0,1.0,0.0,0.0,0.0,0.0,,0.759,0.4531
0.57,213,0,39,0,0.8452,0.0,1.0,0.0,0.0,0.0,0.0,,0.759,0.4531
0.58,213,0,39,0,0.8452,0.0,1.0,0.0,0.0,0.0,0.0,,0.759,0.4531
0.59,213,0,39,0,0.8452,0.0,1.0,0.0,0.0,0.0,0.0,,0.759,0.4531
0.6,213,0,39,0,0.8452,0.0,1.0,0.0,0.0,0.0,0.0,,0.759,0.4531
0.61,213,0,39,0,0.8452,0.0,1.0,0.0,0.0,0.0,0.0,,0.759,0.4531
0.62,213,0,39,0,0.8452,0.0,1.0,0.0,0.0,0.0,0.0,,0.759,0.4531
0.63,213,0,39,0,0.8452,0.0,1.0,0.0,0.0,0.0,0.0,,0.759,0.4531
0.64,213,0,39,0,0.8452,0.0,1.0,0.0,0.0,0.0,0.0,,0.759,0.4531
0.65,213,0,39,0,0.8452,0.0,1.0,0.0,0.0,0.0,0.0,,0.759,0.4531
0.66,213,0,39,0,0.8452,0.0,1.0,0.0,0.0,0.0,0.0,,0.759,0.4531
0.67,213,0,39,0,0.8452,0.0,1.0,0.0,0.0,0.0,0.0,,0.759,0.4531
0.68,213,0,39,0,0.8452,0.0,1.0,0.0,0.0,0.0,0.0,,0.759,0.4531
