,root:12M,root:3Y,root:4M,root:5Y,root:B,root:M
ERR4281820,0.494976,0.27099824,0.062166132,0.06862035,0.023178674,0.08006055
ERR4281821,0.705992,0.07479784,0.13237655,0.03777858,0.015174456,0.033880595
ERR4281822,0.036206506,0.034996413,0.24424064,0.019928051,0.5959293,0.06869906
ERR4281823,0.032159,0.087182805,0.027386058,0.19558255,0.028654333,0.6290353
ERR4281824,0.033708695,0.072498366,0.024755694,0.1736607,0.043200027,0.65217656
ERR4281825,0.28346694,0.45153275,0.04201941,0.09445239,0.025085337,0.103443146
ERR4281826,0.027702874,0.009013032,0.21096969,0.011169168,0.7166017,0.024543574
ERR4281827,0.10728363,0.09444389,0.0560198,0.06583535,0.28017592,0.39624137
ERR4281828,0.10244409,0.042660255,0.041845128,0.1812881,0.09668221,0.53508025
ERR4281829,0.06552356,0.18182774,0.02481542,0.18479516,0.030769436,0.51226866
ERR4281830,0.039886422,0.04321168,0.12754509,0.027433608,0.65435845,0.107564755
ERR4281831,0.4329142,0.29757363,0.045580532,0.07975531,0.036744934,0.10743143
ERR4281832,0.07151034,0.023412613,0.82229185,0.013897901,0.043505076,0.025382226
ERR4281833,0.21080361,0.17243157,0.1435889,0.10675761,0.1011955,0.26522273
ERR4281834,0.26436374,0.17341825,0.024412142,0.31906804,0.011450255,0.20728755
ERR4281835,0.09654907,0.35010442,0.020401271,0.30877674,0.006692521,0.21747595
ERR4281836,0.62947303,0.10767038,0.10772033,0.04893419,0.03005152,0.07615068
ERR4281837,0.1573145,0.10396092,0.048948184,0.33918846,0.020830596,0.32975736
ERR4281838,0.74819416,0.04636859,0.13712838,0.03185613,0.014273115,0.022179563
ERR4281839,0.14337175,0.38068303,0.023524692,0.18220823,0.019706659,0.25050563
ERR4281840,0.01222188,0.015454723,0.069081225,0.012174215,0.85759455,0.03347339
ERR4281841,0.35876778,0.21388777,0.06527148,0.14145623,0.037384495,0.18323222
ERR4281842,0.0064348364,0.009340465,0.028325535,0.0091302395,0.9247983,0.021970583
ERR4281843,0.38555798,0.18771441,0.04748043,0.20258078,0.015894722,0.16077158
ERR4281844,0.44065392,0.18840787,0.067069486,0.074901946,0.067626365,0.16134042
ERR4281845,0.07269455,0.23033564,0.02332715,0.27848774,0.013881015,0.38127396
ERR4281846,0.10347219,0.03902074,0.7274512,0.019014679,0.08334117,0.027700039
ERR4281847,0.15347941,0.5108992,0.023180483,0.1538811,0.012304491,0.14625534
ERR4281848,0.052305277,0.015360098,0.2582708,0.01650739,0.6148978,0.042658657
ERR4281849,0.02956998,0.077036485,0.02414648,0.17425716,0.031428434,0.6635614
ERR4281850,0.5687525,0.05937096,0.28892496,0.03207553,0.028396392,0.022479681
ERR4281851,0.6290633,0.13761236,0.094119035,0.05797216,0.02601919,0.055213973
ERR4281852,0.26593187,0.4840051,0.040440112,0.08214943,0.023986934,0.103486545
ERR4281853,0.062333565,0.009770131,0.7351113,0.006424633,0.1332935,0.053066887
ERR4281854,0.64943093,0.12278195,0.09376247,0.058291275,0.02787103,0.047862336
ERR4281855,0.07219465,0.023515532,0.8209105,0.014025157,0.04356126,0.025792858
ERR4281856,0.036493957,0.10498756,0.031871434,0.22631276,0.024790999,0.5755433
ERR4281857,0.39922798,0.12800866,0.18498519,0.06773718,0.06439642,0.15564449
ERR4281858,0.615192,0.07476984,0.20031244,0.03946879,0.016136128,0.054120854
ERR4281859,0.23101376,0.44204605,0.036813375,0.15826088,0.013484684,0.11838128
ERR4281860,0.07709263,0.06524501,0.027917702,0.08563237,0.4164177,0.3276946
ERR4281861,0.6343075,0.09099673,0.15045239,0.04409538,0.02180772,0.058340345
ERR4281862,0.028636588,0.03136485,0.2551684,0.0157724,0.62243676,0.046620935
ERR4281863,0.26161063,0.058612503,0.6074033,0.022796279,0.030569619,0.019007677
ERR4281864,0.111147486,0.38065013,0.021098843,0.2700033,0.0080096945,0.20909056
ERR4281865,0.4479243,0.07050979,0.39863482,0.02977713,0.027548661,0.025605377
ERR4281866,0.52678204,0.22433792,0.088904314,0.08059116,0.017783552,0.061601024
ERR4281867,0.04512856,0.014261104,0.39103287,0.015246971,0.50816256,0.026167879
ERR4281868,0.3024813,0.36220685,0.040629182,0.07880679,0.055353057,0.16052276
ERR4281869,0.051023897,0.040907346,0.54947853,0.020596456,0.28877386,0.049219884
ERR4281870,0.104797065,0.3879111,0.017454825,0.29996073,0.0054633324,0.1844129
ERR4281871,0.04033139,0.10822816,0.033985786,0.13497283,0.05191861,0.6305632
ERR4281872,0.07407436,0.021136982,0.83121794,0.013131806,0.036667876,0.023771027
ERR4281873,0.04802004,0.15545487,0.046694655,0.32043433,0.015367843,0.4140283
ERR4281874,0.0678038,0.24200355,0.035191327,0.33667356,0.010300608,0.30802715
ERR4281875,0.34574923,0.07511621,0.4964141,0.026486473,0.028230924,0.028003016
ERR4281876,0.17013896,0.3741057,0.027137715,0.26731795,0.0059702294,0.15532935
ERR4281877,0.121966854,0.43892562,0.028860528,0.20009251,0.012365887,0.19778854
ERR4281878,0.6732625,0.07033724,0.16378485,0.0388517,0.022518735,0.031245064
ERR4281879,0.09395286,0.27263123,0.028828256,0.32853398,0.00931949,0.26673418
ERR4281880,0.029632796,0.0721466,0.02034756,0.1470319,0.03516204,0.6956791
ERR4281881,0.052775238,0.1714936,0.03594249,0.2953899,0.015992085,0.4284067
ERR4281882,0.6641926,0.10146499,0.13482465,0.04304345,0.011842574,0.044631734
ERR4281883,0.084479585,0.27025658,0.024568325,0.27405396,0.013277672,0.33336386
ERR4281884,0.07073696,0.02179248,0.83138394,0.013047481,0.039599657,0.02343954
ERR4281885,0.14646068,0.09638679,0.11958023,0.06922357,0.2524129,0.31593588
ERR4281886,0.5068899,0.22677724,0.14193848,0.055047896,0.010213548,0.059132896
ERR4281887,0.1520945,0.06492725,0.07594895,0.07155112,0.25592935,0.37954882
ERR4281888,0.43860623,0.06381604,0.31153256,0.052150033,0.032420713,0.10147448
ERR4281889,0.18216379,0.26484916,0.2574877,0.085590295,0.03615645,0.1737526
ERR4281890,0.4195211,0.09538833,0.17634954,0.048865624,0.15255737,0.10731815
ERR4281891,0.03527771,0.07276068,0.010456732,0.054240484,0.05667287,0.7705915
ERR4281892,0.107172795,0.374182,0.018451484,0.30335057,0.0058422824,0.19100077
ERR4281893,0.041829962,0.058641963,0.40288317,0.015943177,0.254943,0.2257587
ERR4281894,0.016349193,0.024101645,0.10374579,0.019077156,0.8079903,0.028735913
ERR4281895,0.047171332,0.07458487,0.79242796,0.018169863,0.031339128,0.036306836
ERR4281896,0.042862926,0.04258864,0.008443338,0.114009164,0.1062548,0.68584114
ERR4281897,0.6953393,0.045129534,0.19664568,0.029526884,0.015146997,0.018211601
ERR4281898,0.051452257,0.17930657,0.045729525,0.3345618,0.013229283,0.37572056
ERR4281899,0.111496344,0.038497623,0.7587174,0.017699309,0.04901635,0.024573004
ERR4281900,0.19580439,0.54318935,0.03143436,0.11238569,0.010987865,0.10619841
ERR4281901,0.06342783,0.02745521,0.7902024,0.014793756,0.074696705,0.029424103
ERR4281902,0.035120185,0.09464119,0.025771528,0.19571859,0.028261047,0.62048745
ERR4281903,0.45008183,0.31264505,0.06628064,0.073424086,0.017665356,0.07990302
ERR4281904,0.14188205,0.5537537,0.040678382,0.10421804,0.020355582,0.1391123
ERR4281905,0.59505033,0.08036024,0.22621389,0.03638187,0.016252387,0.045741264
ERR4281906,0.06464213,0.18762709,0.04252719,0.33879355,0.013053169,0.35335687
ERR4281907,0.027521132,0.07747276,0.021244198,0.13644373,0.037064064,0.7002541
ERR4281908,0.056097757,0.17918241,0.027249381,0.25714383,0.017761188,0.46256536
ERR4281909,0.62531555,0.05581146,0.2411983,0.032361917,0.024337187,0.02097565
ERR4281910,0.04046183,0.03325728,0.81949085,0.01271949,0.078207776,0.01586288
ERR4281911,0.7194809,0.063380055,0.1345904,0.0378989,0.017376317,0.027273454
ERR4281912,0.12546082,0.47504205,0.01811527,0.22360517,0.0064738495,0.15130273
ERR4281913,0.050624803,0.027773967,0.83042586,0.012799329,0.06013792,0.018238103
ERR4281914,0.107397,0.3435851,0.031761628,0.27345967,0.00987078,0.23392585
ERR4281915,0.008917055,0.014219216,0.046469912,0.012182417,0.89306295,0.025148554
ERR4281916,0.22659163,0.41545898,0.037841916,0.17997767,0.008055725,0.13207406
ERR4281917,0.697741,0.06164611,0.16092053,0.03528119,0.017422555,0.02698864
ERR4281918,0.108545706,0.3931363,0.016724564,0.29538354,0.0054658293,0.18074402
ERR4281919,0.067790054,0.02261752,0.8307021,0.01329728,0.043408934,0.022184037
ERR4281920,0.10326517,0.37072772,0.019274235,0.30325013,0.006042759,0.19743998
ERR4281921,0.5744142,0.0818098,0.24711075,0.037333008,0.031699497,0.027632674
ERR4281922,0.0051846523,0.0030400213,0.02674576,0.006253622,0.9511422,0.00763381
ERR4281923,0.43167317,0.30702564,0.04221039,0.0789664,0.03566905,0.10445543
ERR4281924,0.4116182,0.20068498,0.13969734,0.080400154,0.037332077,0.13026723
ERR4281925,0.011632582,0.0083530005,0.06381513,0.009844174,0.8850054,0.021349713
ERR4281926,0.6281771,0.14250667,0.10843321,0.053437103,0.016851068,0.050594907
ERR4281927,0.6590785,0.05733412,0.20514898,0.033600643,0.02164618,0.023191575
ERR4281928,0.14862838,0.44988707,0.023463719,0.21981499,0.006989781,0.15121599
ERR4281929,0.026783537,0.038880806,0.09231679,0.023298146,0.7330923,0.0856284
ERR4281930,0.10411558,0.3706597,0.01912816,0.29490998,0.0065746913,0.20461187
ERR4281931,0.029444348,0.07631081,0.024053793,0.17086956,0.03226782,0.66705364
ERR4281932,0.23438156,0.5400363,0.032918904,0.07626315,0.020829812,0.095570296
ERR4281933,0.07531334,0.24336462,0.023570722,0.28631407,0.012788024,0.3586492
ERR4281934,0.19976263,0.0619476,0.51276314,0.04851541,0.07784902,0.09916228
ERR4281935,0.11086025,0.40686908,0.016966812,0.28530675,0.005450388,0.17454657
ERR4281936,0.05801958,0.025362553,0.81634754,0.013515614,0.06779165,0.018963153
ERR4281937,0.34691715,0.06471143,0.48682064,0.030611588,0.028502561,0.042436697
ERR4281938,0.056712717,0.1479208,0.040240448,0.21747816,0.030222222,0.5074256
ERR4281939,0.50858533,0.06446987,0.34025258,0.032083128,0.031609416,0.022999674
ERR4281940,0.49779457,0.2627701,0.06948001,0.07151336,0.022313094,0.07612882
ERR4281941,0.07672348,0.021346606,0.8259453,0.013616736,0.038055647,0.024312275
ERR4281942,0.66456604,0.109680206,0.10761359,0.051645096,0.021770705,0.04472427
ERR4281943,0.5286903,0.16160718,0.09921363,0.06493588,0.043280892,0.10227216
ERR4281944,0.711296,0.09188067,0.1192471,0.032881062,0.008674959,0.03602019
ERR4281945,0.12552032,0.40326768,0.02503308,0.2416498,0.00918339,0.19534573
ERR4281946,0.12873615,0.03595393,0.6011109,0.035427984,0.14860588,0.05016517
ERR4281947,0.10468034,0.36993143,0.020332307,0.30106008,0.0061773825,0.19781835
ERR4281948,0.058506154,0.029860323,0.74704516,0.0152059365,0.114132844,0.035249572
ERR4281949,0.03144943,0.06777909,0.014787526,0.10773207,0.04189703,0.7363549
ERR4281950,0.5724209,0.19131435,0.08428951,0.06689512,0.023397485,0.061682753
ERR4281951,0.11474441,0.423148,0.023440117,0.24373,0.00819666,0.18674076
ERR4281952,0.044060018,0.03000843,0.71580046,0.0151761025,0.17380325,0.021151692
ERR4281953,0.07308411,0.22334248,0.020716617,0.26072463,0.015308959,0.40682328
ERR4281954,0.03762019,0.023648284,0.3987091,0.017018417,0.4914174,0.0315866
ERR4281955,0.10244086,0.36273387,0.020538516,0.30473366,0.0063374103,0.20321575
ERR4281956,0.03458205,0.09504229,0.027453518,0.20306182,0.027369922,0.61249036
ERR4281957,0.1691851,0.57651323,0.0253485,0.11206583,0.010992855,0.105894454
ERR4281958,0.6044565,0.13786922,0.113658376,0.05429259,0.024924994,0.06479838
ERR4281959,0.12922817,0.033894233,0.74191386,0.019550534,0.042825703,0.032587584
ERR4281960,0.03485695,0.09794442,0.030091211,0.21451287,0.026181834,0.5964126
ERR4281961,0.65491056,0.06721285,0.18650559,0.03662521,0.024377972,0.030367818
ERR4281962,0.10658097,0.36818382,0.019370945,0.28794438,0.007109561,0.21081033
ERR4281963,0.6418883,0.08412968,0.1893189,0.033313345,0.013519723,0.037830044
ERR4281964,0.12933901,0.40362847,0.022032533,0.23392212,0.009860246,0.20121762
ERR4281965,0.110746585,0.39156392,0.018471532,0.2851349,0.00624238,0.18784063
ERR4281966,0.1178528,0.4341387,0.017276594,0.26142225,0.0056750155,0.16363463
ERR4281967,0.24774978,0.15896372,0.14123581,0.07011601,0.2160946,0.16584007
ERR4281968,0.24601105,0.49685597,0.03910432,0.08361255,0.023789348,0.11062674
ERR4281969,0.006679198,0.008208032,0.032212544,0.008405421,0.9240304,0.020464389
ERR4281970,0.72902685,0.079372026,0.1170806,0.031153636,0.00885515,0.034511633
ERR4281971,0.36517647,0.1989697,0.061175037,0.072633214,0.09484453,0.20720114
ERR4281972,0.5227277,0.1945638,0.13561797,0.060862422,0.0192363,0.06699172
ERR4281973,0.1862157,0.02984886,0.6630969,0.02740966,0.042832498,0.050596364
ERR4281974,0.06963704,0.1900279,0.019947683,0.19510292,0.022118863,0.5031656
ERR4281975,0.071782164,0.02149568,0.83245003,0.01305845,0.037893217,0.023320546
ERR4281976,0.04766794,0.1667248,0.04926989,0.33538562,0.013750582,0.38720116
ERR4281977,0.023690343,0.08815284,0.0106313005,0.055509806,0.04005334,0.7819624
ERR4281978,0.13401723,0.50465935,0.03401973,0.15014857,0.014817507,0.1623376
ERR4281979,0.08826333,0.3168029,0.023858279,0.3181942,0.007749301,0.24513203
ERR4281980,0.69391817,0.09106115,0.11183123,0.047350954,0.019679679,0.036158793
ERR4281981,0.07714005,0.021854127,0.8267749,0.013441039,0.036653474,0.024136363
ERR4281982,0.04683445,0.026288943,0.4672468,0.018558137,0.4035309,0.037540823
ERR4281983,0.07168784,0.076917656,0.03061862,0.10626479,0.30396703,0.410544
ERR4281984,0.44028914,0.06324699,0.40102783,0.030550728,0.041652415,0.023232827
ERR4281985,0.6499916,0.05878712,0.2146698,0.032823715,0.019774925,0.02395276
ERR4281986,0.16780888,0.056181505,0.656571,0.022915343,0.06761603,0.02890734
ERR4281987,0.64513147,0.07375858,0.19547689,0.03617007,0.019425506,0.030037528
ERR4281988,0.06201326,0.20056641,0.029931495,0.29141515,0.0147188315,0.40135485
ERR4281989,0.72902715,0.07937191,0.117080666,0.031153606,0.008855142,0.03451158
ERR4281990,0.6975762,0.08378458,0.12319394,0.042001437,0.017682798,0.035761017
ERR4281991,0.19651185,0.4478648,0.06560348,0.11692734,0.020801563,0.15229094
ERR4281992,0.09622101,0.103300825,0.36005545,0.0436602,0.28932393,0.10743856
ERR4281993,0.044678684,0.13433869,0.03226554,0.25391254,0.020860719,0.5139438
ERR4281994,0.5110412,0.14152867,0.1214871,0.062020417,0.051816233,0.11210634
ERR4281995,0.68301344,0.098940015,0.117719844,0.04189107,0.015383198,0.04305235
ERR4281996,0.6545786,0.079551294,0.18816414,0.03209118,0.01365168,0.03196315
ERR4281997,0.13374014,0.36793354,0.033939593,0.12715612,0.03782645,0.29940414
ERR4281998,0.22147165,0.051130198,0.0679413,0.06313259,0.30193162,0.29439256
ERR4281999,0.089354284,0.32343435,0.023668239,0.31856477,0.007438507,0.23753984
ERR4282000,0.14058709,0.06769933,0.0815391,0.10404783,0.4920934,0.11403327
ERR4282001,0.107201174,0.3976473,0.016589405,0.29587558,0.0052203643,0.17746629
ERR4282002,0.18401843,0.047947817,0.6843601,0.020760108,0.033927247,0.028986322
ERR4282003,0.21566911,0.054022837,0.64753664,0.021885606,0.034093395,0.026792385
ERR4282004,0.0069581615,0.009657291,0.027745992,0.0096832095,0.92245346,0.023501977
ERR4282005,0.5690725,0.15966304,0.10136265,0.06294484,0.03198111,0.074975826
ERR4282006,0.17291613,0.04642456,0.6994435,0.019783372,0.033989202,0.027443247
ERR4282007,0.12620394,0.43226603,0.029187495,0.21177354,0.010848674,0.18972038
ERR4282008,0.07276043,0.021144263,0.83238024,0.013049656,0.037255913,0.023409415
ERR4282009,0.23861723,0.4840776,0.04037929,0.11270154,0.014212345,0.110012025
ERR4282010,0.041297987,0.115063705,0.02610179,0.21593812,0.025188368,0.57641
ERR4282011,0.028626956,0.07380167,0.023478715,0.16900812,0.03217305,0.67291147
ERR4282012,0.23328288,0.47798455,0.036399767,0.12713411,0.012514604,0.11268406
ERR4282013,0.041973963,0.044096112,0.09863678,0.029672848,0.66141206,0.12420819
ERR4282014,0.011893484,0.0051200213,0.07938841,0.0067913407,0.87852085,0.01828595
ERR4282015,0.0666318,0.20860225,0.02521883,0.2760802,0.015276513,0.40819046
ERR4282016,0.17362538,0.422739,0.041432165,0.1600911,0.017914811,0.18419747
ERR4282017,0.05388664,0.02773781,0.81360656,0.014133333,0.07209677,0.018538952
ERR4282018,0.14371277,0.06528125,0.45514697,0.037969112,0.20093648,0.096953385
ERR4282019,0.06048956,0.21744123,0.034501243,0.30777696,0.012699565,0.36709145
ERR4282020,0.30959672,0.073329836,0.42416862,0.04338757,0.07120389,0.078313395
ERR4282021,0.09293819,0.32151857,0.021070264,0.30116674,0.008330165,0.2549761
ERR4282022,0.25948772,0.45409432,0.040774774,0.11881951,0.017399698,0.10942389
ERR4282023,0.51556927,0.075043395,0.319036,0.03318987,0.026398843,0.0307627
ERR4282024,0.153514,0.59471375,0.023009595,0.11195215,0.01071007,0.10610042
ERR4282025,0.07317514,0.021014316,0.8326516,0.013007526,0.036632102,0.023519346
ERR4282026,0.112533554,0.39444155,0.019281505,0.28658605,0.005800542,0.1813568
ERR4282027,0.0062668696,0.009236064,0.028522843,0.008950457,0.9255472,0.021476623
ERR4282028,0.19585179,0.42325523,0.035563655,0.09689513,0.040757272,0.20767695
ERR4282029,0.66498554,0.10426446,0.105442956,0.05131535,0.026226642,0.047765087
