,root:12M:C,root:12M:V,root:3Y:C,root:3Y:V,root:4M:C,root:4M:V,root:5Y:C,root:5Y:V,root:B:C,root:B:V
ERR4281978,0.024960535,0.050306033,0.040735938,0.2549894,0.021358343,0.15116884,0.21675853,0.1883419,0.006074723,0.04530578
ERR4281979,0.062768,0.030678883,0.09716306,0.2460221,0.014298484,0.025605978,0.07047737,0.41196534,0.014366327,0.026654309
ERR4281980,0.10230098,0.5002228,0.045794137,0.18916771,0.015784293,0.046091244,0.044468444,0.032021374,0.006829177,0.017319933
ERR4281981,0.02964318,0.01816157,0.0050465097,0.014367708,0.20635977,0.6190931,0.026366435,0.0404038,0.022416875,0.01814101
ERR4281982,0.029813875,0.021957126,0.0078102956,0.034380626,0.15709938,0.5618162,0.016056499,0.016325789,0.065246165,0.089493975
ERR4281983,0.069513485,0.11629982,0.01984985,0.22660336,0.06600289,0.19884956,0.05847867,0.037571218,0.055784784,0.1510464
ERR4281984,0.15194407,0.37551478,0.024583953,0.063425176,0.058827866,0.22185443,0.025768466,0.033067934,0.020752316,0.024261074
ERR4281985,0.1248952,0.4211426,0.024498628,0.10676874,0.040765807,0.18689042,0.027140198,0.030081937,0.015237897,0.02257851
ERR4281986,0.05851721,0.20141572,0.012542898,0.058610216,0.075031236,0.48319286,0.033477653,0.02673361,0.018763298,0.031715333
ERR4281987,0.11230829,0.37388375,0.02712101,0.12967499,0.04140315,0.20768858,0.031883206,0.03627971,0.0136895,0.026067715
ERR4281988,0.042942204,0.033392016,0.05603884,0.2357005,0.019707952,0.051056515,0.1482999,0.38858885,0.007783403,0.016489757
ERR4281989,0.25729713,0.38481212,0.028864155,0.08272776,0.06532515,0.046265107,0.036175713,0.008598733,0.03782888,0.05210517
ERR4281990,0.11095955,0.4808037,0.037527468,0.16814618,0.020692391,0.080865726,0.038467083,0.036605105,0.007494793,0.018437896
ERR4281991,0.088436455,0.11046245,0.06967542,0.31534585,0.023830423,0.06479328,0.07307704,0.21511677,0.010708323,0.028553963
ERR4281992,0.03376478,0.04389867,0.010964111,0.06471797,0.101243496,0.5703215,0.040382534,0.03290942,0.033184674,0.06861289
ERR4281993,0.056378018,0.023432974,0.0730958,0.22467814,0.018609563,0.031722687,0.09279094,0.44285145,0.012569407,0.023871021
ERR4281994,0.08983908,0.4131642,0.040537298,0.18350159,0.025536282,0.118428744,0.05149777,0.04431724,0.008199806,0.024978021
ERR4281995,0.14338538,0.48791888,0.030919582,0.12749518,0.029372018,0.090531595,0.033396635,0.027846936,0.009973617,0.019160157
ERR4281996,0.05108712,0.3792761,0.023729954,0.1604461,0.029888652,0.21261297,0.06986887,0.029557383,0.00866934,0.034863528
ERR4281997,0.06145485,0.09202283,0.12761088,0.2584802,0.021163858,0.040087625,0.118262336,0.23749395,0.019267716,0.02415577
ERR4281998,0.31562388,0.17733584,0.120342456,0.030530503,0.10100813,0.025088398,0.033054568,0.026599057,0.11413285,0.056284316
ERR4281999,0.036211826,0.021324843,0.09209376,0.14696856,0.018818237,0.019750545,0.13336289,0.50616646,0.013597273,0.01170558
ERR4282000,0.077038415,0.08504431,0.040060524,0.08191251,0.076919965,0.12067361,0.12147167,0.05035306,0.05166417,0.29486176
ERR4282001,0.06112724,0.028886277,0.09443372,0.25189754,0.009624242,0.01959192,0.058047332,0.4449829,0.01079253,0.02061637
ERR4282002,0.025915263,0.18898283,0.016480414,0.0928,0.038817845,0.4585727,0.088208646,0.029210834,0.009647147,0.051364426
ERR4282003,0.104311205,0.34288043,0.051401243,0.030983312,0.1072842,0.20872508,0.05817759,0.018796282,0.025047347,0.05239336
ERR4282004,0.019949952,0.060763404,0.09545794,0.008618971,0.09631059,0.048906133,0.014298461,0.009801094,0.4947203,0.15117322
ERR4282005,0.12444656,0.41719607,0.08961415,0.12112376,0.034010388,0.06722877,0.060829405,0.045566093,0.01120034,0.028784495
ERR4282006,0.025631731,0.20549646,0.015876837,0.083507456,0.043043375,0.4598423,0.07915303,0.02480191,0.011266343,0.0513805
ERR4282007,0.06797971,0.070297144,0.11035553,0.2580874,0.01735225,0.033127055,0.091771625,0.31753838,0.014257858,0.019233085
ERR4282008,0.022554671,0.014747148,0.00711305,0.0058793267,0.3389474,0.51490784,0.026733162,0.015147465,0.030902617,0.023067402
ERR4282009,0.10176997,0.21902591,0.04452583,0.3746978,0.016374756,0.039400972,0.06837649,0.10769033,0.011087774,0.017050121
ERR4282010,0.053537853,0.027842792,0.072059646,0.23885731,0.025912227,0.04713574,0.12649576,0.36005238,0.017405042,0.030701326
ERR4282011,0.060526084,0.05980168,0.1292483,0.063979134,0.22241741,0.09419857,0.095402986,0.015118989,0.05383288,0.20547402
ERR4282012,0.15379608,0.1425215,0.25030962,0.063540466,0.07872665,0.01050584,0.14487733,0.07287994,0.05940303,0.02343952
ERR4282013,0.060224812,0.0843528,0.015016523,0.14400066,0.060841452,0.28967503,0.04216675,0.039749384,0.043576315,0.22039627
ERR4282014,0.04291603,0.03201422,0.022799155,0.029123753,0.27139837,0.29097304,0.022765761,0.01297545,0.19289546,0.08213874
ERR4282015,0.078606054,0.03773029,0.11372022,0.26730365,0.027209667,0.029084666,0.083106786,0.27331805,0.04031801,0.049602557
ERR4282016,0.074702315,0.22585988,0.322913,0.12566154,0.03404012,0.027461478,0.06963728,0.06416468,0.02968402,0.025875706
ERR4282017,0.01346757,0.023342298,0.007739999,0.010213992,0.23604076,0.6037226,0.020453613,0.012310669,0.03738628,0.03532222
ERR4282018,0.10005117,0.10270836,0.009940016,0.15665792,0.062682115,0.29774952,0.031719614,0.033834476,0.050490625,0.15416613
ERR4282019,0.042217247,0.023632884,0.09875484,0.12958947,0.032841697,0.030408913,0.20483495,0.39824626,0.019717943,0.019755812
ERR4282020,0.12006408,0.07683672,0.0063889073,0.12109335,0.072014555,0.40719128,0.028168432,0.050160095,0.029456321,0.08862621
ERR4282021,0.06888682,0.08479344,0.108172104,0.28419062,0.012494881,0.02472839,0.11161439,0.27611876,0.013312037,0.01568864
ERR4282022,0.09322548,0.32404625,0.07590713,0.27605033,0.011857896,0.028112013,0.076285586,0.08819406,0.0096460795,0.016675191
ERR4282023,0.114998534,0.32538047,0.023682702,0.105103545,0.05505057,0.26194888,0.03313931,0.039250426,0.015246644,0.026198972
ERR4282024,0.11324152,0.049568027,0.026795922,0.57701397,0.013966838,0.028354274,0.028457189,0.114491284,0.0138395745,0.034271404
ERR4282025,0.0063878098,0.009036753,0.0033812688,0.02245648,0.0763319,0.80556804,0.030032637,0.024626072,0.008371702,0.013807383
ERR4282026,0.061851084,0.042369295,0.08209399,0.29958996,0.011692302,0.028060356,0.07490292,0.36915505,0.010700449,0.01958457
ERR4282027,0.32551554,0.08052435,0.026913404,0.008801577,0.15084344,0.050373923,0.018930981,0.02420002,0.24886271,0.065034084
ERR4282028,0.08474476,0.23127511,0.07299626,0.27628678,0.014458463,0.03750015,0.12659107,0.1279414,0.008303715,0.019902268
ERR4282029,0.107203625,0.49962565,0.045824446,0.16201144,0.019443177,0.058218773,0.04733815,0.034115095,0.00734386,0.018875694
