t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,211,0,41,0.1627,1.0,0.0,1.0,1.0,1.0,0.1627,0.2799,0.5961,0.325
0.01,0,211,0,41,0.1627,1.0,0.0,1.0,1.0,1.0,0.1627,0.2799,0.5961,0.325
0.02,0,211,0,41,0.1627,1.0,0.0,1.0,1.0,1.0,0.1627,0.2799,0.5961,0.325
0.03,0,211,0,41,0.1627,1.0,0.0,1.0,1.0,1.0,0.1627,0.2799,0.5961,0.325
0.04,0,211,0,41,0.1627,1.0,0.0,1.0,1.0,1.0,0.1627,0.2799,0.5961,0.325
0.05,0,211,0,41,0.1627,1.0,0.0,1.0,1.0,1.0,0.1627,0.2799,0.5961,0.325
0.06,20,190,0,41,0.243,1.0,0.0952,1.0,0.9048,1.0,0.1775,0.3015,0.5961,0.325
0.07,21,189,0,41,0.247,1.0,0.1,1.0,0.9,1.0,0.1783,0.3026,0.5961,0.325
0.08,26,184,0,41,0.2669,1.0,0.1238,1.0,0.8762,1.0,0.1822,0.3083,0.5961,0.325
0.09,29,181,0,41,0.2789,1.0,0.1381,1.0,0.8619,1.0,0.1847,0.3118,0.5961,0.325
0.1,29,181,0,41,0.2789,1.0,0.1381,1.0,0.8619,1.0,0.1847,0.3118,0.5961,0.325
0.11,36,174,1,39,0.3,0.975,0.1714,0.975,0.8286,0.975,0.1831,0.3083,0.5961,0.325
0.12,44,166,1,39,0.332,0.975,0.2095,0.975,0.7905,0.975,0.1902,0.3184,0.5961,0.325
0.13,49,161,1,39,0.352,0.975,0.2333,0.975,0.7667,0.975,0.195,0.325,0.5961,0.325
0.14,55,155,3,37,0.368,0.925,0.2619,0.925,0.7381,0.925,0.1927,0.319,0.5961,0.325
0.15,67,143,8,32,0.396,0.8,0.319,0.8,0.681,0.8,0.1829,0.2977,0.5961,0.325
0.16,75,135,11,29,0.416,0.725,0.3571,0.725,0.6429,0.725,0.1768,0.2843,0.5961,0.325
0.17,84,126,13,27,0.444,0.675,0.4,0.675,0.6,0.675,0.1765,0.2798,0.5961,0.325
0.18,94,116,14,26,0.48,0.65,0.4476,0.65,0.5524,0.65,0.1831,0.2857,0.5961,0.325
0.19,101,109,17,23,0.496,0.575,0.481,0.575,0.519,0.575,0.1742,0.2674,0.5961,0.325
0.2,110,100,21,19,0.516,0.475,0.5238,0.475,0.4762,0.475,0.1597,0.239,0.5961,0.325
0.21,163,47,25,15,0.712,0.375,0.7762,0.375,0.2238,0.375,0.2419,0.2941,0.5961,0.325
0.22,169,41,25,15,0.736,0.375,0.8048,0.375,0.1952,0.375,0.2679,0.3125,0.5961,0.325
0.23,176,34,27,13,0.756,0.325,0.8381,0.325,0.1619,0.325,0.2766,0.2989,0.5961,0.325
0.24,182,28,30,10,0.768,0.25,0.8667,0.25,0.1333,0.25,0.2632,0.2564,0.5961,0.325
0.25,188,22,30,10,0.792,0.25,0.8952,0.25,0.1048,0.25,0.3125,0.2778,0.5961,0.325
0.26,189,21,32,8,0.788,0.2,0.9,0.2,0.1,0.2,0.2759,0.2319,0.5961,0.325
0.27,195,15,34,6,0.804,0.15,0.9286,0.15,0.0714,0.15,0.2857,0.1967,0.5961,0.325
0.28,201,9,38,2,0.812,0.05,0.9571,0.05,0.0429,0.05,0.1818,0.0784,0.5961,0.325
0.29,201,9,38,2,0.812,0.05,0.9571,0.05,0.0429,0.05,0.1818,0.0784,0.5961,0.325
0.3,202,8,38,2,0.816,0.05,0.9619,0.05,0.0381,0.05,0.2,0.08,0.5961,0.325
0.31,205,5,39,1,0.824,0.025,0.9762,0.025,0.0238,0.025,0.1667,0.0435,0.5961,0.325
0.32,206,4,40,0,0.824,0.0,0.981,0.0,0.019,0.0,0.0,,0.5961,0.325
0.33,207,3,41,0,0.8247,0.0,0.9857,0.0,0.0143,0.0,0.0,,0.5961,0.325
0.34,210,0,41,0,0.8367,0.0,1.0,0.0,0.0,0.0,0.0,,0.5961,0.325
0.35,210,0,41,0,0.8367,0.0,1.0,0.0,0.0,0.0,0.0,,0.5961,0.325
0.36,211,0,41,0,0.8373,0.0,1.0,0.0,0.0,0.0,0.0,,0.5961,0.325
0.37,211,0,41,0,0.8373,0.0,1.0,0.0,0.0,0.0,0.0,,0.5961,0.325
0.38,211,0,41,0,0.8373,0.0,1.0,0.0,0.0,0.0,0.0,,0.5961,0.325
0.39,211,0,41,0,0.8373,0.0,1.0,0.0,0.0,0.0,0.0,,0.5961,0.325
0.4,211,0,41,0,0.8373,0.0,1.0,0.0,0.0,0.0,0.0,,0.5961,0.325
0.41,211,0,41,0,0.8373,0.0,1.0,0.0,0.0,0.0,0.0,,0.5961,0.325
0.42,211,0,41,0,0.8373,0.0,1.0,0.0,0.0,0.0,0.0,,0.5961,0.325
0.43,211,0,41,0,0.8373,0.0,1.0,0.0,0.0,0.0,0.0,,0.5961,0.325
