t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,215,0,37,0.1468,1.0,0.0,1.0,1.0,1.0,0.1468,0.2561,0.963,0.8387
0.01,0,215,0,37,0.1468,1.0,0.0,1.0,1.0,1.0,0.1468,0.2561,0.963,0.8387
0.02,0,215,0,37,0.1468,1.0,0.0,1.0,1.0,1.0,0.1468,0.2561,0.963,0.8387
0.03,0,215,0,37,0.1468,1.0,0.0,1.0,1.0,1.0,0.1468,0.2561,0.963,0.8387
0.04,20,194,0,37,0.2271,1.0,0.0935,1.0,0.9065,1.0,0.1602,0.2761,0.963,0.8387
0.05,50,164,0,37,0.3466,1.0,0.2336,1.0,0.7664,1.0,0.1841,0.3109,0.963,0.8387
0.06,88,126,0,36,0.496,1.0,0.4112,1.0,0.5888,1.0,0.2222,0.3636,0.963,0.8387
0.07,111,103,0,36,0.588,1.0,0.5187,1.0,0.4813,1.0,0.259,0.4114,0.963,0.8387
0.08,126,88,0,36,0.648,1.0,0.5888,1.0,0.4112,1.0,0.2903,0.45,0.963,0.8387
0.09,128,86,0,36,0.656,1.0,0.5981,1.0,0.4019,1.0,0.2951,0.4557,0.963,0.8387
0.1,131,83,0,36,0.668,1.0,0.6121,1.0,0.3879,1.0,0.3025,0.4645,0.963,0.8387
0.11,135,79,0,36,0.684,1.0,0.6308,1.0,0.3692,1.0,0.313,0.4768,0.963,0.8387
0.12,146,68,0,36,0.728,1.0,0.6822,1.0,0.3178,1.0,0.3462,0.5143,0.963,0.8387
0.13,158,56,0,36,0.776,1.0,0.7383,1.0,0.2617,1.0,0.3913,0.5625,0.963,0.8387
0.14,213,1,10,26,0.956,0.7222,0.9953,0.7222,0.0047,0.7222,0.963,0.8254,0.963,0.8387
0.15,213,1,10,26,0.956,0.7222,0.9953,0.7222,0.0047,0.7222,0.963,0.8254,0.963,0.8387
0.16,214,0,10,26,0.96,0.7222,1.0,0.7222,0.0,0.7222,1.0,0.8387,0.963,0.8387
0.17,214,0,11,25,0.956,0.6944,1.0,0.6944,0.0,0.6944,1.0,0.8197,0.963,0.8387
0.18,214,0,11,25,0.956,0.6944,1.0,0.6944,0.0,0.6944,1.0,0.8197,0.963,0.8387
0.19,214,0,11,25,0.956,0.6944,1.0,0.6944,0.0,0.6944,1.0,0.8197,0.963,0.8387
0.2,214,0,11,25,0.956,0.6944,1.0,0.6944,0.0,0.6944,1.0,0.8197,0.963,0.8387
0.21,214,0,11,25,0.956,0.6944,1.0,0.6944,0.0,0.6944,1.0,0.8197,0.963,0.8387
0.22,214,0,11,25,0.956,0.6944,1.0,0.6944,0.0,0.6944,1.0,0.8197,0.963,0.8387
0.23,214,0,11,25,0.956,0.6944,1.0,0.6944,0.0,0.6944,1.0,0.8197,0.963,0.8387
0.24,214,0,11,25,0.956,0.6944,1.0,0.6944,0.0,0.6944,1.0,0.8197,0.963,0.8387
0.25,214,0,12,24,0.952,0.6667,1.0,0.6667,0.0,0.6667,1.0,0.8,0.963,0.8387
0.26,214,0,12,24,0.952,0.6667,1.0,0.6667,0.0,0.6667,1.0,0.8,0.963,0.8387
0.27,214,0,12,24,0.952,0.6667,1.0,0.6667,0.0,0.6667,1.0,0.8,0.963,0.8387
0.28,214,0,12,24,0.952,0.6667,1.0,0.6667,0.0,0.6667,1.0,0.8,0.963,0.8387
0.29,214,0,12,24,0.952,0.6667,1.0,0.6667,0.0,0.6667,1.0,0.8,0.963,0.8387
0.3,214,0,12,24,0.952,0.6667,1.0,0.6667,0.0,0.6667,1.0,0.8,0.963,0.8387
0.31,214,0,12,24,0.952,0.6667,1.0,0.6667,0.0,0.6667,1.0,0.8,0.963,0.8387
0.32,214,0,12,24,0.952,0.6667,1.0,0.6667,0.0,0.6667,1.0,0.8,0.963,0.8387
0.33,214,0,12,24,0.952,0.6667,1.0,0.6667,0.0,0.6667,1.0,0.8,0.963,0.8387
0.34,214,0,12,24,0.952,0.6667,1.0,0.6667,0.0,0.6667,1.0,0.8,0.963,0.8387
0.35,214,0,12,24,0.952,0.6667,1.0,0.6667,0.0,0.6667,1.0,0.8,0.963,0.8387
0.36,214,0,12,24,0.952,0.6667,1.0,0.6667,0.0,0.6667,1.0,0.8,0.963,0.8387
0.37,214,0,12,24,0.952,0.6667,1.0,0.6667,0.0,0.6667,1.0,0.8,0.963,0.8387
0.38,214,0,12,24,0.952,0.6667,1.0,0.6667,0.0,0.6667,1.0,0.8,0.963,0.8387
0.39,214,0,12,24,0.952,0.6667,1.0,0.6667,0.0,0.6667,1.0,0.8,0.963,0.8387
0.4,214,0,12,24,0.952,0.6667,1.0,0.6667,0.0,0.6667,1.0,0.8,0.963,0.8387
0.41,214,0,13,23,0.948,0.6389,1.0,0.6389,0.0,0.6389,1.0,0.7797,0.963,0.8387
