t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,203,0,49,0.1944,1.0,0.0,1.0,1.0,1.0,0.1944,0.3256,0.7652,0.5283
0.01,11,191,0,49,0.239,1.0,0.0545,1.0,0.9455,1.0,0.2042,0.3391,0.7652,0.5283
0.02,48,154,0,49,0.3865,1.0,0.2376,1.0,0.7624,1.0,0.2414,0.3889,0.7652,0.5283
0.03,60,142,1,48,0.4303,0.9796,0.297,0.9796,0.703,0.9796,0.2526,0.4017,0.7652,0.5283
0.04,71,131,1,48,0.4741,0.9796,0.3515,0.9796,0.6485,0.9796,0.2682,0.4211,0.7652,0.5283
0.05,76,127,1,48,0.4921,0.9796,0.3744,0.9796,0.6256,0.9796,0.2743,0.4286,0.7652,0.5283
0.06,89,114,1,48,0.5437,0.9796,0.4384,0.9796,0.5616,0.9796,0.2963,0.455,0.7652,0.5283
0.07,98,104,3,46,0.5737,0.9388,0.4851,0.9388,0.5149,0.9388,0.3067,0.4623,0.7652,0.5283
0.08,105,97,3,46,0.6016,0.9388,0.5198,0.9388,0.4802,0.9388,0.3217,0.4792,0.7652,0.5283
0.09,115,87,4,45,0.6375,0.9184,0.5693,0.9184,0.4307,0.9184,0.3409,0.4972,0.7652,0.5283
0.1,119,83,4,45,0.6534,0.9184,0.5891,0.9184,0.4109,0.9184,0.3516,0.5085,0.7652,0.5283
0.11,123,79,4,45,0.6693,0.9184,0.6089,0.9184,0.3911,0.9184,0.3629,0.5202,0.7652,0.5283
0.12,124,78,5,43,0.668,0.8958,0.6139,0.8958,0.3861,0.8958,0.3554,0.5089,0.7652,0.5283
0.13,128,74,5,43,0.684,0.8958,0.6337,0.8958,0.3663,0.8958,0.3675,0.5212,0.7652,0.5283
0.14,128,74,7,42,0.6773,0.8571,0.6337,0.8571,0.3663,0.8571,0.3621,0.5091,0.7652,0.5283
0.15,134,68,7,42,0.7012,0.8571,0.6634,0.8571,0.3366,0.8571,0.3818,0.5283,0.7652,0.5283
0.16,135,67,8,41,0.7012,0.8367,0.6683,0.8367,0.3317,0.8367,0.3796,0.5223,0.7652,0.5283
0.17,136,66,10,39,0.6972,0.7959,0.6733,0.7959,0.3267,0.7959,0.3714,0.5065,0.7652,0.5283
0.18,137,65,11,38,0.6972,0.7755,0.6782,0.7755,0.3218,0.7755,0.3689,0.5,0.7652,0.5283
0.19,142,60,14,35,0.7052,0.7143,0.703,0.7143,0.297,0.7143,0.3684,0.4861,0.7652,0.5283
0.2,143,59,14,35,0.7092,0.7143,0.7079,0.7143,0.2921,0.7143,0.3723,0.4895,0.7652,0.5283
0.21,144,58,16,33,0.7052,0.6735,0.7129,0.6735,0.2871,0.6735,0.3626,0.4714,0.7652,0.5283
0.22,146,57,19,30,0.6984,0.6122,0.7192,0.6122,0.2808,0.6122,0.3448,0.4412,0.7652,0.5283
0.23,147,55,21,28,0.6972,0.5714,0.7277,0.5714,0.2723,0.5714,0.3373,0.4242,0.7652,0.5283
0.24,149,53,22,27,0.7012,0.551,0.7376,0.551,0.2624,0.551,0.3375,0.4186,0.7652,0.5283
0.25,150,52,22,27,0.7052,0.551,0.7426,0.551,0.2574,0.551,0.3418,0.4219,0.7652,0.5283
0.26,153,49,22,27,0.7171,0.551,0.7574,0.551,0.2426,0.551,0.3553,0.432,0.7652,0.5283
0.27,154,48,23,26,0.7171,0.5306,0.7624,0.5306,0.2376,0.5306,0.3514,0.4228,0.7652,0.5283
0.28,155,47,24,24,0.716,0.5,0.7673,0.5,0.2327,0.5,0.338,0.4034,0.7652,0.5283
0.29,155,47,24,24,0.716,0.5,0.7673,0.5,0.2327,0.5,0.338,0.4034,0.7652,0.5283
0.3,161,41,24,24,0.74,0.5,0.797,0.5,0.203,0.5,0.3692,0.4248,0.7652,0.5283
0.31,165,38,27,22,0.7421,0.449,0.8128,0.449,0.1872,0.449,0.3667,0.4037,0.7652,0.5283
0.32,166,36,28,21,0.745,0.4286,0.8218,0.4286,0.1782,0.4286,0.3684,0.3962,0.7652,0.5283
0.33,169,33,32,17,0.741,0.3469,0.8366,0.3469,0.1634,0.3469,0.34,0.3434,0.7652,0.5283
0.34,174,28,35,14,0.749,0.2857,0.8614,0.2857,0.1386,0.2857,0.3333,0.3077,0.7652,0.5283
0.35,176,26,38,11,0.745,0.2245,0.8713,0.2245,0.1287,0.2245,0.2973,0.2558,0.7652,0.5283
0.36,178,24,39,10,0.749,0.2041,0.8812,0.2041,0.1188,0.2041,0.2941,0.241,0.7652,0.5283
0.37,185,17,40,9,0.7729,0.1837,0.9158,0.1837,0.0842,0.1837,0.3462,0.24,0.7652,0.5283
0.38,187,15,43,5,0.768,0.1042,0.9257,0.1042,0.0743,0.1042,0.25,0.1471,0.7652,0.5283
0.39,188,14,46,3,0.761,0.0612,0.9307,0.0612,0.0693,0.0612,0.1765,0.0909,0.7652,0.5283
0.4,191,11,48,1,0.7649,0.0204,0.9455,0.0204,0.0545,0.0204,0.0833,0.0328,0.7652,0.5283
0.41,194,8,48,1,0.7769,0.0204,0.9604,0.0204,0.0396,0.0204,0.1111,0.0345,0.7652,0.5283
0.42,195,7,48,1,0.7809,0.0204,0.9653,0.0204,0.0347,0.0204,0.125,0.0351,0.7652,0.5283
0.43,198,4,48,1,0.7928,0.0204,0.9802,0.0204,0.0198,0.0204,0.2,0.037,0.7652,0.5283
0.44,198,4,48,1,0.7928,0.0204,0.9802,0.0204,0.0198,0.0204,0.2,0.037,0.7652,0.5283
0.45,199,3,48,1,0.7968,0.0204,0.9851,0.0204,0.0149,0.0204,0.25,0.0377,0.7652,0.5283
0.46,200,2,49,0,0.7968,0.0,0.9901,0.0,0.0099,0.0,0.0,,0.7652,0.5283
0.47,201,1,49,0,0.8008,0.0,0.995,0.0,0.005,0.0,0.0,,0.7652,0.5283
0.48,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.49,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.5,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.51,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.52,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.53,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.54,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.55,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.56,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.57,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.58,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.59,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.6,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.61,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.62,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.63,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.64,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.65,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.66,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.67,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.68,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.69,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.7,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.71,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.72,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.73,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.74,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.75,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.76,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.77,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.78,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.79,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.8,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.81,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.82,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.83,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.84,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.85,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.86,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.87,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.88,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.89,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.9,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.91,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.92,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.93,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.94,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.95,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.96,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.97,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.98,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
0.99,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
1.0,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
1.01,203,0,49,0,0.8056,0.0,1.0,0.0,0.0,0.0,0.0,,0.7652,0.5283
