,root:12M,root:3Y,root:4M,root:5Y,root:B,root:M
ERR4281307,0.06911097,0.030226585,0.7668555,0.012653755,0.09930678,0.02184644
ERR4281308,0.21810278,0.4325632,0.030908735,0.12542707,0.013839691,0.17915846
ERR4281309,0.0063882694,0.018842505,0.02557733,0.034107327,0.8678233,0.047261294
ERR4281310,0.27810225,0.18378437,0.17709696,0.10520164,0.05511235,0.20070249
ERR4281311,0.1327041,0.39149848,0.02154189,0.1957375,0.0179323,0.24058586
ERR4281312,0.5273288,0.15883975,0.11805039,0.0665896,0.023342673,0.10584882
ERR4281313,0.3918052,0.081576265,0.40475842,0.027596198,0.055936806,0.038327213
ERR4281314,0.12843955,0.4953114,0.016779546,0.15107526,0.011324934,0.19706926
ERR4281315,0.007889937,0.011129432,0.04500001,0.024043225,0.8802801,0.031657405
ERR4281316,0.23663263,0.21420841,0.14911224,0.11832434,0.055484008,0.22623838
ERR4281317,0.06428502,0.026970545,0.78139216,0.011298844,0.096635975,0.019417504
ERR4281318,0.07165787,0.40906918,0.039163683,0.16943419,0.01736064,0.29331452
ERR4281319,0.08842477,0.03506733,0.74822617,0.012750552,0.09445564,0.021075578
ERR4281320,0.10748707,0.36473256,0.01661152,0.22476497,0.01843283,0.26797104
ERR4281321,0.06431771,0.026987161,0.7813544,0.011295088,0.0966382,0.019407377
ERR4281322,0.06155659,0.15686283,0.016856667,0.32417154,0.041212056,0.3993404
ERR4281323,0.085176,0.034264375,0.75262564,0.012421201,0.094958305,0.020554576
ERR4281324,0.07160595,0.3736505,0.043480985,0.17905836,0.02009278,0.3121115
ERR4281325,0.2934933,0.20450473,0.058239706,0.17176145,0.048334643,0.2236661
ERR4281326,0.064575486,0.027080778,0.78099597,0.01130879,0.09661817,0.01942081
ERR4281327,0.07388761,0.26762185,0.024580136,0.26303267,0.026791275,0.3440865
ERR4281328,0.076023206,0.031227628,0.76415724,0.012251621,0.09551054,0.020829806
ERR4281329,0.1652624,0.41198212,0.017633112,0.1726184,0.01516341,0.21734054
ERR4281330,0.006414454,0.018664356,0.025851982,0.03389696,0.8682572,0.04691504
ERR4281331,0.025922894,0.025393868,0.008580095,0.32361546,0.04248878,0.573999
ERR4281332,0.14752243,0.35958913,0.023412634,0.201968,0.020990621,0.2465172
ERR4281333,0.06426965,0.026969368,0.7814212,0.011292827,0.09664139,0.019405587
ERR4281334,0.09312763,0.43240875,0.025016109,0.17575575,0.015447647,0.2582441
ERR4281335,0.5327019,0.09977069,0.22085482,0.04476253,0.034311064,0.06759907
ERR4281336,0.11611991,0.38383156,0.014910382,0.21663298,0.016949458,0.25155574
ERR4281337,0.27660838,0.08513532,0.5271944,0.016994484,0.07009035,0.023977123
ERR4281338,0.14018023,0.4661447,0.025730819,0.14507526,0.0137675665,0.20910138
ERR4281339,0.06754092,0.39253512,0.042588178,0.17344408,0.018732393,0.30515933
ERR4281340,0.12323572,0.0452231,0.7041077,0.014393573,0.090173885,0.022866022
ERR4281341,0.02326885,0.4285059,0.20317218,0.08828122,0.10544963,0.15132223
ERR4281342,0.0642677,0.026968794,0.7814238,0.011292649,0.096641734,0.019405333
ERR4281343,0.04449653,0.07261069,0.010401807,0.19963159,0.1116377,0.5612217
ERR4281344,0.006387404,0.01884687,0.02557078,0.034114048,0.86781996,0.047260933
ERR4281345,0.05460155,0.41732368,0.07119319,0.15416104,0.03225664,0.27046394
ERR4281346,0.062508084,0.21551669,0.025517516,0.2896457,0.031956546,0.37485543
ERR4281347,0.09684717,0.42306712,0.037378337,0.15837356,0.016703608,0.2676302
ERR4281348,0.0832274,0.22167663,0.020216357,0.26924294,0.04060945,0.3650272
ERR4281349,0.006390594,0.0188253,0.02560378,0.03408841,0.86787176,0.04722014
ERR4281350,0.70413476,0.076067664,0.12171349,0.033811104,0.01417502,0.050098002
ERR4281351,0.06680109,0.027879791,0.77789116,0.011433905,0.096444376,0.019549677
ERR4281352,0.008913825,0.0079364,0.06249959,0.01911222,0.8771003,0.024437722
ERR4281353,0.088351734,0.26103964,0.01693199,0.28579688,0.026214315,0.32166547
ERR4281354,0.6241592,0.10437824,0.12632024,0.048779674,0.022925977,0.07343659
ERR4281355,0.40958768,0.17106545,0.026108984,0.058665276,0.052292373,0.2822802
ERR4281356,0.11421383,0.31419,0.012788077,0.25971925,0.021369616,0.2777193
ERR4281357,0.08285391,0.03348757,0.7560472,0.012222474,0.09510042,0.020288406
ERR4281358,0.19275087,0.4052551,0.026679154,0.1521043,0.016426604,0.206784
ERR4281359,0.11058364,0.042234965,0.7185424,0.013706758,0.09312101,0.021811249
ERR4281360,0.30160946,0.32796714,0.035057385,0.13605447,0.018476993,0.1808346
ERR4281361,0.15319107,0.04923028,0.6640491,0.018750865,0.084364705,0.030413983
ERR4281362,0.069983706,0.030587943,0.7659126,0.012710617,0.09889447,0.021910707
ERR4281363,0.06659209,0.38784087,0.042922474,0.17485054,0.018852768,0.3089412
ERR4281364,0.37252334,0.26099825,0.08474056,0.09897365,0.023817778,0.15894645
ERR4281365,0.032159958,0.009457995,0.14950988,0.014335004,0.773567,0.02097013
ERR4281366,0.26742962,0.3640348,0.029432308,0.13790916,0.016550878,0.18464336
ERR4281367,0.30143005,0.37164503,0.032184646,0.111193925,0.014686626,0.16885978
ERR4281368,0.467557,0.12403046,0.015598779,0.17843719,0.032298565,0.18207799
ERR4281369,0.06434358,0.026996037,0.7813187,0.011296764,0.096635625,0.019409306
ERR4281370,0.048154093,0.09806776,0.015794,0.3638647,0.039439857,0.43467957
ERR4281371,0.013438922,0.0047624083,0.08631025,0.012453187,0.8663182,0.016717011
ERR4281372,0.111302435,0.46093222,0.018571308,0.16917276,0.013341593,0.22667962
ERR4281373,0.24405788,0.22567609,0.05951922,0.18656614,0.046242252,0.23793843
ERR4281374,0.11905396,0.5030725,0.017626397,0.14781949,0.01121924,0.20120835
ERR4281375,0.15408714,0.42075056,0.026344452,0.15922669,0.016085422,0.22350578
ERR4281376,0.06425385,0.026963625,0.7814432,0.0112919975,0.09664259,0.019404814
ERR4281377,0.082906865,0.21904576,0.015297792,0.308875,0.030968482,0.3429061
ERR4281378,0.006387431,0.018846689,0.025571067,0.034113828,0.8678204,0.047260597
ERR4281379,0.06454534,0.02707978,0.7809398,0.011327719,0.096646145,0.019461202
ERR4281380,0.03868048,0.07113981,0.010005425,0.18761006,0.100084625,0.59247965
ERR4281381,0.12213258,0.40913525,0.016088586,0.19750269,0.015812272,0.23932868
ERR4281382,0.06475345,0.027146557,0.7807288,0.011323341,0.096607685,0.019439979
ERR4281383,0.06665776,0.3852481,0.042633813,0.1760794,0.018869324,0.31051156
ERR4281384,0.06436987,0.027006056,0.781282,0.011297882,0.09663408,0.019410139
ERR4281385,0.06497697,0.027227672,0.7804386,0.011328808,0.09658965,0.019438269
ERR4281386,0.072315715,0.4054917,0.038314026,0.17202637,0.017561115,0.29429114
ERR4281387,0.43244544,0.259748,0.04150618,0.10224141,0.017969498,0.14608945
ERR4281388,0.09623103,0.26684827,0.014725403,0.28711545,0.025347393,0.30973244
ERR4281389,0.0667758,0.027868647,0.7778972,0.011447801,0.09641886,0.019591669
ERR4281390,0.1349005,0.36265475,0.02032544,0.19552301,0.019982528,0.26661378
ERR4281391,0.006390602,0.018832829,0.025591299,0.03408927,0.86781734,0.047278654
ERR4281392,0.0736008,0.25660333,0.023621716,0.2720389,0.027551686,0.34658355
ERR4281393,0.11479188,0.3127782,0.013108989,0.25668722,0.021776132,0.2808575
ERR4281394,0.1345814,0.47947365,0.017599791,0.15483882,0.012082682,0.20142373
ERR4281395,0.10022068,0.23380387,0.014743015,0.25758544,0.03812233,0.35552463
ERR4281396,0.10373752,0.3503658,0.017352784,0.23119426,0.019424053,0.27792558
ERR4281397,0.043845832,0.33248454,0.27744055,0.08745131,0.1079604,0.15081744
ERR4281398,0.03185259,0.03795165,0.011114837,0.3990132,0.03222153,0.48784614
ERR4281399,0.0063902214,0.018827768,0.025599968,0.034091372,0.86786586,0.047224764
ERR4281400,0.14055921,0.4528894,0.027315233,0.1488194,0.014756992,0.2156598
ERR4281401,0.064247385,0.026961183,0.7814521,0.011291745,0.096642934,0.019404689
ERR4281402,0.0063872267,0.018848268,0.02556888,0.034115616,0.86781657,0.0472635
ERR4281403,0.1787997,0.34005153,0.02575541,0.18541503,0.020327792,0.2496506
ERR4281404,0.06933525,0.028783144,0.77435344,0.011581554,0.096231185,0.019715391
ERR4281405,0.121602304,0.38500923,0.013867885,0.21684603,0.016714582,0.24596001
ERR4281406,0.021656474,0.002179164,0.12429295,0.0068926285,0.8354227,0.009556038
ERR4281407,0.17107525,0.33733964,0.021777475,0.19736116,0.02038109,0.25206542
ERR4281408,0.40275675,0.24764566,0.08372834,0.09583848,0.024785535,0.14524524
ERR4281409,0.3857366,0.28660116,0.039837737,0.11118664,0.018234523,0.15840325
ERR4281410,0.5808796,0.086293384,0.21050861,0.037850466,0.027846526,0.05662135
ERR4281411,0.064266145,0.026966799,0.78142554,0.011293714,0.09664008,0.01940774
ERR4281412,0.03666905,0.05178172,0.0120701045,0.35490227,0.039961386,0.5046154
ERR4281413,0.0070911176,0.01468065,0.03365536,0.028929556,0.8765335,0.039109834
ERR4281414,0.07279079,0.2075527,0.018205877,0.31487712,0.031747088,0.3548264
ERR4281415,0.06427317,0.026969997,0.7814162,0.0112935025,0.09664033,0.019406818
ERR4281416,0.06441053,0.02702613,0.7811411,0.011328078,0.09662598,0.019468203
ERR4281417,0.35615015,0.07931138,0.42604607,0.031835932,0.058702834,0.04795364
ERR4281418,0.37254995,0.15850915,0.15549912,0.09599698,0.039677728,0.1777672
ERR4281419,0.05645016,0.1475066,0.018030532,0.34650904,0.04023733,0.39126626
ERR4281420,0.10387323,0.03912591,0.7295277,0.013638245,0.091588475,0.022246357
ERR4281421,0.056925017,0.15120761,0.018541947,0.34946758,0.03855467,0.38530326
ERR4281422,0.03897777,0.072747834,0.010029724,0.18513927,0.10169997,0.5914054
ERR4281423,0.071209766,0.3860902,0.063740864,0.1618112,0.028144363,0.2890036
ERR4281424,0.1199083,0.52798975,0.02019891,0.1306845,0.0103211105,0.19089738
ERR4281425,0.66167146,0.08412558,0.14352623,0.03710582,0.018553022,0.05501791
ERR4281426,0.22346964,0.27933943,0.013847687,0.22568668,0.022587713,0.23506878
ERR4281427,0.007796413,0.011889913,0.041298535,0.025058338,0.88053817,0.03341867
ERR4281428,0.049844675,0.11016276,0.015032332,0.30080548,0.054530945,0.4696238
ERR4281429,0.4758627,0.08718471,0.25596654,0.05075158,0.060148943,0.07008545
ERR4281430,0.12752202,0.15590903,0.06976627,0.2321401,0.121473804,0.29318875
ERR4281431,0.060980447,0.18581559,0.021838589,0.31667256,0.03486321,0.37982953
ERR4281432,0.39135492,0.27516848,0.06293273,0.10203401,0.02035976,0.14815
ERR4281433,0.0064195613,0.018712852,0.025814716,0.03385747,0.8678207,0.0473747
ERR4281434,0.031545635,0.03700703,0.011408476,0.43671,0.026256898,0.45707196
ERR4281435,0.12525392,0.051878024,0.6757139,0.019860486,0.09472323,0.032570373
ERR4281436,0.5159629,0.19194789,0.07270236,0.08418574,0.020235924,0.114965245
ERR4281437,0.06461141,0.027093789,0.78094584,0.011310756,0.09661531,0.019422818
ERR4281438,0.21562955,0.36642033,0.024609178,0.16616966,0.018037284,0.20913406
ERR4281439,0.54261494,0.058123965,0.22097093,0.048680734,0.07232504,0.057284497
ERR4281440,0.06459403,0.02713181,0.7806076,0.011375171,0.09673682,0.019554658
ERR4281441,0.06911015,0.036943886,0.74501616,0.014724734,0.10855907,0.025646072
ERR4281442,0.00638912,0.018838784,0.025582742,0.03410078,0.8678222,0.047266375
ERR4281443,0.11910069,0.55507064,0.01790988,0.1220896,0.009028793,0.1768005
ERR4281444,0.19086032,0.33361438,0.02521933,0.19873801,0.021128496,0.23043948
ERR4281445,0.15837169,0.3735063,0.020644734,0.19101912,0.01853509,0.23792297
ERR4281446,0.47500515,0.07548428,0.3324979,0.028934488,0.04913657,0.038941603
ERR4281447,0.0727678,0.10117313,0.025887173,0.4012649,0.025976324,0.37293065
ERR4281448,0.06621465,0.027672067,0.7787126,0.011399229,0.09648758,0.019513931
ERR4281449,0.06642449,0.38585463,0.042947173,0.17544802,0.018833783,0.3104919
ERR4281450,0.10804235,0.046542857,0.69633275,0.019133845,0.09753973,0.032408495
ERR4281451,0.38753992,0.28486216,0.052186918,0.10646449,0.018777385,0.15016913
ERR4281452,0.064278774,0.02697173,0.7814084,0.0112940315,0.09663951,0.019407602
ERR4281453,0.36823016,0.07904914,0.4030819,0.037529018,0.05131556,0.060794283
ERR4281454,0.04521369,0.0075532403,0.3064459,0.011777867,0.6158629,0.013146395
ERR4281455,0.07817879,0.3941626,0.032611974,0.1843306,0.018084662,0.29263133
ERR4281456,0.10498515,0.38378736,0.018202871,0.21117875,0.017533997,0.26431182
ERR4281457,0.17659971,0.3828244,0.023154626,0.17428458,0.017943028,0.22519356
ERR4281458,0.06442763,0.027027104,0.7812017,0.011300885,0.09662975,0.01941299
ERR4281459,0.02879792,0.032472286,0.009018461,0.29119673,0.052218147,0.5862965
ERR4281460,0.084244385,0.03236865,0.7370876,0.014035168,0.110141546,0.022122642
ERR4281461,0.06661606,0.3459969,0.039020568,0.19848476,0.021431612,0.32845008
ERR4281462,0.07058118,0.029100493,0.7725938,0.011739006,0.09601786,0.019967617
ERR4281463,0.027763674,0.029799629,0.008866218,0.30215204,0.04862945,0.582789
ERR4281464,0.064230755,0.026954252,0.78146887,0.011293198,0.09664413,0.019408789
ERR4281465,0.46757987,0.23402601,0.03667412,0.100315616,0.018455684,0.14294876
ERR4281466,0.07255041,0.03884155,0.68222016,0.019628368,0.15558784,0.03117166
ERR4281467,0.06184771,0.39176023,0.05481578,0.1748577,0.027452216,0.28926635
ERR4281468,0.6413467,0.08465146,0.16053152,0.0373386,0.021648046,0.05448375
ERR4281469,0.3722762,0.14620325,0.25359476,0.06674605,0.05331692,0.10786288
ERR4281470,0.06636985,0.027726164,0.7784904,0.011410375,0.09647571,0.019527517
ERR4281471,0.43547216,0.22582065,0.05105278,0.11060329,0.023573134,0.15347804
ERR4281472,0.06457625,0.027081056,0.7809945,0.011308888,0.0966184,0.019420844
ERR4281473,0.11034649,0.042608056,0.7207579,0.013190766,0.09205739,0.02103936
ERR4281474,0.06419392,0.026941482,0.78152645,0.011289125,0.09664655,0.01940249
ERR4281475,0.069686666,0.028947484,0.7739377,0.011551069,0.09625557,0.019621514
ERR4281476,0.14007232,0.41835782,0.016879976,0.18396614,0.01524691,0.2254769
ERR4281477,0.1615622,0.37618372,0.014565479,0.20407999,0.0168953,0.22671328
ERR4281478,0.06428554,0.026975136,0.7813991,0.011293659,0.09664022,0.019406352
ERR4281479,0.3412899,0.32166263,0.035363574,0.11635014,0.017162206,0.16817163
ERR4281480,0.07031818,0.029166833,0.7730625,0.011588558,0.096200354,0.01966358
ERR4281481,0.056524348,0.1483847,0.018149832,0.3504007,0.039468233,0.38707218
ERR4281482,0.059087995,0.14982857,0.0172318,0.33942032,0.03976188,0.39466938
ERR4281483,0.07620677,0.03125801,0.7649979,0.011875165,0.09573725,0.019925004
ERR4281484,0.026368992,0.026038509,0.008707988,0.32962298,0.042276207,0.5669853
ERR4281485,0.0064743967,0.018982561,0.02556536,0.034504827,0.8666626,0.047810227
ERR4281486,0.065845035,0.28116873,0.032272156,0.24054147,0.026193967,0.3539787
ERR4281487,0.22517292,0.07898237,0.17259283,0.11128634,0.26329097,0.1486746
ERR4281488,0.13527808,0.33775863,0.01273265,0.23780227,0.019379288,0.25704908
ERR4281489,0.06420108,0.026944133,0.78151655,0.011289461,0.09664611,0.019402755
ERR4281490,0.0066601494,0.01709374,0.028511563,0.03199321,0.87184376,0.043897606
ERR4281491,0.08460872,0.29595587,0.02137923,0.25425822,0.024051234,0.31974667
ERR4281492,0.14509548,0.51973623,0.022463249,0.120642714,0.010384592,0.1816777
ERR4281493,0.06423723,0.026957385,0.7814656,0.01129146,0.09664358,0.019404713
ERR4281494,0.104213886,0.25512287,0.011899396,0.3037431,0.02541167,0.29960907
ERR4281495,0.22098006,0.10779004,0.055185612,0.075529106,0.09888255,0.4416326
ERR4281496,0.08234944,0.20714505,0.017101778,0.28395978,0.04124267,0.36820126
ERR4281497,0.06425895,0.026963899,0.7814351,0.011293636,0.09664034,0.019408027
ERR4281498,0.048507474,0.10080073,0.017168397,0.42759022,0.02785619,0.37807694
ERR4281499,0.11282942,0.5482426,0.018199714,0.12716371,0.0093970485,0.18416755
ERR4281500,0.09284242,0.1171778,0.5267657,0.03982345,0.1496035,0.073787175
ERR4281501,0.06422107,0.026951514,0.7814887,0.011290422,0.09664476,0.01940353
ERR4281502,0.06484798,0.027239466,0.78029895,0.011406613,0.096612066,0.019594874
ERR4281503,0.12320365,0.35980043,0.017332692,0.21667138,0.019487118,0.2635048
ERR4281504,0.14698726,0.5038161,0.02468934,0.12442692,0.011249397,0.18883102
ERR4281505,0.006388481,0.018839568,0.025581926,0.03410538,0.86783755,0.047247108
ERR4281506,0.6396304,0.11772653,0.08687623,0.056534052,0.019007301,0.08022559
ERR4281507,0.67953336,0.09854827,0.09207423,0.046784293,0.016919242,0.066140674
ERR4281508,0.07349596,0.2035096,0.017518863,0.31341898,0.033487774,0.35856882
ERR4281509,0.06635329,0.027736204,0.77853674,0.011391244,0.096497715,0.019484812
ERR4281510,0.11262939,0.34103686,0.014377083,0.24229226,0.019648489,0.2700158
ERR4281511,0.0063968366,0.018799596,0.025682759,0.03389878,0.86785793,0.04736412
ERR4281512,0.11725909,0.43192834,0.03491965,0.15669899,0.017608097,0.2415859
ERR4281513,0.09836028,0.039917372,0.7215803,0.016412253,0.09593673,0.027792979
ERR4281514,0.07782795,0.36991256,0.037541673,0.1885205,0.020495279,0.30570197
ERR4281515,0.064442694,0.027033383,0.7811809,0.011301015,0.09662995,0.019412084
ERR4281516,0.06434771,0.39209843,0.045830622,0.17252886,0.020282933,0.30491143
ERR4281517,0.06813186,0.02838504,0.7760782,0.011476476,0.09637143,0.019556958
ERR4281518,0.04461394,0.091070846,0.012065867,0.22354062,0.08188023,0.54682857
ERR4281519,0.6172329,0.10611164,0.054553777,0.088906184,0.027109826,0.10608574
ERR4281520,0.07002437,0.029067261,0.773472,0.011568884,0.096228294,0.019639151
ERR4281521,0.0667503,0.052345317,0.015518449,0.19160722,0.4087942,0.26498455
ERR4281522,0.066424444,0.38585916,0.042947616,0.17544545,0.018833496,0.31048977
ERR4281523,0.04244308,0.08239113,0.011323996,0.21206102,0.086634345,0.5651464
