,root:12M,root:3Y,root:4M,root:5Y,root:B,root:M
ERR4281155,0.2817429,0.18187211,0.11741451,0.12631582,0.09633793,0.19631675
ERR4281156,0.27689308,0.18592125,0.1175358,0.12949836,0.09626924,0.19388229
ERR4281157,0.14507538,0.36259925,0.11559626,0.17477532,0.08967827,0.112275586
ERR4281158,0.11328461,0.107341595,0.34863332,0.12585378,0.076042295,0.22884442
ERR4281159,0.1587669,0.34650183,0.116208166,0.17590395,0.09019737,0.11242191
ERR4281160,0.156168,0.39119276,0.09724409,0.23481731,0.07455732,0.046020463
ERR4281161,0.11345622,0.22580275,0.2298275,0.09666299,0.17154588,0.16270457
ERR4281162,0.10701264,0.22086187,0.2403498,0.11052415,0.16299114,0.15826045
ERR4281163,0.042141896,0.05277774,0.17632067,0.5341237,0.07988148,0.11475448
ERR4281164,0.12483946,0.10508466,0.16115274,0.15608521,0.30212128,0.1507167
ERR4281165,0.2234212,0.20660084,0.14288382,0.12187471,0.112847045,0.19237238
ERR4281166,0.2202889,0.2518795,0.12052569,0.15110053,0.096414424,0.15979098
ERR4281167,0.16957271,0.09573328,0.510527,0.058271997,0.082353145,0.08354179
ERR4281168,0.16925468,0.096869074,0.50774753,0.058686245,0.083127715,0.08431487
ERR4281169,0.16960767,0.09557661,0.51092595,0.05821215,0.082245134,0.08343249
ERR4281170,0.16609177,0.33367205,0.096547045,0.25719333,0.09120674,0.055289116
ERR4281171,0.16942418,0.09625133,0.50926447,0.058460142,0.082706325,0.083893605
ERR4281172,0.034961898,0.1762252,0.052378204,0.030127255,0.0964664,0.6098411
ERR4281173,0.028262412,0.14190795,0.059398364,0.092286944,0.12664813,0.5514962
ERR4281174,0.039727602,0.12101263,0.0707529,0.024574,0.08426111,0.6596718
ERR4281175,0.034778193,0.13208817,0.0671677,0.045715462,0.10924586,0.6110047
ERR4281176,0.16942178,0.09626009,0.5092429,0.058463365,0.08271229,0.08389958
ERR4281177,0.16015035,0.37783116,0.09374009,0.24911411,0.07641789,0.042746395
ERR4281178,0.24158219,0.2174812,0.12023957,0.13731217,0.09740118,0.18598363
ERR4281179,0.19727023,0.20835623,0.16779444,0.12986231,0.12820794,0.16850881
ERR4281180,0.16924575,0.09690131,0.5076683,0.058698036,0.0831497,0.08433685
ERR4281181,0.2567616,0.20734063,0.11916803,0.1369867,0.096824095,0.18291886
ERR4281182,0.15752316,0.3154723,0.121252455,0.1521492,0.095329836,0.15827307
ERR4281183,0.16960767,0.09557661,0.51092595,0.05821215,0.082245134,0.08343249
ERR4281184,0.16985378,0.09871157,0.50114894,0.05973806,0.08461117,0.085936494
ERR4281185,0.15597086,0.1328851,0.4212131,0.06902224,0.102504805,0.118403934
ERR4281186,0.16767623,0.102396026,0.494347,0.06067012,0.08686336,0.08804733
ERR4281187,0.07718527,0.24534936,0.20237236,0.11736093,0.088115364,0.26961672
ERR4281188,0.1685996,0.09920921,0.50203615,0.059534747,0.08471698,0.085903235
ERR4281189,0.16011977,0.37089175,0.09542392,0.24892019,0.07900353,0.045640897
ERR4281190,0.110712565,0.23972131,0.23254251,0.09205498,0.16239467,0.162574
ERR4281191,0.02835694,0.13350485,0.061820712,0.092096075,0.113085054,0.5711364
ERR4281192,0.12579669,0.10895871,0.16459128,0.15300204,0.29537374,0.15227753
ERR4281193,0.16955765,0.09581479,0.51031405,0.058304083,0.08240983,0.08359961
ERR4281194,0.1695975,0.095617115,0.51082474,0.05822728,0.082272895,0.08346044
ERR4281195,0.09981027,0.12716696,0.16343644,0.16264702,0.3020292,0.14491008
ERR4281196,0.10803393,0.21938035,0.24320386,0.10969162,0.16188562,0.1578047
ERR4281197,0.10090051,0.21376473,0.23502426,0.12727027,0.16707923,0.15596108
ERR4281198,0.280354,0.18295239,0.11721462,0.1286186,0.096112184,0.19474815
ERR4281199,0.16795903,0.10143264,0.49666086,0.060329303,0.08621666,0.08740144
ERR4281200,0.1692883,0.09674685,0.5080472,0.058641583,0.08304442,0.08423161
ERR4281201,0.16954097,0.09582249,0.5103198,0.058302645,0.08241331,0.08360065
ERR4281202,0.1147723,0.23105583,0.24581581,0.09095627,0.15856068,0.15883914
ERR4281203,0.116682135,0.22692665,0.25223845,0.09042186,0.15669377,0.15703711
ERR4281204,0.17046516,0.10115683,0.49261338,0.06111091,0.0865909,0.08806279
ERR4281205,0.12573099,0.11177218,0.16669032,0.15132694,0.2914173,0.15306227
ERR4281206,0.15823026,0.38330883,0.094930746,0.24553268,0.07521247,0.04278501
ERR4281207,0.1139515,0.23197716,0.24376549,0.091688104,0.15928394,0.15933372
ERR4281208,0.028401462,0.12874448,0.06320799,0.09164227,0.10587542,0.58212835
ERR4281209,0.15746157,0.13262643,0.4259134,0.070377454,0.10625753,0.10736366
ERR4281210,0.14460693,0.3631315,0.115643114,0.17458218,0.08961373,0.11242252
ERR4281211,0.110730946,0.23969002,0.2326046,0.09202824,0.16235667,0.16258949
ERR4281212,0.15708101,0.39247352,0.09727307,0.23384945,0.07379549,0.04552743
ERR4281213,0.12480416,0.10511258,0.1611549,0.15609114,0.3021166,0.15072057
ERR4281214,0.28154737,0.19544476,0.11708872,0.13899025,0.095427975,0.17150095
ERR4281215,0.16934502,0.096540384,0.5085541,0.05856606,0.0829036,0.08409082
ERR4281216,0.16960767,0.09557661,0.51092595,0.05821215,0.082245134,0.08343249
ERR4281217,0.16960767,0.09557661,0.51092595,0.05821215,0.082245134,0.08343249
ERR4281218,0.16953632,0.09594771,0.5099608,0.058357466,0.082502864,0.0836949
ERR4281219,0.16798012,0.10136051,0.49683455,0.060303718,0.08616817,0.08735301
ERR4281220,0.11924348,0.10944797,0.16176501,0.15756698,0.30235958,0.149617
ERR4281221,0.15814354,0.38085133,0.09647291,0.24152721,0.07690031,0.046104684
ERR4281222,0.06066207,0.11632874,0.18499917,0.12737937,0.05816091,0.45246974
ERR4281223,0.12566705,0.10447432,0.16106518,0.15585746,0.30205587,0.1508801
ERR4281224,0.1258096,0.10436075,0.16104582,0.15582645,0.3020625,0.15089487
ERR4281225,0.1435995,0.36154997,0.11630983,0.17169923,0.09005894,0.116782576
ERR4281226,0.16890034,0.09814385,0.5046294,0.059150048,0.08399487,0.08518161
ERR4281227,0.17146032,0.10294788,0.48519585,0.062351078,0.088202685,0.089842156
ERR4281228,0.15289672,0.38747048,0.10446406,0.21221319,0.07959126,0.06336428
ERR4281229,0.16933618,0.096572675,0.5084748,0.058577877,0.08292564,0.08411285
ERR4281230,0.065610446,0.1027961,0.17059019,0.094612986,0.06729163,0.4990987
ERR4281231,0.15067689,0.37229952,0.11147955,0.19058053,0.08588098,0.089082465
ERR4281232,0.16020627,0.124873556,0.44259515,0.06820195,0.101493515,0.102629535
ERR4281233,0.16952167,0.09605518,0.5096704,0.058401488,0.08257855,0.08377274
ERR4281234,0.15814604,0.37681365,0.09940982,0.23317468,0.07964937,0.052806474
ERR4281235,0.12538801,0.12076512,0.17313197,0.14612162,0.27926219,0.15533113
ERR4281236,0.258328,0.19143493,0.12611789,0.12626755,0.10204946,0.19580224
ERR4281237,0.28032163,0.18277557,0.11721291,0.12847133,0.09611926,0.19509922
ERR4281238,0.28443995,0.18330401,0.116902925,0.130514,0.0958032,0.189036
ERR4281239,0.16958982,0.095642544,0.51076335,0.05823644,0.08229026,0.08347762
ERR4281240,0.2862712,0.207247,0.115836136,0.15146956,0.09379029,0.14538582
ERR4281241,0.12579879,0.10436415,0.16104405,0.1558329,0.30207112,0.15088904
ERR4281242,0.030984867,0.20205848,0.10482878,0.060884878,0.06427414,0.5369688
ERR4281243,0.11030953,0.24024217,0.23140433,0.09236177,0.16264318,0.16303897
ERR4281244,0.1222873,0.10704581,0.16142838,0.15674788,0.3022163,0.15027435
ERR4281245,0.15877172,0.30849323,0.12180857,0.14867996,0.09599978,0.16624674
ERR4281246,0.16935195,0.096515164,0.5086161,0.058556817,0.08288639,0.08407361
ERR4281247,0.2660438,0.19710167,0.11848372,0.13342686,0.09663333,0.18831068
ERR4281248,0.028233964,0.14190991,0.059367552,0.09256005,0.12665528,0.5512732
ERR4281249,0.16449238,0.1126195,0.47032973,0.064161964,0.09361388,0.09478253
ERR4281250,0.1696248,0.098060206,0.50392604,0.059248526,0.0838703,0.0852702
ERR4281251,0.16838838,0.099949144,0.5002418,0.059800416,0.08521717,0.086403
ERR4281252,0.16960767,0.09557661,0.51092595,0.05821215,0.082245134,0.08343249
ERR4281253,0.15226664,0.37888655,0.10880184,0.19915573,0.083253354,0.07763589
ERR4281254,0.16921136,0.097026035,0.5073626,0.058743555,0.08323467,0.08442178
ERR4281255,0.16811113,0.10091024,0.49791944,0.060143657,0.08586521,0.0870504
ERR4281256,0.029714478,0.13801661,0.062046587,0.08060476,0.12401142,0.5656061
ERR4281257,0.28355017,0.17965718,0.116892874,0.12735395,0.09597434,0.1965714
ERR4281258,0.059682854,0.1192318,0.18384275,0.1309809,0.05894764,0.44731408
ERR4281259,0.16959971,0.09560827,0.5108469,0.058223993,0.082266845,0.08345432
ERR4281260,0.116344735,0.22769119,0.2510715,0.09049908,0.15703495,0.15735848
ERR4281261,0.10859718,0.1186064,0.16277976,0.16036902,0.3024272,0.14722042
ERR4281262,0.058063503,0.11908219,0.17505781,0.12491045,0.058749262,0.4641368
ERR4281263,0.13956921,0.3506852,0.11890224,0.15964642,0.09251541,0.1386815
ERR4281264,0.14186554,0.34985664,0.11870907,0.1612926,0.09235306,0.13592307
ERR4281265,0.16902183,0.09770913,0.5056907,0.05899231,0.083699524,0.08488643
ERR4281266,0.10385895,0.23805103,0.22139113,0.084250286,0.15006155,0.20238705
ERR4281267,0.09394575,0.13348852,0.16375796,0.16413327,0.3014756,0.14319886
ERR4281268,0.117805235,0.22453178,0.25595292,0.09008954,0.1556381,0.15598242
ERR4281269,0.16463365,0.11281506,0.46940106,0.06436986,0.093771525,0.095008865
