,root:12M:C,root:12M:V,root:3Y:C,root:3Y:V,root:4M:C,root:4M:V,root:5Y:C,root:5Y:V,root:B:C,root:B:V
ERR4281024,0.05643709,0.19037354,0.07805834,0.13652343,0.06647637,0.117055096,0.10597882,0.10974635,0.052161917,0.087189116
ERR4281067,0.07903874,0.08333783,0.056237478,0.07739061,0.16400556,0.13518389,0.059247207,0.12229306,0.16375637,0.059509307
ERR4281025,0.0608366,0.21931653,0.06273723,0.15290438,0.04486335,0.14980042,0.082758054,0.11108919,0.031395078,0.084299274
ERR4281068,0.031384256,0.25068173,0.0640322,0.1976897,0.03825124,0.13793442,0.108573325,0.05335565,0.027785884,0.0903116
ERR4281026,0.049957857,0.15810609,0.09276064,0.11718215,0.093016356,0.08821886,0.12937199,0.10321287,0.08260331,0.085569866
ERR4281069,0.08904482,0.09839731,0.051380403,0.08910769,0.13289768,0.1702267,0.053157635,0.13179167,0.12166622,0.062329896
ERR4281027,0.10104756,0.12068592,0.04071082,0.105698496,0.08527767,0.23776215,0.040589064,0.13839296,0.06793939,0.06189603
ERR4281070,0.048337698,0.15179458,0.09557671,0.11386328,0.0977044,0.08381462,0.1339901,0.10089917,0.09006432,0.08395508
ERR4281028,0.060815398,0.21918344,0.06281417,0.15284678,0.044949505,0.14964712,0.08287064,0.111082494,0.03147943,0.08431109
ERR4281071,0.039198857,0.15013286,0.10481258,0.15308866,0.05624145,0.12721938,0.14009383,0.074921854,0.10358622,0.050704334
ERR4281029,0.094568744,0.11528844,0.039104853,0.1080157,0.08345625,0.2638883,0.03701818,0.13699408,0.062457055,0.059208468
ERR4281072,0.043455448,0.05387265,0.04208565,0.09507489,0.15336955,0.34134516,0.027677562,0.11355854,0.088167645,0.04139283
ERR4281030,0.057978727,0.20499961,0.07101609,0.14835197,0.052925013,0.136995,0.09469891,0.10860056,0.04133166,0.08310238
ERR4281073,0.10171203,0.12174504,0.04009878,0.10656794,0.08275891,0.24160668,0.03971656,0.13846682,0.06539271,0.0619345
ERR4281031,0.060679797,0.2184466,0.06324115,0.1526136,0.045368277,0.14894341,0.08348441,0.11099028,0.03194891,0.08428357
ERR4281074,0.060678434,0.21899664,0.06298514,0.15288383,0.04508052,0.14939316,0.08316086,0.110861614,0.031649154,0.08431058
ERR4281032,0.05295493,0.17653,0.085647136,0.13185447,0.07426576,0.10775253,0.1171436,0.10499355,0.06526538,0.083592705
ERR4281075,0.060572848,0.21770881,0.06366293,0.15225187,0.045870915,0.14804542,0.08410573,0.11097878,0.03242016,0.08438254
ERR4281033,0.10254187,0.12413194,0.038676176,0.10811767,0.07781846,0.25033128,0.03822095,0.1383676,0.060430117,0.061363976
ERR4281076,0.043497875,0.053959396,0.042441573,0.094356075,0.15421464,0.33922055,0.027555661,0.11467002,0.08844933,0.041634876
ERR4281034,0.060836382,0.21932265,0.06273443,0.15290776,0.04485998,0.14980593,0.08275454,0.1110874,0.03139182,0.08429913
ERR4281077,0.05309978,0.19010247,0.0803769,0.14951426,0.056365285,0.1329603,0.107540205,0.100530125,0.054440297,0.07507028
ERR4281035,0.06099791,0.21886776,0.062658854,0.15273899,0.04501453,0.15016022,0.08255799,0.11125069,0.03151885,0.084234044
ERR4281078,0.022138352,0.029525029,0.062839665,0.07912426,0.1650126,0.2373938,0.041570634,0.061451696,0.2814134,0.01953058
ERR4281036,0.054206707,0.18510477,0.081742875,0.13839172,0.06642664,0.11766992,0.11089275,0.10544238,0.05774832,0.08237392
ERR4281079,0.05884182,0.21873392,0.06390064,0.15559134,0.044892978,0.14905861,0.085144565,0.10724035,0.032327197,0.08426849
ERR4281037,0.102670535,0.12480828,0.038266283,0.108491324,0.076529294,0.2528339,0.037863012,0.1382908,0.059145797,0.06110068
ERR4281080,0.04863333,0.15168573,0.09509266,0.1124674,0.09950765,0.082398504,0.13357054,0.10185663,0.08937097,0.085416645
ERR4281038,0.0935029,0.10567501,0.04826113,0.094742954,0.11720823,0.19055891,0.0493672,0.13509625,0.10284952,0.062737964
ERR4281081,0.060829826,0.21930389,0.062747695,0.15290038,0.044875253,0.14977673,0.082776,0.11108056,0.031405743,0.084303975
ERR4281039,0.06090092,0.2192486,0.06276802,0.15297657,0.044824056,0.1497451,0.082593486,0.11111049,0.031364486,0.08446823
ERR4281082,0.10342728,0.12467339,0.038470525,0.1089944,0.07596353,0.25186583,0.037358344,0.13846566,0.05866208,0.062119
ERR4281040,0.0789969,0.08335681,0.05627701,0.07749214,0.16368677,0.13539636,0.05928692,0.12216816,0.16393577,0.059403207
ERR4281083,0.03377154,0.037594475,0.053148646,0.06882933,0.2567217,0.19913971,0.036166187,0.09863815,0.17739703,0.038593158
ERR4281041,0.060837753,0.2193238,0.06273302,0.15290742,0.04485868,0.1498087,0.08275191,0.11108961,0.031390462,0.08429872
ERR4281084,0.060519416,0.2171378,0.06398856,0.15178029,0.04640109,0.14702769,0.08461879,0.11107115,0.032790545,0.08466468
ERR4281042,0.03820751,0.1370911,0.10684889,0.14825767,0.059523612,0.12779887,0.14031418,0.072026424,0.12344084,0.04649093
ERR4281085,0.07912523,0.08340287,0.056216937,0.07736323,0.16401422,0.13506268,0.059251904,0.1223664,0.16362207,0.05957449
ERR4281043,0.060796257,0.21904096,0.06289453,0.15277852,0.0450435,0.14947985,0.08298829,0.11108307,0.031568516,0.08432646
ERR4281086,0.040218387,0.14852197,0.107550465,0.1489822,0.059492845,0.11965584,0.14070718,0.07666752,0.10433744,0.053866226
ERR4281044,0.036656465,0.050125994,0.044822257,0.10446248,0.118353605,0.39139348,0.028577482,0.09326356,0.10190294,0.030441716
ERR4281087,0.046988744,0.16661131,0.09657185,0.14836584,0.060807724,0.1217964,0.124890596,0.08893822,0.07853806,0.0664912
ERR4281045,0.0607588,0.21874397,0.063062385,0.15261991,0.04525177,0.1491019,0.08323634,0.11109245,0.031755093,0.08437741
ERR4281088,0.09352,0.14535666,0.04418068,0.12082503,0.06837063,0.22745493,0.04574636,0.13432384,0.051574692,0.0686471
ERR4281046,0.060838047,0.21932627,0.0627316,0.15290873,0.04485695,0.14981185,0.08274982,0.111089505,0.03138891,0.08429828
ERR4281089,0.060590893,0.21860914,0.063176416,0.15309952,0.045014974,0.14972,0.083350785,0.11069445,0.031862516,0.083881296
ERR4281047,0.05702832,0.22306976,0.06328233,0.15760079,0.044449296,0.1489091,0.08571021,0.10339673,0.031289794,0.08526367
ERR4281090,0.10267498,0.12451151,0.038444486,0.10836579,0.07702227,0.25175858,0.037971057,0.13833754,0.05964111,0.061272725
ERR4281048,0.090940624,0.101249315,0.05013224,0.09135291,0.12662038,0.1783147,0.051608216,0.13325828,0.11399221,0.06253115
ERR4281091,0.060837798,0.21932575,0.062732056,0.15290861,0.044857416,0.14981091,0.08275054,0.11108915,0.03138935,0.08429842
ERR4281049,0.028460717,0.03168147,0.05648025,0.06264391,0.2668859,0.17160274,0.038781267,0.08479347,0.22594707,0.032723173
ERR4281092,0.07911306,0.083435535,0.05624437,0.077440225,0.16375253,0.13520709,0.05928605,0.122282006,0.16373567,0.05950346
ERR4281050,0.029557731,0.031733688,0.054599106,0.0590051,0.29005542,0.15874419,0.03774153,0.08934324,0.21337977,0.035840247
ERR4281093,0.04983071,0.17054951,0.09049159,0.13633066,0.07116365,0.11126552,0.12302021,0.09815609,0.07347467,0.07571739
ERR4281051,0.066488884,0.21162106,0.065647624,0.1582231,0.042090762,0.14407638,0.06985331,0.11272246,0.02935284,0.09992357
ERR4281094,0.038991835,0.14547722,0.10741779,0.14704359,0.061079912,0.11844278,0.14333946,0.07542186,0.110451624,0.05233393
ERR4281052,0.060837213,0.21932593,0.062732294,0.15290904,0.044857576,0.14981043,0.082751185,0.11108809,0.031389534,0.084298596
ERR4281095,0.073525466,0.20136805,0.0694141,0.16397014,0.038031254,0.1344733,0.05619527,0.11340857,0.026279455,0.12333428
ERR4281053,0.060823828,0.21922939,0.06278722,0.15286289,0.044921853,0.1496951,0.08283164,0.11108772,0.031450074,0.08431026
ERR4281056,0.048966624,0.15068232,0.09469924,0.112036414,0.100419916,0.08289862,0.13257499,0.10220744,0.090346515,0.085167974
ERR4281096,0.060825698,0.2192835,0.06276108,0.15289384,0.044889383,0.1497468,0.08279245,0.11107596,0.031418517,0.08431269
ERR4281057,0.048556622,0.1773108,0.088454455,0.151514,0.057191905,0.13154685,0.11830668,0.09231077,0.0679043,0.066903554
ERR4281097,0.1027613,0.12457889,0.038401004,0.10844953,0.07680472,0.2520407,0.03787472,0.13834357,0.059430838,0.061314717
ERR4281058,0.060837734,0.21932471,0.06273255,0.15290806,0.04485805,0.14980976,0.08275127,0.11108931,0.031389937,0.084298536
ERR4281059,0.03351454,0.24819851,0.06424585,0.19355592,0.03906678,0.1392881,0.10634388,0.05736785,0.028302683,0.09011591
ERR4281098,0.021711139,0.02926445,0.06293381,0.08001676,0.15994595,0.24125905,0.041649465,0.059961144,0.28440848,0.018849783
ERR4281099,0.061025772,0.21898736,0.062755406,0.1529569,0.044863008,0.14987089,0.08237297,0.11120132,0.031398073,0.0845683
ERR4281100,0.0608375,0.21932426,0.06273294,0.15290794,0.044858437,0.14980906,0.08275193,0.11108898,0.031390347,0.08429861
ERR4281101,0.07936318,0.083521314,0.05612493,0.07718257,0.16441263,0.1345467,0.05921448,0.12267452,0.1631165,0.059843175
ERR4281102,0.060762137,0.21889836,0.06297931,0.15276156,0.045107942,0.14938317,0.083107516,0.111044414,0.03166051,0.08429501
ERR4281103,0.06037059,0.21098919,0.06474883,0.15262191,0.047795933,0.15095103,0.08203383,0.111802876,0.03320513,0.085480765
ERR4281104,0.060817886,0.21920699,0.06280069,0.15286265,0.04493047,0.14968342,0.08285024,0.11107999,0.03146452,0.084303066
ERR4281105,0.07892035,0.08335144,0.056325812,0.077608,0.16335288,0.13566338,0.059326205,0.12201038,0.16417317,0.059268355
ERR4281106,0.060881965,0.2184006,0.06517646,0.16074637,0.042646073,0.14516357,0.07670521,0.10525359,0.0298214,0.095204815
ERR4281107,0.060832538,0.21928841,0.06275332,0.15289073,0.044882346,0.14976606,0.082781784,0.1110889,0.03141278,0.084303044
ERR4281108,0.029585464,0.03176934,0.05459208,0.05906201,0.289882,0.15896563,0.037733234,0.089409314,0.21313821,0.035862688
ERR4281109,0.09395832,0.1071417,0.047233853,0.09654483,0.11297078,0.19867784,0.047879875,0.13578208,0.09728395,0.06252677
ERR4281110,0.09401717,0.10657342,0.04786379,0.095428236,0.11528806,0.19312076,0.04888477,0.13543153,0.100623086,0.062769145
ERR4281111,0.0742261,0.078240134,0.05647826,0.07625925,0.17305249,0.13739482,0.05770289,0.12072757,0.16789924,0.058019254
ERR4281112,0.06400265,0.21523222,0.06451081,0.1561734,0.043198038,0.14635955,0.07519134,0.11203076,0.030160729,0.09314051
ERR4281113,0.056979127,0.1957272,0.056783978,0.16779625,0.03688933,0.16447952,0.097301334,0.117465734,0.033023253,0.07355414
ERR4281114,0.043529775,0.05402249,0.042379323,0.09443959,0.1538131,0.3398343,0.02751007,0.11470223,0.08813422,0.041634876
ERR4281115,0.103016995,0.1238684,0.038820058,0.108303875,0.07768355,0.24958278,0.0379266,0.13849688,0.06034075,0.061960105
ERR4281116,0.07190758,0.19130972,0.056570612,0.1420507,0.054056592,0.17602976,0.06891216,0.12091639,0.039093066,0.07915346
ERR4281117,0.104127206,0.12428784,0.038572114,0.10921276,0.075674936,0.25132635,0.036890738,0.13864042,0.05843206,0.062835544
ERR4281118,0.033877704,0.2476509,0.064400695,0.19321588,0.039136298,0.1392408,0.10565221,0.057929818,0.028344145,0.090551525
ERR4281119,0.10351522,0.12448237,0.038435124,0.108886845,0.07605627,0.2519999,0.03729532,0.13849756,0.058752466,0.062078934
ERR4281120,0.06475284,0.21419944,0.064915806,0.1568942,0.04281044,0.14551868,0.07349433,0.112222016,0.02987542,0.095316805
ERR4281121,0.06077906,0.21892983,0.06295839,0.1527296,0.045115575,0.14935209,0.083081685,0.11107841,0.031638905,0.08433638
ERR4281122,0.10272973,0.12453614,0.038427796,0.10841108,0.07691462,0.2518719,0.037916694,0.13834415,0.059538193,0.06130964
ERR4281123,0.037398536,0.14168538,0.10894979,0.1489321,0.058781404,0.12133633,0.14556399,0.07199502,0.116833515,0.048523907
ERR4281124,0.078231156,0.08265116,0.05638286,0.0775084,0.16441126,0.13608126,0.05913672,0.12174381,0.16483754,0.059015814
ERR4281125,0.06010788,0.21677229,0.06435381,0.1526476,0.046114724,0.14775765,0.085056,0.110153764,0.03312104,0.08391524
ERR4281126,0.0608378,0.21932492,0.062732466,0.15290807,0.044857934,0.14981,0.08275109,0.11108941,0.03138982,0.08429851
ERR4281127,0.10286207,0.12480472,0.03827964,0.108621,0.07631852,0.2528079,0.03771446,0.13832884,0.05895414,0.061308596
ERR4281128,0.07936318,0.083521314,0.05612493,0.07718257,0.16441263,0.1345467,0.05921448,0.12267452,0.1631165,0.059843175
ERR4281129,0.060801126,0.21909499,0.062864594,0.15281397,0.045001924,0.14955746,0.08294335,0.11107623,0.031535007,0.08431145
ERR4281130,0.02955142,0.031723674,0.05459837,0.05898425,0.29013583,0.158665,0.037742347,0.08933081,0.21342997,0.035838302
ERR4281131,0.044076923,0.05457993,0.04262631,0.094447345,0.15404388,0.3362661,0.027877776,0.11513531,0.08897035,0.04197609
ERR4281132,0.021490255,0.029168917,0.06346506,0.080794744,0.15567133,0.24428473,0.041700915,0.059093807,0.28590775,0.018422497
ERR4281133,0.060824275,0.21928449,0.0627604,0.15289472,0.04488812,0.1497534,0.082795374,0.111074746,0.031419236,0.08430537
ERR4281134,0.060799915,0.21905331,0.06288737,0.15277563,0.045041237,0.14947988,0.0829787,0.11108864,0.03156068,0.08433467
ERR4281135,0.084999345,0.0917791,0.053632807,0.08389465,0.1467913,0.15400566,0.05594275,0.12820588,0.13930047,0.061448164
ERR4281136,0.044205915,0.23684663,0.06417616,0.17565325,0.041973274,0.14513533,0.09589443,0.07789035,0.02994576,0.08827892
ERR4281137,0.09002894,0.09972866,0.05074082,0.090175085,0.12985314,0.17424855,0.05234453,0.13254683,0.117917,0.06241641
ERR4281138,0.029530153,0.031702794,0.05461199,0.058967985,0.2901267,0.15859455,0.037752446,0.08927094,0.2136323,0.03581012
ERR4281139,0.047413316,0.16095385,0.095513456,0.1318727,0.07647128,0.104191184,0.1308152,0.09475811,0.08481705,0.07319389
ERR4281140,0.07936318,0.083521314,0.05612493,0.07718257,0.16441263,0.1345467,0.05921448,0.12267452,0.1631165,0.059843175
ERR4281141,0.08666353,0.16016167,0.048873186,0.12892357,0.06339913,0.20778471,0.052405015,0.1306341,0.047169868,0.073985316
ERR4281142,0.0600832,0.20647684,0.06831659,0.14629641,0.05341001,0.13825218,0.0906256,0.111813344,0.039243113,0.08548271
ERR4281143,0.07007728,0.2063641,0.06771688,0.16251597,0.039952714,0.13829628,0.062258262,0.11248371,0.02778425,0.11255054
ERR4281144,0.06411772,0.21127336,0.060783528,0.15002239,0.04729646,0.15784489,0.07826093,0.11415597,0.033367246,0.08287748
ERR4281145,0.10269658,0.124859735,0.038244642,0.10853564,0.07641986,0.25297737,0.037826493,0.13828859,0.059039354,0.061111663
ERR4281146,0.07899972,0.083320804,0.056253973,0.07742453,0.16392471,0.13527621,0.059255343,0.12223811,0.16384494,0.05946168
ERR4281147,0.03482,0.2450313,0.06582102,0.19202074,0.039817166,0.1373152,0.10469702,0.058909766,0.02906963,0.092498116
ERR4281148,0.05731392,0.18928154,0.077124804,0.13628793,0.06683776,0.11934096,0.104016446,0.11058365,0.05243989,0.086773165
ERR4281149,0.029552449,0.031724777,0.054598898,0.058984905,0.29013014,0.15866356,0.03774337,0.08933147,0.21343157,0.035838798
ERR4281150,0.064797975,0.20771338,0.061038043,0.14842963,0.04907787,0.15810189,0.078257754,0.11500257,0.03492711,0.08265369
ERR4281151,0.10258015,0.124055065,0.038720995,0.1081086,0.07790052,0.2500713,0.038217388,0.13838595,0.060516708,0.06144339
ERR4281152,0.042877678,0.15401466,0.10144291,0.14089939,0.06746092,0.11321365,0.13776541,0.08423607,0.09704508,0.061044354
ERR4281153,0.10224575,0.12393767,0.038766958,0.107917316,0.07835571,0.24986108,0.03845821,0.13832138,0.06093874,0.061197173
ERR4281154,0.060882736,0.21923088,0.06279879,0.15271698,0.044994716,0.14962807,0.082815416,0.11111705,0.03148161,0.08433378
ERR4281155,0.060681786,0.21840145,0.06326456,0.15256126,0.045416787,0.1488463,0.083522014,0.11101226,0.031976216,0.084317386
ERR4281156,0.060835723,0.2193147,0.062738605,0.15290439,0.044864412,0.14979851,0.08276021,0.11108794,0.031396486,0.08429906
ERR4281157,0.04383857,0.15116544,0.10219984,0.13369012,0.07478228,0.10384296,0.13814512,0.087252304,0.099135995,0.06594741
ERR4281158,0.07601734,0.14715064,0.0621613,0.118077435,0.08943704,0.15815726,0.072855756,0.12639847,0.073715694,0.076029085
ERR4281159,0.060812384,0.2191565,0.0628288,0.1528341,0.044966333,0.14961803,0.08289182,0.111083575,0.03149586,0.084312536
ERR4281160,0.055893462,0.20526542,0.071520686,0.15667999,0.047293607,0.14856619,0.09456374,0.10288951,0.041604146,0.07572317
ERR4281161,0.10259835,0.1248073,0.038266927,0.10845437,0.0766028,0.25283122,0.037913945,0.13827668,0.059210446,0.061037987
ERR4281162,0.059947282,0.0780915,0.06467133,0.103424534,0.094718315,0.2007916,0.06531116,0.085225716,0.21475455,0.033063967
ERR4281163,0.061550006,0.22095342,0.06316494,0.15054826,0.04577115,0.14747939,0.082921706,0.11107285,0.031561423,0.084976785
ERR4281164,0.07909537,0.083250605,0.05614744,0.07714551,0.1648219,0.13470866,0.059142053,0.12257116,0.16337284,0.059744433
ERR4281165,0.051310606,0.17986202,0.08612201,0.14516039,0.062002692,0.12404184,0.11476575,0.09834331,0.06397568,0.07441563
ERR4281166,0.06083795,0.21932589,0.062731855,0.15290855,0.04485725,0.14981125,0.082750216,0.11108944,0.031389188,0.08429833
ERR4281167,0.03405965,0.038012445,0.052998934,0.06951883,0.25428036,0.20217101,0.036024254,0.09923868,0.17493625,0.03875954
ERR4281168,0.102985874,0.12459016,0.038386077,0.108596504,0.07651374,0.25218073,0.037685797,0.13838375,0.059160274,0.06151701
ERR4281169,0.057701983,0.076942064,0.065207824,0.10597644,0.088578135,0.20816594,0.06555872,0.08130128,0.21980885,0.030758772
ERR4281170,0.056071665,0.19059446,0.07829566,0.13871291,0.064633176,0.11980933,0.10581925,0.10841123,0.052311003,0.08534125
ERR4281171,0.1027351,0.12489261,0.03832081,0.10862692,0.07639923,0.25259072,0.03782493,0.13830034,0.05902949,0.06127992
ERR4281172,0.05658491,0.18380037,0.07941235,0.13310958,0.071193375,0.114589475,0.107444845,0.110129,0.056923583,0.0868124
ERR4281173,0.060837843,0.21932453,0.06273261,0.15290777,0.044858187,0.14980958,0.08275131,0.11108957,0.031390022,0.084298596
ERR4281174,0.06112296,0.2053902,0.06737302,0.14579129,0.053652458,0.14111868,0.08866461,0.11258408,0.03936696,0.08493576
ERR4281175,0.06027717,0.2121282,0.06615711,0.14915574,0.049700048,0.1425038,0.08767695,0.11146688,0.035777908,0.08515619
ERR4281176,0.10334103,0.12422039,0.03859606,0.10866049,0.07670274,0.25099596,0.03753297,0.13850617,0.059384193,0.062060077
ERR4281177,0.043057505,0.1601309,0.098726735,0.15029137,0.059214804,0.12582028,0.1326489,0.08272318,0.08928649,0.058099844
ERR4281178,0.060834475,0.21930678,0.06274299,0.1529022,0.044868413,0.14979216,0.08276631,0.1110872,0.031401325,0.084298186
ERR4281179,0.0561738,0.20284702,0.07251374,0.15524678,0.049078494,0.14544286,0.09588469,0.10298811,0.04306076,0.076763704
ERR4281180,0.10290025,0.12466428,0.03834453,0.108574435,0.076493,0.25241244,0.037728205,0.13835628,0.059131302,0.061395213
ERR4281181,0.060837142,0.21932329,0.06273363,0.15290767,0.04485916,0.14980765,0.08275303,0.111088544,0.03139106,0.08429876
ERR4281182,0.060824465,0.21924838,0.06277668,0.15288082,0.044903405,0.14973183,0.082815155,0.11108205,0.03143827,0.084298894
ERR4281183,0.060838047,0.21932627,0.0627316,0.15290873,0.04485695,0.14981185,0.08274982,0.111089505,0.03138891,0.08429828
ERR4281184,0.09157988,0.14810549,0.04457027,0.121471465,0.068109415,0.22565912,0.04759859,0.13363506,0.051285367,0.06798533
ERR4281185,0.061349414,0.21792476,0.062475484,0.15239553,0.045323264,0.15097186,0.08210617,0.11159572,0.03177159,0.08408621
ERR4281186,0.09428135,0.10705917,0.04764496,0.09579192,0.11426141,0.19451846,0.048631158,0.1356013,0.09944038,0.062769875
ERR4281187,0.04820272,0.15178175,0.09577275,0.11425837,0.09718616,0.08417476,0.13424835,0.10055063,0.0903513,0.08347318
ERR4281188,0.07774791,0.08341434,0.057307627,0.07998596,0.1563921,0.140759,0.059989884,0.119039245,0.16845688,0.05690705
ERR4281189,0.04366998,0.23648076,0.064654104,0.17595108,0.04235668,0.14397678,0.09701853,0.07698611,0.030341834,0.08856407
ERR4281190,0.057704,0.07694199,0.065209135,0.105978034,0.08857762,0.20816432,0.06555609,0.0813025,0.21980561,0.030760687
ERR4281191,0.060838047,0.21932627,0.0627316,0.15290873,0.04485695,0.14981185,0.08274982,0.111089505,0.03138891,0.08429828
ERR4281192,0.0213919,0.029093148,0.06319291,0.080627695,0.1557716,0.24431917,0.041629784,0.05895139,0.28667843,0.01834398
ERR4281193,0.0964385,0.116245605,0.040284984,0.10653477,0.08641598,0.2506494,0.03893079,0.13755517,0.06661266,0.060332075
ERR4281194,0.03315211,0.036704052,0.053447302,0.06735528,0.26189515,0.19275212,0.03645561,0.097330675,0.18268238,0.038225282
ERR4281195,0.07807421,0.083002225,0.056694977,0.07838705,0.16144152,0.13775149,0.05951921,0.12077169,0.1661513,0.0582064
ERR4281196,0.0709266,0.082420856,0.060810246,0.089958645,0.12900083,0.16501552,0.06282649,0.10539036,0.18741512,0.04623542
ERR4281197,0.079279415,0.08349826,0.05632897,0.07760336,0.16324747,0.1353003,0.059189297,0.12226681,0.16366322,0.059622984
ERR4281198,0.060837913,0.21932596,0.06273186,0.15290861,0.044857234,0.14981125,0.08275028,0.111089304,0.03138919,0.08429836
ERR4281199,0.10453185,0.12416167,0.03882327,0.10951773,0.075545326,0.25002816,0.036691025,0.13874674,0.058355194,0.06359901
ERR4281200,0.102923386,0.12468098,0.038333595,0.10859632,0.07643689,0.2524835,0.037702873,0.13835795,0.05907726,0.061407186
ERR4281201,0.08081058,0.089035764,0.055747215,0.08566919,0.14265022,0.15737955,0.057939313,0.121708,0.15217094,0.05688922
ERR4281202,0.09318349,0.105108514,0.04850902,0.094310254,0.11841789,0.18894829,0.049662497,0.13488318,0.104252174,0.06272463
ERR4281203,0.071824305,0.20362774,0.06848729,0.16296823,0.03900552,0.1368797,0.058901086,0.11331477,0.027078604,0.11791278
ERR4281204,0.03553508,0.04019056,0.05214518,0.07307427,0.24141663,0.21812846,0.035257015,0.102182396,0.16252163,0.039548844
ERR4281205,0.023189936,0.030024191,0.062017776,0.07678305,0.17980446,0.2267854,0.041454475,0.06500658,0.27358678,0.021347327
ERR4281206,0.058946017,0.21014893,0.068083175,0.15038206,0.04980285,0.14192444,0.09043555,0.10937288,0.03758624,0.083317906
ERR4281207,0.08139442,0.08640112,0.055322353,0.079555534,0.15824094,0.1411683,0.058107227,0.124726884,0.15458746,0.0604957
ERR4281208,0.06048763,0.21655807,0.06428862,0.151412,0.04681167,0.14631999,0.085054636,0.11116532,0.033145625,0.08475646
ERR4281209,0.0789214,0.08355844,0.05644205,0.078013994,0.16201724,0.13643995,0.059449926,0.12166865,0.16451217,0.05897619
ERR4281210,0.050977085,0.17243032,0.08886638,0.1343653,0.07272538,0.10946521,0.121013366,0.10072549,0.070659965,0.07877156
ERR4281211,0.060880166,0.21915278,0.0627322,0.15283814,0.044930425,0.1498646,0.082725905,0.11113826,0.031451367,0.08428614
ERR4281212,0.060827866,0.21926486,0.062767744,0.15288001,0.04489914,0.14973508,0.0828035,0.1110863,0.031428337,0.08430723
ERR4281213,0.030990716,0.033304323,0.055045556,0.060181987,0.28276902,0.15882035,0.038783472,0.09077432,0.2126641,0.036666233
ERR4281214,0.060806412,0.21930823,0.06275913,0.1529269,0.04487637,0.14977108,0.08280144,0.111035004,0.031414427,0.08430099
ERR4281215,0.10213121,0.12321742,0.039229844,0.107464306,0.07983488,0.2469021,0.038884632,0.13840444,0.062434174,0.061497074
ERR4281216,0.057701457,0.07694095,0.06520635,0.10597718,0.08858027,0.20816676,0.065559275,0.08130008,0.2198091,0.030758662
ERR4281217,0.07936318,0.083521314,0.05612493,0.07718257,0.16441263,0.1345467,0.05921448,0.12267452,0.1631165,0.059843175
ERR4281218,0.039584473,0.046622753,0.048545584,0.08332553,0.20214549,0.26995528,0.03223784,0.109589644,0.1267511,0.041242294
ERR4281219,0.09726247,0.15087897,0.05011008,0.13225016,0.059336293,0.20291491,0.041797265,0.13331872,0.044007123,0.08812392
ERR4281220,0.07925501,0.08346781,0.056166932,0.07726519,0.16422988,0.13478196,0.05923177,0.122534014,0.16334686,0.05972056
ERR4281221,0.04814872,0.16139416,0.0952045,0.1310558,0.07740178,0.10287088,0.1291234,0.09606057,0.083380245,0.07535991
ERR4281222,0.07121325,0.13326326,0.06858369,0.10854691,0.108338006,0.13484734,0.08172139,0.122661315,0.09506376,0.07576109
