t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,205,0,46,0.1833,1.0,0.0,1.0,1.0,1.0,0.1833,0.3098,0.7364,0.4615
0.01,0,205,0,46,0.1833,1.0,0.0,1.0,1.0,1.0,0.1833,0.3098,0.7364,0.4615
0.02,0,205,0,46,0.1833,1.0,0.0,1.0,1.0,1.0,0.1833,0.3098,0.7364,0.4615
0.03,0,205,0,46,0.1833,1.0,0.0,1.0,1.0,1.0,0.1833,0.3098,0.7364,0.4615
0.04,0,205,0,46,0.1833,1.0,0.0,1.0,1.0,1.0,0.1833,0.3098,0.7364,0.4615
0.05,0,205,0,46,0.1833,1.0,0.0,1.0,1.0,1.0,0.1833,0.3098,0.7364,0.4615
0.06,0,205,0,46,0.1833,1.0,0.0,1.0,1.0,1.0,0.1833,0.3098,0.7364,0.4615
0.07,0,205,0,46,0.1833,1.0,0.0,1.0,1.0,1.0,0.1833,0.3098,0.7364,0.4615
0.08,0,205,0,46,0.1833,1.0,0.0,1.0,1.0,1.0,0.1833,0.3098,0.7364,0.4615
0.09,0,204,0,46,0.184,1.0,0.0,1.0,1.0,1.0,0.184,0.3108,0.7364,0.4615
0.1,0,204,0,46,0.184,1.0,0.0,1.0,1.0,1.0,0.184,0.3108,0.7364,0.4615
0.11,0,204,0,46,0.184,1.0,0.0,1.0,1.0,1.0,0.184,0.3108,0.7364,0.4615
0.12,42,162,0,45,0.3494,1.0,0.2059,1.0,0.7941,1.0,0.2174,0.3571,0.7364,0.4615
0.13,63,141,1,44,0.4297,0.9778,0.3088,0.9778,0.6912,0.9778,0.2378,0.3826,0.7364,0.4615
0.14,71,133,1,44,0.4618,0.9778,0.348,0.9778,0.652,0.9778,0.2486,0.3964,0.7364,0.4615
0.15,72,132,2,43,0.4618,0.9556,0.3529,0.9556,0.6471,0.9556,0.2457,0.3909,0.7364,0.4615
0.16,74,130,2,43,0.4699,0.9556,0.3627,0.9556,0.6373,0.9556,0.2486,0.3945,0.7364,0.4615
0.17,77,127,2,43,0.4819,0.9556,0.3775,0.9556,0.6225,0.9556,0.2529,0.4,0.7364,0.4615
0.18,80,124,2,43,0.494,0.9556,0.3922,0.9556,0.6078,0.9556,0.2575,0.4057,0.7364,0.4615
0.19,84,120,2,43,0.51,0.9556,0.4118,0.9556,0.5882,0.9556,0.2638,0.4135,0.7364,0.4615
0.2,88,116,5,40,0.5141,0.8889,0.4314,0.8889,0.5686,0.8889,0.2564,0.398,0.7364,0.4615
0.21,92,112,6,39,0.5261,0.8667,0.451,0.8667,0.549,0.8667,0.2583,0.398,0.7364,0.4615
0.22,102,102,6,39,0.5663,0.8667,0.5,0.8667,0.5,0.8667,0.2766,0.4194,0.7364,0.4615
0.23,129,75,10,35,0.6586,0.7778,0.6324,0.7778,0.3676,0.7778,0.3182,0.4516,0.7364,0.4615
0.24,139,65,12,33,0.6908,0.7333,0.6814,0.7333,0.3186,0.7333,0.3367,0.4615,0.7364,0.4615
0.25,151,53,17,28,0.7189,0.6222,0.7402,0.6222,0.2598,0.6222,0.3457,0.4444,0.7364,0.4615
0.26,160,44,22,23,0.7349,0.5111,0.7843,0.5111,0.2157,0.5111,0.3433,0.4107,0.7364,0.4615
0.27,161,43,26,19,0.7229,0.4222,0.7892,0.4222,0.2108,0.4222,0.3065,0.3551,0.7364,0.4615
0.28,169,35,29,16,0.743,0.3556,0.8284,0.3556,0.1716,0.3556,0.3137,0.3333,0.7364,0.4615
0.29,169,35,29,16,0.743,0.3556,0.8284,0.3556,0.1716,0.3556,0.3137,0.3333,0.7364,0.4615
0.3,180,24,34,11,0.7671,0.2444,0.8824,0.2444,0.1176,0.2444,0.3143,0.275,0.7364,0.4615
0.31,183,21,37,8,0.7671,0.1778,0.8971,0.1778,0.1029,0.1778,0.2759,0.2162,0.7364,0.4615
0.32,185,19,41,4,0.759,0.0889,0.9069,0.0889,0.0931,0.0889,0.1739,0.1176,0.7364,0.4615
0.33,188,16,43,2,0.7631,0.0444,0.9216,0.0444,0.0784,0.0444,0.1111,0.0635,0.7364,0.4615
0.34,196,8,44,1,0.7912,0.0222,0.9608,0.0222,0.0392,0.0222,0.1111,0.037,0.7364,0.4615
0.35,200,4,44,1,0.8072,0.0222,0.9804,0.0222,0.0196,0.0222,0.2,0.04,0.7364,0.4615
0.36,202,2,46,0,0.808,0.0,0.9902,0.0,0.0098,0.0,0.0,,0.7364,0.4615
0.37,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.38,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.39,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.4,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.41,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.42,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.43,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.44,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.45,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.46,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.47,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.48,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.49,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.5,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.51,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.52,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.53,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.54,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.55,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.56,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.57,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.58,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.59,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.6,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.61,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.62,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.63,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.64,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.65,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.66,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.67,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.68,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.69,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.7,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.71,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.72,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.73,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.74,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.75,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.76,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.77,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.78,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.79,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.8,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.81,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.82,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.83,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.84,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.85,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.86,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.87,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.88,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.89,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.9,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.91,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.92,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.93,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.94,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.95,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.96,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.97,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.98,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
0.99,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
1.0,205,0,46,0,0.8167,0.0,1.0,0.0,0.0,0.0,0.0,,0.7364,0.4615
