,root:12M,root:3Y,root:4M,root:5Y,root:B,root:M
ERR4282338,0.032097816,0.14807567,0.03403155,0.13144949,0.018595695,0.63574976
ERR4282339,0.5110662,0.16460927,0.056173723,0.15787832,0.016554423,0.093718015
ERR4282340,0.6317781,0.069682695,0.124481834,0.10653549,0.015035203,0.0524867
ERR4282341,0.73502135,0.052796543,0.12590301,0.041871797,0.012294562,0.032112777
ERR4282342,0.2689549,0.3558427,0.034249317,0.22633252,0.016587308,0.09803324
ERR4282343,0.04521662,0.0071831984,0.8473257,0.015637,0.074105285,0.010532203
ERR4282344,0.14071831,0.446043,0.02358315,0.236064,0.008769036,0.1448225
ERR4282345,0.71117777,0.08144383,0.083138525,0.056844525,0.015056512,0.052338924
ERR4282346,0.32062614,0.33256787,0.04099295,0.13125542,0.01866957,0.1558881
ERR4282347,0.7111775,0.08144391,0.08313845,0.056844573,0.015056518,0.052338954
ERR4282348,0.10718734,0.5102902,0.020700892,0.12108856,0.009750334,0.23098263
ERR4282349,0.033627223,0.008307126,0.87885034,0.012479931,0.040217105,0.026518349
ERR4282350,0.34443712,0.31150708,0.046245497,0.12473568,0.017148567,0.1559261
ERR4282351,0.7660262,0.05901734,0.095205165,0.030047549,0.012428094,0.03727561
ERR4282352,0.3716307,0.29534948,0.040640958,0.14601451,0.021411581,0.124952696
ERR4282353,0.529283,0.109629184,0.088046566,0.1580213,0.014654259,0.10036579
ERR4282354,0.04026075,0.0047525074,0.8632279,0.012123749,0.071408406,0.008226764
ERR4282355,0.3970089,0.2685601,0.04419088,0.16423447,0.019844586,0.1061611
ERR4282356,0.60268867,0.06046684,0.24663524,0.03195825,0.022179343,0.036071714
ERR4282357,0.19019535,0.08361525,0.48355657,0.028807027,0.019284675,0.1945411
ERR4282358,0.03865888,0.12261832,0.035080533,0.24330369,0.019120023,0.5412185
ERR4282359,0.112274766,0.38703164,0.025208404,0.2856295,0.0075454987,0.18231021
ERR4282360,0.048498858,0.029521523,0.8179965,0.008442716,0.02242128,0.0731191
ERR4282361,0.15898561,0.46711037,0.026269114,0.1638853,0.011533399,0.17221619
ERR4282362,0.1401871,0.34171832,0.024249246,0.33946276,0.0061631952,0.14821935
ERR4282363,0.053303048,0.013285258,0.85148466,0.010751217,0.04995324,0.021222565
ERR4282364,0.05724916,0.009516034,0.83463013,0.013625527,0.07360906,0.011370069
ERR4282365,0.085549764,0.40108064,0.037984427,0.10825636,0.01235273,0.354776
ERR4282366,0.19445309,0.13642049,0.2938466,0.045490623,0.019887911,0.30990133
ERR4282367,0.09834198,0.081301,0.48061422,0.028364643,0.030411804,0.28096628
ERR4282368,0.47347236,0.1666896,0.053628642,0.17255953,0.01499714,0.11865277
ERR4282369,0.15329953,0.363963,0.022087727,0.35656026,0.0070524197,0.09703703
ERR4282370,0.050971452,0.030432729,0.811971,0.008780412,0.02231511,0.07552932
ERR4282371,0.3532721,0.19435713,0.045064792,0.22673321,0.010924354,0.16964838
ERR4282372,0.21501367,0.03462912,0.66839945,0.012251831,0.050257597,0.01944822
ERR4282373,0.10807313,0.049820315,0.70160836,0.01483617,0.02052166,0.105140336
ERR4282375,0.100040056,0.046669632,0.7082199,0.014591254,0.020638825,0.10984038
ERR4282376,0.15975355,0.47351313,0.024009444,0.16104782,0.012343622,0.16933243
ERR4282377,0.5598731,0.14821665,0.07409801,0.1304156,0.016531968,0.07086472
ERR4282378,0.649316,0.115932636,0.07042736,0.076450154,0.017501004,0.07037285
ERR4282379,0.63515425,0.11275324,0.06634406,0.100215405,0.016339894,0.06919314
ERR4282380,0.11021359,0.46203598,0.019905882,0.23864987,0.0068472917,0.16234738
ERR4282381,0.09364202,0.044438787,0.7137891,0.015845178,0.024629176,0.10765572
ERR4282382,0.076586306,0.33726016,0.021917827,0.39838693,0.0057106414,0.1601381
ERR4282383,0.2863437,0.06934074,0.51745856,0.027599394,0.025660606,0.07359705
ERR4282384,0.051398136,0.17456761,0.031942908,0.5207795,0.010220036,0.21109183
ERR4282385,0.06665226,0.036700107,0.78503656,0.010261538,0.02225079,0.07909872
ERR4282386,0.48455274,0.18118624,0.052387908,0.16943964,0.01731754,0.09511592
ERR4282387,0.7517327,0.047529187,0.12505357,0.03382015,0.0118562905,0.030008031
ERR4282388,0.1308994,0.10406679,0.46871153,0.035266012,0.027641034,0.23341525
ERR4282389,0.7201722,0.053741854,0.13957377,0.042590164,0.01287478,0.03104721
ERR4282390,0.20377718,0.43181875,0.029000882,0.17713459,0.014581134,0.14368749
ERR4282391,0.00797908,0.0049357144,0.063120216,0.019921891,0.8890872,0.014955924
ERR4282392,0.40335065,0.21617953,0.054158624,0.17250253,0.014875875,0.13893278
ERR4282393,0.028593246,0.14649929,0.2721021,0.086547166,0.18346152,0.2827967
ERR4282394,0.29016614,0.10314756,0.36759013,0.034215413,0.01501351,0.18986736
ERR4282395,0.040867075,0.14363521,0.03826146,0.27777532,0.014944874,0.48451614
ERR4282396,0.7111775,0.08144391,0.08313845,0.056844573,0.015056518,0.052338954
ERR4282397,0.29917282,0.08820954,0.4394419,0.031517416,0.021361062,0.12029721
ERR4282398,0.15897442,0.46827504,0.025954392,0.12445795,0.01294167,0.20939656
ERR4282399,0.7946278,0.038222257,0.11290403,0.020682715,0.009609954,0.023953335
ERR4282400,0.0500865,0.030590847,0.81084764,0.008827113,0.022647087,0.077000804
ERR4282401,0.07872085,0.38428155,0.024765857,0.23697181,0.0077547794,0.26750517
ERR4282402,0.04197674,0.10099034,0.02730319,0.4603777,0.02597508,0.343377
ERR4282403,0.07938962,0.46130875,0.020938614,0.11200134,0.009332905,0.31702888
ERR4282404,0.6428285,0.0615378,0.20190881,0.039867412,0.018093115,0.035764262
ERR4282405,0.21349497,0.063640356,0.58652043,0.024968795,0.025936266,0.085439205
ERR4282406,0.063786134,0.01813695,0.8406716,0.0072752465,0.040384784,0.029745312
ERR4282407,0.0034751215,0.0057502915,0.01566564,0.021933444,0.9364172,0.01675833
ERR4282408,0.09023238,0.105556816,0.064918555,0.05093362,0.013922216,0.67443645
ERR4282409,0.69060886,0.093245886,0.079425015,0.06174493,0.016050886,0.05892449
ERR4282410,0.073195755,0.52587867,0.015722476,0.07717815,0.00702922,0.3009958
ERR4282411,0.68695515,0.096697815,0.07386995,0.06476485,0.016394354,0.061317936
ERR4282412,0.19705227,0.2766478,0.029017648,0.31418976,0.006605945,0.17648664
ERR4282413,0.02604769,0.23508129,0.050202105,0.06301538,0.019413529,0.60624003
ERR4282414,0.049341075,0.17648606,0.03683157,0.49086145,0.0106261615,0.23585379
ERR4282415,0.065598175,0.011550793,0.8366414,0.009089108,0.062608875,0.014511683
ERR4282416,0.034301482,0.0801954,0.023889858,0.17512985,0.03511342,0.6513699
ERR4282417,0.5793338,0.09118368,0.07036308,0.16469479,0.014194944,0.080229774
ERR4282418,0.24327594,0.22352739,0.032348044,0.3074025,0.0069089215,0.1865372
ERR4282419,0.06388689,0.03547419,0.78537774,0.0102568,0.021925142,0.08307921
ERR4282420,0.029876752,0.23242263,0.037552986,0.08312541,0.017198458,0.59982383
ERR4282421,0.06300576,0.012042135,0.8396786,0.009648483,0.059823547,0.015801484
ERR4282422,0.05199597,0.17633566,0.03459842,0.49076146,0.013927744,0.23238073
ERR4282423,0.5417635,0.079918206,0.2718412,0.032665238,0.017487934,0.056324042
ERR4282424,0.19822259,0.14770283,0.32921177,0.049260095,0.023367437,0.25223538
ERR4282425,0.0371577,0.063767105,0.026534822,0.24410756,0.027760103,0.6006728
ERR4282426,0.0041146744,0.0060847867,0.020475265,0.02179316,0.93014926,0.017382862
ERR4282427,0.10343747,0.37668186,0.021860499,0.33105356,0.010017837,0.15694878
ERR4282428,0.025702355,0.21367913,0.035194,0.06507144,0.014311061,0.6460419
ERR4282429,0.019481907,0.0042443615,0.9178564,0.0075832237,0.039480973,0.011353117
ERR4282430,0.045074586,0.1442607,0.030108966,0.30732328,0.025918046,0.44731438
ERR4282431,0.56072086,0.161569,0.070618294,0.11229554,0.017070651,0.07772558
ERR4282432,0.06958496,0.19275074,0.038441703,0.44641855,0.008769749,0.24403428
ERR4282433,0.0594608,0.020778608,0.83933914,0.0076376423,0.03466913,0.038114667
ERR4282434,0.06626529,0.17889276,0.04210419,0.4590283,0.008903258,0.24480616
ERR4282435,0.680775,0.09634474,0.0731075,0.0741754,0.015851159,0.059746273
ERR4282436,0.08607833,0.018114502,0.8132361,0.00967944,0.05130509,0.021586493
ERR4282437,0.08772286,0.5336829,0.017401172,0.11195851,0.0071804435,0.24205399
ERR4282438,0.048260342,0.017215218,0.8542297,0.010178668,0.0342076,0.035908412
ERR4282439,0.046143062,0.13669188,0.02841498,0.5988683,0.011940741,0.17794096
ERR4282440,0.003447707,0.0057472554,0.015431441,0.021905113,0.93670416,0.01676428
ERR4282441,0.29495415,0.22069266,0.039094944,0.22319499,0.008524104,0.21353924
ERR4282442,0.19930665,0.41064927,0.030695794,0.09455667,0.013228437,0.25156313
ERR4282443,0.08925024,0.43635458,0.0222123,0.14497627,0.00754857,0.29965803
ERR4282444,0.059985626,0.033889625,0.7854377,0.010322473,0.022418818,0.08794572
ERR4282445,0.042789105,0.07810412,0.02937453,0.5757996,0.01745459,0.25647807
ERR4282446,0.6201023,0.16400227,0.04238473,0.057251886,0.023859214,0.09239962
ERR4282447,0.08368283,0.22435251,0.038326614,0.4488478,0.013922273,0.19086803
ERR4282448,0.04531455,0.009435658,0.826167,0.02045282,0.08830682,0.010323178
ERR4282449,0.099817656,0.34464943,0.02320106,0.3749053,0.0065416293,0.15088493
ERR4282450,0.04962886,0.029966483,0.8149459,0.008611275,0.022343772,0.07450361
ERR4282451,0.038794965,0.13891661,0.035450283,0.08185854,0.021435572,0.68354404
ERR4282452,0.10388424,0.48857477,0.018098826,0.2178847,0.006456935,0.16510041
ERR4282453,0.046629183,0.16639598,0.03841653,0.46927264,0.0130976755,0.26618797
ERR4282454,0.101149805,0.044373278,0.72154486,0.014729495,0.023531022,0.094671436
ERR4282455,0.23366876,0.39413574,0.036107235,0.12579913,0.014689271,0.19559981
ERR4282456,0.004695143,0.0057136104,0.027386092,0.019362887,0.9234848,0.01935745
ERR4282457,0.7111775,0.08144391,0.08313845,0.056844573,0.015056518,0.052338954
ERR4282458,0.71327406,0.07639256,0.09076709,0.05563517,0.014797293,0.049133766
ERR4282459,0.07228206,0.34369496,0.02844097,0.13120888,0.013199994,0.41117322
ERR4282460,0.02318386,0.0065606185,0.7692923,0.017186899,0.16745728,0.016318994
ERR4282461,0.7155274,0.07872367,0.08458555,0.055649094,0.014782773,0.05073157
ERR4282462,0.37813365,0.2645906,0.08118196,0.105056286,0.014607346,0.1564301
ERR4282463,0.035497546,0.112974666,0.026317628,0.09782293,0.034475986,0.69291127
ERR4282464,0.11225191,0.3770953,0.030674009,0.27933863,0.016330566,0.18430962
ERR4282465,0.21675758,0.15317303,0.044205755,0.1563538,0.006660187,0.42284957
ERR4282466,0.1953326,0.12237281,0.04778471,0.22137508,0.006138203,0.4069965
ERR4282467,0.08449412,0.019029092,0.81690335,0.008395575,0.046663996,0.02451385
ERR4282468,0.18553472,0.46048957,0.026717925,0.13267265,0.015716622,0.17886853
ERR4282469,0.11518613,0.048380733,0.70604175,0.015214931,0.023189306,0.091987185
ERR4282470,0.038983926,0.12835674,0.032773223,0.30436805,0.019528385,0.47598964
ERR4282471,0.19250567,0.40236983,0.025389649,0.07599576,0.0091463225,0.29459274
ERR4282472,0.2871073,0.23199938,0.039206926,0.22524457,0.008861118,0.20758075
ERR4282473,0.47908628,0.095640846,0.23800597,0.03448783,0.008199315,0.14457977
ERR4282474,0.71155983,0.06156902,0.11200945,0.06323815,0.012770918,0.038852643
ERR4282475,0.031178325,0.0069801915,0.9011683,0.008880315,0.029287357,0.022505585
ERR4282476,0.0040648147,0.0067154123,0.019300237,0.021702623,0.92943037,0.018786538
ERR4282477,0.44714513,0.18299711,0.11645096,0.06441764,0.015065041,0.1739241
ERR4282478,0.04563767,0.007577403,0.83953756,0.017508073,0.080225706,0.009513523
ERR4282479,0.0034530794,0.005746623,0.0153252715,0.021703653,0.9369406,0.016830724
ERR4282480,0.05041838,0.16880052,0.04087987,0.3575076,0.011556527,0.3708371
ERR4282481,0.18380362,0.4216573,0.024707261,0.07780256,0.009833185,0.28219607
ERR4282482,0.12503473,0.31021214,0.027811823,0.30470964,0.0065824334,0.22564924
ERR4282483,0.47800532,0.093787745,0.30076307,0.02894798,0.013325172,0.0851707
ERR4282484,0.031014128,0.12042396,0.023805266,0.10295954,0.036240686,0.6855564
ERR4282485,0.06526532,0.12841189,0.05098226,0.15546568,0.012922339,0.5869525
ERR4282486,0.06569158,0.035231393,0.7761458,0.010801609,0.021597588,0.09053206
ERR4282487,0.2041809,0.31549504,0.059709147,0.08843743,0.014831235,0.31734622
ERR4282488,0.6316027,0.08416307,0.16531333,0.03094854,0.0077869333,0.08018535
ERR4282489,0.09395003,0.49109742,0.01942014,0.0925635,0.008685798,0.2942831
ERR4282490,0.08765076,0.31175882,0.03712228,0.19681022,0.018109867,0.34854802
ERR4282491,0.72290415,0.07339851,0.089674495,0.0523579,0.014303463,0.047361527
ERR4282492,0.13602212,0.49361578,0.022975452,0.11937593,0.01172043,0.21629035
ERR4282493,0.09509566,0.023538955,0.7086591,0.02765083,0.12637432,0.018681144
ERR4282494,0.1019339,0.3959262,0.025599997,0.16818854,0.019632109,0.28871927
ERR4282495,0.5605706,0.1096827,0.094258845,0.14077994,0.015285821,0.07942203
ERR4282496,0.43650144,0.24633895,0.05154464,0.1309954,0.018928755,0.11569079
ERR4282497,0.110902846,0.44645688,0.022036232,0.25657263,0.0070758467,0.15695548
ERR4282498,0.026598696,0.0071759364,0.77443856,0.01736886,0.15587662,0.018541282
ERR4282499,0.038771663,0.16946079,0.04128323,0.18928494,0.014256475,0.54694295
ERR4282500,0.048583712,0.029602254,0.8175524,0.008463572,0.022379037,0.07341906
ERR4282501,0.6294317,0.1257991,0.07202414,0.081514314,0.017471068,0.07375956
ERR4282502,0.06360259,0.03508929,0.7837011,0.010358992,0.021791201,0.08545682
ERR4282503,0.7163356,0.05081162,0.15713862,0.031915147,0.013804089,0.029994836
ERR4282504,0.65994334,0.07989948,0.15059312,0.037763238,0.014710139,0.05709065
ERR4282505,0.32736444,0.32314697,0.041008376,0.15508993,0.01984411,0.13354616
ERR4282506,0.048525903,0.2070618,0.03535874,0.29842985,0.015260055,0.39536375
ERR4282507,0.3458536,0.24077123,0.059388656,0.19781762,0.014884489,0.14128432
ERR4282508,0.031401962,0.005316393,0.7659878,0.013990082,0.16981792,0.013485885
ERR4282509,0.084074765,0.34032205,0.026018575,0.33070245,0.009117336,0.20976473
ERR4282510,0.2813063,0.29098126,0.029253794,0.06285352,0.006999497,0.32860568
ERR4282511,0.03546344,0.15269677,0.03268569,0.16577978,0.021398932,0.59197545
ERR4282512,0.0034442048,0.0057376157,0.01538221,0.021863686,0.93681294,0.01675929
ERR4282513,0.050468244,0.09797901,0.03278197,0.082097866,0.03214824,0.70452464
ERR4282514,0.7111775,0.08144391,0.08313845,0.056844573,0.015056518,0.052338954
ERR4282515,0.048798304,0.029678874,0.8169521,0.008496987,0.02236251,0.07371118
ERR4282516,0.18857437,0.43028352,0.027396332,0.23039348,0.012817731,0.11053468
ERR4282517,0.7024228,0.08629379,0.08150471,0.05937484,0.015436709,0.054967146
ERR4282518,0.71837246,0.074261785,0.088852316,0.05695237,0.014137237,0.04742366
ERR4282519,0.11966814,0.07492781,0.46078664,0.030029021,0.024266332,0.29032198
ERR4282520,0.048412666,0.029548254,0.81793004,0.008441651,0.022379054,0.07328833
ERR4282521,0.08387999,0.042139024,0.74370986,0.012561976,0.021095162,0.09661392
ERR4282522,0.035987504,0.10375847,0.026271164,0.21081387,0.032808598,0.5903604
ERR4282523,0.30577064,0.33173618,0.040800404,0.19177505,0.017718669,0.11219896
ERR4282524,0.12536456,0.355195,0.020318251,0.39868847,0.006163382,0.09427037
ERR4282525,0.0255291,0.006460746,0.9045086,0.008849883,0.027652046,0.026999542
ERR4282526,0.026666045,0.0044432497,0.83205813,0.011325501,0.115145884,0.01036117
ERR4282527,0.321796,0.12848467,0.13281637,0.05286511,0.009792534,0.35424536
ERR4282528,0.35907114,0.2730604,0.06763649,0.13659388,0.020207029,0.14343107
ERR4282529,0.116089314,0.47400784,0.022046056,0.2167455,0.0077972645,0.16331404
ERR4282530,0.02471756,0.0038413187,0.73709446,0.011500621,0.2105255,0.012320628
ERR4282531,0.041421797,0.14136785,0.03828538,0.43788937,0.01220937,0.32882616
ERR4282532,0.003406276,0.005614026,0.015026987,0.021682674,0.9376886,0.016581457
ERR4282533,0.030763706,0.15691344,0.031960376,0.09342838,0.020571183,0.6663629
ERR4282534,0.2612154,0.18674798,0.035310462,0.23467557,0.0053317314,0.27671885
ERR4282535,0.04849184,0.029539632,0.81791914,0.00844536,0.022405833,0.07319812
ERR4282536,0.045030687,0.13171217,0.54095435,0.042691715,0.17448166,0.06512949
