,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,F-max,ROC-AUC
0,0.0984,1.0,0.0,1.0,1.0,1.0,0.0984,0.166,0.2452,0.641
1,0.0941,0.9688,0.0,0.9688,1.0,0.9688,0.0944,0.159,0.2452,0.641
2,0.1008,0.9688,0.007,0.9688,0.993,0.9688,0.0946,0.1593,0.2452,0.641
3,0.1188,0.9576,0.0272,0.9576,0.9728,0.9576,0.0944,0.1586,0.2452,0.641
4,0.2021,0.9051,0.1135,0.9051,0.8865,0.9051,0.0961,0.1611,0.2452,0.641
5,0.2691,0.8976,0.1871,0.8976,0.8129,0.8976,0.0998,0.1662,0.2452,0.641
6,0.3172,0.8764,0.2435,0.8764,0.7565,0.8764,0.1016,0.168,0.2452,0.641
7,0.4038,0.8461,0.3452,0.8461,0.6548,0.8461,0.1038,0.1679,0.2452,0.641
8,0.4716,0.8335,0.4228,0.8335,0.5772,0.8335,0.107,,0.2452,0.641
9,0.5314,0.7293,0.4878,0.7293,0.5122,0.7293,0.1122,,0.2452,0.641
10,0.6121,0.7085,0.5771,0.7085,0.4229,0.7085,0.1166,,0.2452,0.641
11,0.6574,0.6198,0.6315,0.6198,0.3685,0.6198,0.1178,,0.2452,0.641
12,0.7463,0.3996,0.7569,0.3996,0.2431,0.3996,0.1155,,0.2452,0.641
13,0.7837,0.3871,0.8012,0.3871,0.1988,0.3871,0.1255,,0.2452,0.641
14,0.7971,0.3291,0.8236,0.3291,0.1764,0.3291,0.1265,,0.2452,0.641
15,0.8169,0.2791,0.8515,0.2791,0.1485,0.2791,0.1356,,0.2452,0.641
16,0.8299,0.2374,0.8762,0.2374,0.1238,0.2374,0.1223,,0.2452,0.641
17,0.8557,0.1867,0.9176,0.1867,0.0824,0.1867,0.0943,,0.2452,0.641
18,0.8724,0.1444,0.9502,0.1444,0.0498,0.1444,0.1004,,0.2452,0.641
19,0.881,0.1353,0.9631,0.1353,0.0369,0.1353,0.1147,,0.2452,0.641
20,0.885,0.1285,0.9697,0.1285,0.0303,0.1285,0.1278,,0.2452,0.641
21,0.8855,0.1094,0.9753,0.1094,0.0247,0.1094,0.1208,,0.2452,0.641
22,0.8883,0.1038,0.9798,0.1038,0.0202,0.1038,0.1271,,0.2452,0.641
23,0.8899,0.0631,0.9838,0.0631,0.0162,0.0631,0.0794,,0.2452,0.641
24,0.89,0.0582,0.9852,0.0582,0.0148,0.0582,0.0692,,0.2452,0.641
25,0.8907,0.0582,0.986,0.0582,0.014,0.0582,0.0692,,0.2452,0.641
26,0.8919,0.0582,0.9872,0.0582,0.0128,0.0582,0.0696,,0.2452,0.641
