t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,248,0,4,0.0159,1.0,0.0,1.0,1.0,1.0,0.0159,0.0312,0.751,0.0822
0.01,11,236,0,4,0.0598,1.0,0.0445,1.0,0.9555,1.0,0.0167,0.0328,0.751,0.0822
0.02,38,209,0,4,0.1673,1.0,0.1538,1.0,0.8462,1.0,0.0188,0.0369,0.751,0.0822
0.03,86,161,0,4,0.3586,1.0,0.3482,1.0,0.6518,1.0,0.0242,0.0473,0.751,0.0822
0.04,107,140,0,4,0.4422,1.0,0.4332,1.0,0.5668,1.0,0.0278,0.0541,0.751,0.0822
0.05,151,96,1,3,0.6135,0.75,0.6113,0.75,0.3887,0.75,0.0303,0.0583,0.751,0.0822
0.06,181,66,1,3,0.7331,0.75,0.7328,0.75,0.2672,0.75,0.0435,0.0822,0.751,0.0822
0.07,202,45,3,1,0.8088,0.25,0.8178,0.25,0.1822,0.25,0.0217,0.04,0.751,0.0822
0.08,218,29,3,1,0.8725,0.25,0.8826,0.25,0.1174,0.25,0.0333,0.0588,0.751,0.0822
0.09,227,20,3,1,0.9084,0.25,0.919,0.25,0.081,0.25,0.0476,0.08,0.751,0.0822
0.1,233,14,4,0,0.9283,0.0,0.9433,0.0,0.0567,0.0,0.0,,0.751,0.0822
0.11,236,11,4,0,0.9402,0.0,0.9555,0.0,0.0445,0.0,0.0,,0.751,0.0822
0.12,236,11,4,0,0.9402,0.0,0.9555,0.0,0.0445,0.0,0.0,,0.751,0.0822
0.13,241,6,4,0,0.9602,0.0,0.9757,0.0,0.0243,0.0,0.0,,0.751,0.0822
0.14,241,6,4,0,0.9602,0.0,0.9757,0.0,0.0243,0.0,0.0,,0.751,0.0822
0.15,244,3,4,0,0.9721,0.0,0.9879,0.0,0.0121,0.0,0.0,,0.751,0.0822
0.16,244,3,4,0,0.9721,0.0,0.9879,0.0,0.0121,0.0,0.0,,0.751,0.0822
0.17,244,3,4,0,0.9721,0.0,0.9879,0.0,0.0121,0.0,0.0,,0.751,0.0822
0.18,244,3,4,0,0.9721,0.0,0.9879,0.0,0.0121,0.0,0.0,,0.751,0.0822
0.19,244,3,4,0,0.9721,0.0,0.9879,0.0,0.0121,0.0,0.0,,0.751,0.0822
0.2,244,3,4,0,0.9721,0.0,0.9879,0.0,0.0121,0.0,0.0,,0.751,0.0822
0.21,244,3,4,0,0.9721,0.0,0.9879,0.0,0.0121,0.0,0.0,,0.751,0.0822
0.22,244,3,4,0,0.9721,0.0,0.9879,0.0,0.0121,0.0,0.0,,0.751,0.0822
0.23,245,2,4,0,0.9761,0.0,0.9919,0.0,0.0081,0.0,0.0,,0.751,0.0822
0.24,246,1,4,0,0.9801,0.0,0.996,0.0,0.004,0.0,0.0,,0.751,0.0822
0.25,246,1,4,0,0.9801,0.0,0.996,0.0,0.004,0.0,0.0,,0.751,0.0822
0.26,246,1,4,0,0.9801,0.0,0.996,0.0,0.004,0.0,0.0,,0.751,0.0822
0.27,246,1,4,0,0.9801,0.0,0.996,0.0,0.004,0.0,0.0,,0.751,0.0822
