t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,229,0,23,0.0913,1.0,0.0,1.0,1.0,1.0,0.0913,0.1673,0.8372,0.475
0.01,1,228,0,23,0.0952,1.0,0.0044,1.0,0.9956,1.0,0.0916,0.1679,0.8372,0.475
0.02,45,183,1,22,0.2669,0.9565,0.1974,0.9565,0.8026,0.9565,0.1073,0.193,0.8372,0.475
0.03,93,135,2,20,0.452,0.9091,0.4079,0.9091,0.5921,0.9091,0.129,0.226,0.8372,0.475
0.04,125,103,2,20,0.58,0.9091,0.5482,0.9091,0.4518,0.9091,0.1626,0.2759,0.8372,0.475
0.05,151,77,2,20,0.684,0.9091,0.6623,0.9091,0.3377,0.9091,0.2062,0.3361,0.8372,0.475
0.06,165,64,2,20,0.7371,0.9091,0.7205,0.9091,0.2795,0.9091,0.2381,0.3774,0.8372,0.475
0.07,180,49,3,19,0.7928,0.8636,0.786,0.8636,0.214,0.8636,0.2794,0.4222,0.8372,0.475
0.08,186,43,3,19,0.8167,0.8636,0.8122,0.8636,0.1878,0.8636,0.3065,0.4524,0.8372,0.475
0.09,190,39,3,19,0.8327,0.8636,0.8297,0.8636,0.1703,0.8636,0.3276,0.475,0.8372,0.475
0.1,191,38,6,17,0.8254,0.7391,0.8341,0.7391,0.1659,0.7391,0.3091,0.4359,0.8372,0.475
0.11,196,33,8,14,0.8367,0.6364,0.8559,0.6364,0.1441,0.6364,0.2979,0.4058,0.8372,0.475
0.12,198,30,11,12,0.8367,0.5217,0.8684,0.5217,0.1316,0.5217,0.2857,0.3692,0.8372,0.475
0.13,207,22,12,11,0.8651,0.4783,0.9039,0.4783,0.0961,0.4783,0.3333,0.3929,0.8372,0.475
0.14,213,16,16,7,0.873,0.3043,0.9301,0.3043,0.0699,0.3043,0.3043,0.3043,0.8372,0.475
0.15,219,9,18,4,0.892,0.1818,0.9605,0.1818,0.0395,0.1818,0.3077,0.2286,0.8372,0.475
0.16,220,8,18,4,0.896,0.1818,0.9649,0.1818,0.0351,0.1818,0.3333,0.2353,0.8372,0.475
0.17,223,6,18,4,0.9044,0.1818,0.9738,0.1818,0.0262,0.1818,0.4,0.25,0.8372,0.475
0.18,223,6,18,4,0.9044,0.1818,0.9738,0.1818,0.0262,0.1818,0.4,0.25,0.8372,0.475
0.19,223,6,18,4,0.9044,0.1818,0.9738,0.1818,0.0262,0.1818,0.4,0.25,0.8372,0.475
0.2,224,4,18,4,0.912,0.1818,0.9825,0.1818,0.0175,0.1818,0.5,0.2667,0.8372,0.475
0.21,225,3,18,4,0.916,0.1818,0.9868,0.1818,0.0132,0.1818,0.5714,0.2759,0.8372,0.475
0.22,227,2,18,4,0.9203,0.1818,0.9913,0.1818,0.0087,0.1818,0.6667,0.2857,0.8372,0.475
0.23,228,1,18,4,0.9243,0.1818,0.9956,0.1818,0.0044,0.1818,0.8,0.2963,0.8372,0.475
0.24,228,1,18,4,0.9243,0.1818,0.9956,0.1818,0.0044,0.1818,0.8,0.2963,0.8372,0.475
0.25,228,1,18,4,0.9243,0.1818,0.9956,0.1818,0.0044,0.1818,0.8,0.2963,0.8372,0.475
0.26,228,1,18,4,0.9243,0.1818,0.9956,0.1818,0.0044,0.1818,0.8,0.2963,0.8372,0.475
0.27,228,1,18,4,0.9243,0.1818,0.9956,0.1818,0.0044,0.1818,0.8,0.2963,0.8372,0.475
0.28,228,1,18,4,0.9243,0.1818,0.9956,0.1818,0.0044,0.1818,0.8,0.2963,0.8372,0.475
0.29,228,1,18,4,0.9243,0.1818,0.9956,0.1818,0.0044,0.1818,0.8,0.2963,0.8372,0.475
0.3,228,1,19,3,0.9203,0.1364,0.9956,0.1364,0.0044,0.1364,0.75,0.2308,0.8372,0.475
0.31,228,1,19,3,0.9203,0.1364,0.9956,0.1364,0.0044,0.1364,0.75,0.2308,0.8372,0.475
0.32,228,1,22,1,0.9087,0.0435,0.9956,0.0435,0.0044,0.0435,0.5,0.08,0.8372,0.475
0.33,228,1,22,1,0.9087,0.0435,0.9956,0.0435,0.0044,0.0435,0.5,0.08,0.8372,0.475
0.34,228,1,22,1,0.9087,0.0435,0.9956,0.0435,0.0044,0.0435,0.5,0.08,0.8372,0.475
0.35,228,1,22,1,0.9087,0.0435,0.9956,0.0435,0.0044,0.0435,0.5,0.08,0.8372,0.475
0.36,229,0,23,0,0.9087,0.0,1.0,0.0,0.0,0.0,0.0,,0.8372,0.475
0.37,229,0,23,0,0.9087,0.0,1.0,0.0,0.0,0.0,0.0,,0.8372,0.475
0.38,229,0,23,0,0.9087,0.0,1.0,0.0,0.0,0.0,0.0,,0.8372,0.475
0.39,229,0,23,0,0.9087,0.0,1.0,0.0,0.0,0.0,0.0,,0.8372,0.475
0.4,229,0,23,0,0.9087,0.0,1.0,0.0,0.0,0.0,0.0,,0.8372,0.475
0.41,229,0,23,0,0.9087,0.0,1.0,0.0,0.0,0.0,0.0,,0.8372,0.475
0.42,229,0,23,0,0.9087,0.0,1.0,0.0,0.0,0.0,0.0,,0.8372,0.475
0.43,229,0,23,0,0.9087,0.0,1.0,0.0,0.0,0.0,0.0,,0.8372,0.475
0.44,229,0,23,0,0.9087,0.0,1.0,0.0,0.0,0.0,0.0,,0.8372,0.475
0.45,229,0,23,0,0.9087,0.0,1.0,0.0,0.0,0.0,0.0,,0.8372,0.475
