,mean,std
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0016148296417668462,0.009983763098716736
4,0.0016148296417668462,0.009983763098716736
5,0.0015965180937200785,0.00995649490505457
6,0.0016148296417668462,0.009983763098716736
7,0.0,0.0
8,0.0,0.0
9,0.0016148296417668462,0.009983763098716736
10,0.0,0.0
11,0.0,0.0
12,0.0016148296417668462,0.009983763098716736
13,0.0,0.0
14,0.0,0.0
15,7.34899949748069e-05,0.0026572695933282375
16,7.34899949748069e-05,0.0026572695933282375
17,7.34899949748069e-05,0.0026572695933282375
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,1.9196290779177616e-08,8.080609745775291e-07
22,0.0,0.0
23,0.0,0.0
24,1.9196290779177616e-08,8.080609745775291e-07
25,1.9196290779177616e-08,8.080609745775291e-07
26,0.0,0.0
27,1.9196290779177616e-08,8.080609745775291e-07
28,0.0,0.0
29,0.0,0.0
30,1.9196290779177616e-08,8.080609745775291e-07
31,0.0,0.0
32,0.0,0.0
33,1.9196290779177616e-08,8.080609745775291e-07
34,0.0,0.0
35,0.0,0.0
36,1.9196290779177616e-08,8.080609745775291e-07
37,0.0,0.0
38,0.0,0.0
39,1.9196290779177616e-08,8.080609745775291e-07
40,0.0,0.0
41,0.0,0.0
42,1.9196290779177616e-08,8.080609745775291e-07
43,0.0,0.0
44,0.0,0.0
45,0.036595262587070465,0.09302480518817902
46,0.0,0.0
47,0.0,0.0
48,0.036595262587070465,0.09302480518817902
49,0.0,0.0
50,0.0,0.0
51,0.036595262587070465,0.09302480518817902
52,0.0,0.0
53,0.0,0.0
54,0.036595262587070465,0.09302480518817902
55,0.0,0.0
56,0.0,0.0
57,0.036595262587070465,0.09302480518817902
58,0.0,0.0
59,0.0,0.0
60,0.036595262587070465,0.09302480518817902
61,0.0,0.0
62,0.0,0.0
63,0.036595262587070465,0.09302480518817902
64,0.0,0.0
65,0.0,0.0
66,0.036595262587070465,0.09302480518817902
67,0.0,0.0
68,0.0,0.0
69,0.036595262587070465,0.09302480518817902
70,0.0,0.0
71,0.0,0.0
72,0.036595262587070465,0.09302480518817902
73,0.0,0.0
74,0.0,0.0
75,0.036595262587070465,0.09302480518817902
76,0.0,0.0
77,0.0,0.0
78,0.036595262587070465,0.09302480518817902
79,0.0,0.0
80,0.0,0.0
81,0.036595262587070465,0.09302480518817902
82,0.0,0.0
83,0.0,0.0
84,0.036595262587070465,0.09302480518817902
85,0.0,0.0
86,0.0,0.0
87,0.036595262587070465,0.09302480518817902
88,0.0,0.0
89,0.0,0.0
90,0.036595262587070465,0.09302480518817902
91,0.0,0.0
92,0.0,0.0
93,0.036595262587070465,0.09302480518817902
94,0.0,0.0
95,0.0,0.0
96,0.036595262587070465,0.09302480518817902
97,0.0,0.0
98,0.0,0.0
99,0.036595262587070465,0.09302480518817902
100,0.0,0.0
101,0.0,0.0
102,0.036595262587070465,0.09302480518817902
103,0.0,0.0
104,0.0,0.0
105,0.036595262587070465,0.09302480518817902
106,0.0,0.0
107,0.0,0.0
108,0.036595262587070465,0.09302480518817902
109,0.0,0.0
110,0.0,0.0
111,0.036595262587070465,0.09302480518817902
112,0.0,0.0
113,0.0,0.0
114,0.036595262587070465,0.09302480518817902
115,0.0,0.0
116,0.0,0.0
117,0.036595262587070465,0.09302480518817902
118,0.0,0.0
119,0.0,0.0
120,0.036595262587070465,0.09302480518817902
121,0.0,0.0
122,0.0,0.0
123,0.0006027516210451722,0.008257278241217136
124,0.0005607535713352263,0.008151846937835217
125,0.0005607535713352263,0.008151846937835217
126,0.036595262587070465,0.09302480518817902
127,0.0,0.0
128,0.0,0.0
129,0.036595262587070465,0.09302480518817902
130,0.0,0.0
131,0.0,0.0
132,0.036595262587070465,0.09302480518817902
133,0.0,0.0
134,0.0,0.0
135,0.036595262587070465,0.09302480518817902
136,0.0,0.0
137,0.0,0.0
138,0.036595262587070465,0.09302480518817902
139,0.0,0.0
140,0.0,0.0
141,0.036595262587070465,0.09302480518817902
142,0.0,0.0
143,0.0,0.0
144,0.036595262587070465,0.09302480518817902
145,0.0,0.0
146,0.0,0.0
147,0.036595262587070465,0.09302480518817902
148,0.0,0.0
149,0.0,0.0
150,0.036595262587070465,0.09302480518817902
151,0.0,0.0
152,0.0,0.0
153,0.036595262587070465,0.09302480518817902
154,0.03192974627017975,0.08923488855361938
155,0.0,0.0
156,0.036595262587070465,0.09302480518817902
157,0.03192974627017975,0.08923488855361938
158,0.0,0.0
159,0.036595262587070465,0.09302480518817902
160,0.03192974627017975,0.08923488855361938
161,0.03138419985771179,0.08898354321718216
162,0.036595262587070465,0.09302480518817902
163,0.004665527027100325,0.019886137917637825
164,0.0,0.0
165,0.036595262587070465,0.09302480518817902
166,0.004665527027100325,0.019886137917637825
167,0.003271897090598941,0.018127620220184326
168,0.036595262587070465,0.09302480518817902
169,0.0,0.0
170,0.0,0.0
171,0.036595262587070465,0.09302480518817902
172,0.0,0.0
173,0.0,0.0
174,5.81602932925307e-07,1.6047108147176914e-05
175,5.81602932925307e-07,1.6047108147176914e-05
176,0.0,0.0
177,0.5280383825302124,0.3547729253768921
178,6.822776867920766e-06,0.00019716619863174856
179,6.822776867920766e-06,0.00019716619863174856
180,0.5280383825302124,0.3547729253768921
181,0.528028130531311,0.35477301478385925
182,0.00817499216645956,0.033272963017225266
183,0.5280383825302124,0.3547729253768921
184,0.528028130531311,0.35477301478385925
185,0.37666672468185425,0.31174883246421814
186,0.5280383825302124,0.3547729253768921
187,0.528028130531311,0.35477301478385925
188,4.557122792903101e-06,0.0001404018548782915
189,0.5280383825302124,0.3547729253768921
190,0.528028130531311,0.35477301478385925
191,0.0,0.0
192,0.5280383825302124,0.3547729253768921
193,0.528028130531311,0.35477301478385925
194,0.0,0.0
195,0.5280383825302124,0.3547729253768921
196,0.528028130531311,0.35477301478385925
197,0.0,0.0
198,0.5280383825302124,0.3547729253768921
199,0.528028130531311,0.35477301478385925
200,0.0,0.0
201,0.5280383825302124,0.3547729253768921
202,0.528028130531311,0.35477301478385925
203,0.003444690490141511,0.007506214547902346
204,0.5280383825302124,0.3547729253768921
205,0.528028130531311,0.35477301478385925
206,0.0,0.0
207,0.5280383825302124,0.3547729253768921
208,0.528028130531311,0.35477301478385925
209,7.592490192109835e-07,3.196065517840907e-05
210,0.5280383825302124,0.3547729253768921
211,0.528028130531311,0.35477301478385925
212,3.309722160338424e-05,0.0004771301173605025
213,0.5280383825302124,0.3547729253768921
214,0.528028130531311,0.35477301478385925
215,0.0,0.0
216,0.5280383825302124,0.3547729253768921
217,0.528028130531311,0.35477301478385925
218,0.001499662408605218,0.01163704227656126
219,0.5280383825302124,0.3547729253768921
220,0.528028130531311,0.35477301478385925
221,0.03639842942357063,0.13917206227779388
222,0.5280383825302124,0.3547729253768921
223,0.528028130531311,0.35477301478385925
224,0.006547293160110712,0.020768197253346443
225,0.5280383825302124,0.3547729253768921
226,0.528028130531311,0.35477301478385925
227,0.07075407356023788,0.11701907217502594
228,0.5280383825302124,0.3547729253768921
229,0.528028130531311,0.35477301478385925
230,0.0,0.0
231,0.5280383825302124,0.3547729253768921
232,0.528028130531311,0.35477301478385925
233,0.024079889059066772,0.05150153487920761
234,0.5280383825302124,0.3547729253768921
235,0.0,0.0
236,0.0,0.0
237,0.5280383825302124,0.3547729253768921
238,0.0,0.0
239,0.0,0.0
240,0.5280383825302124,0.3547729253768921
241,2.1551538793573854e-06,6.20603677816689e-05
242,0.0,0.0
243,0.5280383825302124,0.3547729253768921
244,2.1551538793573854e-06,6.20603677816689e-05
245,0.0,0.0
246,0.5280383825302124,0.3547729253768921
247,2.1551538793573854e-06,6.20603677816689e-05
248,0.0,0.0
249,0.5280383825302124,0.3547729253768921
250,2.1551538793573854e-06,6.20603677816689e-05
251,0.0,0.0
252,0.5280383825302124,0.3547729253768921
253,2.1551538793573854e-06,6.20603677816689e-05
254,0.0,0.0
255,0.5280383825302124,0.3547729253768921
256,2.1551538793573854e-06,6.20603677816689e-05
257,0.0,0.0
258,0.5280383825302124,0.3547729253768921
259,2.1551538793573854e-06,6.20603677816689e-05
260,0.0,0.0
261,0.5280383825302124,0.3547729253768921
262,2.1551538793573854e-06,6.20603677816689e-05
263,2.1551538793573854e-06,6.20603677816689e-05
264,0.5280383825302124,0.3547729253768921
265,2.1551538793573854e-06,6.20603677816689e-05
266,0.0,0.0
267,0.5280383825302124,0.3547729253768921
268,2.305284851900069e-07,9.704138392407913e-06
269,0.0,0.0
