t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,208,0,44,0.1746,1.0,0.0,1.0,1.0,1.0,0.1746,0.2973,0.8096,0.5512
0.01,16,192,0,44,0.2381,1.0,0.0769,1.0,0.9231,1.0,0.1864,0.3143,0.8096,0.5512
0.02,60,147,2,42,0.4064,0.9545,0.2899,0.9545,0.7101,0.9545,0.2222,0.3605,0.8096,0.5512
0.03,90,117,4,39,0.516,0.907,0.4348,0.907,0.5652,0.907,0.25,0.392,0.8096,0.5512
0.04,135,73,7,37,0.6825,0.8409,0.649,0.8409,0.351,0.8409,0.3364,0.4805,0.8096,0.5512
0.05,150,58,7,37,0.7421,0.8409,0.7212,0.8409,0.2788,0.8409,0.3895,0.5324,0.8096,0.5512
0.06,158,49,8,35,0.772,0.814,0.7633,0.814,0.2367,0.814,0.4167,0.5512,0.8096,0.5512
0.07,163,44,12,32,0.7769,0.7273,0.7874,0.7273,0.2126,0.7273,0.4211,0.5333,0.8096,0.5512
0.08,166,42,14,29,0.7769,0.6744,0.7981,0.6744,0.2019,0.6744,0.4085,0.5088,0.8096,0.5512
0.09,167,40,14,29,0.784,0.6744,0.8068,0.6744,0.1932,0.6744,0.4203,0.5179,0.8096,0.5512
0.1,171,37,17,27,0.7857,0.6136,0.8221,0.6136,0.1779,0.6136,0.4219,0.5,0.8096,0.5512
0.11,172,35,18,26,0.7888,0.5909,0.8309,0.5909,0.1691,0.5909,0.4262,0.4952,0.8096,0.5512
0.12,173,34,18,26,0.7928,0.5909,0.8357,0.5909,0.1643,0.5909,0.4333,0.5,0.8096,0.5512
0.13,174,33,18,26,0.7968,0.5909,0.8406,0.5909,0.1594,0.5909,0.4407,0.5049,0.8096,0.5512
0.14,174,33,19,24,0.792,0.5581,0.8406,0.5581,0.1594,0.5581,0.4211,0.48,0.8096,0.5512
0.15,177,31,19,24,0.8008,0.5581,0.851,0.5581,0.149,0.5581,0.4364,0.4898,0.8096,0.5512
0.16,179,28,19,24,0.812,0.5581,0.8647,0.5581,0.1353,0.5581,0.4615,0.5053,0.8096,0.5512
0.17,179,28,22,22,0.8008,0.5,0.8647,0.5,0.1353,0.5,0.44,0.4681,0.8096,0.5512
0.18,181,27,23,21,0.8016,0.4773,0.8702,0.4773,0.1298,0.4773,0.4375,0.4565,0.8096,0.5512
0.19,184,23,24,19,0.812,0.4419,0.8889,0.4419,0.1111,0.4419,0.4524,0.4471,0.8096,0.5512
0.2,187,21,24,19,0.8207,0.4419,0.899,0.4419,0.101,0.4419,0.475,0.4578,0.8096,0.5512
