t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,223,0,28,0.1116,1.0,0.0,1.0,1.0,1.0,0.1116,0.2007,0.8125,0.4935
0.01,0,223,0,28,0.1116,1.0,0.0,1.0,1.0,1.0,0.1116,0.2007,0.8125,0.4935
0.02,0,223,0,28,0.1116,1.0,0.0,1.0,1.0,1.0,0.1116,0.2007,0.8125,0.4935
0.03,0,223,0,28,0.1116,1.0,0.0,1.0,1.0,1.0,0.1116,0.2007,0.8125,0.4935
0.04,0,223,0,28,0.1116,1.0,0.0,1.0,1.0,1.0,0.1116,0.2007,0.8125,0.4935
0.05,0,223,0,28,0.1116,1.0,0.0,1.0,1.0,1.0,0.1116,0.2007,0.8125,0.4935
0.06,33,189,0,27,0.241,1.0,0.1486,1.0,0.8514,1.0,0.125,0.2222,0.8125,0.4935
0.07,119,103,4,23,0.5703,0.8519,0.536,0.8519,0.464,0.8519,0.1825,0.3007,0.8125,0.4935
0.08,157,65,4,23,0.7229,0.8519,0.7072,0.8519,0.2928,0.8519,0.2614,0.4,0.8125,0.4935
0.09,163,59,4,23,0.747,0.8519,0.7342,0.8519,0.2658,0.8519,0.2805,0.422,0.8125,0.4935
0.1,165,57,4,23,0.755,0.8519,0.7432,0.8519,0.2568,0.8519,0.2875,0.4299,0.8125,0.4935
0.11,169,53,5,22,0.7671,0.8148,0.7613,0.8148,0.2387,0.8148,0.2933,0.4314,0.8125,0.4935
0.12,170,52,5,22,0.7711,0.8148,0.7658,0.8148,0.2342,0.8148,0.2973,0.4356,0.8125,0.4935
0.13,171,51,6,21,0.7711,0.7778,0.7703,0.7778,0.2297,0.7778,0.2917,0.4242,0.8125,0.4935
0.14,172,50,6,21,0.7751,0.7778,0.7748,0.7778,0.2252,0.7778,0.2958,0.4286,0.8125,0.4935
0.15,173,49,6,21,0.7791,0.7778,0.7793,0.7778,0.2207,0.7778,0.3,0.433,0.8125,0.4935
0.16,175,47,8,19,0.7791,0.7037,0.7883,0.7037,0.2117,0.7037,0.2879,0.4086,0.8125,0.4935
0.17,176,46,8,19,0.7831,0.7037,0.7928,0.7037,0.2072,0.7037,0.2923,0.413,0.8125,0.4935
0.18,176,46,8,19,0.7831,0.7037,0.7928,0.7037,0.2072,0.7037,0.2923,0.413,0.8125,0.4935
0.19,178,44,8,19,0.7912,0.7037,0.8018,0.7037,0.1982,0.7037,0.3016,0.4222,0.8125,0.4935
0.2,181,41,8,19,0.8032,0.7037,0.8153,0.7037,0.1847,0.7037,0.3167,0.4368,0.8125,0.4935
0.21,185,37,8,19,0.8193,0.7037,0.8333,0.7037,0.1667,0.7037,0.3393,0.4578,0.8125,0.4935
0.22,188,34,8,19,0.8313,0.7037,0.8468,0.7037,0.1532,0.7037,0.3585,0.475,0.8125,0.4935
0.23,189,33,8,19,0.8353,0.7037,0.8514,0.7037,0.1486,0.7037,0.3654,0.481,0.8125,0.4935
0.24,190,32,8,19,0.8394,0.7037,0.8559,0.7037,0.1441,0.7037,0.3725,0.4872,0.8125,0.4935
0.25,191,31,8,19,0.8434,0.7037,0.8604,0.7037,0.1396,0.7037,0.38,0.4935,0.8125,0.4935
0.26,192,30,10,17,0.8394,0.6296,0.8649,0.6296,0.1351,0.6296,0.3617,0.4595,0.8125,0.4935
0.27,193,29,13,14,0.8313,0.5185,0.8694,0.5185,0.1306,0.5185,0.3256,0.4,0.8125,0.4935
0.28,194,28,13,14,0.8353,0.5185,0.8739,0.5185,0.1261,0.5185,0.3333,0.4058,0.8125,0.4935
0.29,194,28,13,14,0.8353,0.5185,0.8739,0.5185,0.1261,0.5185,0.3333,0.4058,0.8125,0.4935
0.3,198,24,14,13,0.8474,0.4815,0.8919,0.4815,0.1081,0.4815,0.3514,0.4062,0.8125,0.4935
0.31,199,23,15,12,0.8474,0.4444,0.8964,0.4444,0.1036,0.4444,0.3429,0.3871,0.8125,0.4935
0.32,201,21,15,12,0.8554,0.4444,0.9054,0.4444,0.0946,0.4444,0.3636,0.4,0.8125,0.4935
0.33,201,21,15,12,0.8554,0.4444,0.9054,0.4444,0.0946,0.4444,0.3636,0.4,0.8125,0.4935
0.34,204,18,16,11,0.8635,0.4074,0.9189,0.4074,0.0811,0.4074,0.3793,0.3929,0.8125,0.4935
0.35,204,18,17,10,0.8594,0.3704,0.9189,0.3704,0.0811,0.3704,0.3571,0.3636,0.8125,0.4935
0.36,206,16,18,9,0.8635,0.3333,0.9279,0.3333,0.0721,0.3333,0.36,0.3462,0.8125,0.4935
0.37,207,15,18,9,0.8675,0.3333,0.9324,0.3333,0.0676,0.3333,0.375,0.3529,0.8125,0.4935
