t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,203,0,48,0.1912,1.0,0.0,1.0,1.0,1.0,0.1912,0.3211,0.79,0.5079
0.01,0,203,0,48,0.1912,1.0,0.0,1.0,1.0,1.0,0.1912,0.3211,0.79,0.5079
0.02,0,203,0,48,0.1912,1.0,0.0,1.0,1.0,1.0,0.1912,0.3211,0.79,0.5079
0.03,0,203,0,48,0.1912,1.0,0.0,1.0,1.0,1.0,0.1912,0.3211,0.79,0.5079
0.04,0,202,0,48,0.192,1.0,0.0,1.0,1.0,1.0,0.192,0.3221,0.79,0.5079
0.05,1,201,0,48,0.196,1.0,0.005,1.0,0.995,1.0,0.1928,0.3232,0.79,0.5079
0.06,3,199,0,48,0.204,1.0,0.0149,1.0,0.9851,1.0,0.1943,0.3254,0.79,0.5079
0.07,3,199,0,48,0.204,1.0,0.0149,1.0,0.9851,1.0,0.1943,0.3254,0.79,0.5079
0.08,5,197,0,48,0.212,1.0,0.0248,1.0,0.9752,1.0,0.1959,0.3276,0.79,0.5079
0.09,11,191,0,48,0.236,1.0,0.0545,1.0,0.9455,1.0,0.2008,0.3345,0.79,0.5079
0.1,22,180,0,48,0.28,1.0,0.1089,1.0,0.8911,1.0,0.2105,0.3478,0.79,0.5079
0.11,35,167,0,48,0.332,1.0,0.1733,1.0,0.8267,1.0,0.2233,0.365,0.79,0.5079
0.12,43,159,0,48,0.364,1.0,0.2129,1.0,0.7871,1.0,0.2319,0.3765,0.79,0.5079
0.13,53,149,0,48,0.404,1.0,0.2624,1.0,0.7376,1.0,0.2437,0.3918,0.79,0.5079
0.14,59,143,0,48,0.428,1.0,0.2921,1.0,0.7079,1.0,0.2513,0.4017,0.79,0.5079
0.15,66,136,0,48,0.456,1.0,0.3267,1.0,0.6733,1.0,0.2609,0.4138,0.79,0.5079
0.16,90,112,0,48,0.552,1.0,0.4455,1.0,0.5545,1.0,0.3,0.4615,0.79,0.5079
0.17,96,106,1,46,0.5703,0.9787,0.4752,0.9787,0.5248,0.9787,0.3026,0.4623,0.79,0.5079
0.18,110,92,4,43,0.6145,0.9149,0.5446,0.9149,0.4554,0.9149,0.3185,0.4725,0.79,0.5079
0.19,116,86,5,42,0.6345,0.8936,0.5743,0.8936,0.4257,0.8936,0.3281,0.48,0.79,0.5079
0.2,120,82,7,40,0.6426,0.8511,0.5941,0.8511,0.4059,0.8511,0.3279,0.4734,0.79,0.5079
0.21,123,79,8,39,0.6506,0.8298,0.6089,0.8298,0.3911,0.8298,0.3305,0.4727,0.79,0.5079
0.22,146,56,15,32,0.7149,0.6809,0.7228,0.6809,0.2772,0.6809,0.3636,0.4741,0.79,0.5079
0.23,148,54,15,32,0.7229,0.6809,0.7327,0.6809,0.2673,0.6809,0.3721,0.4812,0.79,0.5079
0.24,152,50,15,32,0.739,0.6809,0.7525,0.6809,0.2475,0.6809,0.3902,0.4961,0.79,0.5079
0.25,153,49,15,32,0.743,0.6809,0.7574,0.6809,0.2426,0.6809,0.3951,0.5,0.79,0.5079
0.26,153,49,15,32,0.743,0.6809,0.7574,0.6809,0.2426,0.6809,0.3951,0.5,0.79,0.5079
0.27,154,48,15,32,0.747,0.6809,0.7624,0.6809,0.2376,0.6809,0.4,0.5039,0.79,0.5079
0.28,154,48,15,32,0.747,0.6809,0.7624,0.6809,0.2376,0.6809,0.4,0.5039,0.79,0.5079
0.29,154,48,15,32,0.747,0.6809,0.7624,0.6809,0.2376,0.6809,0.4,0.5039,0.79,0.5079
0.3,155,47,15,32,0.751,0.6809,0.7673,0.6809,0.2327,0.6809,0.4051,0.5079,0.79,0.5079
0.31,155,47,15,32,0.751,0.6809,0.7673,0.6809,0.2327,0.6809,0.4051,0.5079,0.79,0.5079
0.32,155,47,16,31,0.747,0.6596,0.7673,0.6596,0.2327,0.6596,0.3974,0.496,0.79,0.5079
0.33,155,47,17,30,0.743,0.6383,0.7673,0.6383,0.2327,0.6383,0.3896,0.4839,0.79,0.5079
0.34,155,47,17,30,0.743,0.6383,0.7673,0.6383,0.2327,0.6383,0.3896,0.4839,0.79,0.5079
0.35,155,47,17,30,0.743,0.6383,0.7673,0.6383,0.2327,0.6383,0.3896,0.4839,0.79,0.5079
0.36,155,47,17,30,0.743,0.6383,0.7673,0.6383,0.2327,0.6383,0.3896,0.4839,0.79,0.5079
0.37,156,46,17,30,0.747,0.6383,0.7723,0.6383,0.2277,0.6383,0.3947,0.4878,0.79,0.5079
0.38,156,46,17,30,0.747,0.6383,0.7723,0.6383,0.2277,0.6383,0.3947,0.4878,0.79,0.5079
0.39,156,46,17,30,0.747,0.6383,0.7723,0.6383,0.2277,0.6383,0.3947,0.4878,0.79,0.5079
0.4,157,45,17,30,0.751,0.6383,0.7772,0.6383,0.2228,0.6383,0.4,0.4918,0.79,0.5079
0.41,157,45,18,29,0.747,0.617,0.7772,0.617,0.2228,0.617,0.3919,0.4793,0.79,0.5079
0.42,157,45,18,29,0.747,0.617,0.7772,0.617,0.2228,0.617,0.3919,0.4793,0.79,0.5079
0.43,159,43,19,28,0.751,0.5957,0.7871,0.5957,0.2129,0.5957,0.3944,0.4746,0.79,0.5079
0.44,160,42,19,28,0.755,0.5957,0.7921,0.5957,0.2079,0.5957,0.4,0.4786,0.79,0.5079
0.45,161,41,20,27,0.755,0.5745,0.797,0.5745,0.203,0.5745,0.3971,0.4696,0.79,0.5079
0.46,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.79,0.5079
0.47,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.79,0.5079
0.48,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.79,0.5079
0.49,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.79,0.5079
0.5,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.79,0.5079
0.51,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.79,0.5079
