t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,206,0,46,0.1825,1.0,0.0,1.0,1.0,1.0,0.1825,0.3087,0.5765,0.3489
0.01,0,206,0,46,0.1825,1.0,0.0,1.0,1.0,1.0,0.1825,0.3087,0.5765,0.3489
0.02,0,206,0,46,0.1825,1.0,0.0,1.0,1.0,1.0,0.1825,0.3087,0.5765,0.3489
0.03,0,206,0,46,0.1825,1.0,0.0,1.0,1.0,1.0,0.1825,0.3087,0.5765,0.3489
0.04,0,206,0,46,0.1825,1.0,0.0,1.0,1.0,1.0,0.1825,0.3087,0.5765,0.3489
0.05,1,205,0,46,0.1865,1.0,0.0049,1.0,0.9951,1.0,0.1833,0.3098,0.5765,0.3489
0.06,2,204,0,46,0.1905,1.0,0.0097,1.0,0.9903,1.0,0.184,0.3108,0.5765,0.3489
0.07,20,186,1,45,0.2579,0.9783,0.0971,0.9783,0.9029,0.9783,0.1948,0.3249,0.5765,0.3489
0.08,39,167,2,43,0.3267,0.9556,0.1893,0.9556,0.8107,0.9556,0.2048,0.3373,0.5765,0.3489
0.09,57,149,4,41,0.3904,0.9111,0.2767,0.9111,0.7233,0.9111,0.2158,0.3489,0.5765,0.3489
0.1,197,9,46,0,0.7817,0.0,0.9563,0.0,0.0437,0.0,0.0,,0.5765,0.3489
0.11,203,3,46,0,0.8056,0.0,0.9854,0.0,0.0146,0.0,0.0,,0.5765,0.3489
0.12,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.13,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.14,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.15,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.16,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.17,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.18,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.19,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.2,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.21,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.22,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.23,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.24,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.25,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.26,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.27,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.28,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.29,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.3,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.31,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.32,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.33,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.34,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.35,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.36,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.37,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.38,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.39,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.4,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.41,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.42,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.43,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.44,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.45,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.46,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.47,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.48,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.49,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.5,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.51,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.52,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.53,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.54,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.55,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.56,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.57,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.58,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.59,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.6,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.61,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.62,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.63,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.64,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.65,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.66,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.67,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.68,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.69,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.7,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.71,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.72,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.73,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.74,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.75,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.76,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.77,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.78,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.79,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.8,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.81,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.82,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.83,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.84,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
0.85,206,0,46,0,0.8175,0.0,1.0,0.0,0.0,0.0,0.0,,0.5765,0.3489
