t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,203,0,49,0.1944,1.0,0.0,1.0,1.0,1.0,0.1944,0.3256,0.6019,0.3605
0.01,16,186,2,46,0.248,0.9583,0.0792,0.9583,0.9208,0.9583,0.1983,0.3286,0.6019,0.3605
0.02,23,179,3,45,0.272,0.9375,0.1139,0.9375,0.8861,0.9375,0.2009,0.3309,0.6019,0.3605
0.03,37,165,4,44,0.324,0.9167,0.1832,0.9167,0.8168,0.9167,0.2105,0.3424,0.6019,0.3605
0.04,42,160,4,44,0.344,0.9167,0.2079,0.9167,0.7921,0.9167,0.2157,0.3492,0.6019,0.3605
0.05,59,143,6,42,0.404,0.875,0.2921,0.875,0.7079,0.875,0.227,0.3605,0.6019,0.3605
0.06,100,102,17,31,0.524,0.6458,0.495,0.6458,0.505,0.6458,0.2331,0.3425,0.6019,0.3605
0.07,105,97,21,27,0.528,0.5625,0.5198,0.5625,0.4802,0.5625,0.2177,0.314,0.6019,0.3605
0.08,112,90,23,25,0.548,0.5208,0.5545,0.5208,0.4455,0.5208,0.2174,0.3067,0.6019,0.3605
0.09,119,83,24,24,0.572,0.5,0.5891,0.5,0.4109,0.5,0.2243,0.3097,0.6019,0.3605
0.1,125,77,25,23,0.592,0.4792,0.6188,0.4792,0.3812,0.4792,0.23,0.3108,0.6019,0.3605
0.11,136,66,26,22,0.632,0.4583,0.6733,0.4583,0.3267,0.4583,0.25,0.3235,0.6019,0.3605
0.12,150,52,30,18,0.672,0.375,0.7426,0.375,0.2574,0.375,0.2571,0.3051,0.6019,0.3605
0.13,155,47,34,14,0.676,0.2917,0.7673,0.2917,0.2327,0.2917,0.2295,0.2569,0.6019,0.3605
0.14,164,38,35,13,0.708,0.2708,0.8119,0.2708,0.1881,0.2708,0.2549,0.2626,0.6019,0.3605
0.15,167,35,35,13,0.72,0.2708,0.8267,0.2708,0.1733,0.2708,0.2708,0.2708,0.6019,0.3605
0.16,170,32,35,13,0.732,0.2708,0.8416,0.2708,0.1584,0.2708,0.2889,0.2796,0.6019,0.3605
0.17,172,30,35,13,0.74,0.2708,0.8515,0.2708,0.1485,0.2708,0.3023,0.2857,0.6019,0.3605
0.18,172,30,35,13,0.74,0.2708,0.8515,0.2708,0.1485,0.2708,0.3023,0.2857,0.6019,0.3605
0.19,172,30,35,13,0.74,0.2708,0.8515,0.2708,0.1485,0.2708,0.3023,0.2857,0.6019,0.3605
0.2,173,29,35,13,0.744,0.2708,0.8564,0.2708,0.1436,0.2708,0.3095,0.2889,0.6019,0.3605
0.21,176,26,35,13,0.756,0.2708,0.8713,0.2708,0.1287,0.2708,0.3333,0.2989,0.6019,0.3605
0.22,176,26,35,13,0.756,0.2708,0.8713,0.2708,0.1287,0.2708,0.3333,0.2989,0.6019,0.3605
0.23,178,24,35,13,0.764,0.2708,0.8812,0.2708,0.1188,0.2708,0.3514,0.3059,0.6019,0.3605
0.24,179,23,35,13,0.768,0.2708,0.8861,0.2708,0.1139,0.2708,0.3611,0.3095,0.6019,0.3605
0.25,179,23,36,12,0.764,0.25,0.8861,0.25,0.1139,0.25,0.3429,0.2892,0.6019,0.3605
0.26,180,22,36,12,0.768,0.25,0.8911,0.25,0.1089,0.25,0.3529,0.2927,0.6019,0.3605
0.27,180,22,36,12,0.768,0.25,0.8911,0.25,0.1089,0.25,0.3529,0.2927,0.6019,0.3605
0.28,180,22,36,12,0.768,0.25,0.8911,0.25,0.1089,0.25,0.3529,0.2927,0.6019,0.3605
0.29,180,22,36,12,0.768,0.25,0.8911,0.25,0.1089,0.25,0.3529,0.2927,0.6019,0.3605
0.3,181,21,37,11,0.768,0.2292,0.896,0.2292,0.104,0.2292,0.3438,0.275,0.6019,0.3605
0.31,181,21,37,11,0.768,0.2292,0.896,0.2292,0.104,0.2292,0.3438,0.275,0.6019,0.3605
0.32,181,21,37,11,0.768,0.2292,0.896,0.2292,0.104,0.2292,0.3438,0.275,0.6019,0.3605
0.33,181,21,37,11,0.768,0.2292,0.896,0.2292,0.104,0.2292,0.3438,0.275,0.6019,0.3605
0.34,181,21,37,11,0.768,0.2292,0.896,0.2292,0.104,0.2292,0.3438,0.275,0.6019,0.3605
0.35,182,20,37,11,0.772,0.2292,0.901,0.2292,0.099,0.2292,0.3548,0.2785,0.6019,0.3605
0.36,182,20,37,11,0.772,0.2292,0.901,0.2292,0.099,0.2292,0.3548,0.2785,0.6019,0.3605
0.37,182,20,37,11,0.772,0.2292,0.901,0.2292,0.099,0.2292,0.3548,0.2785,0.6019,0.3605
0.38,182,20,38,10,0.768,0.2083,0.901,0.2083,0.099,0.2083,0.3333,0.2564,0.6019,0.3605
0.39,182,20,38,10,0.768,0.2083,0.901,0.2083,0.099,0.2083,0.3333,0.2564,0.6019,0.3605
0.4,182,20,38,10,0.768,0.2083,0.901,0.2083,0.099,0.2083,0.3333,0.2564,0.6019,0.3605
0.41,184,18,38,10,0.776,0.2083,0.9109,0.2083,0.0891,0.2083,0.3571,0.2632,0.6019,0.3605
0.42,184,18,38,10,0.776,0.2083,0.9109,0.2083,0.0891,0.2083,0.3571,0.2632,0.6019,0.3605
0.43,185,17,40,8,0.772,0.1667,0.9158,0.1667,0.0842,0.1667,0.32,0.2192,0.6019,0.3605
