,root:12M,root:3Y,root:4M,root:5Y,root:B,root:M
ERR4281298,0.1318634,0.19324303,0.31509048,0.07776038,0.12693506,0.15510765
ERR4281299,0.28505564,0.20682345,0.198396,0.11380051,0.058106374,0.13781807
ERR4281300,0.1310115,0.19557841,0.31321296,0.078625895,0.13018443,0.1513868
ERR4281301,0.1331469,0.20921335,0.31176874,0.06728687,0.13634433,0.14223984
ERR4281302,0.19020122,0.1987565,0.1178619,0.27607375,0.05311528,0.16399136
ERR4281303,0.06795469,0.051657714,0.09783628,0.05641689,0.6783602,0.047774162
ERR4281304,0.12780961,0.16493462,0.30853704,0.10989082,0.10965133,0.17917663
ERR4281305,0.33164465,0.26976588,0.16668083,0.058562845,0.053478323,0.11986751
ERR4281306,0.17080429,0.15336508,0.11078353,0.3441598,0.041924726,0.17896256
ERR4281307,0.13269207,0.20506352,0.31254745,0.07022794,0.13423698,0.145232
ERR4281308,0.21476491,0.19278784,0.13236587,0.24744718,0.051347457,0.16128676
ERR4281309,0.06794414,0.051626783,0.097801305,0.05642438,0.67843974,0.047763668
ERR4281310,0.13138196,0.19451901,0.31414685,0.07818024,0.12873553,0.15303636
ERR4281311,0.18940675,0.16200946,0.33030194,0.0688558,0.11498576,0.13444026
ERR4281312,0.09291729,0.3251876,0.08199069,0.1995061,0.040477738,0.2599207
ERR4281313,0.20190817,0.29169595,0.12112803,0.1625006,0.07136313,0.15140422
ERR4281314,0.12859616,0.21668127,0.09569542,0.2916744,0.04021317,0.22713964
ERR4281315,0.06973341,0.05717764,0.103921205,0.05511584,0.6644861,0.04956579
ERR4281316,0.13022578,0.18971086,0.31404427,0.08318831,0.12697406,0.1558567
ERR4281317,0.13311675,0.20873141,0.3118877,0.067583695,0.1360632,0.14261717
ERR4281318,0.1330355,0.20748393,0.3121895,0.06835905,0.13533615,0.14359583
ERR4281319,0.14199974,0.10444101,0.4726891,0.03972965,0.13602297,0.10511758
ERR4281320,0.19158202,0.18593277,0.11967131,0.2857328,0.049934,0.16714717
ERR4281321,0.13311811,0.20879942,0.3118676,0.06754721,0.1361082,0.14255938
ERR4281322,0.16296247,0.15522958,0.10599485,0.35275403,0.042300135,0.18075891
ERR4281323,0.17591634,0.07412249,0.5722528,0.043593608,0.058422413,0.07569236
ERR4281324,0.12795103,0.17461528,0.31512365,0.096040785,0.11828964,0.16797957
ERR4281325,0.32090184,0.27234468,0.16362746,0.06582486,0.055506676,0.12179454
ERR4281326,0.13310689,0.20879836,0.311855,0.06756874,0.13612786,0.14254315
ERR4281327,0.14011087,0.18525827,0.100726776,0.32134357,0.03989443,0.21266618
ERR4281328,0.23141249,0.18082401,0.23028134,0.081410065,0.12578154,0.15029058
ERR4281329,0.089974396,0.33938947,0.074722566,0.19269136,0.038137063,0.26508516
ERR4281330,0.06794685,0.051634748,0.09781032,0.056422442,0.67841923,0.04776637
ERR4281331,0.10766282,0.12186242,0.29925182,0.15300475,0.07695623,0.24126196
ERR4281332,0.25319535,0.25074345,0.14405958,0.15223515,0.06201168,0.13775486
ERR4281333,0.13312465,0.20886037,0.31185576,0.067504555,0.1361388,0.14251585
ERR4281334,0.13629378,0.2109522,0.3080073,0.06725757,0.13491212,0.14257711
ERR4281335,0.28503585,0.24696106,0.16201676,0.11389973,0.05914403,0.13294262
ERR4281336,0.16584037,0.15589526,0.107606746,0.3483476,0.04249933,0.17981076
ERR4281337,0.13313769,0.2090785,0.3118012,0.06737134,0.13626723,0.14234406
ERR4281338,0.15402725,0.14397982,0.10177032,0.37553862,0.03927306,0.18541098
ERR4281339,0.12761226,0.1635043,0.31722084,0.101700425,0.109157436,0.1808047
ERR4281340,0.14197223,0.104272105,0.47222963,0.03991207,0.1365439,0.10507007
ERR4281341,0.13298295,0.20669119,0.31237838,0.06885404,0.13487191,0.14422147
ERR4281342,0.14264208,0.10453819,0.47851723,0.037666265,0.13025077,0.10638549
ERR4281343,0.15632585,0.15044495,0.1025014,0.36615518,0.04101945,0.1835532
ERR4281344,0.0679453,0.051630214,0.09780518,0.056423556,0.678431,0.04776484
ERR4281345,0.13304354,0.20762193,0.31215522,0.068274975,0.13541862,0.14348568
ERR4281346,0.12373145,0.17109603,0.30057356,0.12002057,0.12116316,0.16341533
ERR4281347,0.13223962,0.20048374,0.31341726,0.07341341,0.1317166,0.1487294
ERR4281348,0.23233508,0.24854611,0.13447514,0.18020198,0.06322718,0.14121453
ERR4281349,0.067945,0.051629335,0.097804196,0.056423765,0.6784332,0.04776454
ERR4281350,0.11703878,0.1408322,0.18231718,0.270233,0.0606802,0.22889867
ERR4281351,0.14322178,0.104194395,0.47817475,0.037668906,0.13021807,0.10652206
ERR4281352,0.06952115,0.056484997,0.10317416,0.05527537,0.6661948,0.049349457
ERR4281353,0.12322016,0.22013785,0.0936026,0.2936864,0.04136053,0.22799245
ERR4281354,0.2549822,0.13782145,0.36561072,0.060880836,0.0686887,0.11201614
ERR4281355,0.13272005,0.20633373,0.3121706,0.06954997,0.13509265,0.14413305
ERR4281356,0.20358439,0.22274803,0.12290938,0.23793352,0.058734104,0.15409051
ERR4281357,0.119140506,0.12365066,0.47119245,0.045627333,0.1503487,0.090040386
ERR4281358,0.24667563,0.22658764,0.1453626,0.17742434,0.05785661,0.14609323
ERR4281359,0.13337828,0.2087994,0.31229016,0.06726996,0.13613513,0.14212707
ERR4281360,0.31649178,0.2730259,0.16237222,0.06922056,0.056321703,0.12256783
ERR4281361,0.2973062,0.14109546,0.34630805,0.050831616,0.0587089,0.105749786
ERR4281362,0.13224082,0.19948642,0.31371817,0.07390566,0.13097852,0.14967038
ERR4281363,0.14545564,0.106006585,0.47355333,0.03813894,0.12995833,0.106887124
ERR4281364,0.14741881,0.16393337,0.20208627,0.20448002,0.070774145,0.21130736
ERR4281365,0.13392982,0.11888238,0.35697463,0.044250727,0.24521482,0.10074774
ERR4281366,0.3232335,0.26842883,0.16605741,0.06564423,0.055142254,0.121493824
ERR4281367,0.36663395,0.17572057,0.26093206,0.044168342,0.047429208,0.10511591
ERR4281368,0.13314724,0.20921928,0.31176722,0.06728323,0.1363478,0.14223514
ERR4281369,0.13312364,0.20884292,0.3118601,0.06751524,0.13612854,0.14252958
ERR4281370,0.098940104,0.30557495,0.08412124,0.21471652,0.040327672,0.2563195
ERR4281371,0.076353855,0.08523261,0.13096611,0.049334846,0.6013547,0.05675787
ERR4281372,0.20084399,0.18858086,0.12462955,0.2707478,0.050484553,0.16471323
ERR4281373,0.27344012,0.27763072,0.14741415,0.10920684,0.06352775,0.12878041
ERR4281374,0.16621645,0.1470057,0.10941035,0.35463598,0.039777994,0.18295343
ERR4281375,0.15725747,0.18454583,0.15767458,0.24758624,0.06801386,0.18492204
ERR4281376,0.13311747,0.20875908,0.3118797,0.067568555,0.13608123,0.14259392
ERR4281377,0.18264544,0.18625443,0.114744335,0.2972249,0.050077185,0.16905364
ERR4281378,0.067945324,0.05163028,0.097805254,0.056423534,0.67843074,0.04776486
ERR4281379,0.13282694,0.20512754,0.31268597,0.06993302,0.13404103,0.1453855
ERR4281380,0.122023754,0.14308898,0.13813117,0.3429827,0.054159988,0.19961345
ERR4281381,0.17829762,0.17110735,0.11351238,0.3170982,0.046331704,0.1736528
ERR4281382,0.13315655,0.20920098,0.3117889,0.067283556,0.13633874,0.14223139
ERR4281383,0.10742712,0.108797446,0.26674998,0.225338,0.076903775,0.21478374
ERR4281384,0.13304886,0.20770675,0.3121345,0.06822267,0.13546866,0.14341852
ERR4281385,0.13310213,0.20858091,0.31191877,0.06768624,0.1359846,0.14272739
ERR4281386,0.112924956,0.121369466,0.30292872,0.16494323,0.08771165,0.21012205
ERR4281387,0.32266852,0.2674174,0.16649468,0.066510655,0.055264138,0.12164451
ERR4281388,0.14741081,0.1451888,0.09802712,0.38177955,0.03924435,0.18834944
ERR4281389,0.24088359,0.068139635,0.42079562,0.034478363,0.113270104,0.12243266
ERR4281390,0.15180941,0.17575091,0.10510541,0.32332143,0.039314784,0.2046981
ERR4281391,0.06796584,0.0516904,0.09787325,0.056408968,0.6782763,0.04778526
ERR4281392,0.15642677,0.14492226,0.103022724,0.37172592,0.039623093,0.18427922
ERR4281393,0.19592568,0.1917925,0.121530786,0.27471694,0.051320296,0.16471392
ERR4281394,0.33785385,0.22907852,0.2039088,0.057648353,0.053639296,0.11787118
ERR4281395,0.22549643,0.23998542,0.13215397,0.19566078,0.061790388,0.14491296
ERR4281396,0.16504034,0.15277061,0.110072255,0.34467274,0.039502293,0.18794173
ERR4281397,0.12970412,0.17627934,0.31695223,0.0907476,0.11691625,0.16940051
ERR4281398,0.1347726,0.15245177,0.17691915,0.26544458,0.06544754,0.2049644
ERR4281399,0.067949295,0.051641926,0.09781843,0.056420725,0.6784008,0.04776881
ERR4281400,0.15692109,0.14436406,0.10359461,0.37102166,0.039307788,0.18479085
ERR4281401,0.13312176,0.2088168,0.31186628,0.0675317,0.13611369,0.14254972
ERR4281402,0.3558313,0.23846443,0.19153437,0.04977054,0.049774297,0.11462513
ERR4281403,0.114346154,0.14037044,0.27767769,0.18415594,0.101974055,0.18147571
ERR4281404,0.22652665,0.07209646,0.43068555,0.03497499,0.11594255,0.11977376
ERR4281405,0.15716587,0.15124078,0.102933004,0.36426106,0.0412299,0.18316941
ERR4281406,0.08279829,0.13033634,0.166249,0.041656468,0.5141896,0.06477039
ERR4281407,0.14278492,0.1997361,0.101599,0.29847035,0.03921456,0.21819507
ERR4281408,0.1962412,0.20044012,0.12093551,0.26672298,0.053437587,0.16222258
ERR4281409,0.29679987,0.22415094,0.18887156,0.099835135,0.057980865,0.13236159
ERR4281410,0.29471153,0.13665794,0.35475945,0.050589323,0.058627475,0.10465435
ERR4281411,0.13312322,0.20883296,0.3118628,0.0675209,0.13612233,0.14253773
ERR4281412,0.14674947,0.16549987,0.10116639,0.34662917,0.03947969,0.20047542
ERR4281413,0.06848285,0.053231824,0.09960288,0.056038756,0.6743424,0.048301272
ERR4281414,0.15833081,0.14690727,0.10394456,0.3672999,0.04017661,0.18334085
ERR4281415,0.13312235,0.20882013,0.3118659,0.06752897,0.13611495,0.1425477
ERR4281416,0.13314535,0.20918934,0.31177458,0.06730174,0.13633044,0.1422585
ERR4281417,0.23407899,0.31037673,0.14147936,0.102310605,0.07365365,0.13810061
ERR4281418,0.13098364,0.19118196,0.31461683,0.080698,0.1268425,0.15567705
ERR4281419,0.14765315,0.14425847,0.097924925,0.38334653,0.039266393,0.18755053
ERR4281420,0.13313168,0.2090924,0.3117897,0.06737575,0.1362878,0.1423227
ERR4281421,0.12732752,0.18042451,0.31897473,0.08171161,0.11933231,0.1722293
ERR4281422,0.112722404,0.13500614,0.29881474,0.16493948,0.10230917,0.18620811
ERR4281423,0.13314717,0.20921792,0.31176758,0.06728408,0.13634704,0.14223622
ERR4281424,0.2629878,0.22442465,0.15692605,0.15482263,0.05719542,0.14364351
ERR4281425,0.23472686,0.21419463,0.256913,0.08054141,0.0835083,0.13011587
ERR4281426,0.08860036,0.35216078,0.06526141,0.18778798,0.0344639,0.2717256
ERR4281427,0.0683057,0.05269789,0.0990066,0.05616635,0.6756995,0.048124004
ERR4281428,0.070916615,0.22104582,0.24877836,0.08688222,0.07509613,0.29728088
ERR4281429,0.31739128,0.27235815,0.16287714,0.068777256,0.056163315,0.122432984
ERR4281430,0.2980142,0.27519035,0.156465,0.08517562,0.05955285,0.12560196
ERR4281431,0.18379949,0.15173519,0.38400766,0.061235152,0.09732118,0.12190134
ERR4281432,0.172553,0.15356325,0.11183415,0.3415269,0.04198672,0.17853609
ERR4281433,0.06813289,0.0521746,0.098422594,0.056292202,0.67702717,0.047950596
ERR4281434,0.09235727,0.3291074,0.08104175,0.19631568,0.03980979,0.26136807
ERR4281435,0.122496344,0.1638996,0.301148,0.12665218,0.116482124,0.16932182
ERR4281436,0.20832224,0.19016239,0.12882407,0.25886205,0.05078987,0.16303934
ERR4281437,0.13296252,0.20654644,0.3124002,0.06896519,0.13480629,0.14431939
ERR4281438,0.29370555,0.27376243,0.15554436,0.090365104,0.060188536,0.12643406
ERR4281439,0.33664358,0.26826298,0.16802552,0.05560087,0.05251997,0.11894711
ERR4281440,0.13306491,0.20795985,0.31207296,0.06806613,0.13561729,0.14321887
ERR4281441,0.13280414,0.20409575,0.31297895,0.07049046,0.13334274,0.14628792
ERR4281442,0.06794415,0.051626824,0.09780136,0.05642437,0.6784396,0.047763687
ERR4281443,0.16979377,0.21085487,0.19023532,0.16193697,0.07906769,0.18811142
ERR4281444,0.19813056,0.19522387,0.122417554,0.2687649,0.05212616,0.16333693
ERR4281445,0.29414195,0.27225634,0.15618764,0.090828024,0.060051307,0.12653472
ERR4281446,0.35844982,0.2332347,0.19639745,0.04871198,0.049403314,0.113802716
ERR4281447,0.114653625,0.13157678,0.30432233,0.15621914,0.09634162,0.19688658
ERR4281448,0.13290286,0.20776303,0.31193113,0.06848619,0.1357729,0.14314383
ERR4281449,0.10760489,0.11776026,0.1805455,0.34457263,0.06981208,0.17970471
ERR4281450,0.13500072,0.21063934,0.30623317,0.07013289,0.13444722,0.14354664
ERR4281451,0.3089874,0.25891033,0.1674858,0.0819462,0.057447363,0.12522294
ERR4281452,0.13312392,0.20884496,0.31185976,0.06751367,0.13612947,0.14252819
ERR4281453,0.1390739,0.17314786,0.09761001,0.3438979,0.04114822,0.20512211
ERR4281454,0.08910413,0.12538068,0.17274015,0.041445352,0.502273,0.06905665
ERR4281455,0.10933981,0.113014884,0.2973897,0.17471126,0.078848064,0.22669618
ERR4281456,0.17874853,0.17617851,0.11336226,0.31171295,0.04758601,0.17241184
ERR4281457,0.2304426,0.26094136,0.13225608,0.17273788,0.066049494,0.13757251
ERR4281458,0.1330954,0.20846316,0.31194845,0.067757644,0.13591452,0.14282086
ERR4281459,0.11262543,0.25638032,0.09036592,0.25748158,0.041349605,0.24179709
ERR4281460,0.13533457,0.114378326,0.44408962,0.041554864,0.16270247,0.101940095
ERR4281461,0.0909098,0.08943808,0.2658136,0.27226263,0.07497497,0.20660098
ERR4281462,0.13176526,0.19260895,0.31515366,0.07828014,0.12661664,0.15557538
ERR4281463,0.0710444,0.13655339,0.24601498,0.22056013,0.07908518,0.24674182
ERR4281464,0.13311079,0.208632,0.31191248,0.06764449,0.13600464,0.14269558
ERR4281465,0.20173007,0.17828602,0.12657815,0.27797264,0.048067175,0.16736604
ERR4281466,0.13314663,0.20921212,0.31176886,0.067287885,0.13634391,0.14224054
ERR4281467,0.12375179,0.16179146,0.31200036,0.11384929,0.11288802,0.17571901
ERR4281468,0.3643706,0.21623383,0.21335097,0.046245478,0.048540182,0.11125889
ERR4281469,0.30012184,0.16731946,0.30140024,0.056614254,0.060949184,0.113594905
ERR4281470,0.14631554,0.1026334,0.47649676,0.037600107,0.12972279,0.10723135
ERR4281471,0.18919487,0.16080223,0.12148742,0.31072047,0.04388597,0.17390902
ERR4281472,0.13312732,0.20893437,0.31183526,0.06746262,0.13618556,0.14245485
ERR4281473,0.13307807,0.20812644,0.31203538,0.06795825,0.13571027,0.14309171
ERR4281474,0.1331461,0.20920046,0.31177193,0.06729472,0.13633679,0.14224991
ERR4281475,0.1331503,0.20919734,0.311775,0.067299694,0.13634041,0.1422373
ERR4281476,0.24544497,0.24585189,0.14110993,0.16559829,0.061685096,0.14030983
ERR4281477,0.24262296,0.23505227,0.14143138,0.17711155,0.059701733,0.1440802
ERR4281478,0.13312374,0.20884465,0.3118597,0.0675141,0.1361295,0.14252827
ERR4281479,0.23457538,0.2288278,0.13814145,0.19242999,0.058809586,0.14721574
ERR4281480,0.133139,0.2091398,0.31178313,0.0673383,0.13630748,0.14229234
ERR4281481,0.11218457,0.111109525,0.29788163,0.17255068,0.076697014,0.2295766
ERR4281482,0.09872717,0.3072342,0.08414377,0.21286242,0.040191785,0.2568406
ERR4281483,0.2558198,0.07805466,0.3785513,0.04011214,0.11475454,0.13270758
ERR4281484,0.0911098,0.33164465,0.08002576,0.19570938,0.03996806,0.26154235
ERR4281485,0.083396606,0.14060584,0.17288123,0.040219862,0.49701506,0.06588147
ERR4281486,0.11346539,0.11290343,0.30447546,0.16231617,0.07810658,0.22873299
ERR4281487,0.28709877,0.27524805,0.15284812,0.09624178,0.061286822,0.12727639
ERR4281488,0.19739753,0.1617402,0.12749106,0.29630077,0.044164967,0.17290543
ERR4281489,0.13314474,0.20917991,0.31177694,0.067307554,0.13632499,0.14226587
ERR4281490,0.0681506,0.0522355,0.09848775,0.056277398,0.67687947,0.047969226
ERR4281491,0.11030168,0.1135989,0.30112097,0.1638531,0.07658644,0.23453893
ERR4281492,0.16685827,0.17922077,0.10746442,0.317308,0.047646318,0.18150224
ERR4281493,0.13312912,0.20892642,0.31183982,0.06746331,0.1361768,0.1424646
ERR4281494,0.15678102,0.14436428,0.10353656,0.37113068,0.03928464,0.18490283
ERR4281495,0.13314708,0.20921637,0.311768,0.067284994,0.13634612,0.14223745
ERR4281496,0.23798582,0.23946927,0.13835979,0.17995606,0.060888764,0.14334024
ERR4281497,0.1331237,0.20884018,0.3118611,0.06751646,0.13612647,0.14253214
ERR4281498,0.10767896,0.12336014,0.29903907,0.15473019,0.079116754,0.2360749
ERR4281499,0.16986133,0.18035208,0.12333981,0.27325094,0.04922069,0.20397516
ERR4281500,0.120181836,0.13285609,0.31240076,0.13479431,0.090564184,0.20920277
ERR4281501,0.16867036,0.16899529,0.34315574,0.06661089,0.11840414,0.1341636
ERR4281502,0.13314158,0.20913358,0.3117881,0.06733658,0.13629848,0.14230171
ERR4281503,0.21869312,0.230934,0.12974125,0.21169722,0.060074385,0.14886007
ERR4281504,0.2765284,0.13492183,0.24884935,0.07026431,0.12115499,0.14828122
ERR4281505,0.067945905,0.051632,0.097807206,0.056423113,0.6784263,0.047765434
ERR4281506,0.33884528,0.26144218,0.17241725,0.056398254,0.05233655,0.118560545
ERR4281507,0.36770403,0.23488788,0.19206558,0.045694772,0.04745986,0.112187915
ERR4281508,0.18694773,0.19911058,0.11611278,0.2799175,0.05323951,0.16467182
ERR4281509,0.16466796,0.079601966,0.56529593,0.041658126,0.06669442,0.08208161
ERR4281510,0.21442376,0.23182955,0.12753792,0.2164603,0.06049414,0.14925432
ERR4281511,0.06879703,0.053352397,0.104217224,0.059197083,0.66599977,0.04843653
ERR4281512,0.30867302,0.22888817,0.19364078,0.08389604,0.057569902,0.12733217
ERR4281513,0.13338308,0.20785312,0.30872163,0.071116336,0.13507055,0.14385523
ERR4281514,0.1325085,0.20544675,0.31186566,0.070729904,0.13485318,0.14459601
ERR4281515,0.13312922,0.20898187,0.31182224,0.06743537,0.13621525,0.14241597
ERR4281516,0.14486651,0.15413658,0.09785487,0.36912844,0.040398795,0.19361484
ERR4281517,0.13314551,0.20920545,0.31176785,0.06729584,0.13634269,0.14224258
ERR4281518,0.1538556,0.1452284,0.1014413,0.37478694,0.0396838,0.18500397
ERR4281519,0.22114618,0.15728648,0.27478522,0.069896184,0.1280312,0.14885476
ERR4281520,0.13318945,0.20912582,0.31186414,0.06729936,0.13630736,0.14221396
ERR4281521,0.06795096,0.051646758,0.0978239,0.05641953,0.6783884,0.04777045
ERR4281522,0.12872173,0.1743054,0.31620702,0.09414377,0.116808295,0.16981377
ERR4281523,0.09871161,0.31138322,0.084458284,0.20738026,0.0396512,0.2584154
