t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,212,0,39,0.1554,1.0,0.0,1.0,1.0,1.0,0.1554,0.269,0.7651,0.4106
0.01,9,202,0,39,0.192,1.0,0.0427,1.0,0.9573,1.0,0.1618,0.2786,0.7651,0.4106
0.02,32,179,0,39,0.284,1.0,0.1517,1.0,0.8483,1.0,0.1789,0.3035,0.7651,0.4106
0.03,39,172,0,39,0.312,1.0,0.1848,1.0,0.8152,1.0,0.1848,0.312,0.7651,0.4106
0.04,49,162,0,38,0.3494,1.0,0.2322,1.0,0.7678,1.0,0.19,0.3193,0.7651,0.4106
0.05,55,156,0,38,0.3735,1.0,0.2607,1.0,0.7393,1.0,0.1959,0.3276,0.7651,0.4106
0.06,62,149,0,38,0.4016,1.0,0.2938,1.0,0.7062,1.0,0.2032,0.3378,0.7651,0.4106
0.07,67,144,0,38,0.4217,1.0,0.3175,1.0,0.6825,1.0,0.2088,0.3455,0.7651,0.4106
0.08,78,133,2,36,0.4578,0.9474,0.3697,0.9474,0.6303,0.9474,0.213,0.3478,0.7651,0.4106
0.09,92,119,2,36,0.5141,0.9474,0.436,0.9474,0.564,0.9474,0.2323,0.3731,0.7651,0.4106
0.1,99,112,3,35,0.5382,0.9211,0.4692,0.9211,0.5308,0.9211,0.2381,0.3784,0.7651,0.4106
0.11,103,108,3,35,0.5542,0.9211,0.4882,0.9211,0.5118,0.9211,0.2448,0.3867,0.7651,0.4106
0.12,106,105,4,34,0.5622,0.8947,0.5024,0.8947,0.4976,0.8947,0.2446,0.3842,0.7651,0.4106
0.13,110,101,5,33,0.5743,0.8684,0.5213,0.8684,0.4787,0.8684,0.2463,0.3837,0.7651,0.4106
0.14,115,96,6,32,0.5904,0.8421,0.545,0.8421,0.455,0.8421,0.25,0.3855,0.7651,0.4106
0.15,118,93,6,32,0.6024,0.8421,0.5592,0.8421,0.4408,0.8421,0.256,0.3926,0.7651,0.4106
0.16,126,85,7,31,0.6305,0.8158,0.5972,0.8158,0.4028,0.8158,0.2672,0.4026,0.7651,0.4106
0.17,129,82,7,31,0.6426,0.8158,0.6114,0.8158,0.3886,0.8158,0.2743,0.4106,0.7651,0.4106
0.18,129,82,9,29,0.6345,0.7632,0.6114,0.7632,0.3886,0.7632,0.2613,0.3893,0.7651,0.4106
0.19,133,78,10,28,0.6466,0.7368,0.6303,0.7368,0.3697,0.7368,0.2642,0.3889,0.7651,0.4106
0.2,138,73,11,27,0.6627,0.7105,0.654,0.7105,0.346,0.7105,0.27,0.3913,0.7651,0.4106
