t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,209,0,42,0.1673,1.0,0.0,1.0,1.0,1.0,0.1673,0.2867,0.7118,0.4229
0.01,16,192,0,42,0.232,1.0,0.0769,1.0,0.9231,1.0,0.1795,0.3043,0.7118,0.4229
0.02,39,169,0,42,0.324,1.0,0.1875,1.0,0.8125,1.0,0.1991,0.332,0.7118,0.4229
0.03,48,160,0,42,0.36,1.0,0.2308,1.0,0.7692,1.0,0.2079,0.3443,0.7118,0.4229
0.04,54,154,0,42,0.384,1.0,0.2596,1.0,0.7404,1.0,0.2143,0.3529,0.7118,0.4229
0.05,60,148,0,41,0.4056,1.0,0.2885,1.0,0.7115,1.0,0.2169,0.3565,0.7118,0.4229
0.06,62,146,0,41,0.4137,1.0,0.2981,1.0,0.7019,1.0,0.2193,0.3596,0.7118,0.4229
0.07,68,140,0,41,0.4378,1.0,0.3269,1.0,0.6731,1.0,0.2265,0.3694,0.7118,0.4229
0.08,72,136,0,41,0.4538,1.0,0.3462,1.0,0.6538,1.0,0.2316,0.3761,0.7118,0.4229
0.09,84,124,1,40,0.498,0.9756,0.4038,0.9756,0.5962,0.9756,0.2439,0.3902,0.7118,0.4229
0.1,92,116,2,39,0.5261,0.9512,0.4423,0.9512,0.5577,0.9512,0.2516,0.398,0.7118,0.4229
0.11,99,109,2,39,0.5542,0.9512,0.476,0.9512,0.524,0.9512,0.2635,0.4127,0.7118,0.4229
0.12,102,106,3,38,0.5622,0.9268,0.4904,0.9268,0.5096,0.9268,0.2639,0.4108,0.7118,0.4229
0.13,109,99,4,37,0.5863,0.9024,0.524,0.9024,0.476,0.9024,0.2721,0.4181,0.7118,0.4229
0.14,111,97,4,37,0.5944,0.9024,0.5337,0.9024,0.4663,0.9024,0.2761,0.4229,0.7118,0.4229
0.15,114,94,5,36,0.6024,0.878,0.5481,0.878,0.4519,0.878,0.2769,0.4211,0.7118,0.4229
0.16,114,94,5,36,0.6024,0.878,0.5481,0.878,0.4519,0.878,0.2769,0.4211,0.7118,0.4229
0.17,114,94,6,35,0.5984,0.8537,0.5481,0.8537,0.4519,0.8537,0.2713,0.4118,0.7118,0.4229
0.18,115,93,7,34,0.5984,0.8293,0.5529,0.8293,0.4471,0.8293,0.2677,0.4048,0.7118,0.4229
0.19,117,91,8,33,0.6024,0.8049,0.5625,0.8049,0.4375,0.8049,0.2661,0.4,0.7118,0.4229
0.2,118,90,9,32,0.6024,0.7805,0.5673,0.7805,0.4327,0.7805,0.2623,0.3926,0.7118,0.4229
0.21,118,90,9,32,0.6024,0.7805,0.5673,0.7805,0.4327,0.7805,0.2623,0.3926,0.7118,0.4229
0.22,120,88,10,31,0.6064,0.7561,0.5769,0.7561,0.4231,0.7561,0.2605,0.3875,0.7118,0.4229
0.23,124,84,10,31,0.6225,0.7561,0.5962,0.7561,0.4038,0.7561,0.2696,0.3974,0.7118,0.4229
0.24,125,83,11,30,0.6225,0.7317,0.601,0.7317,0.399,0.7317,0.2655,0.3896,0.7118,0.4229
0.25,128,80,11,30,0.6345,0.7317,0.6154,0.7317,0.3846,0.7317,0.2727,0.3974,0.7118,0.4229
0.26,131,77,15,26,0.6305,0.6341,0.6298,0.6341,0.3702,0.6341,0.2524,0.3611,0.7118,0.4229
0.27,137,71,17,24,0.6466,0.5854,0.6587,0.5854,0.3413,0.5854,0.2526,0.3529,0.7118,0.4229
0.28,144,64,18,23,0.6707,0.561,0.6923,0.561,0.3077,0.561,0.2644,0.3594,0.7118,0.4229
0.29,144,64,18,23,0.6707,0.561,0.6923,0.561,0.3077,0.561,0.2644,0.3594,0.7118,0.4229
