t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,203,0,48,0.1912,1.0,0.0,1.0,1.0,1.0,0.1912,0.3211,0.7528,0.4651
0.01,0,203,0,48,0.1912,1.0,0.0,1.0,1.0,1.0,0.1912,0.3211,0.7528,0.4651
0.02,0,203,0,48,0.1912,1.0,0.0,1.0,1.0,1.0,0.1912,0.3211,0.7528,0.4651
0.03,0,203,0,48,0.1912,1.0,0.0,1.0,1.0,1.0,0.1912,0.3211,0.7528,0.4651
0.04,0,203,0,48,0.1912,1.0,0.0,1.0,1.0,1.0,0.1912,0.3211,0.7528,0.4651
0.05,0,203,0,48,0.1912,1.0,0.0,1.0,1.0,1.0,0.1912,0.3211,0.7528,0.4651
0.06,0,203,0,48,0.1912,1.0,0.0,1.0,1.0,1.0,0.1912,0.3211,0.7528,0.4651
0.07,42,160,0,48,0.36,1.0,0.2079,1.0,0.7921,1.0,0.2308,0.375,0.7528,0.4651
0.08,61,141,1,46,0.4297,0.9787,0.302,0.9787,0.698,0.9787,0.246,0.3932,0.7528,0.4651
0.09,90,112,3,44,0.5382,0.9362,0.4455,0.9362,0.5545,0.9362,0.2821,0.4335,0.7528,0.4651
0.1,105,97,7,40,0.5823,0.8511,0.5198,0.8511,0.4802,0.8511,0.292,0.4348,0.7528,0.4651
0.11,116,86,12,35,0.6064,0.7447,0.5743,0.7447,0.4257,0.7447,0.2893,0.4167,0.7528,0.4651
0.12,118,84,14,33,0.6064,0.7021,0.5842,0.7021,0.4158,0.7021,0.2821,0.4024,0.7528,0.4651
0.13,120,82,14,33,0.6145,0.7021,0.5941,0.7021,0.4059,0.7021,0.287,0.4074,0.7528,0.4651
0.14,128,74,15,32,0.6426,0.6809,0.6337,0.6809,0.3663,0.6809,0.3019,0.4183,0.7528,0.4651
0.15,131,71,17,30,0.6466,0.6383,0.6485,0.6383,0.3515,0.6383,0.297,0.4054,0.7528,0.4651
0.16,137,65,19,28,0.6627,0.5957,0.6782,0.5957,0.3218,0.5957,0.3011,0.4,0.7528,0.4651
0.17,142,60,21,26,0.6747,0.5532,0.703,0.5532,0.297,0.5532,0.3023,0.391,0.7528,0.4651
0.18,155,47,23,24,0.7189,0.5106,0.7673,0.5106,0.2327,0.5106,0.338,0.4068,0.7528,0.4651
0.19,167,35,25,22,0.759,0.4681,0.8267,0.4681,0.1733,0.4681,0.386,0.4231,0.7528,0.4651
0.2,174,28,26,21,0.7831,0.4468,0.8614,0.4468,0.1386,0.4468,0.4286,0.4375,0.7528,0.4651
0.21,174,28,26,21,0.7831,0.4468,0.8614,0.4468,0.1386,0.4468,0.4286,0.4375,0.7528,0.4651
0.22,177,25,27,20,0.7912,0.4255,0.8762,0.4255,0.1238,0.4255,0.4444,0.4348,0.7528,0.4651
0.23,180,22,27,20,0.8032,0.4255,0.8911,0.4255,0.1089,0.4255,0.4762,0.4494,0.7528,0.4651
0.24,183,19,27,20,0.8153,0.4255,0.9059,0.4255,0.0941,0.4255,0.5128,0.4651,0.7528,0.4651
0.25,184,18,29,18,0.8112,0.383,0.9109,0.383,0.0891,0.383,0.5,0.4337,0.7528,0.4651
0.26,185,17,29,18,0.8153,0.383,0.9158,0.383,0.0842,0.383,0.5143,0.439,0.7528,0.4651
0.27,189,13,33,14,0.8153,0.2979,0.9356,0.2979,0.0644,0.2979,0.5185,0.3784,0.7528,0.4651
0.28,200,2,42,5,0.8233,0.1064,0.9901,0.1064,0.0099,0.1064,0.7143,0.1852,0.7528,0.4651
0.29,200,2,42,5,0.8233,0.1064,0.9901,0.1064,0.0099,0.1064,0.7143,0.1852,0.7528,0.4651
0.3,202,0,44,3,0.8233,0.0638,1.0,0.0638,0.0,0.0638,1.0,0.12,0.7528,0.4651
0.31,202,0,44,3,0.8233,0.0638,1.0,0.0638,0.0,0.0638,1.0,0.12,0.7528,0.4651
0.32,202,0,44,3,0.8233,0.0638,1.0,0.0638,0.0,0.0638,1.0,0.12,0.7528,0.4651
0.33,202,0,44,3,0.8233,0.0638,1.0,0.0638,0.0,0.0638,1.0,0.12,0.7528,0.4651
0.34,202,0,44,3,0.8233,0.0638,1.0,0.0638,0.0,0.0638,1.0,0.12,0.7528,0.4651
0.35,202,0,44,3,0.8233,0.0638,1.0,0.0638,0.0,0.0638,1.0,0.12,0.7528,0.4651
0.36,202,0,44,3,0.8233,0.0638,1.0,0.0638,0.0,0.0638,1.0,0.12,0.7528,0.4651
0.37,202,0,44,3,0.8233,0.0638,1.0,0.0638,0.0,0.0638,1.0,0.12,0.7528,0.4651
0.38,202,0,44,3,0.8233,0.0638,1.0,0.0638,0.0,0.0638,1.0,0.12,0.7528,0.4651
0.39,202,0,45,2,0.8193,0.0426,1.0,0.0426,0.0,0.0426,1.0,0.0816,0.7528,0.4651
0.4,202,0,45,2,0.8193,0.0426,1.0,0.0426,0.0,0.0426,1.0,0.0816,0.7528,0.4651
0.41,202,0,45,2,0.8193,0.0426,1.0,0.0426,0.0,0.0426,1.0,0.0816,0.7528,0.4651
0.42,202,0,45,2,0.8193,0.0426,1.0,0.0426,0.0,0.0426,1.0,0.0816,0.7528,0.4651
0.43,202,0,45,2,0.8193,0.0426,1.0,0.0426,0.0,0.0426,1.0,0.0816,0.7528,0.4651
0.44,202,0,45,2,0.8193,0.0426,1.0,0.0426,0.0,0.0426,1.0,0.0816,0.7528,0.4651
0.45,202,0,45,2,0.8193,0.0426,1.0,0.0426,0.0,0.0426,1.0,0.0816,0.7528,0.4651
0.46,202,0,45,2,0.8193,0.0426,1.0,0.0426,0.0,0.0426,1.0,0.0816,0.7528,0.4651
0.47,202,0,45,2,0.8193,0.0426,1.0,0.0426,0.0,0.0426,1.0,0.0816,0.7528,0.4651
0.48,202,0,46,1,0.8153,0.0213,1.0,0.0213,0.0,0.0213,1.0,0.0417,0.7528,0.4651
0.49,202,0,46,1,0.8153,0.0213,1.0,0.0213,0.0,0.0213,1.0,0.0417,0.7528,0.4651
0.5,202,0,46,1,0.8153,0.0213,1.0,0.0213,0.0,0.0213,1.0,0.0417,0.7528,0.4651
0.51,202,0,46,1,0.8153,0.0213,1.0,0.0213,0.0,0.0213,1.0,0.0417,0.7528,0.4651
0.52,202,0,46,1,0.8153,0.0213,1.0,0.0213,0.0,0.0213,1.0,0.0417,0.7528,0.4651
0.53,202,0,46,1,0.8153,0.0213,1.0,0.0213,0.0,0.0213,1.0,0.0417,0.7528,0.4651
0.54,202,0,46,1,0.8153,0.0213,1.0,0.0213,0.0,0.0213,1.0,0.0417,0.7528,0.4651
0.55,202,0,46,1,0.8153,0.0213,1.0,0.0213,0.0,0.0213,1.0,0.0417,0.7528,0.4651
0.56,202,0,46,1,0.8153,0.0213,1.0,0.0213,0.0,0.0213,1.0,0.0417,0.7528,0.4651
0.57,202,0,46,1,0.8153,0.0213,1.0,0.0213,0.0,0.0213,1.0,0.0417,0.7528,0.4651
0.58,202,0,46,1,0.8153,0.0213,1.0,0.0213,0.0,0.0213,1.0,0.0417,0.7528,0.4651
0.59,202,0,46,1,0.8153,0.0213,1.0,0.0213,0.0,0.0213,1.0,0.0417,0.7528,0.4651
0.6,202,0,46,1,0.8153,0.0213,1.0,0.0213,0.0,0.0213,1.0,0.0417,0.7528,0.4651
0.61,202,0,48,0,0.808,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.62,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.63,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.64,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.65,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.66,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.67,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.68,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.69,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.7,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.71,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.72,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.73,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.74,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.75,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.76,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.77,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.78,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.79,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.8,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.81,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.82,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.83,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.84,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.85,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.86,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.87,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.88,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.89,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.9,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.91,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.92,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.93,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.94,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.95,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.96,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.97,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.98,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
0.99,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
1.0,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
1.01,203,0,48,0,0.8088,0.0,1.0,0.0,0.0,0.0,0.0,,0.7528,0.4651
