,root:12M:C,root:12M:V,root:3Y:C,root:3Y:V,root:4M:C,root:4M:V,root:5Y:C,root:5Y:V,root:B:C,root:B:V
ERR4282069,0.07182437,0.043895155,0.06179363,0.072363555,0.21524031,0.24553388,0.0410057,0.08975714,0.12427124,0.03431502
ERR4282070,0.117039196,0.1953933,0.10326705,0.13847141,0.04487173,0.1139028,0.102464676,0.0929692,0.026397869,0.06522276
ERR4282071,0.06476816,0.031615205,0.04464179,0.018777419,0.3057724,0.06497173,0.05313989,0.07125263,0.3213386,0.0237222
ERR4282072,0.12616546,0.19153786,0.10601981,0.14477232,0.041143123,0.10968125,0.08524955,0.09519172,0.02383428,0.0764046
ERR4282073,0.13086084,0.18816619,0.10781415,0.14754203,0.039478015,0.10672549,0.07730677,0.09606918,0.022777773,0.08325955
ERR4282074,0.12191692,0.19285601,0.10524185,0.14176875,0.043083057,0.111357756,0.09304737,0.09419888,0.025211163,0.071318224
ERR4282075,0.08086281,0.04758298,0.06405827,0.05488541,0.26932684,0.17999788,0.039700255,0.08642735,0.13826531,0.038892925
ERR4282076,0.122035004,0.19109417,0.106441185,0.14143191,0.0435874,0.110279806,0.093002394,0.09414618,0.025699258,0.07228261
ERR4282077,0.077939585,0.0498761,0.05801158,0.08184013,0.18281457,0.28392693,0.037871134,0.09631097,0.096996665,0.03441238
ERR4282078,0.11246174,0.1926939,0.10437428,0.13417116,0.04817305,0.11326642,0.11250742,0.091468275,0.02909182,0.061791804
ERR4282079,0.119674265,0.1924919,0.10541225,0.13990675,0.044424698,0.111613244,0.09747063,0.09358294,0.026246049,0.069177255
ERR4282080,0.07514931,0.04726663,0.05947119,0.07872186,0.1940214,0.2712836,0.03914569,0.09388152,0.106797226,0.034261566
ERR4282081,0.1244504,0.19302852,0.10509294,0.14380315,0.041633338,0.110926144,0.0882402,0.09484808,0.024115492,0.073861666
ERR4282082,0.13264945,0.18478917,0.10986219,0.14802012,0.039408617,0.10438049,0.07452883,0.09625035,0.022909833,0.08720092
ERR4282083,0.07730088,0.049318332,0.058210287,0.08136914,0.1846107,0.28240198,0.038035747,0.09591439,0.098487,0.03435155
ERR4282084,0.12480148,0.18948348,0.107505985,0.14319777,0.042551618,0.108744554,0.0879334,0.094763696,0.025013018,0.076005
ERR4282085,0.056141503,0.031136207,0.066399775,0.055007216,0.26964465,0.17490312,0.047030166,0.07270485,0.19577089,0.031261604
ERR4282086,0.09297472,0.13363363,0.13983154,0.1045525,0.082539394,0.079920426,0.15107882,0.07957014,0.06792015,0.067978665
ERR4282087,0.119307935,0.19589409,0.10311216,0.14041746,0.04350101,0.11372523,0.09779532,0.09363235,0.025340306,0.06727418
ERR4282088,0.12731506,0.19111115,0.10621998,0.14556079,0.040625837,0.109190874,0.083222814,0.09543902,0.023472367,0.07784222
ERR4282089,0.11672717,0.1976766,0.10232134,0.13651091,0.045627035,0.113280475,0.10490973,0.092528455,0.026650138,0.063768126
ERR4282090,0.12605931,0.19166003,0.10594528,0.1447149,0.041167483,0.10977202,0.08543354,0.09517174,0.023845244,0.07623039
ERR4282091,0.109424405,0.19403778,0.10097164,0.13561858,0.049980912,0.122412555,0.107108794,0.091602035,0.02897831,0.05986502
ERR4282092,0.08521256,0.12523288,0.1407358,0.09648341,0.09105181,0.07575972,0.16894548,0.07537661,0.07893156,0.06227008
ERR4282093,0.12940624,0.18953508,0.10707539,0.14677604,0.039912157,0.10782765,0.079690635,0.095828675,0.023027096,0.080921054
ERR4282094,0.09153967,0.15783559,0.10398756,0.13589138,0.069348946,0.15193589,0.09953,0.09304379,0.03815422,0.058732986
ERR4282095,0.050778586,0.02771838,0.06580698,0.050687227,0.28434,0.16278233,0.046591286,0.06786831,0.21357244,0.029854426
ERR4282096,0.1124943,0.19832271,0.10036518,0.13615316,0.04644054,0.11820832,0.109042354,0.09188489,0.027109241,0.05997928
ERR4282097,0.06858428,0.03396571,0.037660107,0.017542014,0.24996246,0.06514161,0.064415604,0.083410345,0.35981193,0.019506007
ERR4282098,0.13186316,0.18768999,0.10797691,0.1481846,0.039034903,0.10624214,0.075655386,0.096250825,0.022472994,0.08462907
ERR4282099,0.113865755,0.19899827,0.100477725,0.13675581,0.045241985,0.11681673,0.10860273,0.092168026,0.02644567,0.060627263
ERR4282100,0.096405566,0.091574885,0.070652544,0.09830012,0.14320345,0.23424064,0.049199864,0.09593682,0.07686917,0.04361688
ERR4282101,0.115884855,0.19202456,0.1026411,0.13435352,0.043582015,0.12103755,0.1149329,0.08946718,0.025094798,0.060981564
ERR4282102,0.11341941,0.19542906,0.10274236,0.13557918,0.04671939,0.11472537,0.110075615,0.09189131,0.027791755,0.06162649
ERR4282103,0.08303187,0.13862573,0.10315318,0.13294117,0.08415214,0.17080848,0.092343464,0.092858225,0.045065776,0.057019956
ERR4282104,0.1127729,0.19109875,0.10549506,0.134059,0.048574056,0.11223233,0.11199772,0.09149035,0.029517397,0.06276252
ERR4282105,0.11503371,0.19969945,0.1014261,0.13407312,0.04646965,0.11380838,0.10890954,0.092000484,0.027047213,0.061532296
ERR4282106,0.11460149,0.1624362,0.12631625,0.12840512,0.05764553,0.09429474,0.107573204,0.090073146,0.039565984,0.07908825
ERR4282107,0.10945989,0.1988861,0.10094341,0.13431825,0.05036718,0.12014078,0.10654911,0.09013047,0.029327244,0.05987756
ERR4282108,0.11447873,0.18427518,0.110443525,0.13381608,0.0500624,0.10772163,0.1088214,0.0916518,0.031204445,0.06752484
ERR4282109,0.08948044,0.04588266,0.07325579,0.034895614,0.3076313,0.08259428,0.052198395,0.07021947,0.2021539,0.041688155
ERR4282110,0.1142374,0.20857984,0.09995428,0.13221443,0.047109663,0.11415338,0.107762925,0.08834006,0.027749399,0.05989864
ERR4282111,0.13156243,0.18783778,0.10792664,0.14799345,0.039166875,0.106389895,0.07614812,0.09619722,0.022563433,0.0842142
ERR4282112,0.08100456,0.052263204,0.056301188,0.0852937,0.16802022,0.30285573,0.036605697,0.09833613,0.08486071,0.034458756
ERR4282113,0.12919918,0.18819101,0.108033635,0.14627333,0.040431906,0.1070781,0.08015501,0.09571524,0.023490226,0.08143241
ERR4282114,0.13330165,0.1864666,0.10855499,0.14895858,0.038545642,0.10523418,0.07336095,0.09647186,0.02217337,0.08693219
ERR4282115,0.129435,0.18810944,0.10806001,0.14643368,0.040319968,0.10698206,0.07975236,0.09576241,0.023410788,0.08173434
ERR4282116,0.120417245,0.19495077,0.10379249,0.14108668,0.04321459,0.11292924,0.09571552,0.09389546,0.025183823,0.068814166
ERR4282117,0.11780803,0.19495441,0.10362634,0.1390031,0.044604756,0.11348861,0.1009337,0.09317341,0.02622614,0.066181615
ERR4282118,0.08052545,0.052498184,0.056151595,0.085298546,0.17037162,0.29900458,0.036299024,0.09878419,0.08668422,0.034382615
ERR4282119,0.12202766,0.1869525,0.10928953,0.14040506,0.04493113,0.10780128,0.093355626,0.09393053,0.02699098,0.07431568
ERR4282120,0.08717689,0.14706089,0.10332087,0.13403365,0.07772316,0.16262408,0.09507368,0.09308026,0.042157236,0.057749186
ERR4282121,0.11232707,0.17799358,0.11441552,0.13060154,0.053487904,0.10431224,0.113620125,0.09059675,0.034500733,0.068144545
ERR4282122,0.114743605,0.19845746,0.100960575,0.1373459,0.0449892,0.11629097,0.10681603,0.09241491,0.026291791,0.061689515
ERR4282123,0.12893431,0.18791682,0.10825698,0.14599921,0.04066704,0.1069701,0.08063595,0.09564277,0.023682307,0.08129455
ERR4282124,0.05843519,0.03321889,0.06535424,0.058643077,0.26062414,0.19191666,0.04526448,0.07625144,0.17843394,0.031857934
ERR4282125,0.12732515,0.18758622,0.10865581,0.14467521,0.04169654,0.107101485,0.083496794,0.095263235,0.024478327,0.07972114
ERR4282126,0.11540802,0.19825986,0.1011773,0.13782914,0.044718713,0.1160334,0.10546483,0.09260054,0.026101355,0.06240694
ERR4282127,0.1142563,0.194084,0.10376854,0.1359437,0.046760004,0.11372636,0.10845441,0.09208858,0.027914146,0.06300399
ERR4282128,0.09200442,0.066488385,0.060341448,0.08841304,0.16132234,0.27168295,0.039579257,0.09790714,0.084313676,0.037947334
ERR4282129,0.113329805,0.19930117,0.10020183,0.13639438,0.04541194,0.117097236,0.109680444,0.09202256,0.026554406,0.060006164
ERR4282130,0.12136367,0.18474847,0.11080802,0.13933705,0.046027098,0.10661124,0.09476878,0.093632154,0.027990237,0.074713305
ERR4282131,0.08577573,0.055799354,0.056522958,0.0870382,0.16301602,0.2951209,0.037157096,0.1009377,0.08352092,0.035111204
ERR4282132,0.123288624,0.19154963,0.10612952,0.14252819,0.04274583,0.11028979,0.0905697,0.094489574,0.025035854,0.07337331
ERR4282133,0.13059011,0.18667538,0.10889611,0.14694716,0.040073365,0.10590222,0.07787022,0.0959333,0.0233055,0.0838066
ERR4282134,0.12819913,0.18592475,0.10974345,0.14488368,0.04171499,0.105910435,0.082083695,0.09536504,0.024587838,0.081587024
ERR4282135,0.118374534,0.1953455,0.103411354,0.13955197,0.04417252,0.113604575,0.09973215,0.0933509,0.025877168,0.066579245
ERR4282136,0.09548762,0.0608222,0.05937484,0.08629698,0.1606556,0.27081716,0.040673353,0.10264547,0.08620865,0.037018154
ERR4282137,0.08258993,0.05384116,0.056233298,0.086089306,0.16712302,0.29807013,0.036571708,0.09969225,0.085127875,0.03466134
ERR4282138,0.113329805,0.19930117,0.10020183,0.13639438,0.04541194,0.117097236,0.109680444,0.09202256,0.026554406,0.060006164
ERR4282139,0.11903126,0.19482423,0.10351179,0.13971809,0.04398034,0.11375164,0.09898736,0.09343173,0.025726648,0.0670369
ERR4282140,0.1345739,0.18177713,0.11158137,0.14866583,0.03910814,0.10223329,0.071526594,0.096443884,0.02284893,0.091240965
ERR4282141,0.09541313,0.031146022,0.07099687,0.065467775,0.09431397,0.43452904,0.06848019,0.06357325,0.039242793,0.0368371
ERR4282142,0.08116374,0.052983508,0.0560361,0.08570762,0.16879936,0.29981792,0.03624764,0.09914936,0.085654795,0.034439918
ERR4282143,0.113817334,0.19704938,0.10174642,0.13625145,0.04595442,0.115626976,0.109022185,0.09207333,0.027103703,0.061354857
ERR4282144,0.12796026,0.19041751,0.106634595,0.14588575,0.040471293,0.10864728,0.08214165,0.09555224,0.023395624,0.078893825
ERR4282145,0.11609806,0.17941323,0.1141018,0.13390356,0.050844084,0.104431376,0.10553347,0.09183484,0.032223936,0.07161568
ERR4282146,0.076733895,0.041160945,0.063332446,0.0306686,0.369777,0.094070844,0.036737293,0.06822726,0.17911752,0.040174257
ERR4282147,0.11843115,0.18425405,0.1109766,0.13691482,0.047867537,0.10689806,0.10061081,0.09280285,0.029468369,0.07177567
ERR4282148,0.114390954,0.19693679,0.1019079,0.13671628,0.045698933,0.11543021,0.1077758,0.09225355,0.026921852,0.0619678
ERR4282149,0.13037181,0.18880744,0.10744492,0.14733009,0.039573625,0.1072003,0.07809136,0.09599886,0.022814203,0.08236743
ERR4282150,0.13406011,0.18555866,0.10902994,0.14929105,0.038357235,0.104549,0.072184175,0.096567914,0.022080658,0.08832133
ERR4282151,0.113329805,0.19930117,0.10020183,0.13639438,0.04541194,0.117097236,0.109680444,0.09202256,0.026554406,0.060006164
ERR4282152,0.11824028,0.19644867,0.10266481,0.13963814,0.04387346,0.11433539,0.0999668,0.09332604,0.025577938,0.0659285
ERR4282153,0.057290897,0.031910133,0.0661703,0.05462268,0.27198446,0.17479578,0.0462463,0.07338353,0.1918602,0.031735737
ERR4282154,0.12707949,0.19104041,0.106393754,0.14507738,0.040925585,0.108986005,0.08384412,0.09534232,0.023682289,0.07762863
ERR4282155,0.11604949,0.1966828,0.10229777,0.13799857,0.044936303,0.1149139,0.104318075,0.092739046,0.026365994,0.06369808
ERR4282156,0.06610745,0.039343245,0.06341622,0.067958966,0.23085791,0.22783849,0.04294665,0.08479058,0.14345777,0.03328274
ERR4282157,0.080348566,0.12284458,0.09854586,0.12779158,0.09799471,0.18914671,0.083296135,0.09383921,0.051697347,0.05449527
ERR4282158,0.05142654,0.028175179,0.0658075,0.05140157,0.28230062,0.16538398,0.046503205,0.0686184,0.21034418,0.030038875
ERR4282159,0.13097875,0.18762712,0.10818304,0.14745663,0.03958826,0.10635532,0.07717522,0.09605915,0.022887086,0.08368945
ERR4282160,0.13516022,0.1850107,0.10915889,0.14997773,0.03785908,0.10401038,0.07044997,0.096743524,0.021738173,0.08989124
ERR4282161,0.12800042,0.21426089,0.108626984,0.10128596,0.06330614,0.08336016,0.10957884,0.0878671,0.033163182,0.07055026
ERR4282162,0.1233031,0.19297463,0.105159394,0.14288934,0.04228365,0.11113597,0.09039326,0.0945599,0.024604475,0.07269631
ERR4282163,0.10266815,0.1601888,0.124164976,0.11868668,0.06572336,0.09509683,0.13469234,0.08596516,0.047012456,0.06580126
ERR4282164,0.07878401,0.04868669,0.0613255,0.07418726,0.20569497,0.24867831,0.040351387,0.09353933,0.11303112,0.035721444
ERR4282165,0.11714129,0.18935654,0.10732997,0.13714278,0.04685313,0.1102546,0.10289853,0.09271698,0.028312044,0.0679942
ERR4282166,0.12044562,0.1657964,0.12449411,0.1337505,0.05275418,0.095328994,0.09608318,0.09202247,0.03500736,0.08431722
ERR4282167,0.11875367,0.19633427,0.102781266,0.14008838,0.043643195,0.11411621,0.09883687,0.09349881,0.02542046,0.06652693
ERR4282168,0.08644984,0.05644081,0.05673298,0.08718177,0.16241679,0.2938163,0.037386842,0.10094513,0.08336105,0.035268497
ERR4282169,0.12313767,0.19408739,0.10497838,0.1410567,0.043212485,0.11010108,0.09238655,0.094169796,0.025092127,0.071777835
ERR4282170,0.11553144,0.19801266,0.10142474,0.13772246,0.044836868,0.11570143,0.10531473,0.09260253,0.026199212,0.062653914
ERR4282171,0.10264906,0.16657905,0.11942655,0.120138966,0.06324019,0.099053845,0.13576432,0.086474255,0.04396624,0.06270743
ERR4282172,0.13199614,0.18734665,0.108192496,0.14819637,0.03905684,0.10601363,0.07545768,0.09625972,0.022507673,0.08497284
ERR4282173,0.13687772,0.1820092,0.11082956,0.15045501,0.037655007,0.1019192,0.06788954,0.09687544,0.021742,0.09374723
ERR4282174,0.12294515,0.18097349,0.11349272,0.1396124,0.04632395,0.10403028,0.09186671,0.09381424,0.028488087,0.07845304
ERR4282175,0.113422446,0.19941619,0.10024491,0.13619256,0.045483693,0.1168996,0.10968518,0.0920153,0.026579788,0.060060367
ERR4282176,0.09066776,0.13581057,0.13624263,0.10331978,0.08300924,0.08168624,0.15887153,0.07890214,0.067874536,0.06361557
ERR4282177,0.12339314,0.18803445,0.10854331,0.1417392,0.043808248,0.10816988,0.09067844,0.094338894,0.026058456,0.07523591
ERR4282178,0.16833177,0.14129046,0.06950463,0.111637965,0.06866366,0.17301565,0.064521745,0.113471694,0.04109795,0.04846446
ERR4282179,0.123246856,0.18602657,0.10993893,0.14112233,0.044533134,0.106998175,0.09108998,0.094192415,0.026744489,0.07610717
ERR4282180,0.12197512,0.18623434,0.10978713,0.1401855,0.04519352,0.10738129,0.09350266,0.09387726,0.027241433,0.074621685
ERR4282181,0.13024344,0.1889461,0.107366696,0.14727014,0.03960519,0.10731032,0.078297645,0.095979095,0.0228304,0.082151085
ERR4282182,0.11395103,0.19897701,0.10050928,0.13682273,0.045212604,0.1167697,0.108409315,0.09219808,0.026425973,0.060724333
ERR4282183,0.070731945,0.042054825,0.06406168,0.06932515,0.2238463,0.22601482,0.04385964,0.08708895,0.13877109,0.034245633
ERR4282184,0.124134466,0.18337663,0.11178299,0.14113654,0.044862315,0.1052319,0.0895571,0.09426117,0.027174776,0.07848202
ERR4282185,0.13399056,0.1856034,0.10901538,0.1492464,0.038387798,0.10458615,0.07229689,0.096556485,0.022100842,0.088216126
ERR4282186,0.12509727,0.18589918,0.109982714,0.14251831,0.043509394,0.10654414,0.087648384,0.09464369,0.025963636,0.07819323
ERR4282187,0.12767595,0.19046906,0.10662761,0.14567861,0.040617134,0.108736485,0.08264041,0.09549037,0.023501622,0.07856276
ERR4282188,0.112964936,0.17111357,0.11950315,0.12940823,0.05557931,0.099963,0.11197367,0.09030536,0.036891647,0.0722971
ERR4282189,0.11663148,0.19730984,0.10195561,0.13859536,0.04443058,0.11515474,0.10303565,0.09293164,0.025946926,0.06400817
ERR4282190,0.10968655,0.17302786,0.117330395,0.12718017,0.056870498,0.101664856,0.11948797,0.08938226,0.037772868,0.06759647
ERR4282191,0.20317139,0.11027391,0.07846712,0.0857794,0.05715087,0.21929339,0.084878676,0.07935733,0.030794695,0.05083319
ERR4282192,0.07940357,0.110616595,0.093010716,0.12176076,0.11115416,0.20499496,0.074678145,0.09441148,0.058127113,0.05184253
ERR4282193,0.11938538,0.20081104,0.1029894,0.13386804,0.046097673,0.11007467,0.102003224,0.09235364,0.026540574,0.0658764
ERR4282194,0.13812652,0.20718078,0.097747,0.10881287,0.05593608,0.12505656,0.09865474,0.07545362,0.032601256,0.060430553
ERR4282195,0.09814095,0.035087008,0.07178404,0.06320551,0.105371326,0.4171576,0.06658779,0.060439,0.044880167,0.037346575
ERR4282196,0.13033509,0.18747896,0.108374014,0.14695954,0.03998607,0.106426276,0.07825186,0.09592223,0.023195274,0.083070636
ERR4282197,0.07228883,0.044616617,0.06100972,0.07517091,0.20638895,0.25644454,0.040564287,0.09104019,0.118416354,0.034059536
ERR4282198,0.12278573,0.17374659,0.11869074,0.13762574,0.048726168,0.099714085,0.092122026,0.09327511,0.03096199,0.08235194
ERR4282199,0.13131668,0.18805043,0.10782031,0.1478609,0.03924762,0.10656478,0.07654554,0.096157804,0.022612207,0.083823785
ERR4282200,0.13473712,0.18542449,0.10896916,0.1497691,0.03799415,0.10433664,0.07110186,0.096688285,0.021817254,0.089161925
ERR4282201,0.121500365,0.19341008,0.10486052,0.141574,0.043131318,0.111776784,0.093789354,0.09411514,0.025214024,0.070628405
ERR4282202,0.13504615,0.18493843,0.10923722,0.14987239,0.037946686,0.10399092,0.07063537,0.096718445,0.021807168,0.08980719
ERR4282203,0.12006587,0.19381322,0.10454205,0.14053306,0.043778025,0.1123214,0.09654715,0.093750045,0.025675375,0.06897381
ERR4282204,0.11043171,0.18679012,0.107880436,0.1311768,0.05133729,0.11009482,0.11756771,0.09051965,0.032012545,0.062188864
ERR4282205,0.20113528,0.10725827,0.08050635,0.085752085,0.054697335,0.22279501,0.089697264,0.077753685,0.02908097,0.05132381
ERR4282206,0.1150153,0.19505587,0.10172876,0.13542059,0.044290386,0.119177625,0.11215266,0.090635814,0.0256692,0.060853783
ERR4282207,0.13164932,0.18600161,0.109194465,0.14757967,0.039649274,0.105293006,0.07612379,0.09611652,0.023024105,0.08536822
ERR4282208,0.10955076,0.1576571,0.1287277,0.12333747,0.062539496,0.09225128,0.117805906,0.088073045,0.044481687,0.07557555
ERR4282209,0.13358635,0.18637285,0.108561955,0.14914766,0.038406387,0.10512033,0.072904065,0.09652161,0.02207446,0.08730435
ERR4282210,0.084691845,0.047752187,0.064399906,0.040854942,0.3215153,0.12893794,0.03796405,0.07930629,0.15307814,0.041499402
ERR4282211,0.11411816,0.19594327,0.102518015,0.13626692,0.046182208,0.11488785,0.10849992,0.09212876,0.027351234,0.062103737
ERR4282212,0.08739653,0.11683303,0.09042503,0.120508745,0.10666532,0.20003475,0.07354787,0.09595378,0.056891914,0.051743057
ERR4282213,0.095238335,0.13269305,0.14482686,0.066155985,0.119760916,0.04977125,0.1601073,0.06971247,0.09085732,0.07087655
ERR4282214,0.21376374,0.09827945,0.076757744,0.07976037,0.055209864,0.236793,0.08551734,0.07535931,0.029088415,0.04947074
ERR4282215,0.054834962,0.030017192,0.065935105,0.04901878,0.29156122,0.15666184,0.04550459,0.069464795,0.20557068,0.03143082
ERR4282216,0.08781108,0.10812837,0.07432177,0.08801211,0.17513123,0.20470233,0.046020646,0.07707026,0.093485534,0.04531671
ERR4282217,0.05467213,0.02997743,0.06650414,0.052218158,0.2782538,0.16501245,0.047131285,0.07050915,0.20474046,0.03098107
ERR4282218,0.124333076,0.1927305,0.10529984,0.14363794,0.041792095,0.11077379,0.08849034,0.094805606,0.0242511,0.07388575
ERR4282219,0.12080804,0.19344418,0.104819834,0.14103341,0.043497168,0.111943126,0.095132194,0.09393315,0.025486795,0.06990202
ERR4282220,0.080050826,0.052061003,0.05638988,0.0848139,0.17216618,0.29717413,0.036485005,0.09842184,0.088066936,0.03437034
ERR4282221,0.131682,0.18429899,0.11038573,0.14715487,0.040124048,0.10428339,0.076162376,0.096026786,0.023477018,0.08640474
ERR4282222,0.13062933,0.18792173,0.10802045,0.14730136,0.039683986,0.10662866,0.07771772,0.09600794,0.022944873,0.08314391
ERR4282223,0.08041453,0.052431915,0.056136545,0.08526793,0.17050773,0.29913127,0.036274087,0.09874134,0.0867293,0.034365296
ERR4282224,0.124456055,0.18691617,0.109295644,0.14228572,0.04355606,0.10728551,0.088766806,0.09454394,0.025935845,0.07695833
ERR4282225,0.11441888,0.1982324,0.100892775,0.13655801,0.04502073,0.11699397,0.10869292,0.091892965,0.026266197,0.061031196
ERR4282226,0.118332215,0.19510251,0.10357076,0.13945845,0.04427728,0.11346585,0.09985077,0.09332817,0.025970759,0.066643156
ERR4282227,0.13345125,0.18209,0.11160722,0.14790626,0.039697092,0.10263657,0.07333029,0.09624847,0.023278061,0.08975484
ERR4282228,0.11931081,0.19284618,0.10515154,0.13970363,0.044503894,0.11190312,0.09815482,0.0934997,0.026283603,0.06864267
ERR4282229,0.13656543,0.18370803,0.1097151,0.15068339,0.03738187,0.10297121,0.06830512,0.096921876,0.021450035,0.092297874
ERR4282230,0.11827642,0.19387467,0.10438648,0.13912454,0.04471679,0.112740755,0.10011495,0.09325838,0.026379183,0.06712785
ERR4282231,0.13519005,0.18349202,0.11022141,0.14959139,0.038262483,0.10311632,0.07047765,0.09666173,0.022119049,0.09086784
ERR4282232,0.11740069,0.19893676,0.10298852,0.13333544,0.04690104,0.11080742,0.10601622,0.09226465,0.027237276,0.06411197
ERR4282233,0.11524753,0.19804001,0.10119518,0.13747677,0.044744037,0.11634163,0.10635458,0.0923736,0.026102897,0.062123697
ERR4282234,0.13533622,0.18137568,0.11168359,0.1491286,0.038758624,0.10184935,0.07032469,0.096560575,0.022606531,0.09237606
ERR4282235,0.08912454,0.04253311,0.06383682,0.07758236,0.13314143,0.36342752,0.049426973,0.08289033,0.061723985,0.036312863
ERR4282236,0.11856643,0.19511162,0.10358155,0.13965037,0.044148758,0.11342303,0.09937524,0.093394645,0.025873866,0.06687444
