,root:12M,root:3Y,root:4M,root:5Y,root:B,root:M
ERR4282104,0.076511875,0.27185804,0.012409967,0.32649824,0.013203628,0.29951814
ERR4282105,0.30560505,0.097402595,0.033344157,0.15670292,0.008102959,0.3988423
ERR4282106,0.07820116,0.32077885,0.011255931,0.4177999,0.01261887,0.15934539
ERR4282107,0.22519502,0.1452276,0.17946312,0.083313026,0.06375977,0.30304152
ERR4282108,0.07595221,0.30204457,0.010750756,0.4328811,0.011358146,0.16701323
ERR4282109,0.14010046,0.30757603,0.021356152,0.1978581,0.020002224,0.31310695
ERR4282110,0.5806609,0.04495539,0.07504629,0.10087345,0.0042930916,0.19417085
ERR4282111,0.63072133,0.11805703,0.10488047,0.034779113,0.017222378,0.09433971
ERR4282112,0.0453375,0.010261034,0.9032634,0.0032073131,0.025407529,0.012523228
ERR4282113,0.13447765,0.4850541,0.022887632,0.12656265,0.035779253,0.19523872
ERR4282114,0.12142252,0.026460532,0.78748786,0.007522504,0.030842878,0.02626375
ERR4282115,0.12781249,0.32307822,0.021567868,0.22394401,0.019845461,0.283752
ERR4282116,0.22250319,0.24465932,0.030197274,0.16077709,0.018648263,0.32321486
ERR4282117,0.07450763,0.28092834,0.012114043,0.33622622,0.013244439,0.28297928
ERR4282118,0.067177445,0.019674717,0.8437452,0.0067095566,0.04192313,0.020770073
ERR4282119,0.08609924,0.2742703,0.01381762,0.31317973,0.01399713,0.298636
ERR4282120,0.110830724,0.038158394,0.7305557,0.013073208,0.062224686,0.04515729
ERR4282121,0.08067574,0.26351753,0.013103504,0.2966483,0.01357759,0.33247736
ERR4282122,0.5979291,0.10652059,0.10652229,0.052369244,0.013785633,0.12287312
ERR4282123,0.11410683,0.30033183,0.019158326,0.25199983,0.017434517,0.2969686
ERR4282124,0.027989129,0.030725345,0.1717567,0.0189359,0.7154662,0.0351268
ERR4282125,0.1670469,0.43556803,0.027636267,0.12614967,0.03394021,0.20965898
ERR4282126,0.4900089,0.21332437,0.067973144,0.053088933,0.026023759,0.14958099
ERR4282127,0.4472848,0.082523964,0.062406387,0.12601127,0.007579041,0.2741945
ERR4282128,0.22850624,0.35746586,0.027270313,0.08307776,0.033872884,0.26980692
ERR4282129,0.2802461,0.27281442,0.05154188,0.05701688,0.05523913,0.28314158
ERR4282130,0.09913621,0.25703317,0.01593685,0.3104995,0.013964617,0.30342978
ERR4282131,0.119076245,0.10939222,0.4250758,0.049424246,0.112832025,0.18419951
ERR4282132,0.22705692,0.34953707,0.040155783,0.12123848,0.032950386,0.22906142
ERR4282133,0.13326982,0.43418747,0.0219204,0.14871222,0.030460874,0.23144917
ERR4282134,0.10344797,0.2881404,0.016866652,0.26714665,0.01621221,0.3081861
ERR4282135,0.33048078,0.09748077,0.03750956,0.14891586,0.008077077,0.377536
ERR4282136,0.6349103,0.088119194,0.097442314,0.04505465,0.011664333,0.122809224
ERR4282137,0.04278462,0.04503897,0.22163987,0.029260136,0.50145656,0.15981981
ERR4282138,0.09842825,0.14395194,0.005503603,0.07493561,0.5262499,0.15093076
ERR4282139,0.5202336,0.19324575,0.07294317,0.05054146,0.023846177,0.13918985
ERR4282140,0.122761086,0.44451556,0.022444531,0.1767014,0.030214604,0.20336281
ERR4282141,0.051480178,0.018406712,0.8731231,0.005528147,0.035667647,0.015794301
ERR4282142,0.069676295,0.057423387,0.6899676,0.017494578,0.10559273,0.059845373
ERR4282143,0.06594498,0.067208536,0.5457532,0.028787626,0.12105364,0.17125209
ERR4282144,0.6465489,0.10100822,0.11622378,0.031023175,0.016002467,0.08919338
ERR4282145,0.09673356,0.27476954,0.015852572,0.34913182,0.014394184,0.24911821
ERR4282146,0.03931926,0.0050611324,0.92714554,0.0016951354,0.017356943,0.0094220275
ERR4282147,0.075911805,0.29246607,0.0092735225,0.52833396,0.009220632,0.08479406
ERR4282148,0.28085443,0.18219863,0.042705733,0.17780517,0.014158513,0.3022775
ERR4282149,0.4540426,0.08179605,0.34083316,0.023699319,0.028180212,0.071448624
ERR4282150,0.110849306,0.533731,0.019546838,0.13198537,0.039647236,0.16424029
ERR4282151,0.16126072,0.173176,0.15404215,0.058853574,0.15736313,0.29530445
ERR4282152,0.094207585,0.22483253,0.013933942,0.2668351,0.012376045,0.38781473
ERR4282153,0.35698986,0.09459292,0.30683732,0.038051035,0.07542438,0.12810443
ERR4282154,0.106134266,0.53278553,0.01801267,0.13264003,0.03766018,0.17276736
ERR4282155,0.113744065,0.26618156,0.019174479,0.29063246,0.0160619,0.29420552
ERR4282156,0.05733641,0.018449036,0.85912234,0.0061813197,0.042051185,0.016859844
ERR4282157,0.21622619,0.049215976,0.6255142,0.015771026,0.042509157,0.05076339
ERR4282158,0.06346703,0.018950237,0.8403261,0.0070570577,0.05175156,0.01844797
ERR4282159,0.1145703,0.3847417,0.019839086,0.21990685,0.02385869,0.2370833
ERR4282160,0.19473279,0.041106313,0.6858456,0.010917527,0.0309168,0.036480956
ERR4282161,0.096516065,0.23091987,0.015068136,0.29125085,0.014260195,0.35198483
ERR4282162,0.5887484,0.12880027,0.11470117,0.04065732,0.019579323,0.10751345
ERR4282163,0.07211173,0.28601274,0.011821678,0.34382865,0.013189662,0.27303568
ERR4282164,0.07499556,0.017623799,0.79765815,0.0075959517,0.06861968,0.033506833
ERR4282165,0.073449716,0.28987804,0.011729055,0.35920072,0.012920429,0.25282207
ERR4282166,0.07856616,0.27873504,0.01285015,0.5226637,0.013878184,0.09330672
ERR4282167,0.14899062,0.43604136,0.024426578,0.13433988,0.033255525,0.22294609
ERR4282168,0.6883501,0.067175165,0.09821605,0.038342487,0.009030841,0.09888535
ERR4282169,0.15931118,0.34584668,0.024383465,0.16828634,0.024864445,0.27730793
ERR4282170,0.15027481,0.048070095,0.64677984,0.019478228,0.08918734,0.046209738
ERR4282171,0.06906247,0.28057092,0.011771642,0.3263556,0.013390187,0.29884914
ERR4282172,0.6413348,0.10522891,0.102021076,0.037315488,0.01466177,0.09943794
ERR4282173,0.14581685,0.24845222,0.2808203,0.07574217,0.15394703,0.09522146
ERR4282174,0.08402917,0.27688354,0.01308131,0.3469207,0.012948652,0.26613665
ERR4282175,0.114262454,0.27625278,0.030758224,0.28436226,0.2508564,0.043507848
ERR4282176,0.07983016,0.27461532,0.012493136,0.3397101,0.0128531195,0.28049815
ERR4282177,0.08439096,0.26244572,0.013350074,0.31417716,0.013065711,0.31257036
ERR4282178,0.30253065,0.038268138,0.51917547,0.021743042,0.063373394,0.05490934
ERR4282179,0.078560255,0.30009034,0.010578051,0.4602085,0.01076351,0.13979934
ERR4282180,0.13720134,0.48678413,0.022838209,0.12059982,0.036984038,0.19559246
ERR4282181,0.65860456,0.09577132,0.11701892,0.029102294,0.015254085,0.08424883
ERR4282182,0.6731835,0.083786264,0.11526529,0.030969754,0.012377415,0.08441785
ERR4282183,0.5161465,0.0852509,0.29299814,0.021450639,0.021063363,0.06309054
ERR4282184,0.14391,0.2541511,0.018880885,0.18419412,0.01721998,0.38164395
ERR4282185,0.15658624,0.50609493,0.03866295,0.09675591,0.061084263,0.1408157
ERR4282186,0.1018493,0.41095248,0.01228545,0.36543682,0.020962143,0.08851381
ERR4282187,0.62095964,0.12121974,0.100105055,0.036955588,0.017503165,0.10325675
ERR4282188,0.07308502,0.28510672,0.011980442,0.33956972,0.013188993,0.27706918
ERR4282189,0.042915314,0.0050468845,0.9241295,0.0016688601,0.016386656,0.009852685
ERR4282190,0.079834945,0.18438531,0.020430218,0.55630136,0.097367145,0.061680987
ERR4282191,0.5771477,0.12635072,0.13901047,0.036452923,0.022439405,0.098598786
ERR4282192,0.13709272,0.02891115,0.75712585,0.009164692,0.036223028,0.031482473
ERR4282193,0.3122997,0.13818395,0.040564585,0.122219786,0.013738873,0.37299314
ERR4282194,0.4951561,0.14156589,0.06286144,0.07786762,0.016346082,0.20620278
ERR4282195,0.051467225,0.0074099354,0.26282004,0.0073960056,0.6420276,0.028879164
ERR4282196,0.10373922,0.40629974,0.017261451,0.18480828,0.025753435,0.2621379
ERR4282197,0.03398868,0.009564573,0.1617543,0.007864892,0.7524311,0.034396477
ERR4282198,0.103044495,0.5031407,0.017788177,0.14068197,0.033828784,0.20151591
ERR4282199,0.6674025,0.09372702,0.11067793,0.029578017,0.014269009,0.084345505
ERR4282200,0.4900897,0.084662065,0.32136333,0.020709736,0.021615185,0.061559927
ERR4282201,0.0838458,0.29131505,0.013764833,0.29128784,0.015140584,0.30464587
ERR4282202,0.28659818,0.06829114,0.53604686,0.018817991,0.036857687,0.05338811
ERR4282203,0.09120876,0.3146554,0.015143026,0.29832658,0.016945373,0.2637209
ERR4282204,0.0728553,0.26809165,0.012214318,0.3106704,0.013327293,0.32284108
ERR4282205,0.15661226,0.029080598,0.743554,0.008569712,0.030780213,0.031403244
ERR4282206,0.5094722,0.08553747,0.27935162,0.027020762,0.020937694,0.07768032
ERR4282207,0.08430342,0.2669654,0.013364985,0.32298085,0.01306196,0.29932332
ERR4282208,0.08777079,0.25203001,0.014291909,0.2991186,0.013111353,0.33367726
ERR4282209,0.31428504,0.0669544,0.5056013,0.019284328,0.036216874,0.05765814
ERR4282210,0.67172813,0.07955287,0.14028317,0.023496885,0.014820147,0.07011891
ERR4282211,0.06917139,0.2827554,0.011877187,0.31995356,0.013679093,0.30256334
ERR4282212,0.23971775,0.12259214,0.23878312,0.07085638,0.075344294,0.25270638
ERR4282213,0.08387838,0.06467357,0.081606045,0.17754051,0.037177093,0.55512446
ERR4282214,0.08331647,0.34245127,0.013924618,0.2850924,0.017568888,0.25764638
ERR4282215,0.052596785,0.18499266,0.37448618,0.04790586,0.2530399,0.08697873
ERR4282216,0.15504628,0.19017464,0.021135436,0.23528787,0.013261524,0.38509429
ERR4282217,0.04136967,0.08758153,0.15761903,0.045640882,0.6021239,0.06566498
ERR4282218,0.28675222,0.3089926,0.04369575,0.11066402,0.027940137,0.22195533
ERR4282219,0.09750879,0.2594271,0.015210759,0.3037169,0.013904244,0.31023216
ERR4282220,0.053173143,0.01878623,0.8669095,0.0058249747,0.0387167,0.016589576
ERR4282221,0.1060153,0.59632313,0.018100822,0.09079225,0.048263356,0.14050527
ERR4282222,0.2818763,0.3362084,0.04388871,0.106179,0.029929554,0.20191807
ERR4282223,0.056572102,0.021318816,0.8481066,0.006850874,0.047635302,0.019516295
ERR4282224,0.15544088,0.281707,0.026059527,0.21882993,0.019021984,0.29894063
ERR4282225,0.20201969,0.30670708,0.036040455,0.19304332,0.022421371,0.23976807
ERR4282226,0.09367365,0.35576952,0.015802816,0.28045928,0.019651132,0.23464356
ERR4282227,0.17059447,0.5094489,0.02952137,0.0894824,0.04463512,0.15631773
ERR4282228,0.07140806,0.285515,0.0120219765,0.32320708,0.013636876,0.29421097
ERR4282229,0.04649433,0.005776124,0.9174921,0.0019069226,0.017657576,0.010672875
ERR4282230,0.0735277,0.30199346,0.011211163,0.3939347,0.0125075355,0.20682548
ERR4282231,0.11664087,0.41444618,0.05547513,0.12050762,0.16030192,0.13262816
ERR4282232,0.15652004,0.14336662,0.017280994,0.18771453,0.009842675,0.48527527
ERR4282233,0.2653966,0.26834628,0.036842655,0.13179678,0.022374718,0.27524298
ERR4282234,0.28211915,0.29699415,0.16532278,0.07245749,0.069656424,0.11345
ERR4282235,0.03845164,0.005036513,0.92877287,0.0016512783,0.01671996,0.009367807
ERR4282236,0.17983598,0.28986698,0.026887884,0.18036482,0.020412156,0.30263227
ERR4282237,0.13213566,0.09439641,0.034785416,0.17601311,0.016461577,0.54620785
ERR4282238,0.7312818,0.07228131,0.097319536,0.022153629,0.01105506,0.06590866
ERR4282239,0.08186864,0.3516184,0.014070665,0.25576368,0.018946316,0.27773234
ERR4282240,0.053718608,0.020662192,0.8590966,0.0062964433,0.042063467,0.01816273
ERR4282241,0.07471897,0.29307666,0.0086945705,0.5368862,0.008770953,0.07785257
ERR4282242,0.007145576,0.021459913,0.020099837,0.014866003,0.90882033,0.027608315
ERR4282243,0.1359226,0.17876211,0.01743833,0.22962971,0.011594828,0.42665243
ERR4282244,0.58284,0.08952401,0.20629336,0.025542574,0.02029726,0.07550282
ERR4282245,0.06835131,0.008880192,0.8790151,0.0032524753,0.02466712,0.015833825
ERR4282246,0.33874026,0.2851856,0.04744201,0.08739142,0.029316727,0.21192391
ERR4282247,0.58382916,0.08998368,0.19854057,0.02867788,0.01786007,0.08110863
ERR4282248,0.6482565,0.09034221,0.14367732,0.02612318,0.015919127,0.075681604
ERR4282249,0.05979814,0.0074467557,0.8968182,0.0025286826,0.020375017,0.0130330445
ERR4282250,0.45905867,0.21731529,0.10693157,0.058372922,0.031850312,0.12647116
ERR4282251,0.25158074,0.42036912,0.046703156,0.081840105,0.045094635,0.1544122
ERR4282252,0.071727194,0.29346034,0.011567483,0.3611196,0.0130234575,0.24910192
ERR4282253,0.06518589,0.011077891,0.8730268,0.00491185,0.027326368,0.018471299
ERR4282254,0.072349936,0.29850528,0.012126856,0.32494664,0.01419867,0.27787262
ERR4282255,0.2511836,0.051593557,0.6040225,0.014548993,0.03403985,0.044611517
ERR4282256,0.06453391,0.012485356,0.020078894,0.11101468,0.35270345,0.43918374
ERR4282257,0.069976576,0.022740427,0.84352905,0.0068776347,0.037183944,0.019692281
ERR4282258,0.39477712,0.2576184,0.05833833,0.0818938,0.026251808,0.18112046
ERR4282259,0.05268264,0.017987955,0.8684136,0.005645106,0.03880843,0.016462225
ERR4282260,0.1011025,0.42586285,0.017190628,0.19263811,0.02649512,0.23671088
ERR4282261,0.15883167,0.31285247,0.020867486,0.15089057,0.022724036,0.33383375
ERR4282262,0.07502884,0.30361205,0.009733643,0.4843815,0.010080804,0.11716312
ERR4282263,0.09312913,0.259876,0.015378593,0.3171038,0.016277611,0.29823473
ERR4282264,0.059518028,0.03727158,0.0046104672,0.040548593,0.8234346,0.034616794
ERR4282265,0.116275944,0.22081737,0.01752457,0.2641035,0.01272773,0.36855084
ERR4282266,0.0039455453,0.00547476,0.010575904,0.007020101,0.9671327,0.0058510774
ERR4282267,0.07687406,0.3014155,0.009870811,0.4855733,0.010028093,0.1162382
ERR4282268,0.6240078,0.11281427,0.122573696,0.031638183,0.01900737,0.0899587
ERR4282269,0.071521625,0.012614423,0.8707265,0.003887117,0.024644881,0.016605401
ERR4282270,0.43081743,0.10361302,0.059867144,0.13080092,0.009444555,0.26545694
ERR4282271,0.71694285,0.07849754,0.09732107,0.02358889,0.012070314,0.07157934
ERR4282272,0.10223546,0.6099081,0.017851558,0.08422967,0.04686128,0.13891397
ERR4282273,0.16031727,0.2522914,0.021837547,0.18533707,0.017263394,0.36295334
ERR4282274,0.07469253,0.29495886,0.008693605,0.5335809,0.008728463,0.07934571
ERR4282275,0.0047656316,0.0067814756,0.011595532,0.008268307,0.96090835,0.0076805972
ERR4282276,0.16431844,0.48951912,0.023971986,0.084719636,0.043895256,0.19357556
ERR4282277,0.6150358,0.08842331,0.18214272,0.024676315,0.017620847,0.07210096
ERR4282278,0.25632045,0.40635732,0.05427256,0.08064759,0.050570272,0.15183184
ERR4282279,0.07577373,0.29903236,0.011171223,0.40818974,0.011928358,0.19390449
ERR4282280,0.45387504,0.08701559,0.33352223,0.024574721,0.029592764,0.07141977
ERR4282281,0.110196665,0.35564998,0.01867519,0.22152643,0.021316132,0.27263558
ERR4282282,0.007962933,0.0035396027,0.029860148,0.0042667147,0.94506866,0.009301988
