,root:12M:C,root:12M:V,root:3Y:C,root:3Y:V,root:4M:C,root:4M:V,root:5Y:C,root:5Y:V,root:B:C,root:B:V
ERR4282078,0.18309791,0.20395361,0.13221611,0.08457061,0.025300147,0.0066889916,0.056499887,0.07012693,0.14685525,0.090690576
ERR4282079,0.08706038,0.1638974,0.06141058,0.38733888,0.011557419,0.025993556,0.05789269,0.15593418,0.011383371,0.037531663
ERR4282080,0.11005079,0.036498804,0.021986457,0.013236602,0.30278447,0.37871465,0.013765417,0.014466862,0.056339417,0.05215658
ERR4282081,0.078389645,0.5843733,0.05915084,0.083018295,0.036249958,0.08137338,0.024232931,0.022366522,0.0074206246,0.023424555
ERR4282082,0.08116215,0.19064285,0.06782872,0.33231792,0.010983209,0.03258228,0.07469785,0.16942872,0.009058448,0.03129785
ERR4282083,0.12774366,0.035571333,0.01913649,0.011723512,0.32195136,0.3477697,0.011504552,0.014277688,0.061648045,0.04867367
ERR4282084,0.055634826,0.032280043,0.034198266,0.2339239,0.020451818,0.01360422,0.26656902,0.31319022,0.011534789,0.01861284
ERR4282085,0.024918929,0.032515958,0.046910737,0.023103308,0.065382086,0.02394184,0.025869532,0.012755584,0.62279075,0.121811226
ERR4282086,0.05081495,0.037022773,0.09316333,0.34589252,0.010159549,0.012372728,0.13068047,0.2868979,0.010188984,0.022806896
ERR4282087,0.09664804,0.15986468,0.06265269,0.3950688,0.012982716,0.021314751,0.042434048,0.15414828,0.012067794,0.0428182
ERR4282088,0.083169535,0.6005077,0.058872323,0.06588708,0.04050297,0.079859726,0.02190586,0.017792445,0.0075450907,0.023957266
ERR4282089,0.10386449,0.14670902,0.052378595,0.3942748,0.008101725,0.010226646,0.03443339,0.17315754,0.02886753,0.047986258
ERR4282090,0.11846731,0.43651235,0.050029755,0.12466102,0.048195027,0.102563195,0.028297547,0.049848124,0.012590251,0.028835494
ERR4282091,0.13805953,0.13531071,0.18890046,0.14581144,0.042764645,0.057088576,0.10485018,0.04858576,0.014407506,0.12422123
ERR4282092,0.13810623,0.1513049,0.100145966,0.070459135,0.050704747,0.029771155,0.08493036,0.025003158,0.089834705,0.25973967
ERR4282093,0.06543779,0.046549864,0.08067288,0.34661272,0.009447353,0.011503356,0.07456053,0.32179096,0.011703282,0.03172122
ERR4282094,0.13154438,0.05339311,0.050969437,0.061439946,0.18914603,0.30621898,0.03154233,0.028005045,0.044797722,0.10294302
ERR4282095,0.044951994,0.013091482,0.0114125945,0.004712925,0.12041162,0.037874676,0.006951627,0.007691976,0.69186836,0.06103276
ERR4282096,0.15034759,0.04945685,0.14919199,0.15797025,0.02705712,0.01993498,0.16431043,0.19822891,0.016451834,0.06705008
ERR4282097,0.018234309,0.016550863,0.039922394,0.0092783,0.067389764,0.01070914,0.021250386,0.007543248,0.7187172,0.090404324
ERR4282098,0.15680835,0.48093545,0.043346237,0.03744836,0.07214406,0.13469361,0.018618464,0.01891775,0.010823705,0.026264006
ERR4282099,0.09335522,0.3443222,0.072638415,0.10588606,0.041448172,0.23091598,0.036914732,0.046673216,0.004244837,0.023601247
ERR4282100,0.12156886,0.078713,0.15333766,0.21893471,0.034421366,0.039649725,0.12852019,0.13340622,0.01706815,0.074380115
ERR4282101,0.11914997,0.34412113,0.03212641,0.07675193,0.05497247,0.2792049,0.02267231,0.03636284,0.011192868,0.023445172
ERR4282102,0.18762301,0.17771634,0.10494479,0.121315494,0.020759389,0.0072560767,0.06142325,0.11268043,0.124856815,0.08142444
ERR4282103,0.11313786,0.053556923,0.045472194,0.055779006,0.18937878,0.35920918,0.028999727,0.027196659,0.041497793,0.08577183
ERR4282104,0.07028825,0.060216602,0.06815869,0.40859467,0.008006619,0.011993933,0.06473011,0.26008165,0.01347381,0.034455635
ERR4282105,0.19224428,0.2771786,0.14490452,0.09353449,0.059341133,0.016591633,0.042979524,0.028075173,0.037474,0.10767664
ERR4282106,0.055820055,0.0247283,0.05859487,0.35156363,0.008979469,0.012304612,0.07517329,0.37469828,0.0077639786,0.030373545
ERR4282107,0.1321936,0.14565384,0.17533642,0.16149516,0.03853377,0.069443606,0.10585884,0.05666345,0.011779664,0.10304153
ERR4282108,0.048077982,0.031503208,0.0800262,0.25711724,0.01317265,0.015848536,0.1641866,0.36203474,0.008586134,0.019446636
ERR4282109,0.039721,0.058606695,0.1832798,0.022538126,0.1560383,0.0074699377,0.035792984,0.012804779,0.4192606,0.06448778
ERR4282110,0.08495301,0.558759,0.15093225,0.028483842,0.04732428,0.034223434,0.03828764,0.010760104,0.006530162,0.039746266
ERR4282111,0.098455906,0.5488371,0.058727924,0.06658369,0.041936558,0.099764764,0.02819989,0.022860881,0.008208798,0.026424468
ERR4282112,0.080427706,0.016884608,0.017882045,0.0801729,0.1260176,0.54927015,0.014520465,0.055291094,0.025188284,0.034345184
ERR4282113,0.072177865,0.13592121,0.08034784,0.32850567,0.010752127,0.027344566,0.09899676,0.20868874,0.009217468,0.028047752
ERR4282114,0.17797066,0.22701955,0.034706812,0.022857638,0.1462266,0.2840801,0.021383215,0.020601274,0.025809888,0.039344303
ERR4282115,0.05686745,0.11646833,0.13249426,0.17915192,0.01526931,0.020863099,0.21006039,0.23745115,0.012624367,0.018749751
ERR4282116,0.08966717,0.19223738,0.06719747,0.3370384,0.01286756,0.024518527,0.07184701,0.15874818,0.013083944,0.032794353
ERR4282117,0.056536905,0.033416737,0.07607749,0.32509363,0.00813799,0.008761709,0.08127812,0.36787644,0.014507424,0.028313613
ERR4282118,0.066055134,0.029284623,0.031168936,0.014316285,0.19687472,0.548851,0.02489926,0.018409176,0.024529438,0.045611285
ERR4282119,0.0715133,0.0633743,0.060677186,0.42615718,0.010100935,0.014890284,0.055853616,0.2398203,0.01667244,0.040940445
ERR4282120,0.11315985,0.05000982,0.046231065,0.058049433,0.19328992,0.34712887,0.029233279,0.027014721,0.044111267,0.09177176
ERR4282121,0.048598927,0.07118201,0.117585376,0.195198,0.011461439,0.018297669,0.21238978,0.2998962,0.009372234,0.01601839
ERR4282122,0.09968037,0.40925485,0.08131089,0.09126049,0.04789263,0.16611801,0.036341123,0.041333992,0.0050241966,0.02178343
ERR4282123,0.05655386,0.11873605,0.13516527,0.16697548,0.016278645,0.020734053,0.22481199,0.22923999,0.013033477,0.018471232
ERR4282124,0.060360465,0.015355429,0.032420486,0.01587303,0.30147755,0.1144793,0.02277335,0.014090273,0.32153335,0.101636715
ERR4282125,0.0697373,0.21980101,0.09075364,0.24991992,0.012922278,0.034805734,0.11891071,0.1681283,0.009932438,0.025088659
ERR4282126,0.07506816,0.38261008,0.094661914,0.20186049,0.016975235,0.04684018,0.061839193,0.087554745,0.005761707,0.026828306
ERR4282127,0.0867237,0.45723778,0.07925128,0.14713214,0.021599185,0.0626745,0.05444267,0.039328244,0.01042169,0.041188758
ERR4282128,0.08346063,0.06742241,0.07938078,0.4497857,0.008361831,0.015923427,0.03575749,0.20906647,0.0049714004,0.045869872
ERR4282129,0.13812794,0.15133959,0.10021416,0.07037793,0.050562736,0.02960446,0.08488681,0.025076503,0.09039784,0.25941202
ERR4282130,0.05808885,0.028279638,0.05607789,0.38175204,0.009520388,0.016058097,0.070263386,0.33914477,0.007292598,0.03352235
ERR4282131,0.10691074,0.07058404,0.15497628,0.08708006,0.11636894,0.15817834,0.08879618,0.038475353,0.028879648,0.14975043
ERR4282132,0.082326986,0.25011006,0.06064217,0.30428335,0.0123045165,0.03555306,0.07221872,0.13811575,0.01272267,0.031722717
ERR4282133,0.09403347,0.17011371,0.05461972,0.39993525,0.011306395,0.0182606,0.05328705,0.1393105,0.01940185,0.039731503
ERR4282134,0.057433397,0.026318755,0.057400536,0.33293948,0.010182986,0.012781128,0.07866112,0.3853029,0.009056239,0.029923432
ERR4282135,0.21001746,0.4400238,0.1092441,0.023631394,0.07270075,0.04050765,0.03303744,0.024617925,0.014566158,0.03165338
ERR4282136,0.14604442,0.061517637,0.30746242,0.076055445,0.092815585,0.010638286,0.12824272,0.099448636,0.02540384,0.05237105
ERR4282137,0.08831302,0.044840615,0.04848799,0.03490703,0.28242776,0.22755118,0.02408781,0.0161024,0.118374206,0.11490802
ERR4282138,0.19241816,0.058943484,0.12225309,0.16614674,0.02400028,0.026560722,0.12798205,0.18125996,0.013228983,0.0872066
ERR4282139,0.12278959,0.23694529,0.10337983,0.092160046,0.06890388,0.20979919,0.06492906,0.058563996,0.0089519955,0.033577062
ERR4282140,0.08000894,0.08123302,0.07206862,0.39354005,0.009471854,0.01256579,0.05517098,0.24063608,0.01610467,0.039200064
ERR4282141,0.08099878,0.01596387,0.022534875,0.08126704,0.15902649,0.49084672,0.018642876,0.06322716,0.033398766,0.034093436
ERR4282142,0.06772752,0.027479667,0.03979496,0.023954606,0.2244867,0.46145716,0.028162004,0.018444192,0.036216166,0.072277084
ERR4282143,0.21794428,0.09466171,0.04210603,0.041392963,0.22777937,0.14180897,0.020470282,0.020106042,0.096052885,0.097677425
ERR4282144,0.09568905,0.5379601,0.045798615,0.08073199,0.0389541,0.117706425,0.02408396,0.023784153,0.00943566,0.025855955
ERR4282145,0.05334644,0.030234054,0.06953245,0.3349692,0.010772576,0.014646672,0.09704112,0.352902,0.008961677,0.027593946
ERR4282146,0.050137565,0.061553564,0.048386175,0.0084071215,0.5243314,0.214165,0.014729051,0.007845609,0.044942923,0.025501583
ERR4282147,0.054837584,0.01865161,0.057384394,0.28105012,0.01097157,0.01026884,0.08975881,0.44145846,0.008151977,0.027466593
ERR4282148,0.05682708,0.34843495,0.1119892,0.18704486,0.015816657,0.07500596,0.096462384,0.07770772,0.004931757,0.025779381
ERR4282149,0.12527373,0.3184844,0.037586052,0.14664248,0.06590211,0.17243096,0.024789887,0.052486163,0.019385615,0.037018616
ERR4282150,0.07271245,0.05252391,0.05919192,0.40060398,0.0068925354,0.012675992,0.048754893,0.29707676,0.010474497,0.039093066
ERR4282151,0.25220692,0.14773364,0.086971685,0.15110786,0.035946295,0.018311651,0.07259663,0.098067336,0.037256096,0.09980189
ERR4282152,0.065215394,0.04046072,0.12186281,0.3549132,0.012420586,0.009280998,0.076754205,0.27487278,0.010464485,0.033754844
ERR4282153,0.2826358,0.11989413,0.054409906,0.046848122,0.18813197,0.10366206,0.024730816,0.022760587,0.061666995,0.09525953
ERR4282154,0.06345035,0.038390283,0.06798686,0.36967024,0.0071019083,0.010632036,0.061191052,0.3380775,0.010019137,0.033480704
ERR4282155,0.05384825,0.077416904,0.0911974,0.28107548,0.010206298,0.025562765,0.14875837,0.28467736,0.0069726934,0.020284487
ERR4282156,0.09641546,0.04581157,0.02279968,0.018342033,0.33426932,0.29184029,0.012584518,0.010265847,0.09417428,0.07349703
ERR4282157,0.1320315,0.12315784,0.050370328,0.064822465,0.12994872,0.35615075,0.030998336,0.034204524,0.022472452,0.055842977
ERR4282158,0.07790573,0.052894328,0.02409084,0.016701838,0.2959718,0.34490162,0.015890602,0.010298584,0.08891772,0.072427005
ERR4282159,0.08150805,0.072515935,0.07481391,0.33032623,0.010919491,0.008814701,0.054195028,0.2991989,0.028652722,0.039055157
ERR4282160,0.108717896,0.36267123,0.035012323,0.05747459,0.08291568,0.26264367,0.020516936,0.023330865,0.016948089,0.029768698
ERR4282161,0.075656734,0.060368575,0.1682866,0.2611884,0.020212488,0.017999023,0.15779665,0.17766468,0.017314214,0.043512713
ERR4282162,0.09133288,0.5033951,0.0460792,0.11687498,0.03362746,0.111932784,0.027361311,0.031992536,0.010179421,0.027224349
ERR4282163,0.045032963,0.04653947,0.10248624,0.22367325,0.010757249,0.015688024,0.18736373,0.34321144,0.008853111,0.016394507
ERR4282164,0.053539097,0.04134612,0.053294193,0.015435995,0.44669634,0.28654355,0.017919675,0.013580418,0.034719385,0.036925193
ERR4282165,0.052759845,0.025181659,0.070831545,0.2905767,0.009514125,0.008311657,0.08862353,0.41442722,0.013701754,0.026071953
ERR4282166,0.057340473,0.035185248,0.08605849,0.3307624,0.010246939,0.009259064,0.088083886,0.33906612,0.014877301,0.029120134
ERR4282167,0.08154355,0.1469344,0.060264524,0.36679712,0.010551422,0.02352871,0.06905103,0.19518405,0.012998439,0.03314676
ERR4282168,0.16380559,0.3783405,0.07706038,0.05141152,0.05131211,0.12539528,0.055796247,0.03221639,0.013367858,0.051294167
ERR4282169,0.08555457,0.10600118,0.08706561,0.36514932,0.012897294,0.014434802,0.06431219,0.21211822,0.015606492,0.036860347
ERR4282170,0.13888822,0.05395781,0.034124833,0.055516582,0.22021121,0.18940169,0.026503552,0.030038115,0.108643465,0.14271452
ERR4282171,0.19613117,0.16101588,0.124405816,0.0932142,0.023634301,0.0051426394,0.06422321,0.1091413,0.1502801,0.07281138
ERR4282172,0.13040274,0.4758156,0.06266883,0.051786788,0.06135939,0.12661538,0.028315663,0.023461798,0.009529085,0.030044643
ERR4282173,0.1656769,0.117215656,0.05928231,0.056003317,0.18348707,0.10703423,0.028474329,0.020236904,0.12480589,0.13778327
ERR4282174,0.05441207,0.033539716,0.082246855,0.30979416,0.01037962,0.010468997,0.105255924,0.35553318,0.013019084,0.025350383
ERR4282175,0.048381146,0.08023804,0.12944569,0.32259712,0.03758178,0.12584607,0.07529603,0.06368113,0.015517653,0.101415366
ERR4282176,0.056646064,0.059897568,0.13125068,0.27622265,0.0148084415,0.01754789,0.16169198,0.23738565,0.016457519,0.02809157
ERR4282177,0.05288738,0.03514288,0.087199874,0.3051759,0.009912047,0.009806635,0.11199529,0.3490856,0.01467809,0.0241162
ERR4282178,0.051484816,0.65090233,0.08743536,0.068748444,0.022990925,0.042927437,0.031245396,0.015057796,0.0050325757,0.024174955
ERR4282179,0.051308326,0.023687623,0.07207643,0.27097973,0.010296811,0.008043891,0.09567929,0.42846885,0.014561005,0.024897946
ERR4282180,0.06832729,0.37977323,0.09093013,0.18818304,0.01524974,0.041775793,0.09221557,0.08160664,0.011945802,0.029992709
ERR4282181,0.08601712,0.5810339,0.05586552,0.072894365,0.039213467,0.08903046,0.023406962,0.020433554,0.007805084,0.024299586
ERR4282182,0.093445234,0.29216897,0.06666197,0.13252355,0.032177016,0.24597801,0.04422813,0.062044553,0.004419275,0.026353337
ERR4282183,0.047309354,0.043259904,0.06583257,0.012903707,0.4915265,0.23155762,0.020818328,0.011349719,0.04348734,0.03195503
ERR4282184,0.09925194,0.15288171,0.048294876,0.428631,0.010622348,0.016395085,0.04431092,0.13906513,0.018275784,0.04227112
ERR4282185,0.10121866,0.15874387,0.06894607,0.37245378,0.014534788,0.016689474,0.043348186,0.16203845,0.018464422,0.043562274
ERR4282186,0.058033638,0.028690502,0.066275515,0.36151466,0.007840426,0.010748927,0.072058566,0.35438934,0.008953817,0.03149458
ERR4282187,0.08266182,0.5480683,0.05045234,0.09826252,0.0310352,0.10078169,0.027986195,0.02615902,0.008603224,0.025989644
ERR4282188,0.062805064,0.064963005,0.09056664,0.33896172,0.011292159,0.012230601,0.11545232,0.2598743,0.017923286,0.02593084
ERR4282189,0.045909774,0.011178484,0.066686615,0.012539306,0.63728267,0.08151037,0.018792372,0.00992145,0.0720843,0.044094704
ERR4282190,0.07997121,0.07232415,0.047360234,0.46919453,0.006378511,0.01405284,0.035172697,0.21890937,0.010931319,0.045705132
ERR4282191,0.10264147,0.3000489,0.0491075,0.11511487,0.049146038,0.25849092,0.03600494,0.051977463,0.009387774,0.028080113
ERR4282192,0.09100161,0.08312765,0.03561414,0.038615976,0.15556137,0.48972997,0.021699348,0.028364,0.020068044,0.03621803
ERR4282193,0.0938793,0.122991875,0.043904316,0.45405078,0.009896118,0.017531771,0.036503978,0.15849628,0.0157548,0.04699076
ERR4282194,0.104010664,0.26104972,0.06425451,0.30801466,0.01646201,0.027704345,0.04882891,0.12189465,0.012461843,0.03531867
ERR4282195,0.029717766,0.1142882,0.0165566,0.052183833,0.09231348,0.60746413,0.015968833,0.017007625,0.029489966,0.0250096
ERR4282196,0.07634482,0.1277253,0.07822344,0.3271615,0.012020248,0.016124025,0.09807892,0.21555464,0.020307744,0.028459374
ERR4282197,0.069295965,0.029106865,0.02012851,0.016769648,0.2677651,0.14258032,0.012360593,0.008661231,0.31360886,0.11972283
ERR4282198,0.090683445,0.14380586,0.054162085,0.4151607,0.010595604,0.01835409,0.05671794,0.15650374,0.016190074,0.03782645
ERR4282199,0.11427629,0.52886873,0.05387614,0.05644258,0.050684534,0.11350153,0.02482804,0.021422196,0.009073475,0.027026407
ERR4282200,0.2702342,0.30965433,0.036248516,0.019160502,0.11012523,0.16806312,0.018617252,0.021195468,0.015712801,0.030988608
ERR4282201,0.05818144,0.03484504,0.06985885,0.37498015,0.008652799,0.013047353,0.080337405,0.32152817,0.008507028,0.030061703
ERR4282202,0.17042902,0.2913137,0.037872214,0.0323213,0.110074125,0.25466025,0.023548638,0.023684913,0.019875258,0.03622055
ERR4282203,0.0614226,0.035028074,0.05887986,0.40180206,0.008037713,0.01544054,0.065738216,0.31276238,0.0069491505,0.03393931
ERR4282204,0.1889321,0.155785,0.118231766,0.12692463,0.025864339,0.0070135463,0.07410694,0.12415594,0.10843792,0.07054772
ERR4282205,0.042147912,0.09530952,0.027717775,0.057809573,0.09651001,0.5901116,0.021762313,0.026487477,0.015771138,0.02637275
ERR4282206,0.13152117,0.28667063,0.0340782,0.067257315,0.06597104,0.31872484,0.022298805,0.040857017,0.010343724,0.022277264
ERR4282207,0.05188946,0.06670761,0.114564195,0.21812451,0.011932165,0.0139164375,0.19068225,0.2996298,0.0144219035,0.018131694
ERR4282208,0.16422595,0.15631711,0.12714858,0.11220073,0.02226786,0.004775728,0.06693661,0.12633827,0.15823619,0.061552998
ERR4282209,0.11714595,0.30405366,0.040042907,0.14612637,0.062064376,0.19464034,0.029159825,0.053877886,0.016222622,0.036666043
ERR4282210,0.05656208,0.0537954,0.041839734,0.006638088,0.5804021,0.1532988,0.0104496535,0.005159525,0.05886666,0.032987945
ERR4282211,0.054807734,0.036629837,0.08711591,0.3400823,0.008977836,0.010333392,0.100568645,0.32305706,0.012216851,0.02621041
ERR4282212,0.119944386,0.13661075,0.116200745,0.17490073,0.046976812,0.14486496,0.09381651,0.079619884,0.01398015,0.07308508
ERR4282213,0.15670647,0.13757226,0.09508359,0.08202437,0.050024543,0.02811039,0.08863037,0.03656929,0.09129854,0.23398021
ERR4282214,0.06003794,0.04715747,0.0947183,0.349243,0.01244997,0.015601522,0.12583077,0.25346678,0.013042972,0.028451204
ERR4282215,0.038653933,0.018479306,0.0323692,0.009380796,0.21848316,0.02142452,0.010846196,0.008690599,0.6014489,0.040223412
ERR4282216,0.080752306,0.21603517,0.16267285,0.17528209,0.027596822,0.030403819,0.14571092,0.11136012,0.015734581,0.03445122
ERR4282217,0.08977963,0.023712829,0.10890966,0.039144363,0.3252358,0.11255179,0.06578377,0.033173323,0.11696427,0.08474456
ERR4282218,0.074135244,0.4325865,0.086097725,0.1908109,0.018878452,0.040943567,0.056600276,0.06073409,0.009237365,0.029975902
ERR4282219,0.059145864,0.032428235,0.060987793,0.36145878,0.009951964,0.015226588,0.08034072,0.3413415,0.008282112,0.030836457
ERR4282220,0.106447764,0.023421414,0.0257229,0.015100335,0.2737488,0.42484358,0.016997356,0.0192734,0.040576357,0.053868122
ERR4282221,0.0782084,0.068086125,0.04924027,0.47602713,0.006684814,0.015789554,0.040009547,0.2147204,0.008187391,0.043046437
ERR4282222,0.07268519,0.3861102,0.07014992,0.22024348,0.013692385,0.048251048,0.06985272,0.07917854,0.00936936,0.030467184
ERR4282223,0.08045201,0.025466183,0.031135548,0.017579526,0.24240391,0.46841133,0.021912925,0.018492611,0.035761602,0.058384277
ERR4282224,0.08263418,0.21180627,0.067915194,0.3330842,0.013260038,0.02764635,0.07546615,0.13956839,0.015060532,0.033558745
ERR4282225,0.08190488,0.2709129,0.15688491,0.1444902,0.046837736,0.069101214,0.09409815,0.105978206,0.008252975,0.02153889
ERR4282226,0.062380638,0.039383586,0.060009815,0.41829222,0.0073155374,0.016033392,0.0626428,0.29281506,0.006541188,0.034585837
ERR4282227,0.113992125,0.12762302,0.18008822,0.18201068,0.044678725,0.038454413,0.13318478,0.0955522,0.021937888,0.062477972
ERR4282228,0.05332526,0.039769985,0.097088434,0.32306847,0.009655497,0.009573544,0.11663831,0.3116156,0.015165333,0.024099594
ERR4282229,0.11958806,0.06529494,0.02114202,0.011309707,0.25842687,0.41190585,0.014129936,0.015245122,0.044421848,0.03853567
ERR4282230,0.05420467,0.030397339,0.08043785,0.34394908,0.0077513657,0.008560262,0.07990789,0.3541636,0.01204171,0.028586272
ERR4282231,0.14571652,0.16588055,0.11568173,0.059329867,0.07476738,0.024158146,0.049892303,0.02789079,0.19198245,0.14470024
ERR4282232,0.10432479,0.12220975,0.06188586,0.38680795,0.009534873,0.01125445,0.039169807,0.1927671,0.023065683,0.048979793
ERR4282233,0.07608159,0.1787182,0.07783606,0.29133147,0.011202159,0.033640686,0.08975404,0.20736519,0.007396024,0.026674656
ERR4282234,0.1814091,0.27251655,0.09657634,0.08924754,0.08840689,0.07363393,0.042767994,0.030904401,0.037632287,0.08690497
ERR4282235,0.05483119,0.02304407,0.015992636,0.015354292,0.095850155,0.71964276,0.017014002,0.033167217,0.009344643,0.015759058
