t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,202,0,50,0.1984,1.0,0.0,1.0,1.0,1.0,0.1984,0.3311,0.7223,0.4959
0.01,0,202,0,50,0.1984,1.0,0.0,1.0,1.0,1.0,0.1984,0.3311,0.7223,0.4959
0.02,0,202,0,50,0.1984,1.0,0.0,1.0,1.0,1.0,0.1984,0.3311,0.7223,0.4959
0.03,0,202,0,50,0.1984,1.0,0.0,1.0,1.0,1.0,0.1984,0.3311,0.7223,0.4959
0.04,0,202,0,50,0.1984,1.0,0.0,1.0,1.0,1.0,0.1984,0.3311,0.7223,0.4959
0.05,0,202,0,50,0.1984,1.0,0.0,1.0,1.0,1.0,0.1984,0.3311,0.7223,0.4959
0.06,6,195,0,50,0.2231,1.0,0.0299,1.0,0.9701,1.0,0.2041,0.339,0.7223,0.4959
0.07,12,189,0,49,0.244,1.0,0.0597,1.0,0.9403,1.0,0.2059,0.3415,0.7223,0.4959
0.08,15,186,0,49,0.256,1.0,0.0746,1.0,0.9254,1.0,0.2085,0.3451,0.7223,0.4959
0.09,15,186,0,49,0.256,1.0,0.0746,1.0,0.9254,1.0,0.2085,0.3451,0.7223,0.4959
0.1,31,170,2,47,0.312,0.9592,0.1542,0.9592,0.8458,0.9592,0.2166,0.3534,0.7223,0.4959
0.11,38,163,3,46,0.336,0.9388,0.1891,0.9388,0.8109,0.9388,0.2201,0.3566,0.7223,0.4959
0.12,73,128,6,43,0.464,0.8776,0.3632,0.8776,0.6368,0.8776,0.2515,0.3909,0.7223,0.4959
0.13,95,106,7,42,0.548,0.8571,0.4726,0.8571,0.5274,0.8571,0.2838,0.4264,0.7223,0.4959
0.14,95,106,7,42,0.548,0.8571,0.4726,0.8571,0.5274,0.8571,0.2838,0.4264,0.7223,0.4959
0.15,96,105,7,42,0.552,0.8571,0.4776,0.8571,0.5224,0.8571,0.2857,0.4286,0.7223,0.4959
0.16,96,105,8,41,0.548,0.8367,0.4776,0.8367,0.5224,0.8367,0.2808,0.4205,0.7223,0.4959
0.17,119,82,12,37,0.624,0.7551,0.592,0.7551,0.408,0.7551,0.3109,0.4405,0.7223,0.4959
0.18,125,76,13,36,0.644,0.7347,0.6219,0.7347,0.3781,0.7347,0.3214,0.4472,0.7223,0.4959
0.19,127,74,13,36,0.652,0.7347,0.6318,0.7347,0.3682,0.7347,0.3273,0.4528,0.7223,0.4959
0.2,128,73,14,35,0.652,0.7143,0.6368,0.7143,0.3632,0.7143,0.3241,0.4459,0.7223,0.4959
0.21,129,72,14,35,0.656,0.7143,0.6418,0.7143,0.3582,0.7143,0.3271,0.4487,0.7223,0.4959
0.22,129,72,14,35,0.656,0.7143,0.6418,0.7143,0.3582,0.7143,0.3271,0.4487,0.7223,0.4959
0.23,133,68,16,33,0.664,0.6735,0.6617,0.6735,0.3383,0.6735,0.3267,0.44,0.7223,0.4959
0.24,141,60,17,32,0.692,0.6531,0.7015,0.6531,0.2985,0.6531,0.3478,0.4539,0.7223,0.4959
0.25,146,55,17,32,0.712,0.6531,0.7264,0.6531,0.2736,0.6531,0.3678,0.4706,0.7223,0.4959
0.26,149,52,17,32,0.724,0.6531,0.7413,0.6531,0.2587,0.6531,0.381,0.4812,0.7223,0.4959
0.27,150,51,17,32,0.728,0.6531,0.7463,0.6531,0.2537,0.6531,0.3855,0.4848,0.7223,0.4959
0.28,151,50,17,32,0.732,0.6531,0.7512,0.6531,0.2488,0.6531,0.3902,0.4885,0.7223,0.4959
0.29,151,50,17,32,0.732,0.6531,0.7512,0.6531,0.2488,0.6531,0.3902,0.4885,0.7223,0.4959
0.3,151,50,18,31,0.728,0.6327,0.7512,0.6327,0.2488,0.6327,0.3827,0.4769,0.7223,0.4959
