t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,212,0,40,0.1587,1.0,0.0,1.0,1.0,1.0,0.1587,0.274,0.6595,0.3673
0.01,0,212,0,40,0.1587,1.0,0.0,1.0,1.0,1.0,0.1587,0.274,0.6595,0.3673
0.02,0,212,0,40,0.1587,1.0,0.0,1.0,1.0,1.0,0.1587,0.274,0.6595,0.3673
0.03,0,212,0,40,0.1587,1.0,0.0,1.0,1.0,1.0,0.1587,0.274,0.6595,0.3673
0.04,0,211,0,40,0.1594,1.0,0.0,1.0,1.0,1.0,0.1594,0.2749,0.6595,0.3673
0.05,16,195,1,38,0.216,0.9744,0.0758,0.9744,0.9242,0.9744,0.1631,0.2794,0.6595,0.3673
0.06,19,192,2,37,0.224,0.9487,0.09,0.9487,0.91,0.9487,0.1616,0.2761,0.6595,0.3673
0.07,23,188,2,37,0.24,0.9487,0.109,0.9487,0.891,0.9487,0.1644,0.2803,0.6595,0.3673
0.08,24,187,2,37,0.244,0.9487,0.1137,0.9487,0.8863,0.9487,0.1652,0.2814,0.6595,0.3673
0.09,85,126,9,30,0.46,0.7692,0.4028,0.7692,0.5972,0.7692,0.1923,0.3077,0.6595,0.3673
0.1,92,119,9,30,0.488,0.7692,0.436,0.7692,0.564,0.7692,0.2013,0.3191,0.6595,0.3673
0.11,96,115,10,29,0.5,0.7436,0.455,0.7436,0.545,0.7436,0.2014,0.3169,0.6595,0.3673
0.12,105,106,13,26,0.524,0.6667,0.4976,0.6667,0.5024,0.6667,0.197,0.3041,0.6595,0.3673
0.13,106,105,14,25,0.524,0.641,0.5024,0.641,0.4976,0.641,0.1923,0.2959,0.6595,0.3673
0.14,110,101,14,25,0.54,0.641,0.5213,0.641,0.4787,0.641,0.1984,0.303,0.6595,0.3673
0.15,126,85,14,25,0.604,0.641,0.5972,0.641,0.4028,0.641,0.2273,0.3356,0.6595,0.3673
0.16,154,57,18,21,0.7,0.5385,0.7299,0.5385,0.2701,0.5385,0.2692,0.359,0.6595,0.3673
0.17,170,41,21,18,0.752,0.4615,0.8057,0.4615,0.1943,0.4615,0.3051,0.3673,0.6595,0.3673
0.18,171,40,26,13,0.736,0.3333,0.8104,0.3333,0.1896,0.3333,0.2453,0.2826,0.6595,0.3673
0.19,182,29,26,13,0.78,0.3333,0.8626,0.3333,0.1374,0.3333,0.3095,0.321,0.6595,0.3673
