,root:12M:C,root:12M:V,root:3Y:C,root:3Y:V,root:4M:C,root:4M:V,root:5Y:C,root:5Y:V,root:B:C,root:B:V
ERR4282829,0.20914578,0.078027606,0.060448125,0.119956024,0.07513898,0.03280727,0.10307478,0.08272569,0.094177626,0.14449812
ERR4282830,0.09299861,0.19460686,0.06600934,0.25342384,0.010146872,0.034445316,0.087728776,0.23060735,0.010962427,0.019070666
ERR4282831,0.069324255,0.1348009,0.06369233,0.2739113,0.0060451976,0.031308286,0.07876201,0.31052476,0.007385307,0.024245685
ERR4282832,0.0901749,0.027855443,0.022765309,0.029984688,0.36471176,0.1863369,0.032758676,0.024112735,0.09080658,0.13049302
ERR4282833,0.07628467,0.124164864,0.03682849,0.3452146,0.006729115,0.034960337,0.08195481,0.2530247,0.009603031,0.031235365
ERR4282834,0.044621356,0.08101739,0.028404936,0.012476105,0.25946677,0.28255892,0.01837261,0.019309875,0.13041547,0.12335662
ERR4282835,0.078463614,0.14801176,0.05763192,0.25551128,0.019974872,0.08290188,0.078363,0.20375195,0.016188692,0.059201017
ERR4282836,0.041726656,0.028181998,0.027845586,0.012281094,0.4648395,0.27525723,0.026754836,0.009446998,0.052416973,0.061249018
ERR4282837,0.07367117,0.16799532,0.064122625,0.28010046,0.0064630387,0.0332416,0.07054047,0.27322462,0.0073375334,0.023303205
ERR4282838,0.04998699,0.075884454,0.054350056,0.24395987,0.010470687,0.054603845,0.12495786,0.33182338,0.010612157,0.043350752
ERR4282839,0.07819714,0.57169527,0.047996912,0.1352057,0.022645647,0.06777581,0.022118283,0.03769699,0.0062984284,0.01036975
ERR4282840,0.03675272,0.026365586,0.009655141,0.043370906,0.15704067,0.56181204,0.0101078525,0.036488578,0.036814645,0.0815919
ERR4282841,0.012198609,0.048134077,0.0121711595,0.024410838,0.076205164,0.62503904,0.013571701,0.023764314,0.028368047,0.13613702
ERR4282842,0.22666176,0.10390552,0.2661914,0.045612507,0.040198613,0.019782467,0.10873973,0.105300955,0.041335065,0.04227195
ERR4282843,0.0364385,0.036317438,0.02405722,0.013747589,0.35823962,0.37665996,0.025829395,0.011742165,0.045297958,0.07167016
ERR4282844,0.05640152,0.09143024,0.06608247,0.24864769,0.0070688953,0.04153751,0.09368683,0.35050318,0.0078115547,0.036830105
ERR4282845,0.15894294,0.23109117,0.027838275,0.33797154,0.010293794,0.024025327,0.02804967,0.120893255,0.018089248,0.042804733
ERR4282846,0.061833262,0.101445235,0.06382628,0.25334066,0.007885887,0.042607628,0.08093288,0.3417369,0.008590308,0.03780094
ERR4282847,0.047424324,0.022260215,0.014051162,0.023354283,0.12672175,0.09299572,0.019677542,0.04687642,0.4005106,0.20612794
ERR4282848,0.17381227,0.3311565,0.041956566,0.21665825,0.025279427,0.048333857,0.033324648,0.08112565,0.018056987,0.030295884
ERR4282849,0.081387326,0.13999735,0.064977765,0.29715654,0.014560317,0.04987957,0.08637068,0.20242675,0.015795205,0.047448475
ERR4282850,0.15006092,0.39523104,0.05845031,0.18399245,0.016521534,0.026849769,0.0546639,0.08117727,0.015779367,0.017273419
ERR4282851,0.07213725,0.1714401,0.046988633,0.31206298,0.005634651,0.03389586,0.07277037,0.25754434,0.0067978064,0.020727996
ERR4282852,0.036634922,0.11031972,0.04254684,0.013793023,0.22201808,0.43297598,0.032457884,0.018048186,0.032023408,0.059181966
ERR4282853,0.06768343,0.16471368,0.061737925,0.2877953,0.006557819,0.03974654,0.07122605,0.26670918,0.006857455,0.026972642
ERR4282854,0.035909653,0.018584618,0.021730307,0.009857686,0.04211975,0.0123724,0.0076795025,0.020165464,0.68957907,0.14200157
ERR4282855,0.18735947,0.110752866,0.065369144,0.17559989,0.06369134,0.03745604,0.095654026,0.08205086,0.06397714,0.11808925
ERR4282856,0.057177715,0.06479209,0.030499414,0.33857292,0.009160332,0.05208358,0.109225355,0.26820612,0.011870862,0.058411703
ERR4282857,0.077632606,0.22577225,0.098049834,0.24109463,0.01311197,0.05047214,0.06658923,0.18453002,0.010329703,0.03241762
ERR4282858,0.16009745,0.10846608,0.12598675,0.030567287,0.25631383,0.1551547,0.041930623,0.03111462,0.039978422,0.050390303
ERR4282859,0.035802502,0.018391611,0.021708343,0.009762477,0.042073872,0.012307177,0.0076706805,0.020043164,0.69054794,0.14169222
ERR4282860,0.07619543,0.11453549,0.087063484,0.21239708,0.009485366,0.032799218,0.1220659,0.3108298,0.010629232,0.023999041
ERR4282861,0.07478505,0.42538202,0.05522699,0.23625411,0.010641136,0.042473096,0.043470763,0.08946783,0.00711625,0.015182757
ERR4282862,0.007679969,0.033172496,0.012441746,0.008968106,0.0818004,0.7726524,0.016865917,0.016991816,0.011570856,0.03785634
ERR4282863,0.0701557,0.27101785,0.057778746,0.2773829,0.009108685,0.042491242,0.078715056,0.17246044,0.006665016,0.014224444
ERR4282864,0.032987155,0.013874118,0.015195762,0.084298365,0.092762396,0.36848137,0.09430807,0.15889618,0.031206854,0.10798979
ERR4282865,0.02687838,0.04841482,0.009861249,0.047145993,0.099903524,0.39380834,0.0106839575,0.027177477,0.085004464,0.25112188
ERR4282866,0.060557004,0.5458568,0.055817634,0.17539604,0.016323457,0.053396516,0.031445127,0.04208221,0.006363862,0.012761352
ERR4282867,0.03680758,0.07550191,0.021736383,0.053094447,0.081456274,0.60400605,0.036577757,0.064818285,0.005359938,0.020641338
ERR4282868,0.060306285,0.13200703,0.07384616,0.24241653,0.007906142,0.03552193,0.10812592,0.3132696,0.007380809,0.019219661
ERR4282869,0.16630624,0.18463336,0.017927496,0.45112443,0.0078039276,0.009633737,0.027244372,0.09050771,0.0241415,0.020677315
ERR4282870,0.07722874,0.2908278,0.051651478,0.18719372,0.04141148,0.16519809,0.050485294,0.08085454,0.012506618,0.0426422
ERR4282871,0.13816898,0.09829724,0.051614128,0.22237407,0.059860885,0.083898924,0.045324728,0.11047398,0.060180042,0.12980697
ERR4282872,0.07950571,0.25150293,0.030534696,0.10066212,0.066420846,0.3506498,0.026818778,0.05910814,0.008119518,0.026677435
ERR4282873,0.096704416,0.07369826,0.016551351,0.22583008,0.061632015,0.1986618,0.04391576,0.10959551,0.03526975,0.13814113
ERR4282874,0.23832166,0.22117741,0.04715246,0.23673399,0.026428843,0.011240724,0.060469206,0.08825687,0.043210838,0.027007945
ERR4282875,0.054710615,0.017841652,0.022416888,0.28314587,0.024528531,0.034561154,0.123026006,0.25873125,0.03384654,0.14719136
ERR4282876,0.040369727,0.30848894,0.12644285,0.13278545,0.032588672,0.14975126,0.09646386,0.06736779,0.0070710736,0.038670395
ERR4282877,0.12979132,0.31204903,0.03157597,0.258826,0.011205517,0.046799377,0.034574006,0.14296238,0.009701063,0.022515357
ERR4282878,0.08277918,0.062019367,0.22611277,0.0294356,0.16551179,0.14417231,0.16052425,0.08511494,0.016263196,0.02806658
ERR4282879,0.12135801,0.20045109,0.023559133,0.26149008,0.01251869,0.08500544,0.040968347,0.22499591,0.006616024,0.023037411
ERR4282880,0.05116698,0.028856654,0.010668574,0.085931994,0.11953536,0.28437302,0.018138079,0.06751324,0.11361333,0.22020282
ERR4282881,0.05460888,0.08208351,0.06519231,0.23806107,0.009797354,0.05077622,0.12206191,0.32755196,0.010025044,0.039841708
ERR4282882,0.12485894,0.17539908,0.05408969,0.29447484,0.0088385595,0.024280962,0.058922645,0.21120837,0.016057607,0.031869195
ERR4282883,0.069498524,0.039301123,0.00926394,0.069544666,0.16974398,0.44079244,0.012300274,0.03643755,0.04977378,0.10334372
ERR4282884,0.048886627,0.015658123,0.022971958,0.23606573,0.0359008,0.057652865,0.13061559,0.26455215,0.040087145,0.14760908
ERR4282885,0.06976108,0.05908433,0.044889998,0.2526267,0.07613806,0.1123945,0.07740756,0.093012705,0.0814696,0.13321546
ERR4282886,0.056732155,0.117323026,0.044310566,0.14285159,0.03370476,0.31989688,0.05827046,0.1527957,0.0053267735,0.06878807
ERR4282887,0.077908516,0.06219414,0.012448048,0.07923558,0.16485426,0.46766093,0.018306285,0.038435224,0.027092556,0.05186447
ERR4282888,0.05991175,0.0900325,0.04803509,0.28003737,0.0048263967,0.027949575,0.078910194,0.37249473,0.0070836116,0.030718816
ERR4282889,0.09338411,0.57205945,0.09995557,0.088977754,0.023360422,0.035348296,0.036074057,0.03094011,0.0071717435,0.012728505
ERR4282890,0.06791766,0.4109435,0.104707204,0.18721719,0.016091086,0.05652365,0.044504296,0.083681844,0.0074956045,0.020917956
ERR4282891,0.047456637,0.065036245,0.050036244,0.2506378,0.012591569,0.062764004,0.14320748,0.30783626,0.012613755,0.0478201
ERR4282892,0.115794666,0.036373977,0.033824287,0.023827223,0.034433007,0.019326054,0.028688919,0.03911357,0.26538914,0.4032292
ERR4282893,0.08428849,0.4066769,0.061024774,0.17730227,0.028588036,0.09454265,0.043739878,0.07421414,0.008733444,0.020889375
ERR4282894,0.09523222,0.1857258,0.048354622,0.21980628,0.017465554,0.114117324,0.048650563,0.21526411,0.008624385,0.046759132
ERR4282895,0.070072375,0.13865852,0.025591413,0.08688834,0.10538971,0.4500628,0.023017567,0.047515653,0.013014838,0.039788824
ERR4282896,0.030918378,0.032781504,0.05914064,0.009609412,0.28060275,0.1242847,0.019827023,0.005526171,0.29429096,0.14301844
ERR4282897,0.057132684,0.059416626,0.042118866,0.2946923,0.013445688,0.060810715,0.12584016,0.26506642,0.015162442,0.06631407
ERR4282898,0.06974193,0.0538707,0.072393686,0.19890638,0.019135777,0.058933295,0.16667812,0.2833078,0.020295817,0.056736637
ERR4282899,0.105415404,0.3834914,0.034173958,0.11694537,0.04537784,0.20079385,0.028568275,0.06214998,0.0063411486,0.016742788
ERR4282900,0.07218828,0.099565454,0.029804738,0.35479698,0.004839668,0.025555244,0.073439404,0.3030955,0.008617822,0.028096978
ERR4282901,0.010409082,0.048270274,0.012052474,0.02108387,0.1066849,0.7162113,0.014536949,0.01434796,0.012592943,0.043810323
ERR4282902,0.16541335,0.1428564,0.014897192,0.47943154,0.0051866397,0.008519882,0.01953805,0.10267793,0.021396719,0.04008227
ERR4282903,0.094617106,0.07004608,0.028605284,0.3347703,0.018864496,0.035574295,0.05440258,0.12707655,0.041909046,0.19413424
ERR4282904,0.05431276,0.07252387,0.04661835,0.2744541,0.0072003496,0.03999706,0.09518965,0.35617355,0.0093274005,0.044202954
ERR4282905,0.07996506,0.04997625,0.039225355,0.306758,0.027542,0.06110983,0.115584634,0.1791633,0.03667696,0.10399864
ERR4282906,0.026012164,0.06780033,0.020714253,0.010777186,0.26276347,0.4168713,0.013191532,0.010292291,0.06784031,0.10373722
ERR4282907,0.0052891937,0.03038733,0.0107725775,0.020261712,0.045169804,0.76025856,0.017271169,0.031832423,0.0111065265,0.06765069
ERR4282908,0.080551684,0.12316599,0.09272021,0.18238175,0.02806948,0.07478662,0.15313227,0.18505065,0.019959137,0.060182158
ERR4282909,0.10706409,0.3217484,0.02824848,0.1057534,0.069452144,0.26793772,0.02190791,0.049967956,0.00951619,0.018403642
ERR4282910,0.1776959,0.045920182,0.061677698,0.04446354,0.08537952,0.03093893,0.093842566,0.054476812,0.21011865,0.19548623
ERR4282911,0.06668697,0.054430306,0.04315694,0.31514683,0.011496448,0.0479736,0.09202615,0.27412307,0.016538322,0.0784214
ERR4282912,0.03274045,0.05753176,0.012450958,0.03863593,0.12120911,0.6560753,0.016763309,0.029000886,0.009832335,0.02575996
ERR4282913,0.14782333,0.17078966,0.06299419,0.29442704,0.01666796,0.02524058,0.049097646,0.15062417,0.028490292,0.05384507
ERR4282914,0.04830036,0.06743154,0.04712526,0.22779042,0.00871392,0.030447638,0.12871867,0.40050137,0.010833334,0.030137522
ERR4282915,0.10845052,0.10298791,0.050357673,0.30620715,0.029813902,0.048634462,0.08159731,0.13785945,0.041513093,0.09257853
ERR4282916,0.19426766,0.081677884,0.07129927,0.13202946,0.07499154,0.039350815,0.12017415,0.08685145,0.069597,0.12976082
ERR4282917,0.014661169,0.041295182,0.024067411,0.016865015,0.18995109,0.6273476,0.033637542,0.013188077,0.009296781,0.029690294
ERR4282918,0.13945232,0.23546578,0.054553498,0.21051902,0.01823877,0.059326373,0.05904527,0.17655425,0.014115143,0.03272964
ERR4282919,0.034232896,0.01452986,0.024354812,0.010722115,0.45243958,0.3058867,0.03141811,0.0072012,0.04679591,0.0724189
ERR4282920,0.06734113,0.08250906,0.060308576,0.25771567,0.0058810934,0.03135863,0.0707427,0.37650198,0.008042976,0.03959813
ERR4282921,0.09574205,0.06635246,0.040875174,0.29776156,0.033409864,0.0562687,0.10455945,0.14313209,0.043884136,0.11801452
ERR4282922,0.036354717,0.13011411,0.080093004,0.13354614,0.032482527,0.25018173,0.16209081,0.12864603,0.004596476,0.041894455
ERR4282923,0.026516411,0.05789137,0.018261006,0.012501872,0.19966023,0.44517103,0.0154725285,0.0152994245,0.06821103,0.14101513
ERR4282924,0.07483415,0.031213844,0.024792982,0.026748791,0.41483733,0.20143344,0.031002352,0.017059773,0.07521398,0.10286338
ERR4282925,0.08631569,0.1688481,0.06228131,0.2812741,0.007764081,0.03159942,0.07584033,0.2505719,0.009993613,0.025511403
ERR4282926,0.06608827,0.5194134,0.059606083,0.17167288,0.018224219,0.064548776,0.03035236,0.048917998,0.0065229572,0.01465305
ERR4282927,0.09181912,0.22623985,0.049350016,0.25164205,0.011742326,0.07712025,0.049129203,0.20727664,0.006534567,0.029146042
ERR4282928,0.062387194,0.45742124,0.07076661,0.19507244,0.02117973,0.069251396,0.04158904,0.052516274,0.008508202,0.021307848
ERR4282929,0.057684254,0.082037985,0.040614337,0.30189544,0.0046372744,0.030553097,0.0777217,0.35997343,0.007013099,0.037869472
ERR4282930,0.0347884,0.0414454,0.043848302,0.008206426,0.33755612,0.4056037,0.03896274,0.010925245,0.027013447,0.051650286
ERR4282931,0.04367956,0.0570241,0.044575464,0.24624276,0.009856097,0.06569655,0.12467883,0.33568195,0.010172912,0.06239181
ERR4282932,0.053749215,0.011609341,0.0095491195,0.011911899,0.14178687,0.119050965,0.014202206,0.022839807,0.29769254,0.3176081
ERR4282933,0.054112785,0.057912722,0.047373805,0.26153383,0.009559856,0.06212355,0.08462105,0.34139535,0.010894135,0.07047287
ERR4282934,0.093273334,0.25008553,0.06166915,0.25244853,0.013254982,0.06091583,0.048249412,0.17848153,0.009761184,0.031860407
ERR4282935,0.06252656,0.103555046,0.0647862,0.26556966,0.0051020915,0.031672623,0.07804285,0.35381287,0.0062638647,0.028668191
ERR4282936,0.06782421,0.1068874,0.029575454,0.34430388,0.004169145,0.025420904,0.06492916,0.32428065,0.007197347,0.025411962
ERR4282937,0.03768626,0.03998215,0.042888295,0.018853154,0.18664674,0.5536488,0.040447805,0.03438474,0.01759748,0.027864572
ERR4282938,0.053020842,0.0838815,0.067674495,0.21477185,0.008491816,0.034341026,0.13919835,0.36498022,0.0090897335,0.024550255
ERR4282939,0.07722671,0.16798289,0.06028916,0.2734344,0.007808411,0.04138142,0.06694997,0.26647678,0.008294328,0.030155879
ERR4282940,0.058718424,0.110855155,0.08284064,0.22127633,0.0079162065,0.030010667,0.11980257,0.3419098,0.007965275,0.018704815
ERR4282941,0.10534922,0.06017332,0.0394975,0.31767383,0.012810573,0.032406144,0.06901256,0.23059615,0.02543973,0.10704095
ERR4282942,0.10835228,0.090624556,0.007798,0.4697435,0.015109808,0.028640788,0.042570014,0.07900904,0.04624662,0.11190532
ERR4282943,0.08980247,0.078273036,0.023651633,0.26834175,0.025769541,0.05631295,0.039161526,0.11998372,0.079775326,0.21892801
ERR4282944,0.27401823,0.110641256,0.018955553,0.17088827,0.0738641,0.027196035,0.09695748,0.05131941,0.102015585,0.07414411
ERR4282945,0.078412004,0.18473983,0.06826013,0.24576671,0.014298082,0.061777007,0.07533707,0.22751345,0.010329466,0.033566233
ERR4282946,0.19496214,0.077292904,0.074072696,0.10868882,0.10039402,0.040567756,0.106414735,0.06504646,0.093509875,0.13905059
ERR4282947,0.43081352,0.17625596,0.034169976,0.16503747,0.022269387,0.0063198213,0.034352396,0.05848849,0.04670344,0.025589483
ERR4282948,0.06210144,0.09089888,0.05805832,0.2681418,0.0046531577,0.030446153,0.07178951,0.37070462,0.0065320055,0.03667413
ERR4282949,0.23943387,0.29519394,0.032383174,0.2104733,0.022702837,0.0325903,0.02851982,0.08673639,0.021355888,0.030610422
ERR4282950,0.11231883,0.32028416,0.023829626,0.113991916,0.058810465,0.26816818,0.019553807,0.055155136,0.008500662,0.019387137
ERR4282951,0.08770809,0.23805815,0.06525801,0.2718477,0.008574956,0.036121305,0.060681004,0.19824144,0.00922071,0.0242887
ERR4282952,0.03708732,0.037564475,0.019202655,0.046315596,0.19739038,0.44795302,0.028585587,0.02649039,0.035473134,0.12393757
ERR4282953,0.067037225,0.2152058,0.07070605,0.0940944,0.043146238,0.31706977,0.05296345,0.10748286,0.004012371,0.028281748
ERR4282954,0.27401823,0.110641256,0.018955553,0.17088827,0.0738641,0.027196035,0.09695748,0.05131941,0.102015585,0.07414411
ERR4282955,0.09186073,0.24041149,0.022278111,0.084081404,0.08472463,0.38029552,0.01998537,0.048544317,0.0093614645,0.018456928
ERR4282956,0.055170782,0.1415252,0.063727565,0.1187251,0.08865467,0.32922253,0.03995752,0.075920135,0.011957616,0.07513888
ERR4282957,0.0886817,0.40487018,0.041855708,0.24767682,0.011350466,0.050018366,0.036176946,0.09459311,0.007529581,0.017247142
ERR4282958,0.10654597,0.54563046,0.056401044,0.15757112,0.020386359,0.032057963,0.027723944,0.030986499,0.00943897,0.013257764
ERR4282959,0.08783585,0.54583853,0.045146372,0.12856425,0.028347433,0.08465123,0.021920113,0.03982517,0.0068793087,0.010991673
ERR4282960,0.008092366,0.019858781,0.01397554,0.043025754,0.045907717,0.75113195,0.030921828,0.03440959,0.0030283695,0.04964813
ERR4282961,0.069870986,0.47415268,0.072125874,0.19820768,0.01247207,0.042629384,0.040264904,0.06851155,0.00681533,0.014949487
ERR4282962,0.0662198,0.14367402,0.03551661,0.11287956,0.0635954,0.3811208,0.036746,0.08533927,0.01005037,0.06485814
ERR4282963,0.15300108,0.21389286,0.020270495,0.43338192,0.008300133,0.012229948,0.0275861,0.086444415,0.021339215,0.023553826
ERR4282964,0.06536139,0.08821126,0.055078164,0.2746338,0.004854714,0.027226297,0.06936691,0.37490845,0.0070210784,0.033337954
ERR4282965,0.08657984,0.14126284,0.04082385,0.05797732,0.15012673,0.4203034,0.016090393,0.04230246,0.014312757,0.030220458
ERR4282966,0.05676494,0.101011395,0.069834754,0.23984152,0.006159567,0.034212735,0.102470405,0.3596721,0.0065056505,0.023526853
ERR4282967,0.092197955,0.07355853,0.023647182,0.14553978,0.036483724,0.06987971,0.22784394,0.29259118,0.015592984,0.022665026
ERR4282968,0.12819251,0.3162519,0.029341593,0.36135548,0.010623827,0.018437207,0.031006573,0.06983667,0.01591312,0.019041145
ERR4282969,0.102978945,0.38596845,0.0830032,0.0775506,0.05611548,0.1616222,0.045947876,0.056680094,0.0065671313,0.023566067
ERR4282970,0.050165188,0.056719035,0.040160943,0.26472703,0.0077715516,0.03881515,0.100575276,0.37425566,0.010576393,0.056233883
ERR4282971,0.05931902,0.065698706,0.030493656,0.17461556,0.03262329,0.2204959,0.08028745,0.2249176,0.013896595,0.09765215
ERR4282972,0.057111394,0.08390931,0.056801643,0.26422888,0.009029393,0.0490956,0.11501379,0.31355157,0.0097820405,0.041476417
ERR4282973,0.07517201,0.27832803,0.07795644,0.25524083,0.009592256,0.042073134,0.06515891,0.16884606,0.0075098434,0.020122431
ERR4282974,0.068373986,0.4493064,0.04281732,0.1465906,0.028001985,0.14535253,0.040860567,0.05823672,0.004959467,0.015500441
ERR4282975,0.09132743,0.20136715,0.044448543,0.31289446,0.006180728,0.027209882,0.06469584,0.22371328,0.00892474,0.019237924
ERR4282976,0.16224197,0.18169458,0.14299558,0.14895225,0.04308678,0.037868455,0.09285793,0.10694086,0.029219793,0.054141782
ERR4282977,0.051500723,0.044090852,0.07359088,0.14956503,0.020524468,0.053698927,0.2389333,0.3044042,0.020037215,0.043654323
ERR4282978,0.06649128,0.124785595,0.053199682,0.290372,0.005986857,0.03265163,0.08598304,0.31000063,0.0073716403,0.023157693
ERR4282979,0.057344247,0.29091775,0.1255373,0.19298728,0.018564334,0.07974361,0.07372903,0.12956135,0.0068564997,0.024758523
ERR4282980,0.022442255,0.051860165,0.01604395,0.016551897,0.16625075,0.49619433,0.015111302,0.016054137,0.055359256,0.14413196
ERR4282981,0.04559215,0.29972437,0.09870473,0.16307686,0.05134485,0.14543507,0.08082737,0.04329729,0.01314069,0.058856636
ERR4282982,0.07301525,0.17584802,0.07373734,0.2604626,0.008940761,0.043053575,0.07844315,0.24845953,0.008683564,0.029356174
ERR4282983,0.0632288,0.10386869,0.06282991,0.266122,0.0067781988,0.035638053,0.08869652,0.33387935,0.008229373,0.030729042
ERR4282984,0.05685364,0.082262896,0.035183452,0.28994057,0.013177806,0.062902264,0.15734544,0.24778005,0.013233792,0.04132004
ERR4282985,0.09353189,0.12934351,0.071315214,0.21971355,0.018779607,0.038473353,0.12707041,0.2532703,0.017411714,0.031090457
ERR4282986,0.062327456,0.14501317,0.07070654,0.054847833,0.024018057,0.11017503,0.14078918,0.22431743,0.046179645,0.12162569
ERR4282987,0.02921808,0.010672394,0.021283371,0.005880715,0.041962113,0.009893992,0.00796535,0.014346061,0.74634504,0.11243288
ERR4282988,0.011333192,0.08289292,0.12997518,0.086470865,0.105640635,0.44555295,0.05750011,0.032246076,0.009755912,0.0386322
ERR4282989,0.078271665,0.21816275,0.08437729,0.2378919,0.040900387,0.09362939,0.07235683,0.08559438,0.022576833,0.06623854
ERR4282990,0.020432018,0.06848043,0.026873028,0.08976433,0.03220703,0.5458219,0.075741924,0.07633889,0.0020991315,0.062241275
ERR4282991,0.03379347,0.051358867,0.016619373,0.09548431,0.03250604,0.075418055,0.013019092,0.06440841,0.3014026,0.31598976
ERR4282992,0.055877365,0.07646502,0.053822335,0.27432474,0.010149505,0.053956818,0.11144791,0.30704278,0.010977399,0.045936033
ERR4282993,0.033533223,0.029910464,0.0148850465,0.074719496,0.1139224,0.47689307,0.03593115,0.055954434,0.029851262,0.13439941
ERR4282994,0.07015522,0.06880193,0.23892166,0.051394526,0.0851959,0.09066597,0.21585648,0.13523068,0.015444392,0.028333347
ERR4282995,0.14753196,0.34696835,0.0576469,0.17678489,0.021192972,0.05763184,0.04813672,0.10571782,0.013242192,0.0251464
ERR4282996,0.096273385,0.42427352,0.039507218,0.13151284,0.03892303,0.16232094,0.025047971,0.057549115,0.007113682,0.01747822
ERR4282997,0.09766846,0.15923963,0.042787284,0.3344214,0.0062945317,0.0251527,0.062240906,0.23435555,0.010588389,0.02725123
ERR4282998,0.08329252,0.14948604,0.061654583,0.28598395,0.006821193,0.03038378,0.0701583,0.27330217,0.009395304,0.02952215
ERR4282999,0.097539686,0.54652566,0.042329565,0.15237176,0.02214409,0.059405684,0.021052992,0.03966786,0.0078446865,0.011117964
ERR4283000,0.0762848,0.11138243,0.057969034,0.25660062,0.0067440784,0.026053943,0.09888231,0.3360439,0.009526724,0.020512175
ERR4283001,0.15284696,0.12309488,0.12499987,0.1511495,0.044177305,0.046082575,0.11105368,0.12995635,0.041617878,0.07502104
ERR4283002,0.06918184,0.031592257,0.008901875,0.11103516,0.12621076,0.39249936,0.02126509,0.062694296,0.04585652,0.13076282
ERR4283003,0.19276385,0.0807547,0.07715353,0.13268769,0.068432674,0.040780302,0.13682039,0.09907385,0.053434927,0.11809802
