,root:12M,root:3Y,root:4M,root:5Y,root:B,root:M
ERR4282922,0.3942893,0.25578296,0.124499775,0.12526079,0.007716755,0.09245038
ERR4282923,0.045897685,0.03343417,0.7280216,0.013219044,0.16186722,0.01756031
ERR4282924,0.04945343,0.032053694,0.649385,0.01437698,0.22824657,0.026484426
ERR4282925,0.091422126,0.3522515,0.020396559,0.30335152,0.006782111,0.22579625
ERR4282926,0.5117261,0.16345361,0.086865366,0.093041785,0.055004496,0.08990861
ERR4282927,0.39709508,0.31111857,0.09060481,0.09819406,0.018142138,0.08484535
ERR4282928,0.22733776,0.15701437,0.06782274,0.106336676,0.1448819,0.29660648
ERR4282929,0.07126918,0.28913906,0.032775726,0.3153728,0.008737952,0.28270534
ERR4282930,0.23043363,0.03262606,0.62158847,0.023969736,0.048197616,0.04318446
ERR4282931,0.0642198,0.2410032,0.02817702,0.28426364,0.01261784,0.36971852
ERR4282932,0.021738445,0.017212158,0.2433621,0.011407812,0.6792827,0.026996715
ERR4282933,0.06184125,0.24327746,0.03791599,0.2976429,0.011923627,0.34739873
ERR4282934,0.26147822,0.32587546,0.06682588,0.17986973,0.019232696,0.14671798
ERR4282935,0.063438736,0.2492746,0.033765364,0.29906103,0.011341941,0.34311846
ERR4282936,0.1003147,0.38764936,0.022537274,0.2986494,0.0057547158,0.1850946
ERR4282937,0.08591875,0.020646218,0.8273544,0.010124006,0.036916144,0.019040536
ERR4282938,0.089896075,0.342597,0.020708892,0.302279,0.0072294995,0.23728965
ERR4282939,0.19693421,0.39691567,0.041508887,0.1952392,0.014830933,0.15457109
ERR4282940,0.09411607,0.35472825,0.018986586,0.3003286,0.006868143,0.22497231
ERR4282941,0.058914986,0.09724158,0.02952163,0.14048901,0.06813844,0.6056944
ERR4282942,0.105811544,0.05575515,0.06453224,0.04745042,0.34516585,0.38128483
ERR4282943,0.08506858,0.069171704,0.06368682,0.060785327,0.41730532,0.30398232
ERR4282944,0.044340998,0.18981202,0.059269372,0.30164203,0.013064108,0.39187148
ERR4282945,0.2837793,0.28116286,0.049788397,0.16709512,0.039004594,0.17916974
ERR4282946,0.025484703,0.020891545,0.013148649,0.015270609,0.03549349,0.88971096
ERR4282947,0.45571744,0.29533976,0.04465588,0.08814895,0.040715337,0.075422585
ERR4282948,0.108950146,0.39941615,0.022889651,0.28783846,0.005757552,0.175148
ERR4282949,0.6167817,0.13587175,0.12384195,0.06533842,0.013483724,0.04468248
ERR4282950,0.48131117,0.07520196,0.36777696,0.026149498,0.027092926,0.02246752
ERR4282951,0.1608385,0.3949622,0.030203557,0.25463647,0.007485541,0.15187375
ERR4282952,0.046363592,0.028570402,0.79056257,0.009575107,0.1069856,0.017942732
ERR4282953,0.53956294,0.16364302,0.17340519,0.057138395,0.016391397,0.049859017
ERR4282954,0.044340998,0.18981202,0.059269372,0.30164203,0.013064108,0.39187148
ERR4282955,0.3458348,0.062748745,0.51048267,0.022710755,0.044140406,0.014082601
ERR4282956,0.15945134,0.07244621,0.10203593,0.060946625,0.27934498,0.32577494
ERR4282957,0.581269,0.15898675,0.094622955,0.0922034,0.015057618,0.057860225
ERR4282958,0.75249714,0.04657947,0.14005506,0.028862143,0.016431713,0.015574402
ERR4282959,0.6324921,0.065005444,0.2040092,0.037295867,0.03878025,0.022417078
ERR4282960,0.03621741,0.032925364,0.8429187,0.008543741,0.069487825,0.009907005
ERR4282961,0.20953251,0.368816,0.035187874,0.22830293,0.012272362,0.14588834
ERR4282962,0.4005256,0.105469346,0.28603175,0.057140984,0.06726668,0.08356564
ERR4282963,0.08691637,0.35165438,0.02549506,0.3147187,0.0063317344,0.21488371
ERR4282964,0.07771697,0.31466794,0.030797435,0.31688216,0.0077039087,0.2522316
ERR4282965,0.10616872,0.030013323,0.79144037,0.012224201,0.041430946,0.018722506
ERR4282966,0.055534407,0.21412802,0.03524129,0.28405663,0.013611966,0.39742768
ERR4282967,0.15636337,0.24810676,0.1279718,0.2831535,0.027069304,0.15733524
ERR4282968,0.09787,0.3899688,0.020224573,0.30588868,0.005205612,0.18084233
ERR4282969,0.6345112,0.07496887,0.21507502,0.03025131,0.0191256,0.026068052
ERR4282970,0.09710065,0.3881762,0.019883938,0.3079024,0.0051369746,0.18179978
ERR4282971,0.19090131,0.13160665,0.13028839,0.14583462,0.11824795,0.2831211
ERR4282972,0.0532107,0.18869969,0.025181597,0.24948967,0.01720936,0.46620896
ERR4282973,0.13903026,0.36073077,0.026855191,0.2681799,0.01047207,0.1947318
ERR4282974,0.72382116,0.065741286,0.1439895,0.029229738,0.015151637,0.022066778
ERR4282975,0.09830139,0.3862287,0.019588687,0.30616024,0.00532854,0.18439247
ERR4282976,0.022771075,0.07282614,0.021342255,0.14734754,0.03261237,0.7031006
ERR4282977,0.049835254,0.15893544,0.01684807,0.20780577,0.0219591,0.5446164
ERR4282978,0.06742472,0.24584968,0.024133785,0.27766916,0.012796083,0.3721266
ERR4282979,0.23507231,0.2924445,0.04402247,0.23709781,0.019997856,0.171365
ERR4282980,0.040838566,0.030483427,0.6788847,0.012275135,0.21814893,0.019369267
ERR4282981,0.113463216,0.35554367,0.044295337,0.2595699,0.009852804,0.21727514
ERR4282982,0.16606885,0.3606236,0.035256013,0.23688947,0.013729661,0.1874324
ERR4282983,0.07713954,0.27444062,0.020268222,0.279456,0.0115108155,0.33718488
ERR4282984,0.026046926,0.08159645,0.02182793,0.15802954,0.032255944,0.6802432
ERR4282985,0.113160595,0.17102616,0.025330147,0.20973565,0.04101747,0.43972996
ERR4282986,0.106943525,0.07523035,0.087053515,0.3225289,0.03131948,0.37692425
ERR4282987,0.016126636,0.009047987,0.022261666,0.015563663,0.9026863,0.03431367
ERR4282988,0.77420044,0.058890533,0.10574077,0.027996622,0.011822638,0.021348936
ERR4282989,0.090066865,0.24841976,0.052159645,0.2403267,0.022482589,0.34654438
ERR4282990,0.080758065,0.021439083,0.83078206,0.010023906,0.038815953,0.01818099
ERR4282991,0.02165766,0.016237753,0.016808381,0.02577511,0.8624486,0.057072513
ERR4282992,0.029127669,0.09426492,0.022367258,0.17013456,0.028698204,0.6554074
ERR4282993,0.05428456,0.028461907,0.53322214,0.012990221,0.3025155,0.06852566
ERR4282994,0.089592725,0.35110554,0.023154963,0.3083825,0.006728374,0.22103587
ERR4282995,0.6020826,0.14404123,0.112809196,0.0809446,0.010881584,0.04924086
ERR4282996,0.5962976,0.09339273,0.18979816,0.047419906,0.036686398,0.036405154
ERR4282997,0.10391061,0.40044445,0.019688454,0.29942462,0.0051182443,0.17141365
ERR4282998,0.10222404,0.38277027,0.021316059,0.3013939,0.005864497,0.18643123
ERR4282999,0.71810645,0.052730214,0.16161472,0.030963806,0.019840728,0.016743999
ERR4283000,0.101716734,0.3969932,0.018786516,0.3062933,0.004908426,0.17130192
ERR4283001,0.05013723,0.19169566,0.03980182,0.27321094,0.0155525785,0.42960182
ERR4283002,0.06762159,0.03338328,0.4228123,0.017086348,0.39570445,0.06339205
ERR4283003,0.02937153,0.020309936,0.01569529,0.023997137,0.038918637,0.87170744
ERR4283004,0.4251545,0.27260897,0.06135962,0.09994455,0.04321485,0.097717546
ERR4283005,0.07748729,0.2883003,0.022902263,0.28923276,0.010133314,0.31194407
ERR4283006,0.11699393,0.057434298,0.058638975,0.0670921,0.38854143,0.31129926
ERR4283007,0.01234719,0.014471572,0.023754729,0.017134648,0.89361584,0.038675994
ERR4283008,0.41044915,0.077091664,0.38457245,0.03463838,0.05358877,0.039659604
ERR4283009,0.22744352,0.20240256,0.082486615,0.11336242,0.11024476,0.26406014
ERR4283010,0.06174332,0.06651081,0.07473039,0.036112957,0.67338204,0.08752042
ERR4283011,0.039389536,0.10880558,0.029494936,0.14880814,0.04629061,0.6272112
ERR4283012,0.08797312,0.022258893,0.817041,0.011020884,0.042560063,0.019146092
ERR4283013,0.008227745,0.019748406,0.06931913,0.011872214,0.86251366,0.028318834
ERR4283014,0.3006901,0.20294218,0.12715794,0.10387918,0.101460055,0.16387051
ERR4283015,0.085920125,0.020645957,0.82735366,0.010124027,0.036915615,0.019040778
ERR4283016,0.58712935,0.083988205,0.16981444,0.04741921,0.06124252,0.05040626
ERR4283017,0.21138747,0.3972566,0.19759317,0.05915117,0.08184603,0.052765686
ERR4283018,0.615011,0.08656486,0.21847975,0.032950018,0.020250015,0.026744397
ERR4283019,0.3348678,0.3243721,0.059905775,0.15486197,0.01589609,0.110096246
ERR4283020,0.3396224,0.1668775,0.027520385,0.067016415,0.17155175,0.2274116
ERR4283021,0.08915691,0.33852795,0.022613179,0.3026937,0.0075589297,0.23944935
ERR4283022,0.46390548,0.07299272,0.3841873,0.026410861,0.028298253,0.024205234
ERR4283023,0.087780006,0.33504036,0.025681026,0.30694893,0.007446409,0.23710327
ERR4283024,0.77420044,0.058890533,0.10574077,0.027996622,0.011822638,0.021348936
ERR4283025,0.029690064,0.016002152,0.017926201,0.030377744,0.831022,0.07498181
ERR4283026,0.018232325,0.015502493,0.018229656,0.022909818,0.8742098,0.05091589
ERR4283027,0.042974077,0.14664048,0.02573275,0.22047102,0.021528397,0.54265326
ERR4283028,0.7099528,0.06696115,0.14566277,0.03604996,0.01844722,0.022926189
ERR4283029,0.7704525,0.061326496,0.10541169,0.028795417,0.012027436,0.021986438
ERR4283030,0.09511095,0.32265547,0.021183329,0.29392403,0.009342767,0.2577834
ERR4283031,0.35458034,0.092445835,0.4079984,0.038171414,0.066836014,0.039967965
ERR4283032,0.08728941,0.30701017,0.019540196,0.28885454,0.009824067,0.28748158
ERR4283033,0.45571744,0.29533976,0.04465588,0.08814895,0.040715337,0.075422585
ERR4283034,0.7197261,0.06828546,0.12971556,0.039644077,0.01918728,0.023441551
ERR4283035,0.18536784,0.12344957,0.19274093,0.09483419,0.12930632,0.27430108
ERR4283036,0.49934152,0.07757621,0.33810472,0.030283026,0.03128404,0.023410484
ERR4283037,0.0047958046,0.0077432557,0.034544114,0.0077887927,0.9310677,0.014060298
ERR4283038,0.028848376,0.081375144,0.017258756,0.12813616,0.03308149,0.7113001
ERR4283039,0.09629564,0.07647058,0.06864674,0.05145917,0.4313332,0.27579463
ERR4283040,0.6798494,0.099624276,0.118114986,0.045341525,0.021017684,0.036051992
ERR4283041,0.6879137,0.09913937,0.10297301,0.057415664,0.01591219,0.036646005
ERR4283042,0.04368231,0.030921796,0.7858423,0.011613537,0.116172574,0.011767518
ERR4283043,0.086509556,0.3409235,0.023677811,0.30981994,0.0069555882,0.23211366
ERR4283044,0.039593425,0.02752997,0.7433152,0.009289331,0.16018264,0.020089425
ERR4283045,0.0207544,0.062154427,0.019892441,0.12118458,0.035472527,0.74054164
ERR4283046,0.42476013,0.23961875,0.07875304,0.13272278,0.025304634,0.09884068
ERR4283047,0.28368416,0.11962978,0.24061148,0.07107436,0.13343878,0.15156144
ERR4283048,0.09541668,0.37182385,0.02004633,0.30599543,0.005902417,0.20081528
ERR4283049,0.026021989,0.029318336,0.011104708,0.029337354,0.043171458,0.8610462
ERR4283050,0.59893715,0.071270525,0.25597194,0.028176524,0.021128649,0.02451533
ERR4283051,0.07923847,0.299278,0.02345012,0.29697025,0.009361227,0.29170194
