t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,230,0,22,0.0873,1.0,0.0,1.0,1.0,1.0,0.0873,0.1606,0.8173,0.4314
0.01,0,230,0,22,0.0873,1.0,0.0,1.0,1.0,1.0,0.0873,0.1606,0.8173,0.4314
0.02,0,230,0,22,0.0873,1.0,0.0,1.0,1.0,1.0,0.0873,0.1606,0.8173,0.4314
0.03,1,229,0,22,0.0913,1.0,0.0043,1.0,0.9957,1.0,0.0876,0.1612,0.8173,0.4314
0.04,57,172,1,21,0.3108,0.9545,0.2489,0.9545,0.7511,0.9545,0.1088,0.1953,0.8173,0.4314
0.05,78,151,1,21,0.3944,0.9545,0.3406,0.9545,0.6594,0.9545,0.1221,0.2165,0.8173,0.4314
0.06,87,142,1,21,0.4303,0.9545,0.3799,0.9545,0.6201,0.9545,0.1288,0.227,0.8173,0.4314
0.07,98,131,1,21,0.4741,0.9545,0.4279,0.9545,0.5721,0.9545,0.1382,0.2414,0.8173,0.4314
0.08,105,125,1,21,0.5,0.9545,0.4565,0.9545,0.5435,0.9545,0.1438,0.25,0.8173,0.4314
0.09,135,95,1,21,0.619,0.9545,0.587,0.9545,0.413,0.9545,0.181,0.3043,0.8173,0.4314
0.1,141,88,3,18,0.636,0.8571,0.6157,0.8571,0.3843,0.8571,0.1698,0.2835,0.8173,0.4314
0.11,152,77,5,17,0.6733,0.7727,0.6638,0.7727,0.3362,0.7727,0.1809,0.2931,0.8173,0.4314
0.12,185,45,8,13,0.7888,0.619,0.8043,0.619,0.1957,0.619,0.2241,0.3291,0.8173,0.4314
0.13,191,38,8,13,0.816,0.619,0.8341,0.619,0.1659,0.619,0.2549,0.3611,0.8173,0.4314
0.14,211,18,11,11,0.8845,0.5,0.9214,0.5,0.0786,0.5,0.3793,0.4314,0.8173,0.4314
0.15,216,13,13,8,0.896,0.381,0.9432,0.381,0.0568,0.381,0.381,0.381,0.8173,0.4314
0.16,219,11,16,6,0.8929,0.2727,0.9522,0.2727,0.0478,0.2727,0.3529,0.3077,0.8173,0.4314
0.17,221,8,17,5,0.9004,0.2273,0.9651,0.2273,0.0349,0.2273,0.3846,0.2857,0.8173,0.4314
0.18,224,6,17,5,0.9087,0.2273,0.9739,0.2273,0.0261,0.2273,0.4545,0.303,0.8173,0.4314
0.19,227,2,18,3,0.92,0.1429,0.9913,0.1429,0.0087,0.1429,0.6,0.2308,0.8173,0.4314
0.2,227,2,21,1,0.9084,0.0455,0.9913,0.0455,0.0087,0.0455,0.3333,0.08,0.8173,0.4314
0.21,227,2,21,1,0.9084,0.0455,0.9913,0.0455,0.0087,0.0455,0.3333,0.08,0.8173,0.4314
0.22,227,2,22,0,0.9044,0.0,0.9913,0.0,0.0087,0.0,0.0,,0.8173,0.4314
0.23,229,1,22,0,0.9087,0.0,0.9957,0.0,0.0043,0.0,0.0,,0.8173,0.4314
0.24,229,1,22,0,0.9087,0.0,0.9957,0.0,0.0043,0.0,0.0,,0.8173,0.4314
0.25,229,1,22,0,0.9087,0.0,0.9957,0.0,0.0043,0.0,0.0,,0.8173,0.4314
0.26,229,1,22,0,0.9087,0.0,0.9957,0.0,0.0043,0.0,0.0,,0.8173,0.4314
0.27,229,1,22,0,0.9087,0.0,0.9957,0.0,0.0043,0.0,0.0,,0.8173,0.4314
0.28,229,1,22,0,0.9087,0.0,0.9957,0.0,0.0043,0.0,0.0,,0.8173,0.4314
0.29,229,1,22,0,0.9087,0.0,0.9957,0.0,0.0043,0.0,0.0,,0.8173,0.4314
0.3,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.31,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.32,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.33,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.34,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.35,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.36,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.37,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.38,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.39,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.4,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.41,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.42,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.43,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.44,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.45,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.46,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.47,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.48,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.49,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.5,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.51,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.52,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.53,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.54,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.55,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.56,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.57,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.58,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.59,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.6,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.61,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.62,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.63,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.64,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.65,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.66,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.67,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.68,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.69,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.7,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.71,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.72,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.73,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.74,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.75,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.76,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.77,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.78,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.79,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.8,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.81,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.82,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.83,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.84,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.85,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.86,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.87,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.88,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.89,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.9,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.91,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.92,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.93,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.94,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.95,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.96,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.97,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.98,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
0.99,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
1.0,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
1.01,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.8173,0.4314
