Unnamed: 0,Env,Contribution,mode
ERR4282032,root:12M,0.22972876,V
ERR4282037,root:12M,0.22972876,V
ERR4282054,root:12M,0.55183554,V
ERR4282061,root:12M,0.20751886,V
ERR4282066,root:12M,0.6861057,V
ERR4282070,root:12M,0.22972876,V
ERR4282076,root:12M,0.22972876,V
ERR4282084,root:12M,0.20751886,V
ERR4282091,root:12M,0.55183554,V
ERR4282102,root:12M,0.55183554,V
ERR4282108,root:12M,0.20751886,V
ERR4282113,root:12M,0.20751886,V
ERR4282119,root:12M,0.55183554,V
ERR4282125,root:12M,0.84011525,V
ERR4282147,root:12M,0.2906841,V
ERR4282152,root:12M,0.22972876,V
ERR4282155,root:12M,0.55183554,V
ERR4282159,root:12M,0.2906841,V
ERR4282165,root:12M,0.20751886,V
ERR4282169,root:12M,0.2906841,V
ERR4282174,root:12M,0.55183554,V
ERR4282179,root:12M,0.22972876,V
ERR4282186,root:12M,0.20751886,V
ERR4282190,root:12M,0.55183554,V
ERR4282196,root:12M,0.22972876,V
ERR4282199,root:12M,0.6392527,V
ERR4282203,root:12M,0.22972876,V
ERR4282213,root:12M,0.22972876,V
ERR4282224,root:12M,0.55183554,V
ERR4282226,root:12M,0.55183554,V
ERR4282230,root:12M,0.6861057,V
ERR4282236,root:12M,0.55183554,V
ERR4282241,root:12M,0.2906841,V
ERR4282254,root:12M,0.55183554,V
ERR4282256,root:12M,0.22972876,V
ERR4282260,root:12M,0.22972876,V
ERR4282265,root:12M,0.22972876,V
ERR4282274,root:12M,0.2906841,V
ERR4282281,root:12M,0.55183554,V
ERR4282287,root:12M,0.22972876,V
ERR4282298,root:12M,0.17278457,V
ERR4282301,root:12M,0.22972876,V
ERR4282310,root:12M,0.55183554,V
ERR4282315,root:12M,0.55183554,V
ERR4282321,root:12M,0.20751886,V
ERR4282326,root:12M,0.55183554,V
ERR4282330,root:12M,0.55183554,V
ERR4282336,root:12M,0.55183554,V
ERR4282342,root:12M,0.20751886,V
ERR4282348,root:12M,0.52661586,V
ERR4282361,root:12M,0.55183554,V
ERR4282371,root:12M,0.55183554,V
ERR4282375,root:12M,0.55183554,V
ERR4282386,root:12M,0.17278457,V
ERR4282390,root:12M,0.55183554,V
ERR4282401,root:12M,0.55183554,V
ERR4282410,root:12M,0.17278457,V
ERR4282414,root:12M,0.6392527,V
ERR4282420,root:12M,0.2906841,V
ERR4282430,root:12M,0.22972876,V
