Unnamed: 0,Env,Contribution,mode
ERR4281656,root:4M,0.10506131,C
ERR4281665,root:4M,0.036577526,C
ERR4281671,root:4M,0.036577526,C
ERR4281675,root:4M,0.036577526,C
ERR4281682,root:4M,0.10506131,C
ERR4281692,root:4M,0.105061345,C
ERR4281698,root:4M,0.036577526,C
ERR4281917,root:4M,0.10506132,C
ERR4282067,root:4M,0.10509692,C
ERR4282523,root:4M,0.106855534,C
ERR4282528,root:4M,0.10506131,C
ERR4282534,root:4M,0.16413674,C
ERR4282541,root:4M,0.036790255,C
ERR4282550,root:4M,0.106855534,C
ERR4282555,root:4M,0.036577526,C
ERR4282562,root:4M,0.10506131,C
ERR4282611,root:4M,0.036577526,C
ERR4282629,root:4M,0.036577526,C
ERR4282637,root:4M,0.10506131,C
ERR4282656,root:4M,0.106855534,C
ERR4282681,root:4M,0.10451329,C
ERR4282697,root:4M,0.105096705,C
ERR4282702,root:4M,0.052808292,C
ERR4282740,root:4M,0.036577526,C
ERR4282764,root:4M,0.10506131,C
ERR4282768,root:4M,0.106855534,C
ERR4282796,root:4M,0.10506131,C
ERR4282815,root:4M,0.5840674,C
ERR4282845,root:4M,0.036577526,C
ERR4282850,root:4M,0.106855534,C
ERR4282866,root:4M,0.049300287,C
ERR4282882,root:4M,0.106855534,C
ERR4282955,root:4M,0.036577523,C
ERR4281055,root:B,0.40820608,C
ERR4281020,root:B,0.8906475,C
ERR4281023,root:B,0.9634225,C
ERR4281026,root:B,0.8931444,C
ERR4281071,root:B,0.40820608,C
ERR4281074,root:B,0.8949387,C
ERR4281076,root:B,0.8949387,C
ERR4281037,root:B,0.8949387,C
ERR4281039,root:B,0.40820608,C
ERR4281042,root:B,0.96305037,C
ERR4281087,root:B,0.8931444,C
ERR4281048,root:B,0.40820608,C
ERR4281094,root:B,0.8949387,C
ERR4281097,root:B,0.9634225,C
ERR4281100,root:B,0.94474596,C
ERR4281101,root:B,0.8949387,C
ERR4281115,root:B,0.9634225,C
ERR4281120,root:B,0.8931444,C
ERR4281128,root:B,0.8931444,C
ERR4281137,root:B,0.8949387,C
ERR4281142,root:B,0.9634225,C
ERR4281149,root:B,0.8949387,C
ERR4281156,root:B,0.9634225,C
ERR4281160,root:B,0.40820608,C
ERR4281167,root:B,0.8949387,C
ERR4281170,root:B,0.8949387,C
ERR4281174,root:B,0.9634225,C
ERR4281178,root:B,0.9633562,C
ERR4281183,root:B,0.9634225,C
ERR4281186,root:B,0.8949387,C
ERR4281193,root:B,0.9634225,C
ERR4281196,root:B,0.9634225,C
ERR4281198,root:B,0.963199,C
ERR4281203,root:B,0.9634225,C
ERR4281209,root:B,0.9634225,C
ERR4281214,root:B,0.9634225,C
ERR4281221,root:B,0.8949387,C
ERR4281227,root:B,0.9634225,C
ERR4281231,root:B,0.9425239,C
ERR4281237,root:B,0.9600193,C
ERR4281244,root:B,0.9634225,C
ERR4281252,root:B,0.9634225,C
ERR4281257,root:B,0.96341795,C
ERR4281263,root:B,0.96286476,C
ERR4281268,root:B,0.8949387,C
ERR4281272,root:B,0.88727564,C
ERR4281279,root:B,0.8949387,C
ERR4281283,root:B,0.8949387,C
ERR4281290,root:B,0.8949387,C
ERR4281295,root:B,0.9634225,C
ERR4281299,root:B,0.8931444,C
ERR4281305,root:B,0.95970166,C
ERR4281311,root:B,0.894879,C
ERR4281319,root:B,0.92760515,C
ERR4281325,root:B,0.9633979,C
ERR4281334,root:B,0.8931444,C
ERR4281335,root:B,0.8931444,C
ERR4281340,root:B,0.90679187,C
ERR4281349,root:B,0.9634225,C
ERR4281354,root:B,0.9634225,C
ERR4281361,root:B,0.963422,C
ERR4281367,root:B,0.95187575,C
ERR4281374,root:B,0.8949387,C
ERR4281387,root:B,0.8949387,C
ERR4281394,root:B,0.8931444,C
ERR4281402,root:B,0.8949387,C
ERR4281409,root:B,0.89317316,C
ERR4281416,root:B,0.9634225,C
ERR4281423,root:B,0.9634225,C
ERR4281429,root:B,0.8930334,C
ERR4281435,root:B,0.8949387,C
ERR4281439,root:B,0.89493865,C
ERR4281444,root:B,0.89316285,C
ERR4281450,root:B,0.9634225,C
ERR4281456,root:B,0.8931444,C
ERR4281462,root:B,0.9634225,C
ERR4281468,root:B,0.9634225,C
ERR4281474,root:B,0.9634225,C
ERR4281487,root:B,0.89314604,C
ERR4281495,root:B,0.9634225,C
ERR4281500,root:B,0.9634225,C
ERR4281502,root:B,0.8949387,C
ERR4281507,root:B,0.9633872,C
ERR4281513,root:B,0.9634225,C
ERR4281519,root:B,0.9634225,C
ERR4281531,root:B,0.8931444,C
ERR4281539,root:B,0.8953757,C
ERR4281543,root:B,0.9634225,C
ERR4281549,root:B,0.9634225,C
ERR4281555,root:B,0.8931444,C
ERR4281561,root:B,0.9567236,C
ERR4281570,root:B,0.8949387,C
ERR4281576,root:B,0.8949387,C
ERR4281580,root:B,0.9634225,C
ERR4281585,root:B,0.9634225,C
ERR4281586,root:B,0.9634225,C
ERR4281593,root:B,0.8949387,C
ERR4281600,root:B,0.9634225,C
ERR4281605,root:B,0.8949355,C
ERR4281641,root:B,0.40820608,C
ERR4281656,root:B,0.8949387,C
ERR4281665,root:B,0.9634225,C
ERR4281671,root:B,0.9634225,C
ERR4281675,root:B,0.9634225,C
ERR4281682,root:B,0.8949387,C
ERR4281692,root:B,0.89493865,C
ERR4281698,root:B,0.9634225,C
ERR4281917,root:B,0.89493865,C
ERR4282067,root:B,0.894903,C
ERR4282523,root:B,0.8931444,C
ERR4282528,root:B,0.8949387,C
ERR4282534,root:B,0.83586323,C
ERR4282541,root:B,0.96320975,C
ERR4282550,root:B,0.8931444,C
ERR4282555,root:B,0.9634225,C
ERR4282562,root:B,0.8949387,C
ERR4282611,root:B,0.9634225,C
ERR4282629,root:B,0.9634225,C
ERR4282637,root:B,0.8949387,C
ERR4282656,root:B,0.8931444,C
ERR4282681,root:B,0.8954867,C
ERR4282697,root:B,0.8949033,C
ERR4282702,root:B,0.94719166,C
ERR4282740,root:B,0.9634225,C
ERR4282764,root:B,0.8949387,C
ERR4282768,root:B,0.8931444,C
ERR4282796,root:B,0.8949387,C
ERR4282815,root:B,0.4159326,C
ERR4282845,root:B,0.9634225,C
ERR4282850,root:B,0.8931444,C
ERR4282866,root:B,0.9506997,C
ERR4282882,root:B,0.8931444,C
ERR4282955,root:B,0.9634225,C
ERR4281079,root:4M,0.08779855,V
ERR4281086,root:4M,0.0882646,V
ERR4281114,root:4M,0.02906717,V
ERR4281143,root:4M,0.0882646,V
ERR4281215,root:4M,0.02906717,V
ERR4281280,root:4M,0.0882646,V
ERR4281326,root:4M,0.02906717,V
ERR4281347,root:4M,0.02906717,V
ERR4281355,root:4M,0.02906717,V
ERR4281395,root:4M,0.029923573,V
ERR4281523,root:4M,0.029067371,V
ERR4281594,root:4M,0.02906717,V
ERR4281626,root:4M,0.11923594,V
ERR4281654,root:4M,0.0882646,V
ERR4281672,root:4M,0.0882646,V
ERR4281711,root:4M,0.0882646,V
ERR4281715,root:4M,0.08779855,V
ERR4281723,root:4M,0.02906717,V
ERR4281727,root:4M,0.057625767,V
ERR4281728,root:4M,0.08779855,V
ERR4281733,root:4M,0.08779855,V
ERR4281739,root:4M,0.02906717,V
ERR4281744,root:4M,0.02906717,V
ERR4281750,root:4M,0.0882646,V
ERR4281755,root:4M,0.029071558,V
ERR4281757,root:4M,0.030199975,V
ERR4281763,root:4M,0.0882646,V
ERR4281769,root:4M,0.02906717,V
ERR4281775,root:4M,0.08779855,V
ERR4281780,root:4M,0.08779855,V
ERR4281787,root:4M,0.029076776,V
ERR4281792,root:4M,0.08821682,V
ERR4281793,root:4M,0.09426723,V
ERR4281797,root:4M,0.08779855,V
ERR4281805,root:4M,0.08779865,V
ERR4281811,root:4M,0.08779855,V
ERR4281819,root:4M,0.0882646,V
ERR4281820,root:4M,0.08779855,V
ERR4281825,root:4M,0.08823259,V
ERR4281836,root:4M,0.068965174,V
ERR4281844,root:4M,0.08779855,V
ERR4281850,root:4M,0.02906717,V
ERR4281851,root:4M,0.029102195,V
ERR4281857,root:4M,0.08779855,V
ERR4281859,root:4M,0.0882646,V
ERR4281865,root:4M,0.02906717,V
ERR4281871,root:4M,0.0882646,V
ERR4281875,root:4M,0.030309351,V
ERR4281876,root:4M,0.0882646,V
ERR4281882,root:4M,0.02906717,V
ERR4281888,root:4M,0.02906717,V
ERR4281899,root:4M,0.0882646,V
ERR4281904,root:4M,0.029071223,V
ERR4281909,root:4M,0.02906717,V
ERR4281911,root:4M,0.02906717,V
ERR4281921,root:4M,0.03317652,V
ERR4281924,root:4M,0.0882646,V
ERR4281927,root:4M,0.029067183,V
ERR4281932,root:4M,0.17251305,V
ERR4281936,root:4M,0.08779855,V
ERR4281939,root:4M,0.02906717,V
ERR4281943,root:4M,0.08826454,V
ERR4281944,root:4M,0.08779855,V
ERR4281950,root:4M,0.02906717,V
ERR4281957,root:4M,0.02906717,V
ERR4281958,root:4M,0.0882646,V
ERR4281961,root:4M,0.02907016,V
ERR4281973,root:4M,0.0882646,V
ERR4281980,root:4M,0.029070755,V
ERR4281984,root:4M,0.02906717,V
ERR4281990,root:4M,0.02906717,V
ERR4281995,root:4M,0.16280884,V
ERR4281996,root:4M,0.02906717,V
ERR4282002,root:4M,0.02906717,V
ERR4282006,root:4M,0.02906717,V
ERR4282011,root:4M,0.08788802,V
ERR4282018,root:4M,0.02906717,V
ERR4282023,root:4M,0.08779857,V
ERR4282029,root:4M,0.029727448,V
ERR4282034,root:4M,0.02906717,V
ERR4282040,root:4M,0.0882646,V
ERR4282044,root:4M,0.02906717,V
ERR4282048,root:4M,0.02906717,V
ERR4282052,root:4M,0.15246445,V
ERR4282055,root:4M,0.02906717,V
ERR4282058,root:4M,0.09240689,V
ERR4282063,root:4M,0.02906717,V
ERR4282073,root:4M,0.029208751,V
ERR4282081,root:4M,0.02906717,V
ERR4282088,root:4M,0.02906717,V
ERR4282093,root:4M,0.02906717,V
ERR4282099,root:4M,0.042820234,V
ERR4282105,root:4M,0.029067548,V
ERR4282110,root:4M,0.08779855,V
ERR4282116,root:4M,0.030359993,V
ERR4282122,root:4M,0.029183758,V
ERR4282127,root:4M,0.02910758,V
ERR4282129,root:4M,0.0882646,V
ERR4282133,root:4M,0.08779855,V
ERR4282134,root:4M,0.02906717,V
ERR4282139,root:4M,0.02906717,V
ERR4282144,root:4M,0.03000228,V
ERR4282150,root:4M,0.02906717,V
ERR4282156,root:4M,0.02906717,V
ERR4282162,root:4M,0.0882646,V
ERR4282167,root:4M,0.02906717,V
ERR4282172,root:4M,0.13947925,V
ERR4282180,root:4M,0.08779855,V
ERR4282181,root:4M,0.029067455,V
ERR4282185,root:4M,0.08779855,V
ERR4282187,root:4M,0.1265448,V
ERR4282193,root:4M,0.0882646,V
ERR4282200,root:4M,0.15305208,V
ERR4282209,root:4M,0.08779857,V
ERR4282210,root:4M,0.02906717,V
ERR4282215,root:4M,0.031446166,V
ERR4282218,root:4M,0.02906717,V
ERR4282221,root:4M,0.029590422,V
ERR4282227,root:4M,0.033512235,V
ERR4282233,root:4M,0.02906717,V
ERR4282238,root:4M,0.02906717,V
ERR4282247,root:4M,0.0882646,V
ERR4282248,root:4M,0.13874978,V
ERR4282251,root:4M,0.02906717,V
ERR4282257,root:4M,0.02906717,V
ERR4282262,root:4M,0.08779855,V
ERR4282268,root:4M,0.030027645,V
ERR4282271,root:4M,0.035771992,V
ERR4282277,root:4M,0.04417922,V
ERR4282278,root:4M,0.02906717,V
ERR4282284,root:4M,0.032842997,V
ERR4282291,root:4M,0.02906717,V
ERR4282295,root:4M,0.02906717,V
ERR4282302,root:4M,0.02906717,V
ERR4282307,root:4M,0.0882646,V
ERR4282318,root:4M,0.0882646,V
ERR4282324,root:4M,0.08779855,V
ERR4282327,root:4M,0.02906717,V
ERR4282333,root:4M,0.02906717,V
ERR4282339,root:4M,0.03813601,V
ERR4282345,root:4M,0.13635787,V
ERR4282351,root:4M,0.02906717,V
ERR4282355,root:4M,0.088262506,V
ERR4282363,root:4M,0.02906717,V
ERR4282365,root:4M,0.02906717,V
ERR4282368,root:4M,0.029173335,V
ERR4282372,root:4M,0.02906717,V
ERR4282376,root:4M,0.08779855,V
ERR4282379,root:4M,0.06351114,V
ERR4282383,root:4M,0.02906717,V
ERR4282387,root:4M,0.02906717,V
ERR4282392,root:4M,0.0882646,V
ERR4282396,root:4M,0.13635787,V
ERR4282403,root:4M,0.14640911,V
ERR4282404,root:4M,0.02906717,V
ERR4282411,root:4M,0.14140156,V
ERR4282417,root:4M,0.029071055,V
ERR4282427,root:4M,0.02906717,V
ERR4282431,root:4M,0.27256632,V
ERR4282442,root:4M,0.08779855,V
ERR4282446,root:4M,0.02906717,V
ERR4282452,root:4M,0.02910561,V
ERR4282460,root:4M,0.02906717,V
ERR4282461,root:4M,0.052087348,V
ERR4282465,root:4M,0.08826089,V
ERR4282473,root:4M,0.02906717,V
ERR4282477,root:4M,0.02906717,V
ERR4282481,root:4M,0.02906717,V
ERR4282486,root:4M,0.02906717,V
ERR4282491,root:4M,0.051468786,V
ERR4282496,root:4M,0.02906717,V
ERR4282503,root:4M,0.02906717,V
ERR4282507,root:4M,0.02906717,V
ERR4282514,root:4M,0.13635787,V
ERR4282517,root:4M,0.035519328,V
ERR4282536,root:4M,0.02906717,V
ERR4282545,root:4M,0.0882646,V
ERR4282546,root:4M,0.08779855,V
ERR4282565,root:4M,0.02906717,V
ERR4282567,root:4M,0.02906717,V
ERR4282569,root:4M,0.0882646,V
ERR4282574,root:4M,0.02906717,V
ERR4282577,root:4M,0.02906717,V
ERR4282580,root:4M,0.02906717,V
ERR4282586,root:4M,0.08779855,V
ERR4282591,root:4M,0.02906717,V
ERR4282595,root:4M,0.029075367,V
ERR4282597,root:4M,0.110443026,V
ERR4282601,root:4M,0.15494704,V
ERR4282604,root:4M,0.02906717,V
ERR4282617,root:4M,0.02906717,V
ERR4282624,root:4M,0.02906717,V
ERR4282631,root:4M,0.02906717,V
ERR4282643,root:4M,0.02906717,V
ERR4282644,root:4M,0.02906717,V
ERR4282646,root:4M,0.029078802,V
ERR4282649,root:4M,0.09734716,V
ERR4282664,root:4M,0.029088292,V
ERR4282669,root:4M,0.02906717,V
ERR4282675,root:4M,0.02906717,V
ERR4282676,root:4M,0.08779855,V
ERR4282685,root:4M,0.02906717,V
ERR4282690,root:4M,0.02906717,V
ERR4282706,root:4M,0.060624808,V
ERR4282708,root:4M,0.02906717,V
ERR4282711,root:4M,0.02906717,V
ERR4282713,root:4M,0.02906748,V
ERR4282716,root:4M,0.02906717,V
ERR4282724,root:4M,0.0882646,V
ERR4282727,root:4M,0.02906717,V
ERR4282732,root:4M,0.0326254,V
ERR4282754,root:4M,0.0882646,V
ERR4282760,root:4M,0.02906717,V
ERR4282774,root:4M,0.02906717,V
ERR4282779,root:4M,0.0882646,V
ERR4282784,root:4M,0.02906717,V
ERR4282788,root:4M,0.02906717,V
ERR4282791,root:4M,0.02906717,V
ERR4282808,root:4M,0.029539924,V
ERR4282811,root:4M,0.02906717,V
ERR4282819,root:4M,0.02906717,V
ERR4282825,root:4M,0.0882646,V
ERR4282830,root:4M,0.02906717,V
ERR4282834,root:4M,0.02906717,V
ERR4282839,root:4M,0.02906717,V
ERR4282857,root:4M,0.0882646,V
ERR4282860,root:4M,0.08779855,V
ERR4282870,root:4M,0.03046378,V
ERR4282876,root:4M,0.029069943,V
ERR4282885,root:4M,0.08779855,V
ERR4282889,root:4M,0.0882646,V
ERR4282893,root:4M,0.056410182,V
ERR4282899,root:4M,0.034907397,V
ERR4282903,root:4M,0.030602207,V
ERR4282909,root:4M,0.029067246,V
ERR4282915,root:4M,0.02906717,V
ERR4282922,root:4M,0.02906717,V
ERR4282926,root:4M,0.02906717,V
ERR4282939,root:4M,0.0882646,V
ERR4282940,root:4M,0.0882646,V
ERR4282945,root:4M,0.0882646,V
ERR4282948,root:4M,0.04167426,V
ERR4282950,root:4M,0.02906717,V
ERR4282958,root:4M,0.02906717,V
ERR4282963,root:4M,0.02906717,V
ERR4282968,root:4M,0.029078174,V
ERR4282973,root:4M,0.02906717,V
ERR4282974,root:4M,0.029067328,V
ERR4282979,root:4M,0.02906717,V
ERR4282983,root:4M,0.0882646,V
ERR4282989,root:4M,0.02906717,V
ERR4282995,root:4M,0.02906717,V
ERR4282999,root:4M,0.02906717,V
ERR4283004,root:4M,0.08779855,V
ERR4283011,root:4M,0.036015175,V
ERR4283016,root:4M,0.09304994,V
ERR4283022,root:4M,0.08779865,V
ERR4283028,root:4M,0.02906717,V
ERR4283029,root:4M,0.02906717,V
ERR4283034,root:4M,0.02906717,V
ERR4283040,root:4M,0.08779855,V
ERR4283046,root:4M,0.029067168,V
ERR4281079,root:B,0.9122014,V
ERR4281086,root:B,0.9117355,V
ERR4281114,root:B,0.9709328,V
ERR4281143,root:B,0.9117355,V
ERR4281215,root:B,0.9709328,V
ERR4281280,root:B,0.9117355,V
ERR4281326,root:B,0.9709328,V
ERR4281347,root:B,0.9709328,V
ERR4281355,root:B,0.9709328,V
ERR4281395,root:B,0.97007644,V
ERR4281523,root:B,0.9709326,V
ERR4281594,root:B,0.9709328,V
ERR4281626,root:B,0.880764,V
ERR4281654,root:B,0.9117355,V
ERR4281672,root:B,0.9117355,V
ERR4281711,root:B,0.9117355,V
ERR4281715,root:B,0.9122014,V
ERR4281723,root:B,0.9709328,V
ERR4281727,root:B,0.94237417,V
ERR4281728,root:B,0.9122014,V
ERR4281733,root:B,0.9122014,V
ERR4281739,root:B,0.9709328,V
ERR4281744,root:B,0.9709328,V
ERR4281750,root:B,0.9117355,V
ERR4281755,root:B,0.97092843,V
ERR4281757,root:B,0.9698,V
ERR4281763,root:B,0.9117355,V
ERR4281769,root:B,0.9709328,V
ERR4281775,root:B,0.9122014,V
ERR4281780,root:B,0.9122014,V
ERR4281787,root:B,0.97092324,V
ERR4281792,root:B,0.9117832,V
ERR4281793,root:B,0.90573275,V
ERR4281797,root:B,0.9122014,V
ERR4281805,root:B,0.91220134,V
ERR4281811,root:B,0.9122014,V
ERR4281819,root:B,0.9117355,V
ERR4281820,root:B,0.9122014,V
ERR4281825,root:B,0.91176736,V
ERR4281836,root:B,0.9310348,V
ERR4281844,root:B,0.9122014,V
ERR4281850,root:B,0.9709328,V
ERR4281851,root:B,0.97089785,V
ERR4281857,root:B,0.9122014,V
ERR4281859,root:B,0.9117355,V
ERR4281865,root:B,0.9709328,V
ERR4281871,root:B,0.9117355,V
ERR4281875,root:B,0.9696907,V
ERR4281876,root:B,0.9117355,V
ERR4281882,root:B,0.9709328,V
ERR4281888,root:B,0.9709328,V
ERR4281899,root:B,0.9117355,V
ERR4281904,root:B,0.9709288,V
ERR4281909,root:B,0.9709328,V
ERR4281911,root:B,0.9709328,V
ERR4281921,root:B,0.96682346,V
ERR4281924,root:B,0.9117355,V
ERR4281927,root:B,0.9709328,V
ERR4281932,root:B,0.827487,V
ERR4281936,root:B,0.9122014,V
ERR4281939,root:B,0.9709328,V
ERR4281943,root:B,0.9117355,V
ERR4281944,root:B,0.9122014,V
ERR4281950,root:B,0.9709328,V
ERR4281957,root:B,0.9709328,V
ERR4281958,root:B,0.9117355,V
ERR4281961,root:B,0.97092986,V
ERR4281973,root:B,0.9117355,V
ERR4281980,root:B,0.9709292,V
ERR4281984,root:B,0.9709328,V
ERR4281990,root:B,0.9709328,V
ERR4281995,root:B,0.83719116,V
ERR4281996,root:B,0.9709328,V
ERR4282002,root:B,0.9709328,V
ERR4282006,root:B,0.9709328,V
ERR4282011,root:B,0.91211194,V
ERR4282018,root:B,0.9709328,V
ERR4282023,root:B,0.9122014,V
ERR4282029,root:B,0.9702726,V
ERR4282034,root:B,0.9709328,V
ERR4282040,root:B,0.9117355,V
ERR4282044,root:B,0.9709328,V
ERR4282048,root:B,0.9709328,V
ERR4282052,root:B,0.8475356,V
ERR4282055,root:B,0.9709328,V
ERR4282058,root:B,0.9075931,V
ERR4282063,root:B,0.9709328,V
ERR4282073,root:B,0.9707912,V
ERR4282081,root:B,0.9709328,V
ERR4282088,root:B,0.9709328,V
ERR4282093,root:B,0.9709328,V
ERR4282099,root:B,0.9571798,V
ERR4282105,root:B,0.9709325,V
ERR4282110,root:B,0.9122014,V
ERR4282116,root:B,0.96964,V
ERR4282122,root:B,0.9708163,V
ERR4282127,root:B,0.9708925,V
ERR4282129,root:B,0.9117355,V
ERR4282133,root:B,0.9122014,V
ERR4282134,root:B,0.9709328,V
ERR4282139,root:B,0.9709328,V
ERR4282144,root:B,0.9699977,V
ERR4282150,root:B,0.9709328,V
ERR4282156,root:B,0.9709328,V
ERR4282162,root:B,0.9117355,V
ERR4282167,root:B,0.9709328,V
ERR4282172,root:B,0.8605208,V
ERR4282180,root:B,0.9122014,V
ERR4282181,root:B,0.9709326,V
ERR4282185,root:B,0.9122014,V
ERR4282187,root:B,0.8734552,V
ERR4282193,root:B,0.9117355,V
ERR4282200,root:B,0.84694797,V
ERR4282209,root:B,0.9122014,V
ERR4282210,root:B,0.9709328,V
ERR4282215,root:B,0.96855384,V
ERR4282218,root:B,0.9709328,V
ERR4282221,root:B,0.97040963,V
ERR4282227,root:B,0.9664877,V
ERR4282233,root:B,0.9709328,V
ERR4282238,root:B,0.9709328,V
ERR4282247,root:B,0.9117355,V
ERR4282248,root:B,0.8612502,V
ERR4282251,root:B,0.9709328,V
ERR4282257,root:B,0.9709328,V
ERR4282262,root:B,0.9122014,V
ERR4282268,root:B,0.9699724,V
ERR4282271,root:B,0.964228,V
ERR4282277,root:B,0.95582074,V
ERR4282278,root:B,0.9709328,V
ERR4282284,root:B,0.967157,V
ERR4282291,root:B,0.9709328,V
ERR4282295,root:B,0.9709328,V
ERR4282302,root:B,0.9709328,V
ERR4282307,root:B,0.9117355,V
ERR4282318,root:B,0.9117355,V
ERR4282324,root:B,0.9122014,V
ERR4282327,root:B,0.9709328,V
ERR4282333,root:B,0.9709328,V
ERR4282339,root:B,0.96186393,V
ERR4282345,root:B,0.86364216,V
ERR4282351,root:B,0.9709328,V
ERR4282355,root:B,0.9117375,V
ERR4282363,root:B,0.9709328,V
ERR4282365,root:B,0.9709328,V
ERR4282368,root:B,0.9708266,V
ERR4282372,root:B,0.9709328,V
ERR4282376,root:B,0.9122014,V
ERR4282379,root:B,0.9364888,V
ERR4282383,root:B,0.9709328,V
ERR4282387,root:B,0.9709328,V
ERR4282392,root:B,0.9117355,V
ERR4282396,root:B,0.86364216,V
ERR4282403,root:B,0.8535909,V
ERR4282404,root:B,0.9709328,V
ERR4282411,root:B,0.8585984,V
ERR4282417,root:B,0.97092897,V
ERR4282427,root:B,0.9709328,V
ERR4282431,root:B,0.7274337,V
ERR4282442,root:B,0.9122014,V
ERR4282446,root:B,0.9709328,V
ERR4282452,root:B,0.9708944,V
ERR4282460,root:B,0.9709328,V
ERR4282461,root:B,0.94791263,V
ERR4282465,root:B,0.9117391,V
ERR4282473,root:B,0.9709328,V
ERR4282477,root:B,0.9709328,V
ERR4282481,root:B,0.9709328,V
ERR4282486,root:B,0.9709328,V
ERR4282491,root:B,0.9485312,V
ERR4282496,root:B,0.9709328,V
ERR4282503,root:B,0.9709328,V
ERR4282507,root:B,0.9709328,V
ERR4282514,root:B,0.86364216,V
ERR4282517,root:B,0.96448064,V
ERR4282536,root:B,0.9709328,V
ERR4282545,root:B,0.9117355,V
ERR4282546,root:B,0.9122014,V
ERR4282565,root:B,0.9709328,V
ERR4282567,root:B,0.9709328,V
ERR4282569,root:B,0.9117355,V
ERR4282574,root:B,0.9709328,V
ERR4282577,root:B,0.9709328,V
ERR4282580,root:B,0.9709328,V
ERR4282586,root:B,0.9122014,V
ERR4282591,root:B,0.9709328,V
