t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,210,0,42,0.1667,1.0,0.0,1.0,1.0,1.0,0.1667,0.2857,0.9584,0.8506
0.01,3,206,0,42,0.1793,1.0,0.0144,1.0,0.9856,1.0,0.1694,0.2897,0.9584,0.8506
0.02,51,159,0,42,0.369,1.0,0.2429,1.0,0.7571,1.0,0.209,0.3457,0.9584,0.8506
0.03,110,100,1,41,0.5992,0.9762,0.5238,0.9762,0.4762,0.9762,0.2908,0.4481,0.9584,0.8506
0.04,155,55,2,40,0.7738,0.9524,0.7381,0.9524,0.2619,0.9524,0.4211,0.5839,0.9584,0.8506
0.05,164,46,2,40,0.8095,0.9524,0.781,0.9524,0.219,0.9524,0.4651,0.625,0.9584,0.8506
0.06,169,41,2,40,0.8294,0.9524,0.8048,0.9524,0.1952,0.9524,0.4938,0.6504,0.9584,0.8506
0.07,176,33,3,38,0.856,0.9268,0.8421,0.9268,0.1579,0.9268,0.5352,0.6786,0.9584,0.8506
0.08,187,22,3,38,0.9,0.9268,0.8947,0.9268,0.1053,0.9268,0.6333,0.7525,0.9584,0.8506
0.09,191,18,3,38,0.916,0.9268,0.9139,0.9268,0.0861,0.9268,0.6786,0.7835,0.9584,0.8506
0.1,194,16,3,38,0.9243,0.9268,0.9238,0.9268,0.0762,0.9268,0.7037,0.8,0.9584,0.8506
0.11,197,12,3,38,0.94,0.9268,0.9426,0.9268,0.0574,0.9268,0.76,0.8352,0.9584,0.8506
0.12,197,12,3,38,0.94,0.9268,0.9426,0.9268,0.0574,0.9268,0.76,0.8352,0.9584,0.8506
0.13,199,11,5,37,0.9365,0.881,0.9476,0.881,0.0524,0.881,0.7708,0.8222,0.9584,0.8506
0.14,200,10,5,37,0.9405,0.881,0.9524,0.881,0.0476,0.881,0.7872,0.8315,0.9584,0.8506
0.15,200,10,5,37,0.9405,0.881,0.9524,0.881,0.0476,0.881,0.7872,0.8315,0.9584,0.8506
0.16,200,10,5,37,0.9405,0.881,0.9524,0.881,0.0476,0.881,0.7872,0.8315,0.9584,0.8506
0.17,200,10,5,37,0.9405,0.881,0.9524,0.881,0.0476,0.881,0.7872,0.8315,0.9584,0.8506
0.18,201,8,5,37,0.9482,0.881,0.9617,0.881,0.0383,0.881,0.8222,0.8506,0.9584,0.8506
0.19,201,8,5,37,0.9482,0.881,0.9617,0.881,0.0383,0.881,0.8222,0.8506,0.9584,0.8506
0.2,201,8,5,37,0.9482,0.881,0.9617,0.881,0.0383,0.881,0.8222,0.8506,0.9584,0.8506
0.21,202,7,7,35,0.9442,0.8333,0.9665,0.8333,0.0335,0.8333,0.8333,0.8333,0.9584,0.8506
0.22,204,6,8,33,0.9442,0.8049,0.9714,0.8049,0.0286,0.8049,0.8462,0.825,0.9584,0.8506
0.23,204,6,8,33,0.9442,0.8049,0.9714,0.8049,0.0286,0.8049,0.8462,0.825,0.9584,0.8506
0.24,204,6,8,33,0.9442,0.8049,0.9714,0.8049,0.0286,0.8049,0.8462,0.825,0.9584,0.8506
0.25,204,6,8,33,0.9442,0.8049,0.9714,0.8049,0.0286,0.8049,0.8462,0.825,0.9584,0.8506
0.26,204,6,8,33,0.9442,0.8049,0.9714,0.8049,0.0286,0.8049,0.8462,0.825,0.9584,0.8506
0.27,204,6,8,33,0.9442,0.8049,0.9714,0.8049,0.0286,0.8049,0.8462,0.825,0.9584,0.8506
0.28,204,6,8,33,0.9442,0.8049,0.9714,0.8049,0.0286,0.8049,0.8462,0.825,0.9584,0.8506
0.29,204,6,8,33,0.9442,0.8049,0.9714,0.8049,0.0286,0.8049,0.8462,0.825,0.9584,0.8506
0.3,205,5,8,33,0.9482,0.8049,0.9762,0.8049,0.0238,0.8049,0.8684,0.8354,0.9584,0.8506
0.31,205,5,8,33,0.9482,0.8049,0.9762,0.8049,0.0238,0.8049,0.8684,0.8354,0.9584,0.8506
0.32,205,5,10,32,0.9405,0.7619,0.9762,0.7619,0.0238,0.7619,0.8649,0.8101,0.9584,0.8506
0.33,205,5,10,32,0.9405,0.7619,0.9762,0.7619,0.0238,0.7619,0.8649,0.8101,0.9584,0.8506
0.34,205,5,10,32,0.9405,0.7619,0.9762,0.7619,0.0238,0.7619,0.8649,0.8101,0.9584,0.8506
0.35,205,5,11,31,0.9365,0.7381,0.9762,0.7381,0.0238,0.7381,0.8611,0.7949,0.9584,0.8506
0.36,205,5,12,30,0.9325,0.7143,0.9762,0.7143,0.0238,0.7143,0.8571,0.7792,0.9584,0.8506
0.37,205,5,13,28,0.9283,0.6829,0.9762,0.6829,0.0238,0.6829,0.8485,0.7568,0.9584,0.8506
0.38,205,5,15,27,0.9206,0.6429,0.9762,0.6429,0.0238,0.6429,0.8438,0.7297,0.9584,0.8506
0.39,205,5,15,27,0.9206,0.6429,0.9762,0.6429,0.0238,0.6429,0.8438,0.7297,0.9584,0.8506
0.4,205,5,15,27,0.9206,0.6429,0.9762,0.6429,0.0238,0.6429,0.8438,0.7297,0.9584,0.8506
0.41,206,3,15,27,0.9283,0.6429,0.9856,0.6429,0.0144,0.6429,0.9,0.75,0.9584,0.8506
0.42,206,3,15,27,0.9283,0.6429,0.9856,0.6429,0.0144,0.6429,0.9,0.75,0.9584,0.8506
0.43,206,3,15,27,0.9283,0.6429,0.9856,0.6429,0.0144,0.6429,0.9,0.75,0.9584,0.8506
0.44,206,3,16,26,0.9243,0.619,0.9856,0.619,0.0144,0.619,0.8966,0.7324,0.9584,0.8506
0.45,206,3,16,26,0.9243,0.619,0.9856,0.619,0.0144,0.619,0.8966,0.7324,0.9584,0.8506
0.46,207,2,20,22,0.9124,0.5238,0.9904,0.5238,0.0096,0.5238,0.9167,0.6667,0.9584,0.8506
0.47,207,2,27,15,0.8845,0.3571,0.9904,0.3571,0.0096,0.3571,0.8824,0.5085,0.9584,0.8506
0.48,210,0,41,1,0.8373,0.0238,1.0,0.0238,0.0,0.0238,1.0,0.0465,0.9584,0.8506
0.49,210,0,41,1,0.8373,0.0238,1.0,0.0238,0.0,0.0238,1.0,0.0465,0.9584,0.8506
