t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,230,0,22,0.0873,1.0,0.0,1.0,1.0,1.0,0.0873,0.1606,0.7839,0.3364
0.01,2,227,0,22,0.0956,1.0,0.0087,1.0,0.9913,1.0,0.0884,0.1624,0.7839,0.3364
0.02,100,130,0,22,0.4841,1.0,0.4348,1.0,0.5652,1.0,0.1447,0.2529,0.7839,0.3364
0.03,112,117,0,22,0.5339,1.0,0.4891,1.0,0.5109,1.0,0.1583,0.2733,0.7839,0.3364
0.04,122,107,1,21,0.5697,0.9545,0.5328,0.9545,0.4672,0.9545,0.1641,0.28,0.7839,0.3364
0.05,132,97,1,21,0.6096,0.9545,0.5764,0.9545,0.4236,0.9545,0.178,0.3,0.7839,0.3364
0.06,142,87,2,20,0.6454,0.9091,0.6201,0.9091,0.3799,0.9091,0.1869,0.3101,0.7839,0.3364
0.07,152,77,3,18,0.68,0.8571,0.6638,0.8571,0.3362,0.8571,0.1895,0.3103,0.7839,0.3364
0.08,156,73,3,18,0.696,0.8571,0.6812,0.8571,0.3188,0.8571,0.1978,0.3214,0.7839,0.3364
0.09,161,68,3,18,0.716,0.8571,0.7031,0.8571,0.2969,0.8571,0.2093,0.3364,0.7839,0.3364
0.1,165,65,6,16,0.7183,0.7273,0.7174,0.7273,0.2826,0.7273,0.1975,0.3107,0.7839,0.3364
0.11,169,61,7,15,0.7302,0.6818,0.7348,0.6818,0.2652,0.6818,0.1974,0.3061,0.7839,0.3364
0.12,175,55,8,13,0.749,0.619,0.7609,0.619,0.2391,0.619,0.1912,0.2921,0.7839,0.3364
0.13,180,50,12,10,0.754,0.4545,0.7826,0.4545,0.2174,0.4545,0.1667,0.2439,0.7839,0.3364
0.14,189,41,13,8,0.7849,0.381,0.8217,0.381,0.1783,0.381,0.1633,0.2286,0.7839,0.3364
0.15,204,26,16,6,0.8333,0.2727,0.887,0.2727,0.113,0.2727,0.1875,0.2222,0.7839,0.3364
0.16,210,20,20,2,0.8413,0.0909,0.913,0.0909,0.087,0.0909,0.0909,0.0909,0.7839,0.3364
0.17,212,17,21,1,0.8486,0.0455,0.9258,0.0455,0.0742,0.0455,0.0556,0.05,0.7839,0.3364
0.18,221,8,21,1,0.8845,0.0455,0.9651,0.0455,0.0349,0.0455,0.1111,0.0645,0.7839,0.3364
0.19,221,8,21,1,0.8845,0.0455,0.9651,0.0455,0.0349,0.0455,0.1111,0.0645,0.7839,0.3364
0.2,224,6,22,0,0.8889,0.0,0.9739,0.0,0.0261,0.0,0.0,,0.7839,0.3364
0.21,226,3,22,0,0.9004,0.0,0.9869,0.0,0.0131,0.0,0.0,,0.7839,0.3364
0.22,226,3,22,0,0.9004,0.0,0.9869,0.0,0.0131,0.0,0.0,,0.7839,0.3364
0.23,229,1,22,0,0.9087,0.0,0.9957,0.0,0.0043,0.0,0.0,,0.7839,0.3364
0.24,229,1,22,0,0.9087,0.0,0.9957,0.0,0.0043,0.0,0.0,,0.7839,0.3364
0.25,229,1,22,0,0.9087,0.0,0.9957,0.0,0.0043,0.0,0.0,,0.7839,0.3364
0.26,229,1,22,0,0.9087,0.0,0.9957,0.0,0.0043,0.0,0.0,,0.7839,0.3364
0.27,229,1,22,0,0.9087,0.0,0.9957,0.0,0.0043,0.0,0.0,,0.7839,0.3364
0.28,229,1,22,0,0.9087,0.0,0.9957,0.0,0.0043,0.0,0.0,,0.7839,0.3364
0.29,229,1,22,0,0.9087,0.0,0.9957,0.0,0.0043,0.0,0.0,,0.7839,0.3364
0.3,229,1,22,0,0.9087,0.0,0.9957,0.0,0.0043,0.0,0.0,,0.7839,0.3364
0.31,229,1,22,0,0.9087,0.0,0.9957,0.0,0.0043,0.0,0.0,,0.7839,0.3364
0.32,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.7839,0.3364
0.33,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.7839,0.3364
0.34,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.7839,0.3364
0.35,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.7839,0.3364
0.36,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.7839,0.3364
0.37,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.7839,0.3364
0.38,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.7839,0.3364
0.39,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.7839,0.3364
0.4,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.7839,0.3364
0.41,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.7839,0.3364
0.42,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.7839,0.3364
0.43,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.7839,0.3364
0.44,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.7839,0.3364
0.45,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.7839,0.3364
