t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,F-max
0.0,0,230,0,22,0.0873,1.0,0.0,1.0,1.0,1.0,0.0873,0.1606,0.7701,0.3206
0.01,0,230,0,22,0.0873,1.0,0.0,1.0,1.0,1.0,0.0873,0.1606,0.7701,0.3206
0.02,5,225,0,22,0.1071,1.0,0.0217,1.0,0.9783,1.0,0.0891,0.1636,0.7701,0.3206
0.03,20,210,0,22,0.1667,1.0,0.087,1.0,0.913,1.0,0.0948,0.1732,0.7701,0.3206
0.04,35,195,0,22,0.2262,1.0,0.1522,1.0,0.8478,1.0,0.1014,0.1841,0.7701,0.3206
0.05,47,182,0,22,0.2749,1.0,0.2052,1.0,0.7948,1.0,0.1078,0.1947,0.7701,0.3206
0.06,67,162,0,22,0.3546,1.0,0.2926,1.0,0.7074,1.0,0.1196,0.2136,0.7701,0.3206
0.07,93,136,0,22,0.4582,1.0,0.4061,1.0,0.5939,1.0,0.1392,0.2444,0.7701,0.3206
0.08,130,100,0,22,0.6032,1.0,0.5652,1.0,0.4348,1.0,0.1803,0.3056,0.7701,0.3206
0.09,141,88,1,21,0.6454,0.9545,0.6157,0.9545,0.3843,0.9545,0.1927,0.3206,0.7701,0.3206
0.1,152,77,3,18,0.68,0.8571,0.6638,0.8571,0.3362,0.8571,0.1895,0.3103,0.7701,0.3206
0.11,156,73,7,15,0.6813,0.6818,0.6812,0.6818,0.3188,0.6818,0.1705,0.2727,0.7701,0.3206
0.12,162,67,10,12,0.6932,0.5455,0.7074,0.5455,0.2926,0.5455,0.1519,0.2376,0.7701,0.3206
0.13,171,58,11,11,0.7251,0.5,0.7467,0.5,0.2533,0.5,0.1594,0.2418,0.7701,0.3206
0.14,174,56,12,10,0.7302,0.4545,0.7565,0.4545,0.2435,0.4545,0.1515,0.2273,0.7701,0.3206
0.15,176,53,12,10,0.741,0.4545,0.7686,0.4545,0.2314,0.4545,0.1587,0.2353,0.7701,0.3206
0.16,179,51,12,10,0.75,0.4545,0.7783,0.4545,0.2217,0.4545,0.1639,0.241,0.7701,0.3206
0.17,186,43,13,8,0.776,0.381,0.8122,0.381,0.1878,0.381,0.1569,0.2222,0.7701,0.3206
0.18,190,40,13,8,0.7888,0.381,0.8261,0.381,0.1739,0.381,0.1667,0.2319,0.7701,0.3206
0.19,191,38,13,8,0.796,0.381,0.8341,0.381,0.1659,0.381,0.1739,0.2388,0.7701,0.3206
0.2,191,38,13,8,0.796,0.381,0.8341,0.381,0.1659,0.381,0.1739,0.2388,0.7701,0.3206
0.21,192,37,16,6,0.7888,0.2727,0.8384,0.2727,0.1616,0.2727,0.1395,0.1846,0.7701,0.3206
0.22,192,37,17,5,0.7849,0.2273,0.8384,0.2273,0.1616,0.2273,0.119,0.1562,0.7701,0.3206
0.23,194,36,17,5,0.7897,0.2273,0.8435,0.2273,0.1565,0.2273,0.122,0.1587,0.7701,0.3206
0.24,196,33,17,5,0.8008,0.2273,0.8559,0.2273,0.1441,0.2273,0.1316,0.1667,0.7701,0.3206
0.25,196,33,17,5,0.8008,0.2273,0.8559,0.2273,0.1441,0.2273,0.1316,0.1667,0.7701,0.3206
0.26,199,31,18,3,0.8048,0.1429,0.8652,0.1429,0.1348,0.1429,0.0882,0.1091,0.7701,0.3206
0.27,199,31,18,3,0.8048,0.1429,0.8652,0.1429,0.1348,0.1429,0.0882,0.1091,0.7701,0.3206
0.28,199,31,18,3,0.8048,0.1429,0.8652,0.1429,0.1348,0.1429,0.0882,0.1091,0.7701,0.3206
0.29,199,31,18,3,0.8048,0.1429,0.8652,0.1429,0.1348,0.1429,0.0882,0.1091,0.7701,0.3206
0.3,200,30,18,3,0.8088,0.1429,0.8696,0.1429,0.1304,0.1429,0.0909,0.1111,0.7701,0.3206
0.31,200,30,18,3,0.8088,0.1429,0.8696,0.1429,0.1304,0.1429,0.0909,0.1111,0.7701,0.3206
0.32,200,30,18,3,0.8088,0.1429,0.8696,0.1429,0.1304,0.1429,0.0909,0.1111,0.7701,0.3206
0.33,201,28,18,3,0.816,0.1429,0.8777,0.1429,0.1223,0.1429,0.0968,0.1154,0.7701,0.3206
0.34,201,28,18,3,0.816,0.1429,0.8777,0.1429,0.1223,0.1429,0.0968,0.1154,0.7701,0.3206
0.35,204,26,18,3,0.8247,0.1429,0.887,0.1429,0.113,0.1429,0.1034,0.12,0.7701,0.3206
0.36,205,25,18,3,0.8287,0.1429,0.8913,0.1429,0.1087,0.1429,0.1071,0.1224,0.7701,0.3206
0.37,206,23,18,3,0.836,0.1429,0.8996,0.1429,0.1004,0.1429,0.1154,0.1277,0.7701,0.3206
0.38,206,23,18,3,0.836,0.1429,0.8996,0.1429,0.1004,0.1429,0.1154,0.1277,0.7701,0.3206
0.39,206,23,18,3,0.836,0.1429,0.8996,0.1429,0.1004,0.1429,0.1154,0.1277,0.7701,0.3206
0.4,207,22,18,3,0.84,0.1429,0.9039,0.1429,0.0961,0.1429,0.12,0.1304,0.7701,0.3206
0.41,209,21,18,3,0.8446,0.1429,0.9087,0.1429,0.0913,0.1429,0.125,0.1333,0.7701,0.3206
0.42,210,20,18,3,0.8486,0.1429,0.913,0.1429,0.087,0.1429,0.1304,0.1364,0.7701,0.3206
0.43,211,18,18,3,0.856,0.1429,0.9214,0.1429,0.0786,0.1429,0.1429,0.1429,0.7701,0.3206
0.44,211,18,18,3,0.856,0.1429,0.9214,0.1429,0.0786,0.1429,0.1429,0.1429,0.7701,0.3206
0.45,211,18,18,3,0.856,0.1429,0.9214,0.1429,0.0786,0.1429,0.1429,0.1429,0.7701,0.3206
0.46,212,17,18,3,0.86,0.1429,0.9258,0.1429,0.0742,0.1429,0.15,0.1463,0.7701,0.3206
0.47,212,17,18,3,0.86,0.1429,0.9258,0.1429,0.0742,0.1429,0.15,0.1463,0.7701,0.3206
0.48,214,16,18,3,0.8645,0.1429,0.9304,0.1429,0.0696,0.1429,0.1579,0.15,0.7701,0.3206
0.49,215,15,18,3,0.8685,0.1429,0.9348,0.1429,0.0652,0.1429,0.1667,0.1538,0.7701,0.3206
0.5,215,15,18,3,0.8685,0.1429,0.9348,0.1429,0.0652,0.1429,0.1667,0.1538,0.7701,0.3206
0.51,215,15,18,3,0.8685,0.1429,0.9348,0.1429,0.0652,0.1429,0.1667,0.1538,0.7701,0.3206
0.52,215,15,18,3,0.8685,0.1429,0.9348,0.1429,0.0652,0.1429,0.1667,0.1538,0.7701,0.3206
0.53,216,13,18,3,0.876,0.1429,0.9432,0.1429,0.0568,0.1429,0.1875,0.1622,0.7701,0.3206
0.54,220,10,18,3,0.8884,0.1429,0.9565,0.1429,0.0435,0.1429,0.2308,0.1765,0.7701,0.3206
0.55,220,10,18,3,0.8884,0.1429,0.9565,0.1429,0.0435,0.1429,0.2308,0.1765,0.7701,0.3206
0.56,220,10,18,3,0.8884,0.1429,0.9565,0.1429,0.0435,0.1429,0.2308,0.1765,0.7701,0.3206
0.57,220,10,18,3,0.8884,0.1429,0.9565,0.1429,0.0435,0.1429,0.2308,0.1765,0.7701,0.3206
0.58,222,7,18,3,0.9,0.1429,0.9694,0.1429,0.0306,0.1429,0.3,0.1935,0.7701,0.3206
0.59,226,3,20,2,0.9084,0.0909,0.9869,0.0909,0.0131,0.0909,0.4,0.1481,0.7701,0.3206
0.6,226,3,20,2,0.9084,0.0909,0.9869,0.0909,0.0131,0.0909,0.4,0.1481,0.7701,0.3206
0.61,227,2,20,2,0.9124,0.0909,0.9913,0.0909,0.0087,0.0909,0.5,0.1538,0.7701,0.3206
0.62,229,1,21,1,0.9127,0.0455,0.9957,0.0455,0.0043,0.0455,0.5,0.0833,0.7701,0.3206
0.63,229,1,21,1,0.9127,0.0455,0.9957,0.0455,0.0043,0.0455,0.5,0.0833,0.7701,0.3206
0.64,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.7701,0.3206
0.65,230,0,22,0,0.9127,0.0,1.0,0.0,0.0,0.0,0.0,,0.7701,0.3206
